Candidate,Party,State,Office,Incumbency,Result,Total Money
"CRAPO, MIKE",REPUBLICAN,ID,US SENATE DISTRICT ID SW-CLASS III,Incumbent,Won-General,5926334.62
"SIMPSON, MICHAEL KEITH (MIKE)",REPUBLICAN,ID,US HOUSE DISTRICT ID 002,Incumbent,Won-General,1014133.11
"STURGILL, STEPHEN JERRY (JERRY)",DEMOCRATIC,ID,US SENATE DISTRICT ID SW-CLASS III,Challenger,Lost-General,516061.58
"LABRADOR, RAUL RAFAEL",REPUBLICAN,ID,US HOUSE DISTRICT ID 001,Incumbent,Won-General,499083.93
"PIOTROWSKI, JAMES",DEMOCRATIC,ID,US HOUSE DISTRICT ID 001,Challenger,Lost-General,316083.30
"BRODY, ROBYN",NONPARTISAN,ID,SUPREME COURT-OPEN SEAT,Open,Won-General,308904.45
"KEOUGH, SHAWN",REPUBLICAN,ID,SENATE DISTRICT 001,Incumbent,Won-General,132535.88
"MALEK, LUCAS (LUKE)",REPUBLICAN,ID,HOUSE DISTRICT 004-POSITION A,Incumbent,Won-General,107680.23
"RUSCHE, JOHN M",DEMOCRATIC,ID,HOUSE DISTRICT 006-POSITION B,Incumbent,Lost-General,94313.76
"BEDKE, SCOTT C",REPUBLICAN,ID,HOUSE DISTRICT 027-POSITION A,Incumbent,Won-General,78550.00
"ERPELDING, MATHEW",DEMOCRATIC,ID,HOUSE DISTRICT 019-POSITION A,Incumbent,Won-General,76312.28
"NILSSON TROY, CAROLINE",REPUBLICAN,ID,HOUSE DISTRICT 005-POSITION B,Incumbent,Won-General,73800.00
"LEE, ABBY",REPUBLICAN,ID,SENATE DISTRICT 009,Incumbent,Won-General,70909.83
"STEVENSON, THYRA K",REPUBLICAN,ID,HOUSE DISTRICT 006-POSITION A,Open,Won-General,68948.16
"BERCH, STEVE ALAN",DEMOCRATIC,ID,HOUSE DISTRICT 015-POSITION A,Challenger,Lost-General,66757.07
"PACKER, KELLEY",REPUBLICAN,ID,HOUSE DISTRICT 028-POSITION B,Incumbent,Won-General,65458.06
"MOYLE, MIKE",REPUBLICAN,ID,HOUSE DISTRICT 014-POSITION A,Incumbent,Won-General,62000.00
"STENNETT, MICHELLE RICHER",DEMOCRATIC,ID,SENATE DISTRICT 026,Incumbent,Won-General,61406.95
"AMADOR, PAUL",REPUBLICAN,ID,HOUSE DISTRICT 004-POSITION B,Open,Won-General,54522.44
"ELLIS, JAKE",DEMOCRATIC,ID,HOUSE DISTRICT 015-POSITION B,Challenger,Lost-General,53877.98
"WINDER, CHARLES L (CHUCK)",REPUBLICAN,ID,SENATE DISTRICT 020,Incumbent,Won-General,53275.00
"LODGE, PATTI ANNE",REPUBLICAN,ID,SENATE DISTRICT 011,Incumbent,Won-General,51394.83
"MCDONALD, PATRICK E (PAT)",REPUBLICAN,ID,HOUSE DISTRICT 015-POSITION B,Incumbent,Won-General,49800.00
"BLANKSMA, MEGAN C",REPUBLICAN,ID,HOUSE DISTRICT 023-POSITION B,Open,Won-General,47395.30
"HILL, H BRENT",REPUBLICAN,ID,SENATE DISTRICT 034,Incumbent,Won-General,46965.82
"EDER, KATHLEEN J",DEMOCRATIC,ID,HOUSE DISTRICT 026-POSITION A,Challenger,Lost-General,46305.36
"NYE, MARK",DEMOCRATIC,ID,SENATE DISTRICT 029,Open,Won-General,45817.80
"SCHMIDT, DAN J",DEMOCRATIC,ID,SENATE DISTRICT 005,Incumbent,Lost-General,43860.98
"LAKEY, TODD M",REPUBLICAN,ID,SENATE DISTRICT 012,Incumbent,Won-General,43161.48
"SYME, SCOTT ALAN",REPUBLICAN,ID,HOUSE DISTRICT 011-POSITION A,Open,Won-General,43109.83
"MCKENZIE, CURTIS",NONPARTISAN,ID,SUPREME COURT-OPEN SEAT,Open,Lost-General,42822.97
"MARTIN, FRED",REPUBLICAN,ID,SENATE DISTRICT 015,Incumbent,Won-General,42384.06
"TOONE, SALLY J",DEMOCRATIC,ID,HOUSE DISTRICT 026-POSITION B,Open,Won-General,42139.35
"SCOTT, HEATHER",REPUBLICAN,ID,HOUSE DISTRICT 001-POSITION A,Incumbent,Won-General,42046.21
"BLAKEY, BOB",DEMOCRATIC,ID,HOUSE DISTRICT 006-POSITION A,Open,Lost-General,41823.36
"MILLER, C STEVEN (STEVE)",REPUBLICAN,ID,HOUSE DISTRICT 026-POSITION A,Incumbent,Won-General,41729.00
"ARMSTRONG, RANDALL RAY (RANDY)",REPUBLICAN,ID,HOUSE DISTRICT 028-POSITION A,Open,Won-General,40247.62
"JORDAN, PAULETTE E",DEMOCRATIC,ID,HOUSE DISTRICT 005-POSITION A,Incumbent,Won-General,39869.63
"MCALISTER, KATE",DEMOCRATIC,ID,HOUSE DISTRICT 001-POSITION A,Challenger,Lost-General,39614.68
"PERRY, CHRISTY",REPUBLICAN,ID,HOUSE DISTRICT 011-POSITION B,Incumbent,Won-General,36856.18
"DAVIS, BART M",REPUBLICAN,ID,SENATE DISTRICT 033,Incumbent,Won-General,36650.00
"SILVER, DEBORAH",DEMOCRATIC,ID,SENATE DISTRICT 024,Challenger,Lost-General,36373.36
"HORMAN, WENDY",REPUBLICAN,ID,HOUSE DISTRICT 030-POSITION B,Incumbent,Won-General,36117.18
"SORENSEN, LAURENE",DEMOCRATIC,ID,HOUSE DISTRICT 005-POSITION B,Challenger,Lost-General,35752.43
"HARTGEN, STEPHEN",REPUBLICAN,ID,HOUSE DISTRICT 024-POSITION B,Incumbent,Won-General,35659.00
"DEMORDAUNT, GAYANN",REPUBLICAN,ID,HOUSE DISTRICT 014-POSITION B,Open,Won-General,33825.06
"WARD-ENGELKING, JANIE",REPUBLICAN,ID,SENATE DISTRICT 018,Incumbent,Won-General,33295.78
"MOON, DOROTHY",REPUBLICAN,ID,HOUSE DISTRICT 008-POSITION B,Open,Won-General,33212.18
"JORDAN, MARYANNE",DEMOCRATIC,ID,SENATE DISTRICT 017,Incumbent,Won-General,32357.35
"LUKER, LYNN M",REPUBLICAN,ID,HOUSE DISTRICT 015-POSITION A,Incumbent,Won-General,32122.39
"BURGOYNE, GRANT T",DEMOCRATIC,ID,SENATE DISTRICT 016,Incumbent,Won-General,30918.75
"RUBEL, ILANA",DEMOCRATIC,ID,HOUSE DISTRICT 018-POSITION A,Incumbent,Won-General,30545.00
"REDMAN, ERIC MICHAEL",REPUBLICAN,ID,HOUSE DISTRICT 002-POSITION B,Incumbent,Won-General,30336.80
"BUCKNER-WEBB, CHERIE",DEMOCRATIC,ID,SENATE DISTRICT 019,Incumbent,Won-General,30213.58
"HEARN, TOM",DEMOCRATIC,ID,HOUSE DISTRICT 004-POSITION B,Open,Lost-General,30134.26
"HEIDER, LEE",REPUBLICAN,ID,SENATE DISTRICT 024,Incumbent,Won-General,29500.00
"CHEW, SUE",DEMOCRATIC,ID,HOUSE DISTRICT 017-POSITION B,Incumbent,Won-General,29499.00
"WOOD, FRED",REPUBLICAN,ID,HOUSE DISTRICT 027-POSITION B,Incumbent,Won-General,29073.00
"YOUNGBLOOD, RICK D",REPUBLICAN,ID,HOUSE DISTRICT 012-POSITION B,Incumbent,Won-General,29064.83
"WINTROW, MELISSA",DEMOCRATIC,ID,HOUSE DISTRICT 019-POSITION B,Incumbent,Won-General,28590.23
"RICE, JAMES E (JIM)",REPUBLICAN,ID,SENATE DISTRICT 010,Incumbent,Won-General,28136.19
"THOMPSON, JEFFREY D",REPUBLICAN,ID,HOUSE DISTRICT 030-POSITION A,Incumbent,Won-General,27994.00
"HIXON, BRANDON",REPUBLICAN,ID,HOUSE DISTRICT 010-POSITION A,Incumbent,Won-General,27984.83
"BARBIERI, VITO",REPUBLICAN,ID,HOUSE DISTRICT 002-POSITION A,Incumbent,Won-General,27879.00
"ZOLLINGER, BRYAN N",REPUBLICAN,ID,HOUSE DISTRICT 033-POSITION B,Open,Won-General,27581.14
"COLLINS, GARY",REPUBLICAN,ID,HOUSE DISTRICT 013-POSITION B,Incumbent,Won-General,27384.83
"ANDERST, ROBERT E",REPUBLICAN,ID,HOUSE DISTRICT 012-POSITION A,Incumbent,Won-General,27230.00
"DEN HARTOG, LORI",REPUBLICAN,ID,SENATE DISTRICT 022,Incumbent,Won-General,27225.00
"CRANE, BRENT J",REPUBLICAN,ID,HOUSE DISTRICT 013-POSITION A,Incumbent,Won-General,26069.83
"CRABTREE, CARL G",REPUBLICAN,ID,SENATE DISTRICT 007,Open,Won-General,26037.78
"GUTHRIE, JIM K",REPUBLICAN,ID,SENATE DISTRICT 028,Incumbent,Won-General,25700.00
"EWERSEN, DALE K",REPUBLICAN,ID,SENATE DISTRICT 026,Challenger,Lost-General,24669.98
"RAYBOULD, DELL",REPUBLICAN,ID,HOUSE DISTRICT 034-POSITION B,Incumbent,Won-General,24240.45
"HAGEDORN, MARV",REPUBLICAN,ID,SENATE DISTRICT 014,Incumbent,Won-General,23536.31
"BOYLE, JUDY",REPUBLICAN,ID,HOUSE DISTRICT 009-POSITION B,Incumbent,Won-General,23469.83
"KINGSLEY, MICHAEL (MIKE) L",REPUBLICAN,ID,HOUSE DISTRICT 006-POSITION B,Challenger,Won-General,23379.49
"MCCROSTIE, JOHN",DEMOCRATIC,ID,HOUSE DISTRICT 016-POSITION A,Incumbent,Won-General,23303.56
"KERBY, RYAN",REPUBLICAN,ID,HOUSE DISTRICT 009-POSITION A,Incumbent,Won-General,23215.00
"PALMER, JOE A",REPUBLICAN,ID,HOUSE DISTRICT 020-POSITION A,Incumbent,Won-General,23075.00
"BELL, MAXINE T",REPUBLICAN,ID,HOUSE DISTRICT 025-POSITION A,Incumbent,Won-General,22750.00
"VANDER WOUDE, JOHN",REPUBLICAN,ID,HOUSE DISTRICT 022-POSITION A,Incumbent,Won-General,22650.00
