Candidate,Party,State,Office,Incumbency,Result,Total Money
"BOOZMAN, JOHN",REPUBLICAN,AR,US SENATE DISTRICT AR SW-CLASS III,Incumbent,Won-General,4917541.89
"HILL, JAMES FRENCH (FRENCH)",REPUBLICAN,AR,US HOUSE DISTRICT AR 002,Incumbent,Won-General,2195931.50
"ELDRIDGE JR, CONNER E",DEMOCRATIC,AR,US SENATE DISTRICT AR SW-CLASS III,Challenger,Lost-General,1950045.21
"GOODSON, COURTNEY HUDSON",NONPARTISAN,AR,SUPREME COURT-CHIEF POSITION 001,Open,Lost-General,1025445.22
"WOMACK, STEVE",REPUBLICAN,AR,US HOUSE DISTRICT AR 003,Incumbent,Won-General,938732.13
"WESTERMAN, BRUCE E",REPUBLICAN,AR,US HOUSE DISTRICT AR 004,Incumbent,Won-General,729585.92
"CRAWFORD, ERIC ALAN (RICK)",REPUBLICAN,AR,US HOUSE DISTRICT AR 001,Incumbent,Won-General,669404.05
"KEMP, JOHN DAN (DAN)",NONPARTISAN,AR,SUPREME COURT-CHIEF POSITION 001,Open,Won-General,388043.05
"ENGLISH, JANE",REPUBLICAN,AR,SENATE DISTRICT 034,Incumbent,Won-General,277333.73
"WILLIAMS, EDDIE JOE",REPUBLICAN,AR,SENATE DISTRICT 029,Incumbent,Default Winner-General,208057.82
"WALLACE, DAVID",REPUBLICAN,AR,SENATE DISTRICT 022,Challenger,Won-General,200925.20
"MASON, CLARK W",NONPARTISAN,AR,SUPREME COURT-POSITION 005,Open,Lost-General,177387.29
"GARNER, TRENT",REPUBLICAN,AR,SENATE DISTRICT 027,Challenger,Won-General,168044.40
"PIERCE, BOBBY J",DEMOCRATIC,AR,SENATE DISTRICT 027,Incumbent,Lost-General,164450.00
"BURNETT, DAVID",DEMOCRATIC,AR,SENATE DISTRICT 022,Incumbent,Lost-General,142314.95
"WOMACK, SHAWN A",NONPARTISAN,AR,SUPREME COURT-POSITION 005,Open,Won-General,138600.28
"HILAND, CODY",NONPARTISAN,AR,APPELLATE COURT DISTRICT 002-POSITION 002,Open,Lost-General,124595.00
"WARREN, LES A",REPUBLICAN,AR,HOUSE DISTRICT 025,Open,Won-General,120021.25
"BOND, WILLIAM THOMAS (WILL)",DEMOCRATIC,AR,SENATE DISTRICT 032,Open,Won-General,118651.81
"CAVENAUGH, FRANCES",REPUBLICAN,AR,HOUSE DISTRICT 060,Challenger,Won-General,109528.71
"LOONEY, NATE",DEMOCRATIC,AR,HOUSE DISTRICT 058,Challenger,Lost-General,107394.97
"BENNETT, CAMILLE",DEMOCRATIC,AR,HOUSE DISTRICT 014,Incumbent,Lost-General,93048.85
"WING, CARLTON",REPUBLICAN,AR,HOUSE DISTRICT 038,Open,Won-General,88705.60
"COOPER, JOHN R",REPUBLICAN,AR,SENATE DISTRICT 021,Incumbent,Default Winner-General,86499.00
"MAGIE, STEPHEN K",DEMOCRATIC,AR,HOUSE DISTRICT 072,Incumbent,Won-General,85373.31
"BRIGHT, RICHARD",DEMOCRATIC,AR,HOUSE DISTRICT 018,Challenger,Lost-General,83096.40
"LEIGH, VICTORIA",DEMOCRATIC,AR,HOUSE DISTRICT 038,Open,Lost-General,83058.75
"EADS, LANCE R",REPUBLICAN,AR,SENATE DISTRICT 007,Open,Default Winner-General,82538.15
"COLEMAN, BRUCE",REPUBLICAN,AR,HOUSE DISTRICT 081,Open,Won-General,81139.51
"WOMACK, RICHARD",REPUBLICAN,AR,HOUSE DISTRICT 018,Incumbent,Won-General,81068.78
"SEREBROV, JOB",NONPARTISAN,AR,APPELLATE COURT DISTRICT 005,Open,Lost-General,78621.29
"SORVILLO, JIM",REPUBLICAN,AR,HOUSE DISTRICT 032,Incumbent,Won-General,77548.25
"DELLA ROSA, JANA",REPUBLICAN,AR,HOUSE DISTRICT 090,Incumbent,Default Winner-General,77125.42
"THOMAS JR, FLOYD M",DEMOCRATIC,AR,HOUSE DISTRICT 007,Open,Lost-General,76525.49
"COLLINS, CHARLES S (CHARLIE)",REPUBLICAN,AR,HOUSE DISTRICT 084,Incumbent,Default Winner-General,75930.88
"DISMANG, JONATHAN P",REPUBLICAN,AR,SENATE DISTRICT 028,Incumbent,Default Winner-General,74644.96
"SMITH JR, C BRANDT",REPUBLICAN,AR,HOUSE DISTRICT 058,Incumbent,Won-General,72997.56
"KLAPPENBACH, MARK",NONPARTISAN,AR,APPELLATE COURT DISTRICT 005,Open,Won-General Runoff,72823.24
"BENTLEY, MARY",REPUBLICAN,AR,HOUSE DISTRICT 073,Incumbent,Won-General,70388.04
"GILLAM, JEREMY",REPUBLICAN,AR,HOUSE DISTRICT 045,Incumbent,Default Winner-General,69590.43
"TUCKER, CLARKE",DEMOCRATIC,AR,HOUSE DISTRICT 035,Incumbent,Default Winner-General,66899.38
"STURCH, JAMES",REPUBLICAN,AR,HOUSE DISTRICT 063,Incumbent,Default Winner-General,63989.04
"PETTY, REBECCA",REPUBLICAN,AR,HOUSE DISTRICT 094,Incumbent,Won-General,63972.73
"GRAHAM, GRIMSLEY",DEMOCRATIC,AR,HOUSE DISTRICT 094,Challenger,Lost-General,59161.65
"JOHNSON, J P (BOB)",DEMOCRATIC,AR,HOUSE DISTRICT 042,Incumbent,Won-General,59155.38
"LYNCH, ROGER D",REPUBLICAN,AR,HOUSE DISTRICT 014,Challenger,Won-General,58664.00
"WHITAKER, DAVID J",DEMOCRATIC,AR,HOUSE DISTRICT 085,Incumbent,Won-General,58612.91
"CHEATHAM, EDDIE L",DEMOCRATIC,AR,SENATE DISTRICT 026,Incumbent,Won-General,57449.48
"VAUGHT, DEANN",REPUBLICAN,AR,HOUSE DISTRICT 004,Incumbent,Won-General,56719.59
"GAZAWAY, JIMMY",REPUBLICAN,AR,HOUSE DISTRICT 057,Open,Won-General,56139.94
"BARKER, SONIA EUBANKS",REPUBLICAN,AR,HOUSE DISTRICT 007,Open,Won-General,55691.96
"WATSON, DANNY",REPUBLICAN,AR,HOUSE DISTRICT 003,Challenger,Won-General,54720.00
"MURPHY, MIKE",NONPARTISAN,AR,APPELLATE COURT DISTRICT 002-POSITION 002,Open,Won-General,54096.19
"CALDWELL, RONALD",REPUBLICAN,AR,SENATE DISTRICT 023,Incumbent,Default Winner-General,52601.74
"LOWERY, MARK",REPUBLICAN,AR,HOUSE DISTRICT 039,Incumbent,Won-General,52543.00
"HESTER, BART",REPUBLICAN,AR,SENATE DISTRICT 001,Incumbent,Default Winner-General,51725.00
"MALOCH, BRUCE",DEMOCRATIC,AR,SENATE DISTRICT 012,Incumbent,Default Winner-General,51080.22
"MCCOLLUM, AUSTIN",REPUBLICAN,AR,HOUSE DISTRICT 095,Open,Won-General,50902.90
"HALL, DOROTHY A",DEMOCRATIC,AR,HOUSE DISTRICT 010,Challenger,Lost-General,50518.06
"SHEPHERD, MATTHEW",REPUBLICAN,AR,HOUSE DISTRICT 006,Incumbent,Default Winner-General,49690.55
"HOLLOWELL, STEVE",REPUBLICAN,AR,HOUSE DISTRICT 049,Challenger,Won-General,48750.00
"HICKEY JR, JIMMY",REPUBLICAN,AR,SENATE DISTRICT 011,Incumbent,Default Winner-General,48702.52
"WILLIAMS, JEFF",REPUBLICAN,AR,HOUSE DISTRICT 089,Open,Won-General,48521.98
"CLARK, ALAN",REPUBLICAN,AR,SENATE DISTRICT 013,Incumbent,Default Winner-General,48452.54
"HENDREN, JIM",REPUBLICAN,AR,SENATE DISTRICT 002,Incumbent,Default Winner-General,46875.00
"RYE, JOHNNY",REPUBLICAN,AR,HOUSE DISTRICT 054,Open,Won-General,46035.00
