Candidate,Party,State,Office,Incumbency,Result,Total Money
"DURKIN, JAMES B (JIM)",REPUBLICAN,IL,HOUSE DISTRICT 082,Incumbent,Won-General,19441916.20
"DUCKWORTH, LADDA (TAMMY)",DEMOCRATIC,IL,US SENATE DISTRICT IL SW-CLASS III,Challenger,Won-General,17051375.50
"KIRK, MARK STEVEN",REPUBLICAN,IL,US SENATE DISTRICT IL SW-CLASS III,Incumbent,Lost-General,12039207.75
"MUNGER, LESLIE GEISSLER",REPUBLICAN,IL,COMPTROLLER,Incumbent,Lost-General,9968440.46
"MADIGAN, MICHAEL J",DEMOCRATIC,IL,HOUSE DISTRICT 022,Incumbent,Won-General,5641240.85
"DOLD JR, ROBERT JAMES",REPUBLICAN,IL,US HOUSE DISTRICT IL 010,Incumbent,Lost-General,5480585.99
"ROMANIK, ROBERT S (BOB)",REPUBLICAN,IL,HOUSE DISTRICT 114,Open,Lost-General,5192339.67
"SCHNEIDER, BRADLEY SCOTT (BRAD)",DEMOCRATIC,IL,US HOUSE DISTRICT IL 010,Challenger,Won-General,5104812.20
"CLOONEN, KATHERINE M (KATE)",DEMOCRATIC,IL,HOUSE DISTRICT 079,Incumbent,Lost-General,3600034.55
"KRISHNAMOORTHI, RAJA",DEMOCRATIC,IL,US HOUSE DISTRICT IL 008,Open,Won-General,3571398.21
"BUSTOS, CHERI CALLAHAN",DEMOCRATIC,IL,US HOUSE DISTRICT IL 017,Incumbent,Won-General,3516197.53
"MENDOZA, SUSANA A",DEMOCRATIC,IL,COMPTROLLER,Challenger,Won-General,3332236.11
"SHIMKUS, JOHN M",REPUBLICAN,IL,US HOUSE DISTRICT IL 015,Incumbent,Won-General,3195729.02
"RADOGNO, CHRISTINE",REPUBLICAN,IL,SENATE DISTRICT 041,Incumbent,Won-General,3097623.20
"BEISER, DANIEL V",DEMOCRATIC,IL,HOUSE DISTRICT 111,Incumbent,Won-General,3050122.73
"CULLERTON, THOMAS E",DEMOCRATIC,IL,SENATE DISTRICT 023,Incumbent,Won-General,3017183.65
"ROSKAM, PETER J",REPUBLICAN,IL,US HOUSE DISTRICT IL 006,Incumbent,Won-General,2988710.55
"FOSTER, GEORGE WILLIAM (BILL)",DEMOCRATIC,IL,US HOUSE DISTRICT IL 011,Incumbent,Won-General,2914425.93
"BERTINO-TARRANT, JENNIFER",DEMOCRATIC,IL,SENATE DISTRICT 049,Incumbent,Won-General,2911178.07
"MCAULIFFE, MICHAEL P",REPUBLICAN,IL,HOUSE DISTRICT 020,Incumbent,Won-General,2881730.98
"BRADLEY, JOHN",DEMOCRATIC,IL,HOUSE DISTRICT 117,Incumbent,Lost-General,2868394.77
"YINGLING, SAM",DEMOCRATIC,IL,HOUSE DISTRICT 062,Incumbent,Won-General,2688455.29
"FORBY, GARY F",DEMOCRATIC,IL,SENATE DISTRICT 059,Incumbent,Lost-General,2616196.93
"DAVIS, RODNEY",REPUBLICAN,IL,US HOUSE DISTRICT IL 013,Incumbent,Won-General,2607239.32
"KAY, DWIGHT D",REPUBLICAN,IL,HOUSE DISTRICT 112,Incumbent,Lost-General,2380471.55
"BOST, MICHAEL J (MIKE)",REPUBLICAN,IL,US HOUSE DISTRICT IL 012,Incumbent,Won-General,2371651.76
"LEWIS, SETH",REPUBLICAN,IL,SENATE DISTRICT 023,Challenger,Lost-General,2341677.33
"STRATTON, JULIANA W",DEMOCRATIC,IL,HOUSE DISTRICT 005,Open,Won-General,2312179.16
"BUSH, MELINDA (WILLEN)",DEMOCRATIC,IL,SENATE DISTRICT 031,Incumbent,Won-General,2188590.38
"BABCOCK, MIKE",REPUBLICAN,IL,HOUSE DISTRICT 111,Challenger,Lost-General,2092238.62
"DROBINSKI, ROD",REPUBLICAN,IL,HOUSE DISTRICT 062,Challenger,Lost-General,2085439.55
"STUART, KATIE",DEMOCRATIC,IL,HOUSE DISTRICT 112,Challenger,Won-General,1987543.82
"PARKHURST, LINDSAY",REPUBLICAN,IL,HOUSE DISTRICT 079,Challenger,Won-General,1986726.28
"LONG, JERRY LEE",REPUBLICAN,IL,HOUSE DISTRICT 076,Challenger,Won-General,1976442.28
"CONROY, DEBORAH OKEEFE",DEMOCRATIC,IL,HOUSE DISTRICT 046,Incumbent,Won-General,1957275.99
"MCCOMBIE, TONY M",REPUBLICAN,IL,HOUSE DISTRICT 071,Challenger,Won-General,1957062.55
"SMITH, MICHELLE",REPUBLICAN,IL,SENATE DISTRICT 049,Challenger,Lost-General,1944751.53
"MARWIG, MERRY",DEMOCRATIC,IL,HOUSE DISTRICT 020,Challenger,Lost-General,1942022.67
"BOURNE, AVERY",REPUBLICAN,IL,HOUSE DISTRICT 095,Incumbent,Won-General,1923843.61
"KINZINGER, ADAM DANIEL",REPUBLICAN,IL,US HOUSE DISTRICT IL 016,Incumbent,Won-General,1842014.94
"PHELPS, BRANDON",DEMOCRATIC,IL,HOUSE DISTRICT 118,Incumbent,Won-General,1691745.65
"SIMON, SHEILA J",DEMOCRATIC,IL,SENATE DISTRICT 058,Open,Lost-General,1627743.32
"SMIDDY, MICHAEL (MIKE)",DEMOCRATIC,IL,HOUSE DISTRICT 071,Incumbent,Lost-General,1611227.46
"FOWLER, DALE",REPUBLICAN,IL,SENATE DISTRICT 059,Challenger,Won-General,1589350.86
"MOYLAN, MARTIN J",DEMOCRATIC,IL,HOUSE DISTRICT 055,Incumbent,Won-General,1576808.51
"WINGER, CHRISTINE JENNIFER",REPUBLICAN,IL,HOUSE DISTRICT 045,Incumbent,Won-General,1548618.88
"SEVERIN, DAVE",REPUBLICAN,IL,HOUSE DISTRICT 117,Challenger,Won-General,1455653.76
"MUSSMAN, MICHELLE",DEMOCRATIC,IL,HOUSE DISTRICT 056,Incumbent,Won-General,1441550.69
"MUNOZ, ANTONIO (TONY)",DEMOCRATIC,IL,SENATE DISTRICT 001,Incumbent,Won-General,1419612.36
"SANDOVAL, MARTIN A",DEMOCRATIC,IL,SENATE DISTRICT 011,Incumbent,Won-General,1393453.33
"SCHAKOWSKY, JANICE D (JAN)",DEMOCRATIC,IL,US HOUSE DISTRICT IL 009,Incumbent,Won-General,1382775.26
"MCCANN, WILLIAM (SAM)",REPUBLICAN,IL,SENATE DISTRICT 050,Incumbent,Won-General,1371626.17
"REZIN, SUSAN",REPUBLICAN,IL,SENATE DISTRICT 038,Incumbent,Won-General,1345560.65
"SCHIMPF, PAUL",REPUBLICAN,IL,SENATE DISTRICT 058,Open,Won-General,1301921.68
"MURPHY, LAURA",DEMOCRATIC,IL,SENATE DISTRICT 028,Incumbent,Won-General,1288460.53
"REICK, STEVEN",REPUBLICAN,IL,HOUSE DISTRICT 063,Open,Won-General,1264496.88
"HALPIN, MICHAEL W (MIKE)",DEMOCRATIC,IL,HOUSE DISTRICT 072,Open,Won-General,1226967.12
"HULTGREN, RANDALL MARK (RANDY)",REPUBLICAN,IL,US HOUSE DISTRICT IL 014,Incumbent,Won-General,1180173.31
"WILLIS, KATHLEEN",DEMOCRATIC,IL,HOUSE DISTRICT 077,Incumbent,Won-General,1152166.83
"KELLY, ROBIN",DEMOCRATIC,IL,US HOUSE DISTRICT IL 002,Incumbent,Won-General,1105671.53
"BENSON, CHRISTINE",DEMOCRATIC,IL,SENATE DISTRICT 038,Challenger,Lost-General,1073302.48
"AMROZOWICZ, MICHAEL",REPUBLICAN,IL,SENATE DISTRICT 031,Challenger,Lost-General,1064811.18
"QUIGLEY, MICHAEL B (MIKE)",DEMOCRATIC,IL,US HOUSE DISTRICT IL 005,Incumbent,Won-General,1051575.29
"RAOUL, KWAME",DEMOCRATIC,IL,SENATE DISTRICT 013,Incumbent,Won-General,1050705.10
"BRYANT, TERRI",REPUBLICAN,IL,HOUSE DISTRICT 115,Incumbent,Won-General,1044019.89
"BORBAS, CYNTHIA",DEMOCRATIC,IL,HOUSE DISTRICT 045,Challenger,Lost-General,1035478.87
"HAMMOND, NORINE K",REPUBLICAN,IL,HOUSE DISTRICT 093,Incumbent,Won-General,1008337.44
"LANG, LOUIS I (LOU)",DEMOCRATIC,IL,HOUSE DISTRICT 016,Incumbent,Won-General,992123.13
"HOSE, GREG",DEMOCRATIC,IL,HOUSE DISTRICT 081,Challenger,Lost-General,973525.90
"BARICEVIC, CHARLES CJ",DEMOCRATIC,IL,US HOUSE DISTRICT IL 012,Challenger,Lost-General,973208.66
"MITCHELL, CHRISTIAN L",DEMOCRATIC,IL,HOUSE DISTRICT 026,Incumbent,Won-General,965107.15
"LAHOOD, DARIN",REPUBLICAN,IL,US HOUSE DISTRICT IL 018,Incumbent,Won-General,943853.39
