Candidate,Party,State,Office,Incumbency,Result,Total Money
"ASHFORD, BRAD",DEMOCRATIC,NE,US HOUSE DISTRICT NE 002,Incumbent,Lost-General,2522274.46
"BACON, DONALD J",REPUBLICAN,NE,US HOUSE DISTRICT NE 002,Challenger,Won-General,1608135.05
"SMITH, ADRIAN",REPUBLICAN,NE,US HOUSE DISTRICT NE 003,Incumbent,Won-General,1168826.49
"FORTENBERRY, JEFF",REPUBLICAN,NE,US HOUSE DISTRICT NE 001,Incumbent,Won-General,796312.40
"HILGERS, MICHAEL T (MIKE)",NONPARTISAN,NE,SENATE DISTRICT 021,Open,Won-General,393518.63
"LINEHAN, LOU ANN",NONPARTISAN,NE,SENATE DISTRICT 039,Open,Won-General,274600.55
"KOLOWSKI, RICK",NONPARTISAN,NE,SENATE DISTRICT 031,Incumbent,Won-General,206674.84
"CRAWFORD, SUE",NONPARTISAN,NE,SENATE DISTRICT 045,Incumbent,Won-General,195049.45
"GORDON, JIM",NONPARTISAN,NE,SENATE DISTRICT 025,Open,Lost-General,191673.25
"DAVIS, AL",NONPARTISAN,NE,SENATE DISTRICT 043,Incumbent,Lost-General,187569.48
"VARGAS, TONY",NONPARTISAN,NE,SENATE DISTRICT 007,Open,Won-General,184368.16
"MCDONNELL, MIKE",NONPARTISAN,NE,SENATE DISTRICT 005,Open,Won-General,169307.09
"GEIST, SUZANNE",NONPARTISAN,NE,SENATE DISTRICT 025,Open,Won-General,168544.06
"SCHERER, LARRY",NONPARTISAN,NE,SENATE DISTRICT 021,Open,Lost-General,164017.54
"HOWARD, SARA",NONPARTISAN,NE,SENATE DISTRICT 009,Incumbent,Won-General,156262.37
"QUICK, DAN",NONPARTISAN,NE,SENATE DISTRICT 035,Open,Won-General,152448.75
"WISHART, ANNA",NONPARTISAN,NE,SENATE DISTRICT 027,Open,Won-General,143907.01
"JOHNSON, JERRY",NONPARTISAN,NE,SENATE DISTRICT 023,Incumbent,Lost-General,135065.23
"SEILER, LES",NONPARTISAN,NE,SENATE DISTRICT 033,Incumbent,Lost-General,131528.83
"BOLZ, KATE",NONPARTISAN,NE,SENATE DISTRICT 029,Incumbent,Won-General,129252.07
"MURANTE, JOHN",NONPARTISAN,NE,SENATE DISTRICT 049,Incumbent,Won-General,118848.50
"NEUHAUS, GREGG",NONPARTISAN,NE,SENATE DISTRICT 035,Open,Lost-General,116728.19
"SYNOWIECKI, JOHN",NONPARTISAN,NE,SENATE DISTRICT 007,Open,Lost-General,106088.55
"GARRETT, TOMMY L",NONPARTISAN,NE,SENATE DISTRICT 003,Incumbent,Lost-General,101950.24
"BROWN, JILL",NONPARTISAN,NE,SENATE DISTRICT 013,Open,Lost-General,98905.89
