Candidate,Party,State,Office,Incumbency,Result,Total Money
"AYOTTE, KELLY A",REPUBLICAN,NH,US SENATE DISTRICT NH SW-CLASS III,Incumbent,Lost-General,18985599.88
"HASSAN, MARGARET WOOD (MAGGIE)",DEMOCRATIC,NH,US SENATE DISTRICT NH SW-CLASS III,Challenger,Won-General,14754198.08
"KUSTER, ANN MCLANE",DEMOCRATIC,NH,US HOUSE DISTRICT NH 002,Incumbent,Won-General,3161566.62
"VAN OSTERN, COLIN",DEMOCRATIC,NH,GOVERNOR,Open,Lost-General,1609364.96
"SHEA-PORTER, CAROL",DEMOCRATIC,NH,US HOUSE DISTRICT NH 001,Challenger,Won-General,1511529.83
"OCONNOR, SHAWN PATRICK",INDEPENDENT,NH,US HOUSE DISTRICT NH 001,Challenger,Lost-General,1505971.43
"GUINTA, FRANK C",REPUBLICAN,NH,US HOUSE DISTRICT NH 001,Incumbent,Lost-General,1487005.72
"SUNUNU, CHRISTOPHER (CHRIS)",REPUBLICAN,NH,GOVERNOR,Open,Won-General,1131401.18
"WEEKS, DANIEL (DAN)",DEMOCRATIC,NH,EXECUTIVE COUNCILOR-005,Open,Lost-General,261380.08
"MORSE, CHARLES W (CHUCK)",REPUBLICAN,NH,SENATE DISTRICT 022,Incumbent,Won-General,217856.00
"PAPPAS, CHRISTOPHER C (CHRIS)",DEMOCRATIC,NH,EXECUTIVE COUNCILOR-004,Incumbent,Won-General,181858.09
"SOUCY, DONNA M",DEMOCRATIC,NH,SENATE DISTRICT 018,Incumbent,Won-General,159108.19
"BRADLEY, JEB E",REPUBLICAN,NH,SENATE DISTRICT 003,Incumbent,Won-General,151703.05
"WOODBURN, JEFFREY (JEFF)",DEMOCRATIC,NH,SENATE DISTRICT 001,Incumbent,Won-General,147781.00
"NYQUIST, LEE C",DEMOCRATIC,NH,SENATE DISTRICT 009,Challenger,Lost-General,140274.52
"GARVEY, JOHN BURWELL",DEMOCRATIC,NH,SENATE DISTRICT 008,Open,Lost-General,137131.00
"SHERMAN, THOMAS (TOM)",DEMOCRATIC,NH,SENATE DISTRICT 024,Open,Lost-General,135923.00
"DALLESANDRO, LOU C",DEMOCRATIC,NH,SENATE DISTRICT 020,Open,Won-General,123221.72
"HOSMER, ANDREW J",DEMOCRATIC,NH,SENATE DISTRICT 007,Incumbent,Lost-General,113769.00
