Candidate,Party,State,Office,Incumbency,Result,Total Money
"THUNE, JOHN",REPUBLICAN,SD,US SENATE DISTRICT SD SW-CLASS III,Incumbent,Won-General,9677378.74
"NOEM, KRISTI LYNN",REPUBLICAN,SD,US HOUSE DISTRICT SD 001,Incumbent,Won-General,2370578.03
"HAWKS, PAULA",DEMOCRATIC,SD,US HOUSE DISTRICT SD 001,Challenger,Lost-General,468379.57
"NELSON, CHRIS",REPUBLICAN,SD,PUBLIC UTILITY COMMISSIONER,Incumbent,Won-General,115399.56
"HART, CLARA",DEMOCRATIC,SD,HOUSE DISTRICT 006,Challenger,Lost-General,82687.21
"MICKELSON, G MARK",REPUBLICAN,SD,HOUSE DISTRICT 013,Incumbent,Won-General,76500.00
"WILLIAMS, JAY",DEMOCRATIC,SD,US SENATE DISTRICT SD SW-CLASS III,Challenger,Lost-General,70502.13
"PETERS, DEBORAH",REPUBLICAN,SD,SENATE DISTRICT 009,Incumbent,Won-General,48164.13
"SUTTON, BILLIE H",DEMOCRATIC,SD,SENATE DISTRICT 021,Incumbent,Won-General,46611.21
"GOODWIN, TIMOTHY R (TIM)",REPUBLICAN,SD,HOUSE DISTRICT 030,Open,Won-General,39380.94
"PARTRIDGE, JEFF",REPUBLICAN,SD,SENATE DISTRICT 034,Open,Won-General,38555.60
"NOVSTRUP, AL",REPUBLICAN,SD,SENATE DISTRICT 003,Incumbent,Won-General,38457.32
"SABA, MICHAEL",DEMOCRATIC,SD,HOUSE DISTRICT 009,Challenger,Lost-General,34526.00
"PETERSON, SUE K",REPUBLICAN,SD,HOUSE DISTRICT 013,Challenger,Won-General,33660.34
"STUCK, HAVEN",DEMOCRATIC,SD,SENATE DISTRICT 033,Challenger,Lost-General,32924.00
"PARSLEY, SCOTT",DEMOCRATIC,SD,SENATE DISTRICT 008,Incumbent,Lost-General,32670.00
"TIDEMANN, LARRY",REPUBLICAN,SD,SENATE DISTRICT 007,Incumbent,Won-General,32135.00
"YOUNGBERG, JORDAN",REPUBLICAN,SD,SENATE DISTRICT 008,Challenger,Won-General,31639.00
"SOHOLT, DEB",REPUBLICAN,SD,SENATE DISTRICT 014,Incumbent,Won-General,31226.84
"HEINEMANN, LESLIE J",REPUBLICAN,SD,HOUSE DISTRICT 008,Incumbent,Won-General,30517.75
"ZIKMUND, LARRY P",REPUBLICAN,SD,HOUSE DISTRICT 014,Incumbent,Won-General,30210.00
"SOLANO, ALAN D",REPUBLICAN,SD,SENATE DISTRICT 032,Incumbent,Won-General,29747.00
"KELTS, SUSAN",DEMOCRATIC,SD,HOUSE DISTRICT 032,Challenger,Lost-General,29162.25
"JOHNSON, DAVID",REPUBLICAN,SD,HOUSE DISTRICT 033,Open,Won-General,28907.00
"KOLBECK, JACK",REPUBLICAN,SD,SENATE DISTRICT 013,Open,Won-General,27680.33
"BEAL, ARCH",REPUBLICAN,SD,HOUSE DISTRICT 012,Incumbent,Won-General,27562.40
"WHITE, JIM",REPUBLICAN,SD,SENATE DISTRICT 022,Incumbent,Won-General,27366.80
"JENSEN, PHIL",REPUBLICAN,SD,SENATE DISTRICT 033,Incumbent,Won-General,26874.46
"TYLER, KATHY",DEMOCRATIC,SD,SENATE DISTRICT 004,Open,Lost-General,25667.75
"GLANZER, BOB",REPUBLICAN,SD,HOUSE DISTRICT 022,Open,Won-General,25152.00
"WILLADSEN, MARK K",REPUBLICAN,SD,HOUSE DISTRICT 011,Incumbent,Won-General,25074.00
"WOLLMANN, MATTHEW",REPUBLICAN,SD,HOUSE DISTRICT 008,Incumbent,Won-General,24398.46
"BURG, QUINTEN L",DEMOCRATIC,SD,SENATE DISTRICT 020,Challenger,Lost-General,24295.00
"MILLS, JOHN",REPUBLICAN,SD,HOUSE DISTRICT 004,Open,Won-General,24031.25
"HAVERLY, TERRI",REPUBLICAN,SD,SENATE DISTRICT 035,Incumbent,Won-General,23997.00
"KLUMB, JOSHUA M",REPUBLICAN,SD,SENATE DISTRICT 020,Incumbent,Won-General,23155.00
"STEINHAUER, WAYNE H",REPUBLICAN,SD,HOUSE DISTRICT 009,Incumbent,Won-General,23012.58
"PETERSON, KENT S",REPUBLICAN,SD,HOUSE DISTRICT 019,Incumbent,Won-General,22135.00
"DENNERT, DREW",REPUBLICAN,SD,HOUSE DISTRICT 003,Challenger,Won-General,22065.00
"KETTWIG, JASON W",REPUBLICAN,SD,HOUSE DISTRICT 004,Open,Won-General,21898.54
"CONZET, KRISTIN",REPUBLICAN,SD,HOUSE DISTRICT 032,Incumbent,Won-General,21659.84
"HOLMES, TOM",REPUBLICAN,SD,HOUSE DISTRICT 014,Incumbent,Won-General,21491.61
"TORNBERG, ANN",DEMOCRATIC,SD,HOUSE DISTRICT 016,Challenger,Lost-General,20766.09
"BARTH, JEFF",DEMOCRATIC,SD,SENATE DISTRICT 025,Open,Lost-General,20750.02
"HEIDELBERGER, CORY ALLEN",DEMOCRATIC,SD,SENATE DISTRICT 003,Challenger,Lost-General,20747.36
"LANGER, KRIS",REPUBLICAN,SD,SENATE DISTRICT 025,Open,Won-General,20706.01
"BARTELS, HUGH M",REPUBLICAN,SD,HOUSE DISTRICT 005,Open,Won-General,20498.00
"HOWARD, TAFFY",REPUBLICAN,SD,HOUSE DISTRICT 033,Open,Won-General,20488.69
"RUSSELL, LANCE STEVEN",REPUBLICAN,SD,SENATE DISTRICT 030,Open,Won-General,20093.83
"STEVENS, MIKE",REPUBLICAN,SD,HOUSE DISTRICT 018,Incumbent,Won-General,18570.00
"TAPIO, NEAL",REPUBLICAN,SD,SENATE DISTRICT 005,Open,Won-General,18300.00
"CAMMACK, GARY L",REPUBLICAN,SD,SENATE DISTRICT 029,Incumbent,Won-General,17800.00
"NETHERTON, JENNA HAGGAR",REPUBLICAN,SD,SENATE DISTRICT 010,Incumbent,Won-General,17715.00
"BOLIN, JIM",REPUBLICAN,SD,SENATE DISTRICT 016,Open,Won-General,17557.50
"RUSCH, ARTHUR L",REPUBLICAN,SD,SENATE DISTRICT 017,Incumbent,Won-General,16238.00
"GOSCH, SPENCER",REPUBLICAN,SD,HOUSE DISTRICT 023,Open,Won-General,16213.61
"HUNHOFF, JEAN",REPUBLICAN,SD,HOUSE DISTRICT 018,Incumbent,Won-General,16121.84
"OTTEN, HERMAN",REPUBLICAN,SD,HOUSE DISTRICT 006,Incumbent,Won-General,15765.00
"AHLERS, DAN",DEMOCRATIC,SD,HOUSE DISTRICT 025,Challenger,Won-General,15680.00
"POWERS, JIM",DEMOCRATIC,SD,SENATE DISTRICT 010,Challenger,Lost-General,15675.00
"REED, TIM",REPUBLICAN,SD,HOUSE DISTRICT 007,Challenger,Won-General,15500.00
"RING, RAY",DEMOCRATIC,SD,HOUSE DISTRICT 017,Incumbent,Won-General,15276.32
"QUALM, LEE",REPUBLICAN,SD,HOUSE DISTRICT 021,Incumbent,Won-General,15250.00
"NESIBA, REYNOLD F",DEMOCRATIC,SD,SENATE DISTRICT 015,Open,Won-General,15234.95
"KAISER, DAN",REPUBLICAN,SD,HOUSE DISTRICT 003,Incumbent,Won-General,15229.00
"UNGER, JASON",DEMOCRATIC,SD,HOUSE DISTRICT 008,Challenger,Lost-General,15202.68
"SCHOENFISH, KYLE",REPUBLICAN,SD,HOUSE DISTRICT 019,Incumbent,Won-General,14880.00
"RASMUSSEN, NANCY",REPUBLICAN,SD,HOUSE DISTRICT 017,Incumbent,Won-General,14236.84
"MERRILL, SHANE",DEMOCRATIC,SD,SENATE DISTRICT 017,Challenger,Lost-General,13702.95
"JENSEN, KEVIN D",REPUBLICAN,SD,HOUSE DISTRICT 016,Challenger,Won-General,13692.30
"SOLI, KAREN L",DEMOCRATIC,SD,HOUSE DISTRICT 015,Incumbent,Won-General,13080.00
"SCHUELKE, PEGGY",DEMOCRATIC,SD,HOUSE DISTRICT 004,Open,Lost-General,13046.77
"HAUGAARD, STEVEN",REPUBLICAN,SD,HOUSE DISTRICT 010,Incumbent,Won-General,13025.00
"BARTLING, JULIE",DEMOCRATIC,SD,HOUSE DISTRICT 021,Incumbent,Won-General,12950.00
"HUNT, ROGER",REPUBLICAN,SD,HOUSE DISTRICT 025,Incumbent,Lost-General,12750.00
"MCPHERSON, SEAN",REPUBLICAN,SD,HOUSE DISTRICT 032,Challenger,Won-General,12652.00
"CHASE, ROGER",REPUBLICAN,SD,HOUSE DISTRICT 022,Open,Won-General,12506.00
"RED CLOUD, HENRY",DEMOCRATIC,SD,PUBLIC UTILITY COMMISSIONER,Challenger,Lost-General,12247.08
"YORK, NANCY",REPUBLICAN,SD,HOUSE DISTRICT 005,Open,Won-General,11773.69
"STALZER, JIM",REPUBLICAN,SD,SENATE DISTRICT 011,Open,Won-General,11691.87
"PIERSON, DENNY",DEMOCRATIC,SD,SENATE DISTRICT 013,Open,Lost-General,10966.00
"MAHER, RYAN M",REPUBLICAN,SD,SENATE DISTRICT 028,Open,Won-General,10400.00
"DISANTO, LYNNE",REPUBLICAN,SD,HOUSE DISTRICT 035,Incumbent,Won-General,10384.84
"PEASE, DEBBIE",REPUBLICAN,SD,HOUSE DISTRICT 017,Challenger,Lost-General,10211.74
"PISCHKE, TOM",REPUBLICAN,SD,HOUSE DISTRICT 025,Challenger,Won-General,10152.94
"ARSENEAULT, SANDY",DEMOCRATIC,SD,HOUSE DISTRICT 030,Open,Lost-General,10057.00
"CURD, RICHARD BLAKE",REPUBLICAN,SD,SENATE DISTRICT 012,Incumbent,Won-General,10000.00
"LAKE, JOHN A",REPUBLICAN,SD,HOUSE DISTRICT 023,Open,Won-General,9650.00
"MAY, ELIZABETH",REPUBLICAN,SD,HOUSE DISTRICT 027,Incumbent,Won-General,9363.69
"TULSON, BURTON E (BURT)",REPUBLICAN,SD,HOUSE DISTRICT 002,Incumbent,Won-General,9268.48
"NELSON, STACE",REPUBLICAN,SD,SENATE DISTRICT 019,Open,Won-General,9245.57
