Candidate,Party,State,Office,Incumbency,Result,Total Money
"ISAKSON, JOHNNY",REPUBLICAN,GA,US SENATE DISTRICT GA SW-CLASS III,Incumbent,Won-General,9536838.16
"BARKSDALE, JAMES (JIM)",DEMOCRATIC,GA,US SENATE DISTRICT GA SW-CLASS III,Challenger,Lost-General,3898458.75
"PRICE, THOMAS EDMUNDS (TOM)",REPUBLICAN,GA,US HOUSE DISTRICT GA 006,Incumbent,Won-General,2442158.34
"GRAVES JR, JOHN THOMAS (TOM)",REPUBLICAN,GA,US HOUSE DISTRICT GA 014,Incumbent,Won-General,1367575.31
"FERGUSON IV, ANDERSON (DREW)",REPUBLICAN,GA,US HOUSE DISTRICT GA 003,Open,Won-General,1269795.34
"COLLINS, DOUGLAS A (DOUG)",REPUBLICAN,GA,US HOUSE DISTRICT GA 009,Incumbent,Won-General,1235958.63
"SCOTT, DAVID A",DEMOCRATIC,GA,US HOUSE DISTRICT GA 013,Incumbent,Won-General,1234068.16
"ALLEN, RICHARD W (RICK)",REPUBLICAN,GA,US HOUSE DISTRICT GA 012,Incumbent,Won-General,1173071.42
"BISHOP JR, SANFORD D",DEMOCRATIC,GA,US HOUSE DISTRICT GA 002,Incumbent,Won-General,1112689.20
"LEWIS, JOHN",DEMOCRATIC,GA,US HOUSE DISTRICT GA 005,Incumbent,Won-General,1088172.31
"CARTER, EARL LEROY (BUDDY)",REPUBLICAN,GA,US HOUSE DISTRICT GA 001,Incumbent,Won-General,1019538.03
"SCOTT, JAMES AUSTIN (AUSTIN)",REPUBLICAN,GA,US HOUSE DISTRICT GA 008,Incumbent,Won-General,998248.61
"LOUDERMILK, BARRY D",REPUBLICAN,GA,US HOUSE DISTRICT GA 011,Incumbent,Won-General,835025.17
"RALSTON, DAVID",REPUBLICAN,GA,HOUSE DISTRICT 007,Incumbent,Won-General,829094.80
"WOODALL, WILLIAM ROBERT (ROB)",REPUBLICAN,GA,US HOUSE DISTRICT GA 007,Incumbent,Won-General,662353.70
