Candidate,Party,State,Office,Incumbency,Result,Total Money
"MURRAY, PATTY",DEMOCRATIC,WA,US SENATE DISTRICT WA SW-CLASS III,Incumbent,Won-General,13387106.86
"INSLEE, JAY ROBERT",DEMOCRATIC,WA,GOVERNOR,Incumbent,Won-General,9736277.53
"BRYANT II, WILLIAM LEE (BILL)",REPUBLICAN,WA,GOVERNOR,Challenger,Lost-General,3905582.18
"MCMORRIS RODGERS, CATHY",REPUBLICAN,WA,US HOUSE DISTRICT WA 005,Incumbent,Won-General,3285079.00
"JAYAPAL, PRAMILA",DEMOCRATIC,WA,US HOUSE DISTRICT WA 007,Open,Won-General,2987333.33
"KILMER, DEREK C",DEMOCRATIC,WA,US HOUSE DISTRICT WA 006,Open,Won-General,2141043.76
"DELBENE, SUZAN K",DEMOCRATIC,WA,US HOUSE DISTRICT WA 001,Incumbent,Won-General,2057562.05
"WALKINSHAW, BRADY",DEMOCRATIC,WA,US HOUSE DISTRICT WA 007,Open,Lost-General,1915657.54
"REICHERT, DAVE",REPUBLICAN,WA,US HOUSE DISTRICT WA 008,Incumbent,Won-General,1655867.43
"HECK, DENNIS R (DENNY)",DEMOCRATIC,WA,US HOUSE DISTRICT WA 010,Incumbent,Won-General,1544197.23
"FERGUSON, ROBERT WATSON",DEMOCRATIC,WA,ATTORNEY GENERAL,Incumbent,Won-General,1384553.43
"BEUTLER, JAIME LYNN HERRERA",REPUBLICAN,WA,US HOUSE DISTRICT WA 003,Open,Won-General,1384362.08
"NEWHOUSE, DANIEL M",REPUBLICAN,WA,US HOUSE DISTRICT WA 004,Incumbent,Won-General,1290023.57
"HABIB, K CYRUS",DEMOCRATIC,WA,LIEUTENANT GOVERNOR,Open,Won-General,1036816.22
"LARSEN, RICK",DEMOCRATIC,WA,US HOUSE DISTRICT WA 002,Incumbent,Won-General,959856.66
"PODLODOWSKI, TINA M",DEMOCRATIC,WA,SECRETARY OF STATE,Challenger,Lost-General,923388.58
"SMITH, ADAM",DEMOCRATIC,WA,US HOUSE DISTRICT WA 009,Incumbent,Won-General,918503.93
"WYMAN, KIMBERLEY M (KIM)",REPUBLICAN,WA,SECRETARY OF STATE,Incumbent,Won-General,860053.00
"LITZOW, STEPHEN R",REPUBLICAN,WA,SENATE DISTRICT 041,Incumbent,Lost-General,798129.11
"MCLAUGHLIN, STEVE",REPUBLICAN,WA,COMMISSIONER OF PUBLIC LANDS,Open,Lost-General,730429.72
"WILSON, LYNDA D",REPUBLICAN,WA,SENATE DISTRICT 017,Open,Won-General,562820.23
"MULLET, MARK D",DEMOCRATIC,WA,SENATE DISTRICT 005,Incumbent,Won-General,561914.91
"OBAN, STEVEN T (STEVE)",REPUBLICAN,WA,SENATE DISTRICT 028,Incumbent,Won-General,555196.77
"FRANZ, HILARY",DEMOCRATIC,WA,COMMISSIONER OF PUBLIC LANDS,Open,Won-General,530137.17
"MAGENDANZ, CHAD L",REPUBLICAN,WA,SENATE DISTRICT 005,Challenger,Lost-General,497732.90
"WELLMAN, LISA",DEMOCRATIC,WA,SENATE DISTRICT 041,Challenger,Won-General,487389.84
"PROBST, TIMOTHY P (TIM)",INDEPENDENT DEMOCRATIC,WA,SENATE DISTRICT 017,Open,Lost-General,480331.94
"LOVICK, JOHN R (JOHNNY)",DEMOCRATIC,WA,HOUSE DISTRICT 044-POSITION 1,Open,Won-General,476445.04
"BAILEY, BARBARA F",REPUBLICAN,WA,SENATE DISTRICT 010,Incumbent,Won-General,474269.57
"MCDERMOTT, JOE",DEMOCRATIC,WA,US HOUSE DISTRICT WA 007,Open,Lost-Top Two Primary,469355.42
"HOBBS, STEVEN R",DEMOCRATIC,WA,LIEUTENANT GOVERNOR,Open,Lost-Top Two Primary,465526.47
"VANCE, CHRIS",REPUBLICAN,WA,US SENATE DISTRICT WA SW-CLASS III,Challenger,Lost-General,436326.23
"PELOQUIN, MARISA",DEMOCRATIC,WA,SENATE DISTRICT 028,Challenger,Lost-General,404680.00
"SCHOESLER, MARK G",REPUBLICAN,WA,SENATE DISTRICT 009,Incumbent,Won-General,403160.00
"KILDUFF, CHRISTINE",DEMOCRATIC,WA,HOUSE DISTRICT 028-POSITION 2,Incumbent,Won-General,356714.12
"PAKOOTAS, JOE",DEMOCRATIC,WA,US HOUSE DISTRICT WA 005,Challenger,Lost-General,338600.59
"PELLICCIOTTI, MICHAEL (MIKE)",DEMOCRATIC,WA,HOUSE DISTRICT 030-POSITION 1,Challenger,Won-General,333610.25
"HOMOLA, ANGELA (ANGIE)",DEMOCRATIC,WA,SENATE DISTRICT 010,Challenger,Lost-General,332517.04
"RIVERS, ANNA M",REPUBLICAN,WA,SENATE DISTRICT 018,Incumbent,Won-General,325862.50
"HUXFORD, JANICE",REPUBLICAN,WA,HOUSE DISTRICT 044-POSITION 1,Open,Lost-General,324452.71
"GRAVES, PAUL",REPUBLICAN,WA,HOUSE DISTRICT 005-POSITION 2,Open,Won-General,319880.69
"FRASER, KAREN R",DEMOCRATIC,WA,LIEUTENANT GOVERNOR,Open,Lost-Top Two Primary,315102.97
"KING, CURTIS P",REPUBLICAN,WA,SENATE DISTRICT 014,Incumbent,Won-General,308938.92
"YU, MARY I",NONPARTISAN,WA,SUPREME COURT,Incumbent,Won-General,307962.41
"KOCHMAR, LINDA L",REPUBLICAN,WA,HOUSE DISTRICT 030-POSITION 1,Incumbent,Lost-General,304343.29
"HICKEL, TERI H",REPUBLICAN,WA,HOUSE DISTRICT 030-POSITION 2,Incumbent,Lost-General,299276.97
"YOUNG, JESSE L",REPUBLICAN,WA,HOUSE DISTRICT 026-POSITION 1,Incumbent,Won-General,294931.16
"SPRUNG, JEFFREY T (JEFF)",DEMOCRATIC,WA,AUDITOR,Open,Lost-Top Two Primary,289536.16
"ZEIGER, HANS A",REPUBLICAN,WA,SENATE DISTRICT 025,Open,Won-General,279999.88
"KRAFT, VICKI CALDWELL",REPUBLICAN,WA,HOUSE DISTRICT 017-POSITION 1,Open,Won-General,277321.93
