Candidate,Party,State,Office,Incumbency,Result,Total Money
"MORAN, JERRY",REPUBLICAN,KS,US SENATE DISTRICT KS SW-CLASS III,Incumbent,Won-General,6588599.17
"YODER, KEVIN W",REPUBLICAN,KS,US HOUSE DISTRICT KS 003,Incumbent,Won-General,3230917.38
"JENKINS, LYNN",REPUBLICAN,KS,US HOUSE DISTRICT KS 002,Incumbent,Won-General,2331071.95
"MARSHALL, ROGER W",REPUBLICAN,KS,US HOUSE DISTRICT KS 001,Challenger,Won-General,1590370.85
"POMPEO, MICHAEL RICHARD (MIKE)",REPUBLICAN,KS,US HOUSE DISTRICT KS 004,Incumbent,Won-General,1447062.75
"HUELSKAMP, TIMOTHY A",NONE LISTED,KS,US HOUSE DISTRICT KS 001,Incumbent,Lost-General,941732.78
"SIDIE, JAY",DEMOCRATIC,KS,US HOUSE DISTRICT KS 003,Challenger,Lost-General,573741.67
"GIROUX, DANIEL B",DEMOCRATIC,KS,US HOUSE DISTRICT KS 004,Challenger,Lost-General,258336.25
"SCHMIDT, VICKI",REPUBLICAN,KS,SENATE DISTRICT 020,Incumbent,Won-General,256652.80
"KELLY, LAURA J",DEMOCRATIC,KS,SENATE DISTRICT 018,Open,Won-General,232080.11
"OLSON, ROBERT (ROB)",REPUBLICAN,KS,SENATE DISTRICT 023,Incumbent,Won-General,207989.75
"WAGLE, SUSAN",REPUBLICAN,KS,SENATE DISTRICT 030,Incumbent,Won-General,207456.12
"MASTERSON, TY",REPUBLICAN,KS,SENATE DISTRICT 016,Incumbent,Won-General,196114.15
"LATURNER, JACOB",REPUBLICAN,KS,SENATE DISTRICT 013,Open,Won-General,186591.94
"DENNING, JIM",REPUBLICAN,KS,SENATE DISTRICT 008,Incumbent,Won-General,184610.79
"LONGBINE, JEFF",REPUBLICAN,KS,SENATE DISTRICT 017,Incumbent,Won-General,183782.08
"ROGERS, LYNN W",DEMOCRATIC,KS,SENATE DISTRICT 025,Open,Won-General,182675.52
"PYLE, DENNIS D",REPUBLICAN,KS,SENATE DISTRICT 001,Incumbent,Won-General,164751.99
"BERGER, EDWARD E",REPUBLICAN,KS,SENATE DISTRICT 034,Open,Won-General,153351.64
"HENSLEY, ANTHONY",DEMOCRATIC,KS,SENATE DISTRICT 019,Incumbent,Won-General,147292.11
"HUMPHREY, KEITH",DEMOCRATIC,KS,SENATE DISTRICT 028,Challenger,Lost-General,137637.48
"LAPOLICE, ALAN",INDEPENDENT,KS,US HOUSE DISTRICT KS 001,Challenger,Lost-General,132642.83
"LYNN, JULIA",REPUBLICAN,KS,SENATE DISTRICT 009,Incumbent,Won-General,130291.43
"PETERSEN, MIKE",REPUBLICAN,KS,SENATE DISTRICT 028,Incumbent,Won-General,120452.80
"BOLLIER, BARBARA GOOLSBEE",REPUBLICAN,KS,SENATE DISTRICT 007,Open,Won-General,117393.33
"DOLL, JOHN",REPUBLICAN,KS,SENATE DISTRICT 039,Open,Won-General,113289.39
"PILCHER-COOK, MARY",REPUBLICAN,KS,SENATE DISTRICT 010,Incumbent,Won-General,112908.66
"HUTTON, WILLIAM",DEMOCRATIC,KS,SENATE DISTRICT 005,Challenger,Lost-General,110977.82
"FITZGERALD, STEVE",REPUBLICAN,KS,SENATE DISTRICT 005,Incumbent,Won-General,108219.18
"BOWERS, ELAINE S",REPUBLICAN,KS,SENATE DISTRICT 036,Incumbent,Won-General,107605.78
"MCGINN, CAROLYN K",REPUBLICAN,KS,SENATE DISTRICT 031,Incumbent,Won-General,106057.00
"HOLLAND, THOMAS",DEMOCRATIC,KS,SENATE DISTRICT 003,Incumbent,Won-General,104860.70
"GRANT, LYNN D",DEMOCRATIC,KS,SENATE DISTRICT 013,Open,Lost-General,103424.65
"VICKREY, JENE",REPUBLICAN,KS,HOUSE DISTRICT 006,Incumbent,Won-General,100932.66
"ALLEN, MIRANDA",INDEPENDENT,KS,US HOUSE DISTRICT KS 004,Challenger,Lost-General,98747.21
"RYCKMAN JR, RON",REPUBLICAN,KS,HOUSE DISTRICT 078,Incumbent,Won-General,96911.85
"SYKES, DINAH H",REPUBLICAN,KS,SENATE DISTRICT 021,Open,Won-General,92732.51
"HELEY, LOGAN",DEMOCRATIC,KS,SENATE DISTRICT 021,Open,Lost-General,91967.34
"SUELLENTROP, GENE",REPUBLICAN,KS,SENATE DISTRICT 027,Open,Won-General,91188.88
"TYSON, CARYN",REPUBLICAN,KS,SENATE DISTRICT 012,Incumbent,Won-General,90473.79
"WILBORN, RICHARD E",REPUBLICAN,KS,SENATE DISTRICT 035,Incumbent,Won-General,89400.92
"SKUBAL, JOHN",REPUBLICAN,KS,SENATE DISTRICT 011,Open,Won-General,87436.45
"KERSCHEN, DAN",REPUBLICAN,KS,SENATE DISTRICT 026,Incumbent,Won-General,85093.39
"HAWK, TOM",DEMOCRATIC,KS,SENATE DISTRICT 022,Incumbent,Won-General,82494.32
"HENRY, JERRY",DEMOCRATIC,KS,SENATE DISTRICT 001,Challenger,Lost-General,80574.89
"KIEGERL, S MIKE",REPUBLICAN,KS,HOUSE DISTRICT 121,Incumbent,Won-General,80315.00
"VAN METEREN, ECHO",REPUBLICAN,KS,SENATE DISTRICT 003,Challenger,Lost-General,79763.44
"ROOKER, MELISSA A",REPUBLICAN,KS,HOUSE DISTRICT 025,Incumbent,Won-General,78165.23
"JENNINGS, J RUSSELL",REPUBLICAN,KS,HOUSE DISTRICT 122,Incumbent,Won-General,76798.69
"BURROUGHS, TOM",DEMOCRATIC,KS,HOUSE DISTRICT 033,Incumbent,Won-General,74886.07
"ESTES, BUD",REPUBLICAN,KS,SENATE DISTRICT 038,Open,Won-General,72175.00
"HAWKINS, DAN",REPUBLICAN,KS,HOUSE DISTRICT 100,Incumbent,Won-General,71365.00
"SCHMIDT, CHUCK",DEMOCRATIC,KS,SENATE DISTRICT 015,Open,Lost-General,69444.30
"SCHWAB, SCOTT",REPUBLICAN,KS,HOUSE DISTRICT 049,Incumbent,Won-General,68472.41
"FRANCISCO, MARCI",DEMOCRATIC,KS,SENATE DISTRICT 002,Incumbent,Won-General,61986.81
"HIATT, VICKI",DEMOCRATIC,KS,SENATE DISTRICT 010,Challenger,Lost-General,61344.82
"TAYLOR, MARY JO",REPUBLICAN,KS,SENATE DISTRICT 033,Open,Won-General,60450.00
"DAVIS, ERIN L",REPUBLICAN,KS,HOUSE DISTRICT 015,Incumbent,Won-General,59350.09
"BILLINGER, RICHARD (RICK)",REPUBLICAN,KS,SENATE DISTRICT 040,Open,Won-General,58240.31
"KLEEB, MARVIN G",REPUBLICAN,KS,HOUSE DISTRICT 048,Incumbent,Won-General,57941.19
"HUGHES, DOROTHY",REPUBLICAN,KS,HOUSE DISTRICT 021,Open,Lost-General,57893.62
"OLEJNIK, ADRIENNE",DEMOCRATIC,KS,HOUSE DISTRICT 051,Challenger,Lost-General,56490.44
"LEWIS, GREG",REPUBLICAN,KS,HOUSE DISTRICT 113,Incumbent,Won-General,56198.45
"SCHREIBER, MARK",REPUBLICAN,KS,HOUSE DISTRICT 060,Open,Won-General,56078.15
"OUSLEY, JARROD",DEMOCRATIC,KS,HOUSE DISTRICT 024,Incumbent,Won-General,55788.38
"GIVENS, BRUCE",REPUBLICAN,KS,SENATE DISTRICT 014,Open,Won-General,55370.00
"WOLFE MOORE, KATHY",DEMOCRATIC,KS,HOUSE DISTRICT 036,Incumbent,Won-General,54705.00
"SHIMKUS, DON",DEMOCRATIC,KS,SENATE DISTRICT 032,Open,Lost-General,54200.07
"HIGHLAND, RON",REPUBLICAN,KS,HOUSE DISTRICT 051,Incumbent,Won-General,53924.74
"DOVE, WILLIE O",REPUBLICAN,KS,HOUSE DISTRICT 038,Incumbent,Won-General,53867.37
"HOLSCHER, CINDY",DEMOCRATIC,KS,HOUSE DISTRICT 016,Challenger,Won-General,53674.00
