Candidate,Party,State,Office,Incumbency,Result,Total Money
"JUSTICE JR, JAMES C (JIM)",DEMOCRATIC,WV,GOVERNOR,Open,Won-General,5449767.88
"REYNOLDS, DOUGLAS V",DEMOCRATIC,WV,ATTORNEY GENERAL,Challenger,Lost-General,4356803.59
"COLE III, WILLIAM PAUL (BILL)",REPUBLICAN,WV,GOVERNOR,Open,Lost-General,2946763.97
"MORRISEY, PATRICK",REPUBLICAN,WV,ATTORNEY GENERAL,Incumbent,Won-General,1782466.74
"MOONEY, ALEXANDER X",REPUBLICAN,WV,US HOUSE DISTRICT WV 002,Incumbent,Won-General,1316078.32
"MCKINLEY, DAVID B",REPUBLICAN,WV,US HOUSE DISTRICT WV 001,Incumbent,Won-General,1153064.04
"JENKINS, EVAN H",REPUBLICAN,WV,US HOUSE DISTRICT WV 003,Incumbent,Won-General,1142825.19
"WALKER, ELIZABETH DEER (BETH)",NONPARTISAN,WV,SUPREME COURT-BENJAMIN SEAT,Challenger,Won-General,749242.40
"WOOTON, WILLIAM ROBERT (BILL)",NONPARTISAN,WV,SUPREME COURT-BENJAMIN SEAT,Challenger,Lost-General,545725.99
"BENJAMIN, BRENT DEANE",NONPARTISAN,WV,SUPREME COURT-BENJAMIN SEAT,Incumbent,Lost-General,534050.00
"HUNT, MARK ALLEN",DEMOCRATIC,WV,US HOUSE DISTRICT WV 002,Challenger,Lost-General,481000.62
"JEFFRIES, GLENN DELMAS",DEMOCRATIC,WV,SENATE DISTRICT 008,Challenger,Won-General,407903.27
"PERDUE, JOHN D",DEMOCRATIC,WV,TREASURER,Incumbent,Won-General,271319.84
"SKINNER, STEPHEN G",DEMOCRATIC,WV,SENATE DISTRICT 016,Open,Lost-General,255803.87
"WARNER, ANDREW MCCOY (MAC)",REPUBLICAN,WV,SECRETARY OF STATE,Challenger,Won-General,229123.64
"PALUMBO, COREY",DEMOCRATIC,WV,SENATE DISTRICT 017,Incumbent,Won-General,189994.42
"MCCUSKEY, JOHN B (JB)",REPUBLICAN,WV,AUDITOR,Open,Won-General,183645.00
"ROBINSON, ANDREW NELSON",DEMOCRATIC,WV,HOUSE DISTRICT 036,Challenger,Won-General,181210.62
"CARMICHAEL, MITCH B",REPUBLICAN,WV,SENATE DISTRICT 004,Incumbent,Won-General,158056.00
"NELSON JR, FREDRIK ERIC",REPUBLICAN,WV,HOUSE DISTRICT 035,Incumbent,Won-General,153442.38
"LEONHARDT, KENT",REPUBLICAN,WV,AGRICULTURE COMMISSIONER,Challenger,Won-General,144828.13
"CAPITO, ARCH ALFRED MOORE",REPUBLICAN,WV,HOUSE DISTRICT 035,Challenger,Won-General,143799.80
"SMITH, GREG KENT (HOOTIE)",DEMOCRATIC,WV,SENATE DISTRICT 003,Open,Lost-General,138894.40
"MCGRAW JR, DARRELL V",NONPARTISAN,WV,SUPREME COURT-BENJAMIN SEAT,Challenger,Lost-General,128312.04
"SMITH, RANDY E",REPUBLICAN,WV,SENATE DISTRICT 014,Challenger,Won-General,122561.20
"PRIM, BRIAN ALAN",DEMOCRATIC,WV,SENATE DISTRICT 004,Challenger,Lost-General,122422.00
