Candidate,Party,State,Office,Incumbency,Result,Total Money
"CORTEZ-MASTO, CATHERINE",DEMOCRATIC,NV,US SENATE DISTRICT NV SW-CLASS III,Open,Won-General,19833057.61
"HECK, JOSEPH JOHN (JOE)",REPUBLICAN,NV,US SENATE DISTRICT NV SW-CLASS III,Open,Lost-General,12454191.95
"KIHUEN, RUBEN",DEMOCRATIC,NV,US HOUSE DISTRICT NV 004,Challenger,Won-General,2209369.21
"TARKANIAN, DANIEL (DANNY)",REPUBLICAN,NV,US HOUSE DISTRICT NV 003,Open,Lost-General,2055050.40
"HARDY, CRESENT",REPUBLICAN,NV,US HOUSE DISTRICT NV 004,Incumbent,Lost-General,1873021.74
"ROSEN, JACKY",DEMOCRATIC,NV,US HOUSE DISTRICT NV 003,Open,Won-General,1692551.44
"FORD, AARON D",DEMOCRATIC,NV,SENATE DISTRICT 011,Open,Won-General,949208.14
"TITUS, DINA",DEMOCRATIC,NV,US HOUSE DISTRICT NV 001,Incumbent,Won-General,938406.35
"AMODEI, MARK EUGENE",REPUBLICAN,NV,US HOUSE DISTRICT NV 002,Incumbent,Won-General,851327.12
"GANSERT, HEIDI S",REPUBLICAN,NV,SENATE DISTRICT 015,Open,Won-General,771678.38
"WOODHOUSE, JOYCE L",DEMOCRATIC,NV,SENATE DISTRICT 005,Incumbent,Won-General,733323.37
"CANNIZZARO, NICOLE",DEMOCRATIC,NV,SENATE DISTRICT 006,Open,Won-General,624918.63
"SEGERBLOM, RICHARD (TICK)",DEMOCRATIC,NV,SENATE DISTRICT 003,Incumbent,Won-General,598950.03
"ATKINSON, KELVIN",DEMOCRATIC,NV,SENATE DISTRICT 004,Incumbent,Won-General,574676.51
"FRIERSON, JASON M",DEMOCRATIC,NV,ASSEMBLY DISTRICT 008,Challenger,Won-General,550117.02
"BUSTAMANTE ADAMS, IRENE",DEMOCRATIC,NV,ASSEMBLY DISTRICT 042,Incumbent,Won-General,436096.28
"REESE, DEVON THOMAS",DEMOCRATIC,NV,SENATE DISTRICT 015,Open,Lost-General,433620.93
"ANDERSON, D PAUL",REPUBLICAN,NV,ASSEMBLY DISTRICT 013,Incumbent,Won-General,421200.00
"SEAMAN, VICTORIA",REPUBLICAN,NV,SENATE DISTRICT 006,Open,Lost-General,410564.91
"OSCARSON, JAMES",REPUBLICAN,NV,ASSEMBLY DISTRICT 036,Incumbent,Won-General,380647.47
"HAMMOND, SCOTT",REPUBLICAN,NV,SENATE DISTRICT 018,Incumbent,Won-General,355184.61
"SPEARMAN, PATRICIA (PAT)",DEMOCRATIC,NV,SENATE DISTRICT 001,Incumbent,Won-General,342783.34
"FUMO, OSVALDO (OZZIE)",DEMOCRATIC,NV,ASSEMBLY DISTRICT 021,Challenger,Won-General,335897.72
"YEAGER, STEVE",DEMOCRATIC,NV,ASSEMBLY DISTRICT 009,Challenger,Won-General,323392.60
"ARMSTRONG, DEREK W",REPUBLICAN,NV,ASSEMBLY DISTRICT 021,Incumbent,Lost-General,302202.33
"MORAN, JOHN",NONPARTISAN,NV,BOARD OF REGENTS DISTRICT 013,Open,Won-General,297140.00
"SILBERKRAUS, STEPHEN",REPUBLICAN,NV,ASSEMBLY DISTRICT 029,Incumbent,Lost-General,283324.88
"WATKINS, JUSTIN",DEMOCRATIC,NV,ASSEMBLY DISTRICT 035,Challenger,Won-General,251782.79
"JAUREGUI, SANDRA",DEMOCRATIC,NV,ASSEMBLY DISTRICT 041,Open,Won-General,235478.36
"BENITEZ-THOMPSON, TERESA",DEMOCRATIC,NV,ASSEMBLY DISTRICT 027,Incumbent,Won-General,235415.82
"ANDERSON, ELLIOT T",DEMOCRATIC,NV,ASSEMBLY DISTRICT 015,Incumbent,Won-General,231253.01
"BUCK, CARRIE",REPUBLICAN,NV,SENATE DISTRICT 005,Challenger,Lost-General,229627.00
"RATTI, JULIA",DEMOCRATIC,NV,SENATE DISTRICT 013,Open,Won-General,228195.76
"PARKS, DAVID",DEMOCRATIC,NV,SENATE DISTRICT 007,Incumbent,Won-General,221510.65
"TOLLES, JILL",REPUBLICAN,NV,ASSEMBLY DISTRICT 025,Open,Won-General,214204.00
"EVANS, H D CHIP",DEMOCRATIC,NV,US HOUSE DISTRICT NV 002,Challenger,Lost-General,211021.29
"HAM, ARTEMUS (ART)",REPUBLICAN,NV,ASSEMBLY DISTRICT 005,Open,Lost-General,208556.83
"BROOKS, CHRISTOPHER (CHRIS)",DEMOCRATIC,NV,ASSEMBLY DISTRICT 010,Challenger,Won-General,205031.74
"DICKMAN, JILL",REPUBLICAN,NV,ASSEMBLY DISTRICT 031,Incumbent,Lost-General,179144.02
"LAFRANCE, SARA",NONPARTISAN,NV,BOARD OF REGENTS DISTRICT 009,Open,Lost-General,176460.00
"SPIEGEL, ELLEN",DEMOCRATIC,NV,ASSEMBLY DISTRICT 020,Incumbent,Won-General,175220.29
"CARLTON, MAGGIE",DEMOCRATIC,NV,ASSEMBLY DISTRICT 014,Incumbent,Won-General,175059.57
"GARDNER, DAVID M",REPUBLICAN,NV,ASSEMBLY DISTRICT 009,Incumbent,Lost-General,172855.23
"COHEN, LESLEY ELIZABETH",DEMOCRATIC,NV,ASSEMBLY DISTRICT 029,Challenger,Won-General,168862.02
"HAMBRICK, JOHN C",REPUBLICAN,NV,ASSEMBLY DISTRICT 002,Incumbent,Won-General,168354.75
"ARAUJO, NELSON",DEMOCRATIC,NV,ASSEMBLY DISTRICT 003,Incumbent,Won-General,163983.00
"MCCURDY II, WILLIAM ONEIL",DEMOCRATIC,NV,ASSEMBLY DISTRICT 006,Open,Won-General,161286.70
"BILBRAY-AXELROD, SHANNON",DEMOCRATIC,NV,ASSEMBLY DISTRICT 034,Open,Won-General,159503.69
"CARRILLO, RICHARD",DEMOCRATIC,NV,ASSEMBLY DISTRICT 018,Incumbent,Won-General,159002.16
"DIAZ, OLIVIA",DEMOCRATIC,NV,ASSEMBLY DISTRICT 011,Incumbent,Won-General,157363.57
"GOICOECHEA, PETE",REPUBLICAN,NV,SENATE DISTRICT 019,Incumbent,Won-General,155400.00
"MONROE-MORENO, DANIELE",DEMOCRATIC,NV,ASSEMBLY DISTRICT 001,Open,Won-General,150489.05
"EDWARDS, CHRISTOPHER (CHRIS)",REPUBLICAN,NV,ASSEMBLY DISTRICT 019,Incumbent,Won-General,143833.20
"DALY, RICHARD (SKIP)",DEMOCRATIC,NV,ASSEMBLY DISTRICT 031,Challenger,Won-General,141718.93
"SPRINKLE, MIKE",DEMOCRATIC,NV,ASSEMBLY DISTRICT 030,Incumbent,Won-General,138282.52
"NEAL, DINA",DEMOCRATIC,NV,ASSEMBLY DISTRICT 007,Incumbent,Won-General,134585.24
"MARKS, ALEXANDER",DEMOCRATIC,NV,SENATE DISTRICT 018,Challenger,Lost-General,133019.89
"PHILLIPS, NICK",REPUBLICAN,NV,ASSEMBLY DISTRICT 041,Open,Lost-General,132314.69
"HOF, DENNIS",LIBERTARIAN,NV,ASSEMBLY DISTRICT 036,Challenger,Lost-General,130656.00
"KRASNER, LISA",REPUBLICAN,NV,ASSEMBLY DISTRICT 026,Open,Won-General,126311.24
"JOINER, AMBER",DEMOCRATIC,NV,ASSEMBLY DISTRICT 024,Incumbent,Won-General,121780.00
"MILLER, BRITTNEY",DEMOCRATIC,NV,ASSEMBLY DISTRICT 005,Open,Won-General,121616.50
