Candidate,Party,State,Office,Incumbency,Result,Total Money
"CICILLINE, DAVID N",DEMOCRATIC,RI,US HOUSE DISTRICT RI 001,Incumbent,Won-General,1505725.94
"LANGEVIN, JAMES R",DEMOCRATIC,RI,US HOUSE DISTRICT RI 002,Incumbent,Won-General,1128818.90
"MATTIELLO, NICHOLAS ANTHONY (NICK)",DEMOCRATIC,RI,HOUSE DISTRICT 015,Incumbent,Won-General,603858.81
"SHEKARCHI, K JOSEPH",DEMOCRATIC,RI,HOUSE DISTRICT 023,Incumbent,Won-General,267650.38
"PAIVA-WEED, M TERESA",DEMOCRATIC,RI,SENATE DISTRICT 013,Incumbent,Won-General,243960.00
"RUGGERIO, DOMINICK J",DEMOCRATIC,RI,SENATE DISTRICT 004,Incumbent,Won-General,172920.01
"UCCI, STEPHEN R",DEMOCRATIC,RI,HOUSE DISTRICT 042,Incumbent,Won-General,125695.00
"REGUNBERG, J AARON",DEMOCRATIC,RI,HOUSE DISTRICT 004,Incumbent,Won-General,117425.70
"TAUB, HAROLD RUSSELL",REPUBLICAN,RI,US HOUSE DISTRICT RI 001,Challenger,Lost-General,104966.21
"SCHIFF, REBECCA",REPUBLICAN,RI,HOUSE DISTRICT 074,Challenger,Lost-General,89972.35
"GOODWIN, MARYELLEN",DEMOCRATIC,RI,SENATE DISTRICT 001,Incumbent,Won-General,86619.05
"MCCAFFREY, MICHAEL J",DEMOCRATIC,RI,SENATE DISTRICT 029,Incumbent,Won-General,85565.59
"CRAVEN SR, ROBERT E",DEMOCRATIC,RI,HOUSE DISTRICT 032,Incumbent,Won-General,83855.00
"CICCONE III, FRANK A",DEMOCRATIC,RI,SENATE DISTRICT 007,Incumbent,Won-General,72488.20
"SHANLEY, EVAN P",DEMOCRATIC,RI,HOUSE DISTRICT 024,Open,Won-General,64721.98
"PETRARCA-KARAMPETSOS, JINA N",DEMOCRATIC,RI,SENATE DISTRICT 017,Open,Lost-General,54724.00
"LOMBARDI, JOHN JOSEPH",DEMOCRATIC,RI,HOUSE DISTRICT 008,Incumbent,Won-General,51595.00
"PEARSON, RYAN WILLIAM",DEMOCRATIC,RI,SENATE DISTRICT 019,Incumbent,Won-General,50567.41
"SOLOMON JR, JOSEPH J",DEMOCRATIC,RI,HOUSE DISTRICT 022,Incumbent,Won-General,49449.00
"KEABLE, CALE P",DEMOCRATIC,RI,HOUSE DISTRICT 047,Incumbent,Won-General,49372.20
"DA PONTE, DANIEL",DEMOCRATIC,RI,SENATE DISTRICT 014,Incumbent,Won-General,49370.00
"ARCHAMBAULT, STEPHEN R",DEMOCRATIC,RI,SENATE DISTRICT 022,Incumbent,Won-General,48915.00
"GIARRUSSO, ANTONIO (ANTHONY)",REPUBLICAN,RI,HOUSE DISTRICT 030,Incumbent,Won-General,48675.00
"BLAZEJEWSKI, CHRISTOPHER R",DEMOCRATIC,RI,HOUSE DISTRICT 002,Incumbent,Won-General,46626.00
"GALLO, HANNA M",DEMOCRATIC,RI,SENATE DISTRICT 027,Incumbent,Won-General,46236.00
"LIMA, CHARLENE",DEMOCRATIC,RI,HOUSE DISTRICT 014,Incumbent,Won-General,45520.00
"SLATER, SCOTT A",DEMOCRATIC,RI,HOUSE DISTRICT 010,Incumbent,Won-General,44930.00
"NESSELBUSH, DONNA M",DEMOCRATIC,RI,SENATE DISTRICT 015,Incumbent,Won-General,44576.83
"MILLER, JOSHUA",DEMOCRATIC,RI,SENATE DISTRICT 028,Incumbent,Won-General,44485.00
"RUGGIERO, DEBORAH L",DEMOCRATIC,RI,HOUSE DISTRICT 074,Incumbent,Won-General,43889.80
"KENNEDY, BRIAN PATRICK",DEMOCRATIC,RI,HOUSE DISTRICT 038,Incumbent,Won-General,41725.00
"MCNAMARA, JOSEPH",DEMOCRATIC,RI,HOUSE DISTRICT 019,Incumbent,Won-General,40975.00
"TOMASSO, LISA P",DEMOCRATIC,RI,HOUSE DISTRICT 029,Challenger,Lost-General,40498.00
"FINN, LINDA DILL",DEMOCRATIC,RI,HOUSE DISTRICT 072,Open,Lost-General,40077.48
"SERPA, PATRICIA A",DEMOCRATIC,RI,HOUSE DISTRICT 027,Incumbent,Won-General,39579.20
"LOMBARDI, FRANK",DEMOCRATIC,RI,SENATE DISTRICT 026,Incumbent,Won-General,38590.00
"AMORE, GREGG",DEMOCRATIC,RI,HOUSE DISTRICT 065,Incumbent,Won-General,36962.00
"HULL, RAYMOND A",DEMOCRATIC,RI,HOUSE DISTRICT 006,Incumbent,Won-General,36466.00
"KAZARIAN, KATHERINE S",DEMOCRATIC,RI,HOUSE DISTRICT 063,Incumbent,Won-General,35821.00
"FRIAS, STEVEN",REPUBLICAN,RI,HOUSE DISTRICT 015,Challenger,Lost-General,35564.96
"FOGARTY, PAUL W",DEMOCRATIC,RI,SENATE DISTRICT 023,Incumbent,Won-General,35500.00
"CARSON, LAUREN H",DEMOCRATIC,RI,HOUSE DISTRICT 075,Incumbent,Won-General,34157.00
"RANGLIN-VASSELL, MARCIA",DEMOCRATIC,RI,HOUSE DISTRICT 005,Open,Won-General,33796.91
"DIAZ, GRACE",DEMOCRATIC,RI,HOUSE DISTRICT 011,Incumbent,Won-General,33328.48
"MARSHALL, KENNETH A",DEMOCRATIC,RI,HOUSE DISTRICT 068,Incumbent,Won-General,32973.63
"EDWARDS, JOHN G",DEMOCRATIC,RI,HOUSE DISTRICT 070,Incumbent,Won-General,32721.31
"FELAG JR, WALTER S",DEMOCRATIC,RI,SENATE DISTRICT 010,Incumbent,Won-General,32688.00
"BARROS, JEAN PHILIPPE",DEMOCRATIC,RI,HOUSE DISTRICT 059,Incumbent,Won-General,32655.00
"RAPTAKIS, LEONIDAS P",DEMOCRATIC,RI,SENATE DISTRICT 033,Incumbent,Won-General,32343.00
"FOGARTY, KATHLEEN A",DEMOCRATIC,RI,HOUSE DISTRICT 035,Incumbent,Won-General,31132.31
"TANZI, TERESA ANN",DEMOCRATIC,RI,HOUSE DISTRICT 034,Incumbent,Won-General,30827.88
