Candidate,Party,State,Office,Incumbency,Result,Total Money
"LANKFORD, JAMES PAUL",REPUBLICAN,OK,US SENATE DISTRICT OK SW-CLASS III,Incumbent,Won-General,2808193.34
"COLE, TOM",REPUBLICAN,OK,US HOUSE DISTRICT OK 004,Incumbent,Won-General,1810364.38
"MULLIN, MARKWAYNE",REPUBLICAN,OK,US HOUSE DISTRICT OK 002,Incumbent,Won-General,1566285.82
"LUCAS, FRANK D",REPUBLICAN,OK,US HOUSE DISTRICT OK 003,Incumbent,Won-General,1184969.14
"BRIDENSTINE, JIM",REPUBLICAN,OK,US HOUSE DISTRICT OK 001,Incumbent,Default Winner-General,911175.90
"RUSSELL, STEVEN DANE",REPUBLICAN,OK,US HOUSE DISTRICT OK 005,Incumbent,Won-General,868387.45
"MURPHY, DANA L",REPUBLICAN,OK,CORPORATION COMMISSIONER,Incumbent,Default Winner-General,670769.55
"SANDERS, MIKE",REPUBLICAN,OK,HOUSE DISTRICT 059,Incumbent,Default Winner-General,285228.70
"INMAN, SCOTT MICHAEL",DEMOCRATIC,OK,HOUSE DISTRICT 094,Incumbent,Won-General,256779.62
"TREAT, GREG",REPUBLICAN,OK,SENATE DISTRICT 047,Incumbent,Won-General,256056.27
"PUGH, ADAM",REPUBLICAN,OK,SENATE DISTRICT 041,Open,Won-General,250390.89
"NEWBERRY, DAN",REPUBLICAN,OK,SENATE DISTRICT 037,Incumbent,Won-General,248389.40
"MCCORTNEY, GREG",REPUBLICAN,OK,SENATE DISTRICT 013,Open,Won-General,244286.00
"WALDRON, JOHN",DEMOCRATIC,OK,SENATE DISTRICT 039,Open,Lost-General,237350.57
"RADER, DAVE",REPUBLICAN,OK,SENATE DISTRICT 039,Open,Won-General,229121.21
"STANDRIDGE, ROBERT M",REPUBLICAN,OK,SENATE DISTRICT 015,Incumbent,Won-General,221504.87
"MCDANIEL, RANDY",REPUBLICAN,OK,HOUSE DISTRICT 083,Incumbent,Default Winner-General,219027.55
"MUNSON, CYNDI",DEMOCRATIC,OK,HOUSE DISTRICT 085,Incumbent,Won-General,210937.37
"SNOW, LLOYD W",DEMOCRATIC,OK,SENATE DISTRICT 037,Challenger,Lost-General,200269.12
"MCCALL, CHARLES A",REPUBLICAN,OK,HOUSE DISTRICT 022,Incumbent,Default Winner-General,191596.48
"MCCOY, JET",REPUBLICAN,OK,SENATE DISTRICT 013,Open,Lost-Primary Runoff,182464.47
"OSBORN, LESLIE",REPUBLICAN,OK,HOUSE DISTRICT 047,Incumbent,Won-General,180618.52
"KANNADY, CHRIS",REPUBLICAN,OK,HOUSE DISTRICT 091,Incumbent,Won-General,166524.63
"STITES, TOM",DEMOCRATIC,OK,HOUSE DISTRICT 002,Challenger,Lost-General,162907.00
"MCEACHIN, SCOTT WILLIAM",REPUBLICAN,OK,HOUSE DISTRICT 067,Open,Won-General,159859.92
"ODONNELL, TERRY",REPUBLICAN,OK,HOUSE DISTRICT 023,Incumbent,Won-General,157469.79
"CALVEY, KEVIN",REPUBLICAN,OK,HOUSE DISTRICT 082,Incumbent,Won-General,156386.27
"SMITH, BRUCE LEE",REPUBLICAN,OK,HOUSE DISTRICT 087,Open,Lost-General,155826.26
"ECHOLS, JON",REPUBLICAN,OK,HOUSE DISTRICT 090,Incumbent,Default Winner-General,155821.82
"VANHOOSER, ROSS",REPUBLICAN,OK,SENATE DISTRICT 019,Open,Lost-Primary Runoff,150769.65
"CLEVELAND, BOBBY",REPUBLICAN,OK,HOUSE DISTRICT 020,Incumbent,Won-General,137630.65
"PAXTON, LONNIE",REPUBLICAN,OK,SENATE DISTRICT 023,Open,Won-General,135703.28
"HENKE, KATIE",REPUBLICAN,OK,HOUSE DISTRICT 071,Incumbent,Won-General,134795.19
"DANIELS, JULIE J",REPUBLICAN,OK,SENATE DISTRICT 029,Open,Won-General,130937.37
"WALKE, COLLIN",DEMOCRATIC,OK,HOUSE DISTRICT 087,Open,Won-General,130451.32
"PEDERSON, ROLAND",REPUBLICAN,OK,SENATE DISTRICT 019,Open,Won-General,126877.30
"KRAMER, LISA MITCHELL",REPUBLICAN,OK,SENATE DISTRICT 025,Open,Lost-Primary Runoff,126459.89
"BOGGS, LARRY",REPUBLICAN,OK,SENATE DISTRICT 007,Incumbent,Won-General,124999.22
"WALLACE, KEVIN",REPUBLICAN,OK,HOUSE DISTRICT 032,Incumbent,Won-General,122463.24
"MYERS, JOHN L",DEMOCRATIC,OK,SENATE DISTRICT 001,Open,Lost-General,121828.24
"MURDOCK, WILLIAM CASEY",REPUBLICAN,OK,HOUSE DISTRICT 061,Incumbent,Won-General,119302.08
"CALDWELL, CHAD",REPUBLICAN,OK,HOUSE DISTRICT 040,Incumbent,Won-General,119260.84
