Candidate,Party,State,Office,Incumbency,Result,Total Money
"CHENEY, ELIZABETH LYNNE (LIZ)",REPUBLICAN,WY,US HOUSE DISTRICT WY 001,Open,Won-General,2201590.86
"GREENE, RYAN BRADY",DEMOCRATIC,WY,US HOUSE DISTRICT WY 001,Open,Lost-General,185654.00
"ELLIS, AFFIE B",REPUBLICAN,WY,SENATE DISTRICT 008,Open,Won-General,69142.59
"NETHERCOTT, TARA B",REPUBLICAN,WY,SENATE DISTRICT 004,Open,Won-General,47438.28
"GRAY, CHUCK JAN",REPUBLICAN,WY,HOUSE DISTRICT 057,Open,Won-General,38060.49
"THRONE, MARY ANN",DEMOCRATIC,WY,HOUSE DISTRICT 011,Incumbent,Lost-General,35767.17
"BOUCHARD, ANTHONY",REPUBLICAN,WY,SENATE DISTRICT 006,Open,Won-General,32618.00
"NEAL, DANIEL H",DEMOCRATIC,WY,HOUSE DISTRICT 056,Open,Lost-General,32532.86
"ESQUIBEL, KEN A",DEMOCRATIC,WY,SENATE DISTRICT 004,Open,Lost-General,32176.43
"OBERMUELLER, JERRY ALLEN",REPUBLICAN,WY,HOUSE DISTRICT 056,Open,Won-General,30850.00
"HENDERSON, WILLIAM (BILL)",REPUBLICAN,WY,HOUSE DISTRICT 041,Open,Won-General,25650.00
"BITEMAN II, DENNIS (BO)",REPUBLICAN,WY,HOUSE DISTRICT 051,Open,Won-General,23082.36
"SWEENEY, PATRICK EDWARD",REPUBLICAN,WY,HOUSE DISTRICT 058,Open,Won-General,22907.20
"BEBOUT, ELI D",REPUBLICAN,WY,SENATE DISTRICT 026,Incumbent,Won-General,22261.00
"KINNER, MARK S",REPUBLICAN,WY,HOUSE DISTRICT 029,Incumbent,Won-General,21175.00
"LINDHOLM, TYLER",REPUBLICAN,WY,HOUSE DISTRICT 001,Incumbent,Won-General,20953.00
"ZWONITZER, KYM",INDEPENDENT,WY,SENATE DISTRICT 006,Open,Lost-General,20655.00
"JENNINGS, CLIFFORD MARK",REPUBLICAN,WY,HOUSE DISTRICT 030,Incumbent,Won-General,19731.00
"SIMPSON, AMY M",DEMOCRATIC,WY,HOUSE DISTRICT 041,Open,Lost-General,19622.39
"HACKMAN, HOLLIS WILLIAM",DEMOCRATIC,WY,HOUSE DISTRICT 051,Open,Lost-General,19035.00
