Candidate,Party,State,Office,Incumbency,Result,Total Money
"THOMPSON, BENNIE G",DEMOCRATIC,MS,US HOUSE DISTRICT MS 002,Incumbent,Won-General,1026237.54
"HARPER, GREGG",REPUBLICAN,MS,US HOUSE DISTRICT MS 003,Incumbent,Won-General,1021975.00
"PALAZZO, STEVEN MCCARTY",REPUBLICAN,MS,US HOUSE DISTRICT MS 004,Incumbent,Won-General,771401.28
"KITCHENS, JIM (KITCH)",NONPARTISAN,MS,SUPREME COURT DISTRICT 001-POSITION 003,Incumbent,Won-General,724508.00
"GRIFFIS, KENNY",NONPARTISAN,MS,SUPREME COURT DISTRICT 001-POSITION 003,Challenger,Lost-General,519725.00
"KELLY, JOHN TRENT",REPUBLICAN,MS,US HOUSE DISTRICT MS 001,Incumbent,Won-General,404441.00
"BRADY, JOHN",NONPARTISAN,MS,SUPREME COURT DISTRICT 003-POSITION 001,Open,Lost-General Runoff,253581.22
"WILSON, JACK",NONPARTISAN,MS,APPELLATE COURT DISTRICT 003-POSITION 001,Challenger,Won-General Runoff,213300.00
"CHAMBERLIN, BOBBY",NONPARTISAN,MS,SUPREME COURT DISTRICT 003-POSITION 001,Open,Won-General Runoff,187386.72
"BEAM, DAWN",NONPARTISAN,MS,SUPREME COURT DISTRICT 002-POSITION 002,Incumbent,Won-General,112249.00
"MICHEL, WALTER",NONPARTISAN,MS,SENATE DISTRICT 025,Open,Default Winner-General,110873.00
"MAXWELL, JIMMY",NONPARTISAN,MS,SUPREME COURT DISTRICT 003-POSITION 002,Incumbent,Default Winner-General,102155.00
"HANNAN, ED",NONPARTISAN,MS,APPELLATE COURT DISTRICT 003-POSITION 001,Incumbent,Lost-General Runoff,94359.00
"GREEN, SYNARUS",NONE LISTED,MS,HOUSE DISTRICT 072,Open,Lost-General Runoff,72962.00
"GLADNEY, MARK",DEMOCRATIC,MS,US HOUSE DISTRICT MS 004,Challenger,Lost-General,61077.00
"KITCHENS, JAMES T (JIM)",NONPARTISAN,MS,SUPREME COURT DISTRICT 003-POSITION 001,Open,Lost-General,60244.65
"GIBBS, DEBRA",NONE LISTED,MS,HOUSE DISTRICT 072,Open,Won-General Runoff,56240.00
"CRAMPTON, STEVE",NONPARTISAN,MS,SUPREME COURT DISTRICT 003-POSITION 001,Open,Lost-General,44614.34
"HAYNES, TRAVIS MAC",NONE LISTED,MS,HOUSE DISTRICT 089,Open,Lost-General,17800.00
"SWINDALL, RON",NONE LISTED,MS,HOUSE DISTRICT 089,Open,Lost-General Runoff,17041.91
"KENNEDY, THERESA G",NONE LISTED,MS,HOUSE DISTRICT 072,Open,Lost-General,13498.68
"HOLCOMB, GREG",NONE LISTED,MS,HOUSE DISTRICT 106,Open,Lost-General Runoff,13354.22
"CORLEY, JOHN GLEN",NONE LISTED,MS,HOUSE DISTRICT 106,Open,Won-General Runoff,13041.00
"SCOGGIN, DONNIE",NONE LISTED,MS,HOUSE DISTRICT 089,Open,Won-General Runoff,11850.00
"ISHEE, DAVID M",NONPARTISAN,MS,APPELLATE COURT DISTRICT 005-POSITION 002,Incumbent,Default Winner-General,7400.00
"WISE, DANIEL",NONE LISTED,MS,HOUSE DISTRICT 106,Open,Lost-General,3687.96
"LUCAS, EARL S",NONE LISTED,MS,HOUSE DISTRICT 029,Open,Lost-General Runoff,3399.20
"BLOCKETT, CYNTHIA",NONE LISTED,MS,HOUSE DISTRICT 029,Open,Lost-General,3200.00
"JOHNSON SR, DARRYL R",NONE LISTED,MS,HOUSE DISTRICT 029,Open,Lost-General,2500.00
"HUDSON JR, ABE MARSHALL",NONE LISTED,MS,HOUSE DISTRICT 029,Open,Won-General Runoff,900.00
"GREENLEE, JIM M",NONPARTISAN,MS,APPELLATE COURT DISTRICT 001-POSITION 001,Incumbent,Default Winner-General,0.00
"JAMES, CEOLA",NONPARTISAN,MS,APPELLATE COURT DISTRICT 002-POSITION 002,Incumbent,Lost-General,0.00
"OWENS, JACOB",DEMOCRATIC,MS,US HOUSE DISTRICT MS 001,Challenger,Lost-General,0.00
"QUINN, DENNIS C",DEMOCRATIC,MS,US HOUSE DISTRICT MS 003,Challenger,Lost-General,0.00
"WILSON, CHASE",LIBERTARIAN,MS,US HOUSE DISTRICT MS 001,Challenger,Lost-General,0.00
"MCCLUSKEY, RICHARD BLAKE",LIBERTARIAN,MS,US HOUSE DISTRICT MS 004,Challenger,Lost-General,0.00
"TOOLE, CATHY L",REFORM,MS,US HOUSE DISTRICT MS 001,Challenger,Lost-General,0.00
"MCLEOD, JOHNNY",REFORM,MS,US HOUSE DISTRICT MS 002,Challenger,Lost-General,0.00
"SHEETS, LAJENA",REFORM,MS,US HOUSE DISTRICT MS 003,Challenger,Lost-General,0.00
"OHARA, SHAWN",REFORM,MS,US HOUSE DISTRICT MS 004,Challenger,Lost-General,0.00
"BOUIE II, JOHN",REPUBLICAN,MS,US HOUSE DISTRICT MS 002,Challenger,Lost-General,0.00
