Candidate,Party,State,Office,Incumbency,Result,Total Money
"BARRASSO, JOHN",REPUBLICAN,WY,US SENATE DISTRICT WY SW-CLASS I,Incumbent,Won-General,5166342.00
"LUMMIS, CYNTHIA MARIE",REPUBLICAN,WY,US HOUSE DISTRICT WY 001,Incumbent,Won-General,631391.54
"FENDER, JOE",DEMOCRATIC,WY,HOUSE DISTRICT 007,Open,Lost-General,48704.36
"HALVERSON, MARTI",REPUBLICAN,WY,HOUSE DISTRICT 022,Open,Won-General,40653.00
"LARSEN, LLOYD CHARLES (LANDER)",REPUBLICAN,WY,HOUSE DISTRICT 054,Open,Won-General,38438.92
"SCOTT, CHARLES K",REPUBLICAN,WY,SENATE DISTRICT 030,Incumbent,Won-General,34956.00
"COE, HENRY H R (HANK)",REPUBLICAN,WY,SENATE DISTRICT 018,Incumbent,Won-General,31731.00
"ANDERSON, JAMES LEE (JIM)",REPUBLICAN,WY,SENATE DISTRICT 028,Open,Won-General,25892.00
"THRONE, MARY ANN",DEMOCRATIC,WY,HOUSE DISTRICT 011,Incumbent,Won-General,20841.52
"JOHNSON, WAYNE H",REPUBLICAN,WY,SENATE DISTRICT 006,Incumbent,Won-General,20307.35
"WINTERS, NATHAN",REPUBLICAN,WY,HOUSE DISTRICT 028,Open,Won-General,19069.79
"PALMER, BRUCE",DEMOCRATIC,WY,HOUSE DISTRICT 054,Open,Lost-General,18529.00
"PETROFF, RUTH ANN",REPUBLICAN,WY,HOUSE DISTRICT 016,Incumbent,Won-General,16700.00
"BARLOW, ERIC",REPUBLICAN,WY,HOUSE DISTRICT 003,Open,Won-General,16495.00
"NICHOLAS, PHILIP",REPUBLICAN,WY,SENATE DISTRICT 010,Incumbent,Won-General,16102.20
"BARBUTO, JOSEPH M",DEMOCRATIC,WY,HOUSE DISTRICT 048,Incumbent,Lost-General,14960.00
"WINNEY, BILL",INDEPENDENT,WY,HOUSE DISTRICT 022,Open,Lost-General,14805.80
