Candidate,Party,State,Office,Incumbency,Result,Total Money
"WEST, ALLEN B",REPUBLICAN,FL,US HOUSE DISTRICT FL 018,Incumbent,Lost-General,18995579.68
"NELSON, BILL",DEMOCRATIC,FL,US SENATE DISTRICT FL SW-CLASS I,Incumbent,Won-General,16766832.23
"MACK IV, CONNIE",REPUBLICAN,FL,US SENATE DISTRICT FL SW-CLASS I,Challenger,Lost-General,7684304.41
"MURPHY, PATRICK E",DEMOCRATIC,FL,US HOUSE DISTRICT FL 018,Challenger,Won-General,4924918.48
"GRAYSON, ALAN MARK",DEMOCRATIC,FL,US HOUSE DISTRICT FL 009,Open,Won-General,4404664.70
"WASSERMAN SCHULTZ, DEBBIE",DEMOCRATIC,FL,US HOUSE DISTRICT FL 023,Incumbent,Won-General,3601378.45
"FRANKEL, LOIS",DEMOCRATIC,FL,US HOUSE DISTRICT FL 022,Open,Won-General,3574182.52
"HASNER, ADAM",REPUBLICAN,FL,US HOUSE DISTRICT FL 022,Open,Lost-General,3368937.94
"BUCHANAN, VERN",REPUBLICAN,FL,US HOUSE DISTRICT FL 016,Incumbent,Won-General,2164345.15
"ROS-LEHTINEN, ILEANA",REPUBLICAN,FL,US HOUSE DISTRICT FL 027,Incumbent,Won-General,2132375.12
"MICA, JOHN",REPUBLICAN,FL,US HOUSE DISTRICT FL 007,Incumbent,Won-General,2059023.01
"DEMINGS, VALDEZ (VAL)",DEMOCRATIC,FL,US HOUSE DISTRICT FL 010,Challenger,Lost-General,2024159.65
"HARRINGTON, KAREN",REPUBLICAN,FL,US HOUSE DISTRICT FL 023,Challenger,Lost-General,1895586.58
"SOUTHERLAND II, WILLIAM STEVE",REPUBLICAN,FL,US HOUSE DISTRICT FL 002,Incumbent,Won-General,1811434.88
"WEBSTER, DANIEL",REPUBLICAN,FL,US HOUSE DISTRICT FL 010,Incumbent,Won-General,1551891.38
"FITZGERALD, KEITH",DEMOCRATIC,FL,US HOUSE DISTRICT FL 016,Challenger,Lost-General,1482246.85
"GARCIA, JOSE ANTONIO (JOE)",DEMOCRATIC,FL,US HOUSE DISTRICT FL 026,Challenger,Won-General,1380809.55
"DEUTCH, TED",DEMOCRATIC,FL,US HOUSE DISTRICT FL 021,Incumbent,Won-General,1270074.08
"BOGDANOFF, ELLYN",REPUBLICAN,FL,SENATE DISTRICT 034,Incumbent,Lost-General,1185002.66
"DESANTIS, RONALD D (RON)",REPUBLICAN,FL,US HOUSE DISTRICT FL 006,Open,Won-General,1139001.70
"POSEY, BILL",REPUBLICAN,FL,US HOUSE DISTRICT FL 008,Incumbent,Won-General,1124388.81
"ROONEY, TOM",REPUBLICAN,FL,US HOUSE DISTRICT FL 017,Incumbent,Won-General,1119103.25
