Candidate,Party,State,Office,Incumbency,Result,Total Money
"MCCRORY, PATRICK L (PAT)",REPUBLICAN,NC,GOVERNOR,Open,Won-General,12186423.66
"DALTON, WALTER H",DEMOCRATIC,NC,GOVERNOR,Open,Lost-General,4043254.65
"PITTENGER, ROBERT M",REPUBLICAN,NC,US HOUSE DISTRICT NC 009,Open,Won-General,3267955.14
"MCINTYRE, MIKE",DEMOCRATIC,NC,US HOUSE DISTRICT NC 007,Incumbent,Won-General,2317748.19
"HOLDING, GEORGE EDWARD BELL",REPUBLICAN,NC,US HOUSE DISTRICT NC 013,Open,Won-General,1731715.55
"TILLIS, THOMAS R (THOM)",REPUBLICAN,NC,HOUSE DISTRICT 098,Incumbent,Won-General,1652918.85
"HUDSON JR, RICHARD LANE",REPUBLICAN,NC,US HOUSE DISTRICT NC 008,Challenger,Won-General,1523712.06
"BERGER SR, PHILIP EDWARD",REPUBLICAN,NC,SENATE DISTRICT 026,Incumbent,Won-General,1506134.24
"ROUZER, DAVID CHESTON",REPUBLICAN,NC,US HOUSE DISTRICT NC 007,Challenger,Lost-General,1476578.21
"KISSELL, LARRY W",DEMOCRATIC,NC,US HOUSE DISTRICT NC 008,Incumbent,Lost-General,1371799.19
"DANNUNZIO, TIMOTHY BRUCE",REPUBLICAN,NC,US HOUSE DISTRICT NC 004,Challenger,Lost-General,1222743.00
"COWELL, JANET R",DEMOCRATIC,NC,TREASURER,Incumbent,Won-General,1221092.33
"MCHENRY, PATRICK TIMOTHY",REPUBLICAN,NC,US HOUSE DISTRICT NC 010,Incumbent,Won-General,1189507.00
"PRICE, DAVID E",DEMOCRATIC,NC,US HOUSE DISTRICT NC 004,Incumbent,Won-General,1147337.63
"ELLMERS, RENEE",REPUBLICAN,NC,US HOUSE DISTRICT NC 002,Incumbent,Won-General,1132972.77
"MEADOWS, MARK RANDAL",REPUBLICAN,NC,US HOUSE DISTRICT NC 011,Open,Won-General,1127952.05
"BAREFOOT, JOHN CHADWICK (CHAD)",REPUBLICAN,NC,SENATE DISTRICT 018,Challenger,Won-General,1005664.17
"FOREST, DAN",REPUBLICAN,NC,LIEUTENANT GOVERNOR,Open,Won-General,972803.77
"FOXX, VIRGINIA",REPUBLICAN,NC,US HOUSE DISTRICT NC 005,Incumbent,Won-General,961817.37
"DAVIS, JAMES WAYLAND (JIM)",REPUBLICAN,NC,SENATE DISTRICT 050,Incumbent,Won-General,909307.09
"BUTTERFIELD JR, GEORGE KENNETH (GK)",DEMOCRATIC,NC,US HOUSE DISTRICT NC 001,Incumbent,Won-General,899936.04
"WATT, MEL",DEMOCRATIC,NC,US HOUSE DISTRICT NC 012,Incumbent,Won-General,831772.40
"BATTERMANN, WILLIAM HENRY",DEMOCRATIC,NC,HOUSE DISTRICT 077,Challenger,Lost-General,813944.22
"ROGERS, HAYDEN",DEMOCRATIC,NC,US HOUSE DISTRICT NC 011,Open,Lost-General,766837.18
"JONES, WALTER B",REPUBLICAN,NC,US HOUSE DISTRICT NC 003,Incumbent,Won-General,713190.88
"GOODWIN, WAYNE",DEMOCRATIC,NC,INSURANCE COMMISSIONER,Incumbent,Won-General,705816.10
"KEADLE, SCOTT",REPUBLICAN,NC,US HOUSE DISTRICT NC 008,Open,Lost-Primary Runoff,694140.39
"MARSHALL, ELAINE F",DEMOCRATIC,NC,SECRETARY OF STATE,Incumbent,Won-General,688408.51
"COOPER III, ROY ASBERRY",DEMOCRATIC,NC,ATTORNEY GENERAL,Incumbent,Won-General,673997.42
"ROBERTS, JENNIFER",DEMOCRATIC,NC,US HOUSE DISTRICT NC 009,Open,Lost-General,594305.00
"SAMUELSON, RUTH",REPUBLICAN,NC,HOUSE DISTRICT 104,Incumbent,Won-General,556684.01
"COBLE, HOWARD",REPUBLICAN,NC,US HOUSE DISTRICT NC 006,Incumbent,Won-General,539395.88
"TROXLER, STEVE",REPUBLICAN,NC,AGRICULTURE COMMISSIONER,Incumbent,Won-General,536437.01
"GOOLSBY, THOMAS COWART",REPUBLICAN,NC,SENATE DISTRICT 009,Incumbent,Won-General,527546.83
"MURRY, THOMAS O (TOM)",REPUBLICAN,NC,HOUSE DISTRICT 041,Incumbent,Won-General,522518.48
