Candidate,Party,State,Office,Incumbency,Result,Total Money
"BLOOMFIELD JR, WILLIAM E",UNAFFILIATED,CA,US HOUSE DISTRICT CA 033,Challenger,Lost-General,11663344.00
"FEINSTEIN, DIANNE",DEMOCRATIC,CA,US SENATE DISTRICT CA SW-CLASS I,Incumbent,Won-General,7827120.37
"MCCARTHY, KEVIN",REPUBLICAN,CA,US HOUSE DISTRICT CA 023,Incumbent,Won-General,4921549.00
"BERMAN, HOWARD L",DEMOCRATIC,CA,US HOUSE DISTRICT CA 030,Incumbent,Lost-General,4643399.70
"COOLEY, KEN",DEMOCRATIC,CA,ASSEMBLY DISTRICT 008,Open,Won-General,4112876.04
"BERA, AMI",DEMOCRATIC,CA,US HOUSE DISTRICT CA 007,Challenger,Won-General,3642584.95
"ROTH, RICHARD",DEMOCRATIC,CA,SENATE DISTRICT 031,Open,Won-General,3400687.74
"CAPPS, LOIS",DEMOCRATIC,CA,US HOUSE DISTRICT CA 024,Incumbent,Won-General,3369178.60
"DENHAM, JEFF",REPUBLICAN,CA,US HOUSE DISTRICT CA 010,Incumbent,Won-General,3137082.30
"GILL, RICKY",REPUBLICAN,CA,US HOUSE DISTRICT CA 009,Challenger,Lost-General,3096558.82
"PAVLEY, FRAN",DEMOCRATIC,CA,SENATE DISTRICT 027,Incumbent,Won-General,3060069.61
"ROYCE SR, EDWARD D",REPUBLICAN,CA,US HOUSE DISTRICT CA 039,Incumbent,Won-General,2861503.69
"LUNGREN, DANIEL E",REPUBLICAN,CA,US HOUSE DISTRICT CA 007,Incumbent,Lost-General,2816448.80
"BILBRAY, BRIAN P",REPUBLICAN,CA,US HOUSE DISTRICT CA 052,Incumbent,Lost-General,2770042.94
"PELOSI, NANCY",DEMOCRATIC,CA,US HOUSE DISTRICT CA 012,Incumbent,Won-General,2717675.69
"PEREZ, JOHN A",DEMOCRATIC,CA,ASSEMBLY DISTRICT 053,Incumbent,Won-General,2617341.52
"GALGIANI, CATHLEEN",DEMOCRATIC,CA,SENATE DISTRICT 005,Open,Won-General,2616638.20
"ISSA, DARRELL E",REPUBLICAN,CA,US HOUSE DISTRICT CA 049,Incumbent,Won-General,2601678.97
"MCNERNEY, JERRY",DEMOCRATIC,CA,US HOUSE DISTRICT CA 009,Incumbent,Won-General,2575975.40
"SHERMAN, BRAD",DEMOCRATIC,CA,US HOUSE DISTRICT CA 030,Incumbent,Won-General,2444587.34
"STRICKLAND, TONY",REPUBLICAN,CA,US HOUSE DISTRICT CA 026,Open,Lost-General,2395883.62
"MACK, MARY BONO",REPUBLICAN,CA,US HOUSE DISTRICT CA 036,Incumbent,Lost-General,2346473.60
"MURATSUCHI, AL",DEMOCRATIC,CA,ASSEMBLY DISTRICT 066,Open,Won-General,2329905.49
"BERRYHILL, BILL",REPUBLICAN,CA,SENATE DISTRICT 005,Open,Lost-General,2305852.64
"BROWNLEY, JULIA",DEMOCRATIC,CA,US HOUSE DISTRICT CA 026,Open,Won-General,2160278.75
"BUTLER, BETSY",DEMOCRATIC,CA,ASSEMBLY DISTRICT 050,Incumbent,Lost-General,2146324.68
"ZINK, TODD",REPUBLICAN,CA,SENATE DISTRICT 027,Challenger,Lost-General,2120271.23
"GARAMENDI, JOHN",DEMOCRATIC,CA,US HOUSE DISTRICT CA 003,Incumbent,Won-General,2091853.61
"ALLEN, MICHAEL",DEMOCRATIC,CA,ASSEMBLY DISTRICT 010,Incumbent,Lost-General,2075397.05
"RUIZ, RAUL",DEMOCRATIC,CA,US HOUSE DISTRICT CA 036,Challenger,Won-General,2007357.96
"MILLER, JEFF",REPUBLICAN,CA,SENATE DISTRICT 031,Open,Lost-General,2007242.59
"MEDINA, JOSE",DEMOCRATIC,CA,ASSEMBLY DISTRICT 061,Open,Won-General,1965637.66
"MALDONADO, ABEL",REPUBLICAN,CA,US HOUSE DISTRICT CA 024,Challenger,Lost-General,1938124.08
"WAXMAN, HENRY A",DEMOCRATIC,CA,US HOUSE DISTRICT CA 033,Incumbent,Won-General,1860255.34
"BECERRA, XAVIER",DEMOCRATIC,CA,US HOUSE DISTRICT CA 034,Incumbent,Won-General,1833676.66
"HERNANDEZ, JOSE",DEMOCRATIC,CA,US HOUSE DISTRICT CA 010,Challenger,Lost-General,1804298.85
"THOMPSON, MIKE",DEMOCRATIC,CA,US HOUSE DISTRICT CA 005,Incumbent,Won-General,1789143.34
"MCKEON, HOWARD P (BUCK)",REPUBLICAN,CA,US HOUSE DISTRICT CA 025,Incumbent,Won-General,1789130.67
"SANCHEZ, LORETTA L",DEMOCRATIC,CA,US HOUSE DISTRICT CA 046,Incumbent,Won-General,1696904.40
"HUFF, ROBERT (BOB)",REPUBLICAN,CA,SENATE DISTRICT 029,Incumbent,Won-General,1581432.29
"NUNES, DEVIN G",REPUBLICAN,CA,US HOUSE DISTRICT CA 022,Incumbent,Won-General,1553457.77
"CHAU, EDWIN (ED)",DEMOCRATIC,CA,ASSEMBLY DISTRICT 049,Open,Won-General,1552687.91
"TAKANO, MARK",DEMOCRATIC,CA,US HOUSE DISTRICT CA 041,Open,Won-General,1496672.28
"COSTA, JIM",DEMOCRATIC,CA,US HOUSE DISTRICT CA 016,Incumbent,Won-General,1467714.85
"ESHOO, ANNA G",DEMOCRATIC,CA,US HOUSE DISTRICT CA 018,Incumbent,Won-General,1465288.94
"CHU, JUDY",DEMOCRATIC,CA,US HOUSE DISTRICT CA 027,Incumbent,Won-General,1454733.41
"CONWAY, CONNIE",REPUBLICAN,CA,ASSEMBLY DISTRICT 026,Incumbent,Won-General,1454548.85
"DELONG, GARY",REPUBLICAN,CA,US HOUSE DISTRICT CA 047,Open,Lost-General,1451267.09
"SALAS, RUDY",DEMOCRATIC,CA,ASSEMBLY DISTRICT 032,Open,Won-General,1440136.59
"LIN, MATTHEW Y C",REPUBLICAN,CA,ASSEMBLY DISTRICT 049,Open,Lost-General,1433852.68
"HUEY, CRAIG",REPUBLICAN,CA,ASSEMBLY DISTRICT 066,Open,Lost-General,1370164.41
"TAVAGLIONE, JOHN",REPUBLICAN,CA,US HOUSE DISTRICT CA 041,Open,Lost-General,1366808.13
"VALADAO, DAVID G",REPUBLICAN,CA,US HOUSE DISTRICT CA 021,Open,Won-General,1343375.01
"JACKSON, HANNAH-BETH",DEMOCRATIC,CA,SENATE DISTRICT 019,Open,Won-General,1336490.96
"SCHIFF, ADAM B",DEMOCRATIC,CA,US HOUSE DISTRICT CA 028,Incumbent,Won-General,1308435.14
"WRIGHT, RODERICK D (ROD)",DEMOCRATIC,CA,SENATE DISTRICT 035,Incumbent,Won-General,1261595.83
"MILLER, GARY G",REPUBLICAN,CA,US HOUSE DISTRICT CA 031,Incumbent,Won-General,1248464.22
"GATTO, MIKE",DEMOCRATIC,CA,ASSEMBLY DISTRICT 043,Incumbent,Won-General,1228923.97
"CAMPBELL, JOHN",REPUBLICAN,CA,US HOUSE DISTRICT CA 045,Incumbent,Won-General,1226811.79
"VANN, KIM",REPUBLICAN,CA,US HOUSE DISTRICT CA 003,Challenger,Lost-General,1223249.67
"MCCLINTOCK, TOM",REPUBLICAN,CA,US HOUSE DISTRICT CA 004,Incumbent,Won-General,1211476.27
"HILL, JERRY A",DEMOCRATIC,CA,SENATE DISTRICT 013,Open,Won-General,1210490.66
"LOWENTHAL, ALAN",DEMOCRATIC,CA,US HOUSE DISTRICT CA 047,Open,Won-General,1195308.76
"LIBERATORE, PHILIP LAURENCE",REPUBLICAN,CA,US HOUSE DISTRICT CA 008,Open,Lost-Top Two Primary,1175508.00
"BREYER, MICHAEL",DEMOCRATIC,CA,ASSEMBLY DISTRICT 019,Open,Lost-General,1167602.27
"LEE, BARBARA",DEMOCRATIC,CA,US HOUSE DISTRICT CA 013,Incumbent,Won-General,1165628.08
"TATEISHI, PETER",REPUBLICAN,CA,ASSEMBLY DISTRICT 008,Open,Lost-General,1163524.72
"PEREA, HENRY T",DEMOCRATIC,CA,ASSEMBLY DISTRICT 031,Incumbent,Won-General,1155650.61
"WALTERS, MIMI",REPUBLICAN,CA,SENATE DISTRICT 037,Incumbent,Won-General,1126282.01
"SANCHEZ, LINDA T",DEMOCRATIC,CA,US HOUSE DISTRICT CA 038,Incumbent,Won-General,1120923.89
"RIOS, PEDRO A",REPUBLICAN,CA,ASSEMBLY DISTRICT 032,Open,Lost-General,1099005.54
"CALVERT, KEN",REPUBLICAN,CA,US HOUSE DISTRICT CA 042,Incumbent,Won-General,1091768.17
"LAWSON, STACEY A",DEMOCRATIC,CA,US HOUSE DISTRICT CA 002,Open,Lost-Top Two Primary,1089510.60
"VARGAS, JUAN",DEMOCRATIC,CA,US HOUSE DISTRICT CA 051,Open,Won-General,1086283.00
"BOCANEGRA, RAUL",DEMOCRATIC,CA,ASSEMBLY DISTRICT 039,Open,Won-General,1063832.46
"GRAY, ADAM",DEMOCRATIC,CA,ASSEMBLY DISTRICT 021,Open,Won-General,1050571.67
"BACA JR, JOE",DEMOCRATIC,CA,US HOUSE DISTRICT CA 035,Incumbent,Lost-General,1045062.22
"PAN, RICHARD",DEMOCRATIC,CA,ASSEMBLY DISTRICT 009,Incumbent,Won-General,1009288.45
"LENO, MARK R",DEMOCRATIC,CA,SENATE DISTRICT 011,Incumbent,Won-General,991517.73
"TING, PHIL",DEMOCRATIC,CA,ASSEMBLY DISTRICT 019,Open,Won-General,986103.31
"HUNTER, DUNCAN D",REPUBLICAN,CA,US HOUSE DISTRICT CA 050,Incumbent,Won-General,980335.63
"HALL III, ISADORE",DEMOCRATIC,CA,ASSEMBLY DISTRICT 064,Incumbent,Won-General,975783.45
"LIU, CAROL J",DEMOCRATIC,CA,SENATE DISTRICT 025,Incumbent,Won-General,958398.56
"SPEIER, JACKIE",DEMOCRATIC,CA,US HOUSE DISTRICT CA 014,Incumbent,Won-General,951484.95
"DESAULNIER, MARK",DEMOCRATIC,CA,SENATE DISTRICT 007,Incumbent,Won-General,932247.62
"EMKEN, ELIZABETH",REPUBLICAN,CA,US SENATE DISTRICT CA SW-CLASS I,Challenger,Lost-General,921377.71
"MATSUI, DORIS",DEMOCRATIC,CA,US HOUSE DISTRICT CA 006,Incumbent,Won-General,915280.05
"LA MALFA, DOUG",REPUBLICAN,CA,US HOUSE DISTRICT CA 001,Open,Won-General,913962.58
"HOLDEN, CHRIS",DEMOCRATIC,CA,ASSEMBLY DISTRICT 041,Open,Won-General,911806.14
"BATEY, BILL",REPUBLICAN,CA,ASSEMBLY DISTRICT 061,Open,Lost-General,907310.01
"HONDA, MICHAEL M (MIKE)",DEMOCRATIC,CA,US HOUSE DISTRICT CA 017,Incumbent,Won-General,890869.54
"HUFFMAN, JARED",DEMOCRATIC,CA,US HOUSE DISTRICT CA 002,Open,Won-General,889611.07
"SKINNER, NANCY T",DEMOCRATIC,CA,ASSEMBLY DISTRICT 015,Incumbent,Won-General,879815.73
"BLOCK, MARTY",DEMOCRATIC,CA,SENATE DISTRICT 039,Open,Won-General,873939.50
"CARDENAS, TONY",DEMOCRATIC,CA,US HOUSE DISTRICT CA 029,Open,Won-General,870318.51
"BLOOM, RICHARD",DEMOCRATIC,CA,ASSEMBLY DISTRICT 050,Challenger,Won-General,858583.60
"SWALWELL, ERIC",DEMOCRATIC,CA,US HOUSE DISTRICT CA 015,Challenger,Won-General,848859.02
"EMMERSON, BILL",REPUBLICAN,CA,SENATE DISTRICT 023,Incumbent,Won-General,845814.89
"BIGELOW, FRANK",REPUBLICAN,CA,ASSEMBLY DISTRICT 005,Open,Won-General,837626.33
"CHEN, JAY",DEMOCRATIC,CA,US HOUSE DISTRICT CA 039,Challenger,Lost-General,836163.12
"HANCOCK, LONI",DEMOCRATIC,CA,SENATE DISTRICT 009,Incumbent,Won-General,836040.86
"RENDON, ANTHONY",DEMOCRATIC,CA,ASSEMBLY DISTRICT 063,Open,Won-General,834655.87
"LOFGREN, ZOE",DEMOCRATIC,CA,US HOUSE DISTRICT CA 019,Incumbent,Won-General,832132.83
"SOLOMON, NORMAN",DEMOCRATIC,CA,US HOUSE DISTRICT CA 002,Open,Lost-Top Two Primary,825593.25
"MONNING, BILL",DEMOCRATIC,CA,SENATE DISTRICT 017,Open,Won-General,820839.36
"STARK, FORTNEY (PETE)",DEMOCRATIC,CA,US HOUSE DISTRICT CA 015,Incumbent,Lost-General,816062.20
"LARA, RICARDO",DEMOCRATIC,CA,SENATE DISTRICT 033,Open,Won-General,811665.22
"CALDERON, IAN C",DEMOCRATIC,CA,ASSEMBLY DISTRICT 057,Open,Won-General,792555.32
