Candidate,Party,State,Office,Incumbency,Result,Total Money
"GILLIBRAND, KIRSTEN ELIZABETH",DEMOCRATIC,NY,US SENATE DISTRICT NY SW-CLASS I,Incumbent,Won-General,15928961.11
"HAYWORTH, NAN",REPUBLICAN,NY,US HOUSE DISTRICT NY 018,Incumbent,Lost-General,3328550.49
"ISRAEL, STEVE J",DEMOCRATIC,NY,US HOUSE DISTRICT NY 003,Incumbent,Won-General,3161942.08
"BISHOP, TIM",DEMOCRATIC,NY,US HOUSE DISTRICT NY 001,Incumbent,Won-General,2931795.43
"CROWLEY, JOSEPH (JOE)",DEMOCRATIC,NY,US HOUSE DISTRICT NY 014,Incumbent,Won-General,2517970.00
"GRIMM, MICHAEL G",REPUBLICAN,NY,US HOUSE DISTRICT NY 011,Incumbent,Won-General,2371570.26
"SLAUGHTER, LOUISE M",DEMOCRATIC,NY,US HOUSE DISTRICT NY 025,Incumbent,Won-General,2336887.33
"DOHENY, MATTHEW",REPUBLICAN,NY,US HOUSE DISTRICT NY 021,Challenger,Lost-General,2321638.81
"HOCHUL, KATHLEEN COURTNEY (KATHY)",DEMOCRATIC,NY,US HOUSE DISTRICT NY 027,Incumbent,Lost-General,2300641.83
"MALONEY, SEAN PATRICK",DEMOCRATIC,NY,US HOUSE DISTRICT NY 018,Challenger,Won-General,2289686.40
"MCCARTHY, CAROLYN",DEMOCRATIC,NY,US HOUSE DISTRICT NY 004,Incumbent,Won-General,2272582.01
"ALTSCHULER, RANDY",REPUBLICAN,NY,US HOUSE DISTRICT NY 001,Challenger,Lost-General,2255313.87
"GIBSON, CHRISTOPHER P",REPUBLICAN,NY,US HOUSE DISTRICT NY 019,Incumbent,Won-General,2250059.21
"REED II, THOMAS W",REPUBLICAN,NY,US HOUSE DISTRICT NY 023,Incumbent,Won-General,2184550.48
"MAFFEI, DANIEL B",DEMOCRATIC,NY,US HOUSE DISTRICT NY 024,Challenger,Won-General,2162904.96
"BUERKLE, ANN MARIE",REPUBLICAN,NY,US HOUSE DISTRICT NY 024,Incumbent,Lost-General,2125457.29
"LOWEY, NITA M",DEMOCRATIC,NY,US HOUSE DISTRICT NY 017,Incumbent,Won-General,2123821.15
"OWENS, WILLIAM L (BILL)",DEMOCRATIC,NY,US HOUSE DISTRICT NY 021,Incumbent,Won-General,2004009.32
"MALONEY, CAROLYN B",DEMOCRATIC,NY,US HOUSE DISTRICT NY 012,Incumbent,Won-General,1734745.00
"MENG, GRACE",DEMOCRATIC,NY,US HOUSE DISTRICT NY 006,Open,Won-General,1728272.58
"KING, PETER T",REPUBLICAN,NY,US HOUSE DISTRICT NY 002,Incumbent,Won-General,1683691.68
"SKELOS, DEAN G",REPUBLICAN,NY,SENATE DISTRICT 009,Incumbent,Won-General,1603709.55
