Candidate,Party,State,Office,Incumbency,Result,Total Money
"WARREN, ELIZABETH A",DEMOCRATIC,MA,US SENATE DISTRICT MA SW-CLASS I,Challenger,Won-General,43046560.54
"BROWN, SCOTT P",REPUBLICAN,MA,US SENATE DISTRICT MA SW-CLASS I,Incumbent,Lost-General,29449785.36
"KENNEDY III, JOSEPH P",DEMOCRATIC,MA,US HOUSE DISTRICT MA 004,Open,Won-General,4261875.31
"TISEI, RICHARD R",REPUBLICAN,MA,US HOUSE DISTRICT MA 006,Challenger,Lost-General,2350087.63
"TIERNEY, JOHN F",DEMOCRATIC,MA,US HOUSE DISTRICT MA 006,Incumbent,Won-General,2123328.91
"NEAL, RICHARD E",DEMOCRATIC,MA,US HOUSE DISTRICT MA 001,Incumbent,Won-General,1770371.81
"TSONGAS, NICOLA S (NIKI)",DEMOCRATIC,MA,US HOUSE DISTRICT MA 003,Incumbent,Won-General,1553960.04
"MARKEY, EDWARD J",DEMOCRATIC,MA,US HOUSE DISTRICT MA 005,Incumbent,Won-General,1390343.19
"MCGOVERN, JAMES P",DEMOCRATIC,MA,US HOUSE DISTRICT MA 002,Incumbent,Won-General,1085354.35
"KEATING, WILLIAM RICHARD",DEMOCRATIC,MA,US HOUSE DISTRICT MA 009,Incumbent,Won-General,1067310.00
"BIELAT, SEAN",REPUBLICAN,MA,US HOUSE DISTRICT MA 004,Open,Lost-General,1060815.77
"CAPUANO, MICHAEL E",DEMOCRATIC,MA,US HOUSE DISTRICT MA 007,Incumbent,Won-General,903602.97
"MURRAY, THERESE",DEMOCRATIC,MA,SENATE DISTRICT PLYMOUTH AND BARNSTABLE,Incumbent,Won-General,867190.02
"DELEO, ROBERT A",DEMOCRATIC,MA,HOUSE DISTRICT NINETEENTH SUFFOLK,Incumbent,Won-General,861111.49
"LYNCH, STEPHEN F",DEMOCRATIC,MA,US HOUSE DISTRICT MA 008,Incumbent,Won-General,725009.35
"FINEGOLD, BARRY R",DEMOCRATIC,MA,SENATE DISTRICT SECOND ESSEX AND MIDDLESEX,Incumbent,Won-General,431912.55
"HART JR, JOHN A (JACK)",DEMOCRATIC,MA,SENATE DISTRICT FIRST SUFFOLK,Incumbent,Won-General,297235.00
"DEMPSEY, BRIAN S",DEMOCRATIC,MA,HOUSE DISTRICT THIRD ESSEX,Incumbent,Won-General,286531.74
"JUBINVILLE, ROBERT L",DEMOCRATIC,MA,EXECUTIVE COUNCILOR DISTRICT 002,Open,Won-General,273285.82
"GOLNIK, JONATHAN A",REPUBLICAN,MA,US HOUSE DISTRICT MA 003,Challenger,Lost-General,248685.00
"DOWNING, BENJAMIN BRACKETT",DEMOCRATIC,MA,"SENATE DISTRICT BERKSHIRE, HAMPSHIRE, FRANKLIN AND HAMPDEN",Incumbent,Won-General,237373.75
"ELDRIDGE, JAMES B",DEMOCRATIC,MA,SENATE DISTRICT MIDDLESEX AND WORCESTER,Incumbent,Won-General,235246.41
"MARIANO, RONALD",DEMOCRATIC,MA,HOUSE DISTRICT THIRD NORFOLK,Incumbent,Won-General,217622.86
"BARRETT, MICHAEL J",DEMOCRATIC,MA,SENATE DISTRICT THIRD MIDDLESEX,Open,Won-General,210945.13
"WOLF, DANIEL A",DEMOCRATIC,MA,SENATE DISTRICT CAPE AND ISLANDS,Incumbent,Won-General,208152.70
"WALSH, MARTIN J",DEMOCRATIC,MA,HOUSE DISTRICT THIRTEENTH SUFFOLK,Incumbent,Won-General,207999.11
"MOORE, MICHAEL O",DEMOCRATIC,MA,SENATE DISTRICT SECOND WORCESTER,Incumbent,Won-General,206957.74
"LOVELY, JOAN B",DEMOCRATIC,MA,SENATE DISTRICT SECOND ESSEX,Open,Won-General,205612.38
"PETRUCCELLI, ANTHONY W",DEMOCRATIC,MA,SENATE DISTRICT FIRST SUFFOLK AND MIDDLESEX,Incumbent,Won-General,202590.68
"COSTELLO, MICHAEL A",DEMOCRATIC,MA,HOUSE DISTRICT FIRST ESSEX,Incumbent,Won-General,200666.00
"JOYCE, BRIAN A",DEMOCRATIC,MA,"SENATE DISTRICT NORFOLK, BRISTOL AND PLYMOUTH",Incumbent,Won-General,194161.94
"DIDOMENICO, SALVATORE N",DEMOCRATIC,MA,SENATE DISTRICT MIDDLESEX & SUFFOLK,Incumbent,Won-General,193098.98
"MOORE, RICHARD T",DEMOCRATIC,MA,SENATE DISTRICT WORCESTER AND NORFOLK,Incumbent,Won-General,191899.53
"RODRIGUES, MICHAEL J",DEMOCRATIC,MA,SENATE DISTRICT FIRST BRISTOL AND PLYMOUTH,Incumbent,Won-General,190628.47
"KEYES, THOMAS FRANCIS",REPUBLICAN,MA,SENATE DISTRICT PLYMOUTH AND BARNSTABLE,Challenger,Lost-General,165234.64
"KEENAN, JOHN D",DEMOCRATIC,MA,HOUSE DISTRICT SEVENTH ESSEX,Incumbent,Won-General,158337.65
"MICHLEWITZ, AARON",DEMOCRATIC,MA,HOUSE DISTRICT THIRD SUFFOLK,Incumbent,Won-General,153557.00
"ROSENBERG, STANLEY C",DEMOCRATIC,MA,"SENATE DISTRICT HAMPSHIRE, FRANKLIN AND WORCESTER",Incumbent,Won-General,147856.76
"COLLINS SR, NICHOLAS PATRICK",DEMOCRATIC,MA,HOUSE DISTRICT FOURTH SUFFOLK,Incumbent,Won-General,147450.65
"MORAN, MICHAEL J",DEMOCRATIC,MA,HOUSE DISTRICT EIGHTEENTH SUFFOLK,Incumbent,Won-General,143349.84
"PACHECO, MARC RICHARD",DEMOCRATIC,MA,SENATE DISTRICT FIRST PLYMOUTH AND BRISTOL,Incumbent,Won-General,140990.00
"MURPHY, CHARLES A",DEMOCRATIC,MA,HOUSE DISTRICT TWENTY-FIRST MIDDLESEX,Incumbent,Withdrew-General,138222.56
"CHANG-DIAZ, SONIA",DEMOCRATIC,MA,SENATE DISTRICT SECOND SUFFOLK,Incumbent,Won-General,136382.16
"BREWER, STEPHEN M",DEMOCRATIC,MA,"SENATE DISTRICT WORCESTER, HAMPDEN, HAMPSHIRE AND MIDDLESEX",Incumbent,Won-General,136081.04
"CLARK, KATHERINE M",DEMOCRATIC,MA,SENATE DISTRICT FIFTH MIDDLESEX,Incumbent,Won-General,135196.85
"FORRY, LINDA DORCENA",DEMOCRATIC,MA,HOUSE DISTRICT TWELFTH SUFFOLK,Incumbent,Won-General,133720.50
"JONES JR, BRADLEY H",REPUBLICAN,MA,HOUSE DISTRICT TWENTIETH MIDDLESEX,Incumbent,Won-General,131156.63
"ADAMS, PAUL",REPUBLICAN,MA,SENATE DISTRICT SECOND ESSEX AND MIDDLESEX,Challenger,Lost-General,130107.88
"TARR, BRUCE",REPUBLICAN,MA,SENATE DISTRICT FIRST ESSEX AND MIDDLESEX,Incumbent,Won-General,129495.35
"CUTLER, JOSH S",DEMOCRATIC,MA,HOUSE DISTRICT SIXTH PLYMOUTH,Open,Won-General,129469.97
"DONATO, PAUL J",DEMOCRATIC,MA,HOUSE DISTRICT THIRTY-FIFTH MIDDLESEX,Incumbent,Won-General,128708.44
"CANTWELL, JAMES M",DEMOCRATIC,MA,HOUSE DISTRICT FOURTH PLYMOUTH,Incumbent,Won-General,128025.49
"FATTMAN, RYAN C",REPUBLICAN,MA,HOUSE DISTRICT EIGHTEENTH WORCESTER,Incumbent,Won-General,122707.96
"CANDARAS, GALE D",DEMOCRATIC,MA,SENATE DISTRICT FIRST HAMPDEN AND HAMPSHIRE,Incumbent,Won-General,121927.22
"WINSLOW, DANIEL B",REPUBLICAN,MA,HOUSE DISTRICT NINTH NORFOLK,Incumbent,Won-General,121864.92
"TIMILTY, JAMES E",DEMOCRATIC,MA,SENATE DISTRICT BRISTOL AND NORFOLK,Incumbent,Won-General,121514.73
"ELLIS, R PATRICK",DEMOCRATIC,MA,HOUSE DISTRICT FIFTH BARNSTABLE,Challenger,Lost-General,120194.68
"CALTER III, THOMAS J",DEMOCRATIC,MA,HOUSE DISTRICT TWELFTH PLYMOUTH,Incumbent,Won-General,118798.24
