Candidate,Party,State,Office,Incumbency,Result,Total Money
"POMPEO, MICHAEL RICHARD (MIKE)",REPUBLICAN,KS,US HOUSE DISTRICT KS 004,Incumbent,Won-General,1954743.16
"JENKINS, LYNN",REPUBLICAN,KS,US HOUSE DISTRICT KS 002,Incumbent,Won-General,1934188.89
"YODER, KEVIN W",REPUBLICAN,KS,US HOUSE DISTRICT KS 003,Incumbent,Won-General,1751004.95
"HUELSKAMP, TIMOTHY A",REPUBLICAN,KS,US HOUSE DISTRICT KS 001,Incumbent,Won-General,871390.43
"SCHMIDT, VICKI",REPUBLICAN,KS,SENATE DISTRICT 020,Incumbent,Won-General,275811.28
"KELLY, LAURA J",DEMOCRATIC,KS,SENATE DISTRICT 018,Incumbent,Won-General,253906.49
"SCHLINGENSIEPEN, TOBIAS",DEMOCRATIC,KS,US HOUSE DISTRICT KS 002,Challenger,Lost-General,219849.14
"LOVE, GARRETT",REPUBLICAN,KS,SENATE DISTRICT 038,Open,Won-General,212579.14
"WOLF, KAY",REPUBLICAN,KS,SENATE DISTRICT 007,Open,Won-General,184279.07
"MCGINN, CAROLYN K",REPUBLICAN,KS,SENATE DISTRICT 031,Incumbent,Won-General,175960.94
"ODONNELL, MICHAEL",REPUBLICAN,KS,SENATE DISTRICT 025,Open,Won-General,174294.42
"HENSLEY, ANTHONY",DEMOCRATIC,KS,SENATE DISTRICT 019,Incumbent,Won-General,159474.57
"WAGLE, SUSAN",REPUBLICAN,KS,SENATE DISTRICT 030,Incumbent,Won-General,159030.70
"HOLLAND, THOMAS",DEMOCRATIC,KS,SENATE DISTRICT 003,Incumbent,Won-General,158880.00
"APPLE, PAT",REPUBLICAN,KS,SENATE DISTRICT 037,Incumbent,Won-General,155209.27
"DENNING, JIM",REPUBLICAN,KS,SENATE DISTRICT 008,Open,Won-General,147190.77
"LYNN, JULIA",REPUBLICAN,KS,SENATE DISTRICT 009,Incumbent,Won-General,145397.63
"MELCHER, JEFF",REPUBLICAN,KS,SENATE DISTRICT 011,Open,Won-General,142640.49
"OLSON, ROBERT (ROB)",REPUBLICAN,KS,SENATE DISTRICT 023,Open,Won-General,139271.09
"KING, JEFF",REPUBLICAN,KS,SENATE DISTRICT 015,Open,Won-General,139232.93
