Candidate,Party,State,Office,Incumbency,Result,Total Money
"SMITH, THOMAS J",REPUBLICAN,PA,US SENATE DISTRICT PA SW-CLASS I,Challenger,Lost-General,21783777.73
"CASEY JR, ROBERT P (BOB)",DEMOCRATIC,PA,US SENATE DISTRICT PA SW-CLASS I,Incumbent,Won-General,14579777.84
"KANE, KATHLEEN G",DEMOCRATIC,PA,ATTORNEY GENERAL,Open,Won-General,5708953.07
"SCARNATI III, JOSEPH B",REPUBLICAN,PA,SENATE DISTRICT 025,Incumbent,Won-General,4534655.93
"SCHWARTZ, ALLYSON YOUNG",DEMOCRATIC,PA,US HOUSE DISTRICT PA 013,Incumbent,Won-General,2845071.13
"FREED, DAVID J",REPUBLICAN,PA,ATTORNEY GENERAL,Open,Lost-General,2791473.26
"FITZPATRICK, MICHAEL G",REPUBLICAN,PA,US HOUSE DISTRICT PA 008,Incumbent,Won-General,2672629.57
"CRITZ, MARK S",DEMOCRATIC,PA,US HOUSE DISTRICT PA 012,Incumbent,Lost-General,2542026.34
"MURPHY, TIMOTHY F",REPUBLICAN,PA,US HOUSE DISTRICT PA 018,Incumbent,Won-General,2377429.32
"GERLACH, JIM W",REPUBLICAN,PA,US HOUSE DISTRICT PA 006,Incumbent,Won-General,2213253.86
"MEEHAN, PATRICK L",REPUBLICAN,PA,US HOUSE DISTRICT PA 007,Incumbent,Won-General,2182541.97
"RAJA, D",REPUBLICAN,PA,SENATE DISTRICT 037,Open,Lost-General,2149804.12
"ROTHFUS, KEITH JAMES",REPUBLICAN,PA,US HOUSE DISTRICT PA 012,Challenger,Won-General,1989908.06
"HUGHES, VINCENT J",DEMOCRATIC,PA,SENATE DISTRICT 007,Incumbent,Won-General,1914561.66
"COSTA JR, JAY",DEMOCRATIC,PA,SENATE DISTRICT 043,Incumbent,Won-General,1900862.48
"DENT, CHARLES W (CHARLIE)",REPUBLICAN,PA,US HOUSE DISTRICT PA 015,Incumbent,Won-General,1700571.26
"SHUSTER, BILL",REPUBLICAN,PA,US HOUSE DISTRICT PA 009,Incumbent,Won-General,1691920.81
"BOOCKVAR, KATHRYN (KATHY)",DEMOCRATIC,PA,US HOUSE DISTRICT PA 008,Challenger,Lost-General,1462235.89
"MCCORD, ROBERT M (ROB)",DEMOCRATIC,PA,TREASURER,Incumbent,Won-General,1413842.38
"CARTWRIGHT, MATTHEW ALTON",DEMOCRATIC,PA,US HOUSE DISTRICT PA 017,Open,Won-General,1365091.67
"BARLETTA, LOU",REPUBLICAN,PA,US HOUSE DISTRICT PA 011,Incumbent,Won-General,1349838.16
