Candidate,Party,State,Office,Incumbency,Result,Total Money
"MCKENNA, ROBERT M (ROB)",REPUBLICAN,WA,GOVERNOR,Open,Lost-General,13798727.98
"INSLEE, JAY ROBERT",DEMOCRATIC,WA,GOVERNOR,Open,Won-General,12459421.67
"CANTWELL, MARIA",DEMOCRATIC,WA,US SENATE DISTRICT WA SW-CLASS I,Incumbent,Won-General,10395825.00
"DELBENE, SUZAN K",DEMOCRATIC,WA,US HOUSE DISTRICT WA 001,Open,Won-General,4434379.56
"DRISCOLL, WILLIAM L (BILL)",REPUBLICAN,WA,US HOUSE DISTRICT WA 006,Open,Lost-General,2819832.10
"HECK, DENNIS R (DENNY)",DEMOCRATIC,WA,US HOUSE DISTRICT WA 010,Open,Won-General,2089324.35
"MCMORRIS RODGERS, CATHY",REPUBLICAN,WA,US HOUSE DISTRICT WA 005,Incumbent,Won-General,1942320.00
"FERGUSON, ROBERT WATSON",DEMOCRATIC,WA,ATTORNEY GENERAL,Open,Won-General,1685983.94
"BEUTLER, JAIME LYNN HERRERA",REPUBLICAN,WA,US HOUSE DISTRICT WA 003,Incumbent,Won-General,1655456.61
"REICHERT, DAVE",REPUBLICAN,WA,US HOUSE DISTRICT WA 008,Incumbent,Won-General,1644383.00
"HASTINGS, DOC",REPUBLICAN,WA,US HOUSE DISTRICT WA 004,Incumbent,Won-General,1640851.08
"KILMER, DEREK C",DEMOCRATIC,WA,US HOUSE DISTRICT WA 006,Open,Won-General,1512552.12
"LARSEN, RICK",DEMOCRATIC,WA,US HOUSE DISTRICT WA 002,Incumbent,Won-General,1327720.32
"CONNELLY JR, JOHN R (JACK)",DEMOCRATIC,WA,SENATE DISTRICT 027,Open,Lost-General,1160593.31
"DUNN, REAGAN",REPUBLICAN,WA,ATTORNEY GENERAL,Open,Lost-General,1151279.59
"SMITH, ADAM",DEMOCRATIC,WA,US HOUSE DISTRICT WA 009,Incumbent,Won-General,1141464.70
"BAUMGARTNER, MICHAEL J (MIKE)",REPUBLICAN,WA,US SENATE DISTRICT WA SW-CLASS I,Challenger,Lost-General,1023370.77
"KELLEY, TROY",DEMOCRATIC,WA,AUDITOR,Open,Won-General,703650.41
"BURNER, DARCY GIBBONS",DEMOCRATIC,WA,US HOUSE DISTRICT WA 001,Open,Lost-Top Two Primary,684104.06
"MCDERMOTT, JIM",DEMOCRATIC,WA,US HOUSE DISTRICT WA 007,Incumbent,Won-General,612669.13
"GOLDMARK, PETER J",DEMOCRATIC,WA,COMMISSIONER OF PUBLIC LANDS,Incumbent,Won-General,564692.77
"RUDERMAN, LAURA E",DEMOCRATIC,WA,US HOUSE DISTRICT WA 001,Open,Lost-Top Two Primary,559638.10
"HAUGEN, MARY MARGARET",DEMOCRATIC,WA,SENATE DISTRICT 010,Incumbent,Lost-General,497136.56
"LITZOW, STEPHEN R",REPUBLICAN,WA,SENATE DISTRICT 041,Incumbent,Won-General,486506.21
"BENTON, DONALD",REPUBLICAN,WA,SENATE DISTRICT 017,Incumbent,Won-General,477473.48
"DREW, KATHLEEN",DEMOCRATIC,WA,SECRETARY OF STATE,Open,Lost-General,381108.22
"COWAN, RICHARD (RICH)",DEMOCRATIC,WA,US HOUSE DISTRICT WA 005,Challenger,Lost-General,371599.58
"BAILEY, BARBARA F",REPUBLICAN,WA,SENATE DISTRICT 010,Challenger,Won-General,371432.29
"HAIGH, KATHRYN MARIE (KATHY)",DEMOCRATIC,WA,HOUSE DISTRICT 035-POSITION 1,Incumbent,Won-General,357389.28
"MULLET, MARK D",DEMOCRATIC,WA,SENATE DISTRICT 005,Open,Won-General,352509.26
"HABIB, K CYRUS",DEMOCRATIC,WA,HOUSE DISTRICT 048-POSITION 2,Open,Won-General,341436.09
"SANDERS, RICHARD B",NONPARTISAN,WA,SUPREME COURT-009,Open,Lost-General,338661.42
"SIZEMORE, BUD",DEMOCRATIC,WA,HOUSE DISTRICT 047-POSITION 1,Challenger,Lost-General,337506.37
"GONZALEZ, STEPHEN (STEVE)",NONPARTISAN,WA,SUPREME COURT-008,Incumbent,Won-General,332888.19
"PROBST, TIMOTHY P (TIM)",DEMOCRATIC,WA,SENATE DISTRICT 017,Challenger,Lost-General,329876.48
"OWEN, BRAD",DEMOCRATIC,WA,LIEUTENANT GOVERNOR,Incumbent,Won-General,323667.48
"HOBBS, STEVEN R",DEMOCRATIC,WA,US HOUSE DISTRICT WA 001,Open,Lost-Top Two Primary,318154.98
"TOFT, BRADLEY (BRAD)",REPUBLICAN,WA,SENATE DISTRICT 005,Open,Lost-General,317379.25
"WYMAN, KIMBERLEY M (KIM)",REPUBLICAN,WA,SECRETARY OF STATE,Open,Won-General,293709.19
"MURI, RICHARD (DICK)",REPUBLICAN,WA,US HOUSE DISTRICT WA 010,Open,Lost-General,283380.18
"MATTHEWS, DAN",REPUBLICAN,WA,US HOUSE DISTRICT WA 002,Challenger,Lost-General,281760.17
"DAMMEIER, BRUCE F",REPUBLICAN,WA,SENATE DISTRICT 025,Open,Won-General,276967.60
"FINKBEINER, WILLIAM",REPUBLICAN,WA,LIEUTENANT GOVERNOR,Challenger,Lost-General,271341.09
"HEWITT, MICHAEL D (MIKE)",REPUBLICAN,WA,SENATE DISTRICT 016,Incumbent,Won-General,270725.00
"MCCRAVEY, DAWN",REPUBLICAN,WA,SENATE DISTRICT 001,Challenger,Lost-General,262875.35
"DARNEILLE, JEANNIE L",DEMOCRATIC,WA,SENATE DISTRICT 027,Open,Won-General,262518.37
"BECKER, RANDI L",REPUBLICAN,WA,SENATE DISTRICT 002,Incumbent,Won-General,260850.62
"HUGHES, ANDREW",DEMOCRATIC,WA,US HOUSE DISTRICT WA 007,Challenger,Lost-Top Two Primary,253049.00
"RAUNIYAR, DARSHAN",DEMOCRATIC,WA,US HOUSE DISTRICT WA 001,Open,Lost-Top Two Primary,252359.87
"GOODMAN, ROGER E",DEMOCRATIC,WA,HOUSE DISTRICT 045-POSITION 1,Incumbent,Won-General,250628.29
"DUNSHEE, HANS M",DEMOCRATIC,WA,HOUSE DISTRICT 044-POSITION 1,Incumbent,Won-General,243016.37
"MORRELL, DAWN L",DEMOCRATIC,WA,HOUSE DISTRICT 025-POSITION 1,Open,Won-General,234538.39
"VIRK, BOBBY",DEMOCRATIC,WA,HOUSE DISTRICT 011-POSITION 2,Open,Lost-Top Two Primary,233453.60
"MCCLOUD, SHERYL GORDON",NONPARTISAN,WA,SUPREME COURT-009,Open,Won-General,229177.97
"WYLIE, SHARON L",DEMOCRATIC,WA,HOUSE DISTRICT 049-POSITION 1,Incumbent,Won-General,223551.61
"HANSEN, DREW D",DEMOCRATIC,WA,HOUSE DISTRICT 023-POSITION 2,Incumbent,Won-General,216484.56
"SCHLUMPF, SHELLY L",REPUBLICAN,WA,HOUSE DISTRICT 025-POSITION 1,Open,Lost-General,216042.64
"SULLIVAN, PATRICK J (PAT)",DEMOCRATIC,WA,HOUSE DISTRICT 047-POSITION 2,Incumbent,Won-General,209545.50
"BILLIG, ANDREW S (ANDY)",DEMOCRATIC,WA,SENATE DISTRICT 003,Open,Won-General,202816.16
"SEAQUIST, LARRY R",DEMOCRATIC,WA,HOUSE DISTRICT 026-POSITION 2,Incumbent,Won-General,202015.10
