Candidate,Party,State,Office,Incumbency,Result,Total Money
"BACHUS III, SPENCER T",REPUBLICAN,AL,US HOUSE DISTRICT AL 006,Incumbent,Won-General,2608524.23
"SEWELL, TERRI A",DEMOCRATIC,AL,US HOUSE DISTRICT AL 007,Incumbent,Won-General,1208922.63
"VANCE, ROBERT S",DEMOCRATIC,AL,SUPREME COURT-CHIEF JUSTICE,Open,Lost-General,1180760.43
"BONNER, JO R",REPUBLICAN,AL,US HOUSE DISTRICT AL 001,Incumbent,Won-General,1177293.00
"ADERHOLT, ROBERT",REPUBLICAN,AL,US HOUSE DISTRICT AL 004,Incumbent,Won-General,1126285.76
"ROGERS, MIKE",REPUBLICAN,AL,US HOUSE DISTRICT AL 003,Incumbent,Won-General,1071260.10
"ROBY, MARTHA",REPUBLICAN,AL,US HOUSE DISTRICT AL 002,Incumbent,Won-General,1069160.43
"BROOKS, MO",REPUBLICAN,AL,US HOUSE DISTRICT AL 005,Incumbent,Won-General,918977.75
"MOORE, ROY S",REPUBLICAN,AL,SUPREME COURT-CHIEF JUSTICE,Open,Won-General,651415.66
"BRYAN, TOMMY",REPUBLICAN,AL,SUPREME COURT-OPEN SEAT,Open,Won-General,435479.14
"CAVANAUGH, TWINKLE A",REPUBLICAN,AL,PUBLIC SERVICE COMMISSIONER-PRESIDENT,Challenger,Won-General,415771.57
"BURKE, LILES C",REPUBLICAN,AL,CRIMINAL APPELLATE COURT-BURKE SEAT,Incumbent,Won-General,145217.39
"BUTLER, MACK N",REPUBLICAN,AL,HOUSE DISTRICT 030,Open,Lost-General,95700.08
"MAIN, JAMES ALLEN",REPUBLICAN,AL,SUPREME COURT-MAIN SEAT,Incumbent,Won-General,86605.62
"MURDOCK, GLENN",REPUBLICAN,AL,SUPREME COURT-MURDOCK SEAT,Incumbent,Won-General,82678.84
"BAXLEY, LUCY",DEMOCRATIC,AL,PUBLIC SERVICE COMMISSIONER-PRESIDENT,Incumbent,Lost-General,67449.01
"STANDRIDGE, DAVID",REPUBLICAN,AL,HOUSE DISTRICT 034,Open,Default Winner-General,65287.66
"MOORE, TERRY A",REPUBLICAN,AL,CIVIL APPELLATE COURT-MOORE SEAT,Incumbent,Won-General,63500.00
"ROBERTS, TRACY",REPUBLICAN,AL,BOARD OF EDUCATION DISTRICT 001,Open,Won-General,63180.00
"JOINER, J MICHAEL",REPUBLICAN,AL,CRIMINAL APPELLATE COURT-JOINER SEAT,Incumbent,Won-General,57165.00
"STUART, JACQUELINE (LYN)",REPUBLICAN,AL,SUPREME COURT-STUART SEAT,Incumbent,Won-General,54965.47
"HOLLEY, CHARLIE L",DEMOCRATIC,AL,US HOUSE DISTRICT AL 005,Challenger,Lost-General,53934.33
"THOMAS, TERRI WILLINGHAM",REPUBLICAN,AL,CIVIL APPELLATE COURT-THOMAS SEAT,Incumbent,Won-General,51130.54
"LATTA, CHRIS",REPUBLICAN,AL,HOUSE DISTRICT 034,Open,Lost-Primary Runoff,38107.18
"BAILEY, (COLONEL) PENNY",DEMOCRATIC,AL,US HOUSE DISTRICT AL 006,Challenger,Lost-General,36671.72
"PITTMAN SR, CRAIG SORRELL",REPUBLICAN,AL,CIVIL APPELLATE COURT-PITTMAN SEAT,Incumbent,Won-General,26000.00
"NEWMAN, JEFF",REPUBLICAN,AL,BOARD OF EDUCATION DISTRICT 007,Open,Won-General,22888.01
"MCGLAUGHN, BETH",DEMOCRATIC,AL,HOUSE DISTRICT 030,Open,Won-General,22537.65
"INGE III, HERNDON",DEMOCRATIC,AL,BOARD OF EDUCATION DISTRICT 001,Open,Lost-General,22070.00
"HARRIS, JOHN ANDREW",DEMOCRATIC,AL,US HOUSE DISTRICT AL 003,Challenger,Lost-General,6024.03
"WELCH, SAMUEL HENRY",REPUBLICAN,AL,CRIMINAL APPELLATE COURT-WELCH SEAT,Incumbent,Won-General,3180.05
"BOMAN, DANIEL",DEMOCRATIC,AL,US HOUSE DISTRICT AL 004,Challenger,Lost-General,2561.67
"CHAMBERLAIN, DON",REPUBLICAN,AL,US HOUSE DISTRICT AL 007,Challenger,Lost-General,2000.00
"BELL, ELLA",DEMOCRATIC,AL,BOARD OF EDUCATION DISTRICT 005,Incumbent,Won-General,1605.00
"BELL, STEPHANIE",REPUBLICAN,AL,BOARD OF EDUCATION DISTRICT 003,Incumbent,Won-General,375.00
"FORD, THERESE",DEMOCRATIC,AL,US HOUSE DISTRICT AL 002,Challenger,Lost-General,0.00
