Candidate,Party,State,Office,Incumbency,Result,Total Money
"KERREY, J ROBERT (BOB)",DEMOCRATIC,NE,US SENATE DISTRICT NE SW-CLASS I,Open,Lost-General,5971733.25
"FISCHER, DEBRA S (DEB)",REPUBLICAN,NE,US SENATE DISTRICT NE SW-CLASS I,Open,Won-General,5455264.92
"TERRY, LEE",REPUBLICAN,NE,US HOUSE DISTRICT NE 002,Incumbent,Won-General,2026193.29
"SMITH, ADRIAN",REPUBLICAN,NE,US HOUSE DISTRICT NE 003,Incumbent,Won-General,1163284.60
"FORTENBERRY, JEFF",REPUBLICAN,NE,US HOUSE DISTRICT NE 001,Incumbent,Won-General,693954.20
"EWING JR, JOHN W",DEMOCRATIC,NE,US HOUSE DISTRICT NE 002,Challenger,Lost-General,610517.71
"PILLEN, JIM",NONPARTISAN,NE,BOARD OF REGENTS DISTRICT 003,Open,Won-General,338376.68
"HAAR, KEN",NONPARTISAN,NE,SENATE DISTRICT 021,Incumbent,Won-General,263696.92
"HILGERS, MICHAEL T (MIKE)",NONPARTISAN,NE,SENATE DISTRICT 021,Challenger,Lost-General,228621.34
"MELLO, HEATH",NONPARTISAN,NE,SENATE DISTRICT 005,Incumbent,Won-General,217604.38
"NORDQUIST, JEREMIAH",NONPARTISAN,NE,SENATE DISTRICT 007,Incumbent,Won-General,212003.19
"MCCOY, BEAU",NONPARTISAN,NE,SENATE DISTRICT 039,Incumbent,Won-General,155852.63
"TURCO, ACELA",NONPARTISAN,NE,SENATE DISTRICT 031,Open,Lost-General,149968.89
"KOLOWSKI, RICK",NONPARTISAN,NE,SENATE DISTRICT 031,Open,Won-General,146882.89
"BOLZ, KATE",NONPARTISAN,NE,SENATE DISTRICT 029,Open,Won-General,144468.74
"JOHNSON, JERRY",NONPARTISAN,NE,SENATE DISTRICT 023,Open,Won-General,143403.38
"COPPLE, DAVID",NONPARTISAN,NE,BOARD OF REGENTS DISTRICT 003,Open,Lost-General,134309.84
"JONES JR, MIKE",NONPARTISAN,NE,BOARD OF REGENTS DISTRICT 005,Open,Lost-General,133719.00
"COASH, COLBY",NONPARTISAN,NE,SENATE DISTRICT 027,Incumbent,Won-General,132129.01
"HADLEY, GALEN",NONPARTISAN,NE,SENATE DISTRICT 037,Incumbent,Won-General,132044.38
"DAUB, HAL",NONPARTISAN,NE,BOARD OF REGENTS DISTRICT 008,Open,Won-General,129315.04
"JANSSEN, CHARLIE",NONPARTISAN,NE,SENATE DISTRICT 015,Incumbent,Won-General,127718.89
"GLOOR, MIKE",NONPARTISAN,NE,SENATE DISTRICT 035,Incumbent,Won-General,111570.00
"SCHILZ, KEN",NONPARTISAN,NE,SENATE DISTRICT 047,Incumbent,Won-General,109690.22
"COUNCIL, BRENDA J",NONPARTISAN,NE,SENATE DISTRICT 011,Incumbent,Lost-General,108284.28
"ASHFORD, ANN FERLIC",NONPARTISAN,NE,BOARD OF REGENTS DISTRICT 008,Open,Lost-General,106214.35
"MURANTE, JOHN",NONPARTISAN,NE,SENATE DISTRICT 049,Open,Won-General,102752.35
"HOWARD, SARA",NONPARTISAN,NE,SENATE DISTRICT 009,Open,Won-General,100645.22
"COOK, TANYA",NONPARTISAN,NE,SENATE DISTRICT 013,Incumbent,Won-General,100468.19
"SULLIVAN, KATE",NONPARTISAN,NE,SENATE DISTRICT 041,Incumbent,Won-General,96708.82
"PRICE, SCOTT",NONPARTISAN,NE,SENATE DISTRICT 003,Incumbent,Won-General,94424.96
"DAVIS, AL",NONPARTISAN,NE,SENATE DISTRICT 043,Open,Won-General,93012.30
"HEIDEMANN, LAVON",NONPARTISAN,NE,BOARD OF REGENTS DISTRICT 005,Open,Won-General,90532.24
"CRAWFORD, SUE",NONPARTISAN,NE,SENATE DISTRICT 045,Open,Won-General,88422.59
"RAVENSCROFT, JOHN W",NONPARTISAN,NE,SENATE DISTRICT 043,Open,Lost-General,88120.49
"WATERMEIER, DAN",NONPARTISAN,NE,SENATE DISTRICT 001,Open,Won-General,85182.04
"CARTER, RICHARD",NONPARTISAN,NE,SENATE DISTRICT 045,Open,Lost-General,83856.59
"ZIMMERMAN, LARRY",NONPARTISAN,NE,SENATE DISTRICT 029,Open,Lost-General,76616.72
"JOY, JERRY",NONPARTISAN,NE,SENATE DISTRICT 001,Open,Lost-General,76291.00
"BARRETT, VERN",NONPARTISAN,NE,SENATE DISTRICT 023,Open,Lost-General,74858.77
"LAMBERT, R PAUL",NONPARTISAN,NE,SENATE DISTRICT 002,Open,Lost-General,71107.42
"WHITEHOUSE, BOB",NONPARTISAN,NE,BOARD OF REGENTS DISTRICT 004,Incumbent,Won-General,70301.34
"PHILLIPS, VAN",NONPARTISAN,NE,SENATE DISTRICT 017,Challenger,Lost-General,65292.32
"LARSEN, LILLIE",NONPARTISAN,NE,BOARD OF EDUCATION DISTRICT 001,Open,Won-General,63835.54
"SEILER, LES",NONPARTISAN,NE,SENATE DISTRICT 033,Incumbent,Won-General,63367.94
"SCHOMMER, TOM",NONPARTISAN,NE,BOARD OF EDUCATION DISTRICT 003,Open,Lost-General,62449.88
"DOMINA, JUDY M",NONPARTISAN,NE,SENATE DISTRICT 039,Challenger,Lost-General,60493.82
"BLOOMFIELD, DAVE",NONPARTISAN,NE,SENATE DISTRICT 017,Incumbent,Won-General,54332.46
"WISE, RACHEL",NONPARTISAN,NE,BOARD OF EDUCATION DISTRICT 003,Open,Won-General,52716.96
"CAMPBELL, KATHY",NONPARTISAN,NE,SENATE DISTRICT 025,Incumbent,Won-General,51696.12
"SCHRAM, TIM",REPUBLICAN,NE,PUBLIC SERVICE COMMISSIONER DISTRICT 003,Incumbent,Won-General,45815.05
"BRADLEY, LAWRENCE W",NONPARTISAN,NE,BOARD OF REGENTS DISTRICT 004,Challenger,Lost-General,42423.29
"KINTNER, WILLIAM (BILL)",NONPARTISAN,NE,SENATE DISTRICT 002,Open,Won-General,41434.95
"SCHEER, JIM",NONPARTISAN,NE,SENATE DISTRICT 019,Open,Won-General,39733.75
"FISH, ERICA",NONPARTISAN,NE,SENATE DISTRICT 009,Open,Lost-General,29955.82
"LANDIS JR, FRANK E",REPUBLICAN,NE,PUBLIC SERVICE COMMISSIONER DISTRICT 001,Incumbent,Won-General,27660.11
"MICHAELIS, KYLE",NONPARTISAN,NE,SENATE DISTRICT 027,Challenger,Lost-General,24633.63
"WOODWARD, JOSIAH H",NONPARTISAN,NE,SENATE DISTRICT 037,Challenger,Lost-General,19222.78
"REIMAN, KOREY L",DEMOCRATIC,NE,US HOUSE DISTRICT NE 001,Challenger,Lost-General,17199.00
"MCNAMARA, SUZANNE",NONPARTISAN,NE,SENATE DISTRICT 003,Challenger,Lost-General,14523.08
"ASHFORD, TIMOTHY",NONPARTISAN,NE,SENATE DISTRICT 013,Challenger,Lost-General,10743.14
"SULLIVAN, MARK",DEMOCRATIC,NE,US HOUSE DISTRICT NE 003,Challenger,Lost-General,10264.00
"CURTISS, BROOK",NONPARTISAN,NE,SENATE DISTRICT 041,Challenger,Lost-General,9876.11
"QUANDAHL, MARK",NONPARTISAN,NE,BOARD OF EDUCATION DISTRICT 002,Incumbent,Won-General,9758.84
"PETERSEN, MIKE",NONPARTISAN,NE,SENATE DISTRICT 015,Challenger,Lost-General,8953.16
"VALDEZ, REBECCA A",NONPARTISAN,NE,BOARD OF EDUCATION DISTRICT 004,Incumbent,Won-General,3500.00
"GEARY, CHRISTOPHER N",NONPARTISAN,NE,SENATE DISTRICT 007,Challenger,Lost-General,0.00
"GOODPASTURE, WILLIAM T",NONPARTISAN,NE,SENATE DISTRICT 019,Open,Lost-General,0.00
"WELLENSTEIN, FRANK C",NONPARTISAN,NE,SENATE DISTRICT 049,Open,Lost-General,0.00
"HUGHES, MARVIN (BUTCH)",NONPARTISAN,NE,SENATE DISTRICT 033,Challenger,Lost-General,0.00
"VAN VALKENBURG, BOB",NONPARTISAN,NE,BOARD OF EDUCATION DISTRICT 001,Open,Lost-General,0.00
"CHAMBERS, ERNIE",NONPARTISAN,NE,SENATE DISTRICT 011,Challenger,Won-General,0.00
"MCCORMACK, MICHAEL",NONPARTISAN,NE,SUPREME COURT DISTRICT 004,Incumbent,Won-Retention,0.00
"STEPHAN, KENNETH C",NONPARTISAN,NE,SUPREME COURT DISTRICT 001,Incumbent,Won-Retention,0.00
