Candidate,Party,State,Office,Incumbency,Result,Total Money
"CARPER, THOMAS R (TOM)",DEMOCRATIC,DE,US SENATE DISTRICT DE SW-CLASS I,Incumbent,Won-General,4790683.85
"MARKELL, JACK A",DEMOCRATIC,DE,GOVERNOR,Incumbent,Won-General,2410352.51
"CARNEY JR, JOHN C",DEMOCRATIC,DE,US HOUSE DISTRICT DE 001,Incumbent,Won-General,1481615.73
"PIRES JR, ALEXANDER J",INDEPENDENT PARTY OF DELAWARE,DE,US SENATE DISTRICT DE SW-CLASS I,Challenger,Lost-General,414343.00
"DENN, MATTHEW P",DEMOCRATIC,DE,LIEUTENANT GOVERNOR,Incumbent,Won-General,371211.29
"KATZ, MICHAEL S",DEMOCRATIC,DE,SENATE DISTRICT 004,Incumbent,Lost-General,245128.35
"KOVACH, THOMAS H",REPUBLICAN,DE,US HOUSE DISTRICT DE 001,Challenger,Lost-General,205403.00
"STEWART, KAREN W",DEMOCRATIC,DE,INSURANCE COMMISSIONER,Incumbent,Won-General,193259.07
"STATON, ANDREW W",DEMOCRATIC,DE,SENATE DISTRICT 006,Open,Lost-General,183079.39
"WADE, KEVIN LYNN",REPUBLICAN,DE,US SENATE DISTRICT DE SW-CLASS I,Challenger,Lost-General,165819.00
"LAVELLE, GREGORY FRANCIS",REPUBLICAN,DE,SENATE DISTRICT 004,Challenger,Won-General,165105.22
"VALENZUELA, CHERYL ANNE (SHER)",REPUBLICAN,DE,LIEUTENANT GOVERNOR,Challenger,Lost-General,150474.44
"LOPEZ, ERNESTO B",REPUBLICAN,DE,SENATE DISTRICT 006,Open,Won-General,125844.75
"WILLIAMS, DENNIS E",DEMOCRATIC,DE,HOUSE DISTRICT 010,Incumbent,Won-General,82925.00
"MARSHALL, ROBERT I (BOB)",DEMOCRATIC,DE,SENATE DISTRICT 003,Incumbent,Won-General,82214.70
"CRAGG, JEFFREY E",REPUBLICAN,DE,GOVERNOR,Challenger,Lost-General,76127.21
"TOWNSEND, BRYAN",DEMOCRATIC,DE,SENATE DISTRICT 011,Open,Won-General,71153.00
"BUSHWELLER, BRIAN J",DEMOCRATIC,DE,SENATE DISTRICT 017,Incumbent,Won-General,63646.76
"BAUMBACH, PAUL S",DEMOCRATIC,DE,HOUSE DISTRICT 023,Open,Won-General,62538.00
"MAYOR, M MARIE",DEMOCRATIC,DE,HOUSE DISTRICT 020,Open,Lost-General,62526.46
"NEWLIN, LYNNE W",DEMOCRATIC,DE,HOUSE DISTRICT 011,Open,Lost-General,59998.35
"UNRUH, SCOTT",REPUBLICAN,DE,SENATE DISTRICT 014,Challenger,Lost-General,58965.62
"MOBLEY, BENJAMIN M",REPUBLICAN,DE,INSURANCE COMMISSIONER,Challenger,Lost-General,56240.17
"SHORT, BRYON",DEMOCRATIC,DE,HOUSE DISTRICT 007,Incumbent,Won-General,55355.00
"LAWSON, DAVID G",REPUBLICAN,DE,SENATE DISTRICT 015,Incumbent,Won-General,52745.00
"SCHWARTZKOPF, PETER C",DEMOCRATIC,DE,HOUSE DISTRICT 014,Incumbent,Won-General,52638.66
"POORE, NICOLE",DEMOCRATIC,DE,SENATE DISTRICT 012,Challenger,Won-General,48674.00
"MCDOWELL III, HARRIS B",DEMOCRATIC,DE,SENATE DISTRICT 001,Incumbent,Won-General,46355.00
"BODENWEISER, ERIC R",REPUBLICAN,DE,SENATE DISTRICT 019,Open,Withdrew-General,45945.10
"COUNIHAN, CHRISTOPHER",DEMOCRATIC,DE,SENATE DISTRICT 005,Challenger,Lost-General,45791.93
