Candidate,Party,State,Office,Incumbency,Result,Total Money
"MENENDEZ, ROBERT",DEMOCRATIC,NJ,US SENATE DISTRICT NJ SW-CLASS I,Incumbent,Won-General,17452808.71
"KYRILLOS JR, JOSEPH M",REPUBLICAN,NJ,US SENATE DISTRICT NJ SW-CLASS I,Challenger,Lost-General,4555455.28
"GARRETT, E SCOTT",REPUBLICAN,NJ,US HOUSE DISTRICT NJ 005,Incumbent,Won-General,2439934.50
"PASCRELL JR, BILL",DEMOCRATIC,NJ,US HOUSE DISTRICT NJ 009,Incumbent,Won-General,2386417.83
"HOLT, RUSH",DEMOCRATIC,NJ,US HOUSE DISTRICT NJ 012,Incumbent,Won-General,2058714.90
"RUNYAN, JON",REPUBLICAN,NJ,US HOUSE DISTRICT NJ 003,Incumbent,Won-General,2033020.96
"ANDREWS, ROBERT E",DEMOCRATIC,NJ,US HOUSE DISTRICT NJ 001,Incumbent,Won-General,1495694.44
"LOBIONDO, FRANK A",REPUBLICAN,NJ,US HOUSE DISTRICT NJ 002,Incumbent,Won-General,1431268.50
"LANCE, LEONARD",REPUBLICAN,NJ,US HOUSE DISTRICT NJ 007,Incumbent,Won-General,1318854.00
"FRELINGHUYSEN, RODNEY P",REPUBLICAN,NJ,US HOUSE DISTRICT NJ 011,Incumbent,Won-General,1092513.75
"ADLER, SHELLEY",DEMOCRATIC,NJ,US HOUSE DISTRICT NJ 003,Challenger,Lost-General,1077483.04
"PALLONE JR, FRANK",DEMOCRATIC,NJ,US HOUSE DISTRICT NJ 006,Incumbent,Won-General,987686.48
"CHIVUKULA, UPENDRA J",DEMOCRATIC,NJ,US HOUSE DISTRICT NJ 007,Challenger,Lost-General,954308.16
"SIRES, ALBIO",DEMOCRATIC,NJ,US HOUSE DISTRICT NJ 008,Incumbent,Won-General,724224.00
"LITTLE, ANNA C",REPUBLICAN,NJ,US HOUSE DISTRICT NJ 006,Challenger,Lost-General,679657.57
"FROELICH, BRIAN P",DEMOCRATIC,NJ,US HOUSE DISTRICT NJ 004,Challenger,Lost-General,657000.98
"PAYNE JR, DONALD M",DEMOCRATIC,NJ,US HOUSE DISTRICT NJ 010,Open,Won-General,546826.00
"BOTEACH, SHMULEY",REPUBLICAN,NJ,US HOUSE DISTRICT NJ 009,Challenger,Lost-General,317724.88
"MOSQUERA, GABRIELA M",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 004,Incumbent,Won-General,179328.28
"DECROCE, BETTYLOU",REPUBLICAN,NJ,ASSEMBLY DISTRICT 026,Incumbent,Won-General,153126.55
"BECK, ERIC A",REPUBLICAN,NJ,US HOUSE DISTRICT NJ 012,Challenger,Lost-General,125780.00
"ARVANITES, JOHN",DEMOCRATIC,NJ,US HOUSE DISTRICT NJ 011,Challenger,Lost-General,99187.00
"SMITH, CHRISTOPHER H",REPUBLICAN,NJ,US HOUSE DISTRICT NJ 004,Incumbent,Won-General,67611.94
"SHOBER, CASSANDRA",DEMOCRATIC,NJ,US HOUSE DISTRICT NJ 002,Challenger,Lost-General,54617.75
"GUSSEN, ADAM",DEMOCRATIC,NJ,US HOUSE DISTRICT NJ 005,Challenger,Lost-General,51050.69
"HORTON, GREGORY W",REPUBLICAN,NJ,US HOUSE DISTRICT NJ 001,Challenger,Lost-General,7098.28
"LUKENS, CHARLES",CONSTITUTIONAL CONSERVATIVE,NJ,US HOUSE DISTRICT NJ 002,Challenger,Lost-General,4536.22
"SMITH, E DAVID",ABUNDANT AMERICA,NJ,US HOUSE DISTRICT NJ 009,Challenger,Lost-General,1000.00
"KAPLAN, KENNETH R",LIBERTARIAN,NJ,US SENATE DISTRICT NJ SW-CLASS I,Challenger,Lost-General,800.31
"LOVETT, SHELLEY",REPUBLICAN,NJ,ASSEMBLY DISTRICT 004,Challenger,Lost-General,0.00
"CORFIELD, MARIE",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 016,Challenger,Lost-General,0.00
"RAICH, JOSEPH",DEMOCRATIC,NJ,ASSEMBLY DISTRICT 026,Challenger,Lost-General,0.00
