Candidate,Party,State,Office,Incumbency,Result,Total Money
"SOBHANI, S ROB",UNAFFILIATED,MD,US SENATE DISTRICT MD SW-CLASS I,Challenger,Lost-General,8058180.00
"CARDIN, BENJAMIN L (BEN)",DEMOCRATIC,MD,US SENATE DISTRICT MD SW-CLASS I,Incumbent,Won-General,7062920.29
"DELANEY, JOHN K",DEMOCRATIC,MD,US HOUSE DISTRICT MD 006,Challenger,Won-General,4625053.77
"HOYER, STENY",DEMOCRATIC,MD,US HOUSE DISTRICT MD 005,Incumbent,Won-General,4290261.92
"BONGINO, DANIEL JOHN (DAN)",REPUBLICAN,MD,US SENATE DISTRICT MD SW-CLASS I,Challenger,Lost-General,1783855.58
"VAN HOLLEN JR, CHRISTOPHER J (CHRIS)",DEMOCRATIC,MD,US HOUSE DISTRICT MD 008,Incumbent,Won-General,1783249.90
"HARRIS, ANDREW P (ANDY)",REPUBLICAN,MD,US HOUSE DISTRICT MD 001,Incumbent,Won-General,1568555.28
"RUPPERSBERGER, C A DUTCH",DEMOCRATIC,MD,US HOUSE DISTRICT MD 002,Incumbent,Won-General,1399294.31
"BARTLETT, ROSCOE G",REPUBLICAN,MD,US HOUSE DISTRICT MD 006,Incumbent,Lost-General,1141477.75
"SARBANES, JOHN P",DEMOCRATIC,MD,US HOUSE DISTRICT MD 003,Incumbent,Won-General,1015229.00
"CUMMINGS, ELIJAH",DEMOCRATIC,MD,US HOUSE DISTRICT MD 007,Incumbent,Won-General,785024.12
"EDWARDS, DONNA FERN",DEMOCRATIC,MD,US HOUSE DISTRICT MD 004,Incumbent,Won-General,782256.19
"JACOBS, NANCY C",REPUBLICAN,MD,US HOUSE DISTRICT MD 002,Challenger,Lost-General,259899.32
"LAFERLA, JOHN J",DEMOCRATIC,MD,US HOUSE DISTRICT MD 001,Challenger,Lost-General,238848.38
"TIMMERMAN, KEN",REPUBLICAN,MD,US HOUSE DISTRICT MD 008,Challenger,Lost-General,215517.00
"ROSEN, WENDY",DEMOCRATIC,MD,US HOUSE DISTRICT MD 001,Challenger,Lost-General,194397.54
"ODONNELL, ANTHONY J",REPUBLICAN,MD,US HOUSE DISTRICT MD 005,Challenger,Lost-General,138016.12
"LOUDON, FAITH M",REPUBLICAN,MD,US HOUSE DISTRICT MD 004,Challenger,Lost-General,84330.27
"KNOWLES, ERIC DELANO",REPUBLICAN,MD,US HOUSE DISTRICT MD 003,Challenger,Lost-General,29907.10
"AHMAD, DEAN",LIBERTARIAN,MD,US SENATE DISTRICT MD SW-CLASS I,Challenger,Lost-General,16695.00
"MIRABILE JR, FRANK C",REPUBLICAN,MD,US HOUSE DISTRICT MD 007,Challenger,Lost-General,14930.00
"GRANNIS, MARK",LIBERTARIAN,MD,US HOUSE DISTRICT MD 008,Challenger,Lost-General,8164.95
"BODA, MUIR WAYNE",LIBERTARIAN,MD,US HOUSE DISTRICT MD 001,Challenger,Lost-General,1563.00
"BATTAGLIA, LYNN ANN",NONPARTISAN,MD,SUPREME COURT DISTRICT 003,Incumbent,Won-Retention,0.00
"BELL, ROBERT M",NONPARTISAN,MD,SUPREME COURT DISTRICT 006,Incumbent,Won-Retention,0.00
"MCDONALD, ROBERT N",NONPARTISAN,MD,SUPREME COURT DISTRICT 002,Incumbent,Won-Retention,0.00
"HOTTEN, MICHELE D",NONPARTISAN,MD,APPELLATE COURT DISTRICT 4TH CIRCUIT,Incumbent,Won-Retention,0.00
"WATTS, SHIRLEY MARIE",NONPARTISAN,MD,APPELLATE COURT DISTRICT 6TH CIRCUIT,Incumbent,Won-Retention,0.00
"BERGER, STUART R",NONPARTISAN,MD,APPELLATE COURT DISTRICT AT LARGE-BERGER SEAT,Incumbent,Won-Retention,0.00
"DYMOWSKI, LEO WAYNE",LIBERTARIAN,MD,US HOUSE DISTRICT MD 002,Challenger,Lost-General,0.00
"DRGOS JR, PAUL WILLIAM",LIBERTARIAN,MD,US HOUSE DISTRICT MD 003,Challenger,Lost-General,0.00
"SOFFEN, SCOTT",LIBERTARIAN,MD,US HOUSE DISTRICT MD 004,Challenger,Lost-General,0.00
"AUERBACH, BOB",GREEN,MD,US HOUSE DISTRICT MD 005,Challenger,Lost-General,0.00
"VOHRA, ARVIN",LIBERTARIAN,MD,US HOUSE DISTRICT MD 005,Challenger,Lost-General,0.00
"MUELLER, NICKOLAUS",LIBERTARIAN,MD,US HOUSE DISTRICT MD 006,Challenger,Lost-General,0.00
"GLUCK, GEORGE",GREEN,MD,US HOUSE DISTRICT MD 008,Challenger,Lost-General,0.00
"OWENS-BEY, RONALD M",LIBERTARIAN,MD,US HOUSE DISTRICT MD 007,Challenger,Lost-General,0.00
