Candidate,Party,State,Office,Incumbency,Result,Total Money
"KING JR, ANGUS STANLEY",INDEPENDENT FOR MAINE,ME,US SENATE DISTRICT ME SW-CLASS I,Open,Won-General,2964867.81
"SUMMERS JR, CHARLES E (CHARLIE)",REPUBLICAN,ME,US SENATE DISTRICT ME SW-CLASS I,Open,Lost-General,1327801.60
"MICHAUD, MICHAEL H (MIKE)",DEMOCRATIC,ME,US HOUSE DISTRICT ME 002,Incumbent,Won-General,1218848.75
"PINGREE, ROCHELLE M (CHELLIE)",DEMOCRATIC,ME,US HOUSE DISTRICT ME 001,Incumbent,Won-General,1008719.25
"RAYE, KEVIN L",REPUBLICAN,ME,US HOUSE DISTRICT ME 002,Challenger,Lost-General,869914.28
"DILL, CYNTHIA ANN",DEMOCRATIC,ME,US SENATE DISTRICT ME SW-CLASS I,Open,Lost-General,190023.00
"COURTNEY, JONATHAN T E",REPUBLICAN,ME,US HOUSE DISTRICT ME 001,Challenger,Lost-General,128422.02
"TYLL, CHRISTOPHER M",REPUBLICAN,ME,SENATE DISTRICT 011,Challenger,Lost-General,77485.31
"BOYLE, JAMES",DEMOCRATIC,ME,SENATE DISTRICT 006,Open,Won-General,62671.71
"WOODS, STEPHEN M",INDEPENDENT,ME,US SENATE DISTRICT ME SW-CLASS I,Open,Lost-General,61275.79
"MASON, GARRETT PAUL",REPUBLICAN,ME,SENATE DISTRICT 017,Incumbent,Won-General,54273.21
"QUINT, COLLEEN J",DEMOCRATIC,ME,SENATE DISTRICT 017,Challenger,Lost-General,49868.21
"CUSHING III, ANDRE E",REPUBLICAN,ME,SENATE DISTRICT 033,Open,Won-General,46061.59
"JOHNSON, CHRISTOPHER K",DEMOCRATIC,ME,SENATE DISTRICT 020,Incumbent,Won-General,39520.30
"DOW, DANA L",REPUBLICAN,ME,SENATE DISTRICT 020,Open,Lost-General,35763.05
"CLEVELAND, JOHN J",DEMOCRATIC,ME,SENATE DISTRICT 015,Challenger,Won-General,34353.97
"FOSSEL, LESLIE T",REPUBLICAN,ME,SENATE DISTRICT 020,Challenger,Lost-General,29966.63
"VALENTINO, LINDA M",DEMOCRATIC,ME,SENATE DISTRICT 005,Open,Won-General,26982.81
"BUSTIN, DAVID W",DEMOCRATIC,ME,SENATE DISTRICT 021,Open,Lost-General,26818.04
"DEABAY, EMERY A",DEMOCRATIC,ME,SENATE DISTRICT 031,Open,Lost-General,26777.75
"LACHOWICZ, COLLEEN MAIREAD",DEMOCRATIC,ME,SENATE DISTRICT 025,Challenger,Won-General,26444.28
"BURNS, DAVID C",REPUBLICAN,ME,SENATE DISTRICT 029,Open,Won-General,26405.34
"MILLETT, REBECCA J",DEMOCRATIC,ME,SENATE DISTRICT 007,Open,Won-General,26248.61
"HAMPER, JAMES MICHAEL",REPUBLICAN,ME,SENATE DISTRICT 013,Open,Won-General,24818.21
"MCLEAN, ANDREW",DEMOCRATIC,ME,HOUSE DISTRICT 129,Challenger,Won-General,22574.33
"DUTREMBLE, DAVID",DEMOCRATIC,ME,SENATE DISTRICT 004,Open,Won-General,22305.62
"ANDRE, MARK RICHARD",REPUBLICAN,ME,HOUSE DISTRICT 076,Challenger,Lost-General,22012.47
"SNOWE-MELLO, LOIS A",REPUBLICAN,ME,SENATE DISTRICT 015,Incumbent,Lost-General,21455.00
"FARNHAM, NICHI S",REPUBLICAN,ME,SENATE DISTRICT 032,Incumbent,Lost-General,21455.00
"TUTTLE JR, JOHN L",DEMOCRATIC,ME,SENATE DISTRICT 003,Open,Won-General,21455.00
"PATRICK, JOHN L",DEMOCRATIC,ME,SENATE DISTRICT 014,Incumbent,Won-General,21450.28
"LEVESQUE, DANIEL",DEMOCRATIC,ME,SENATE DISTRICT 034,Challenger,Lost-General,21448.37
"SAVIELLO, THOMAS B",REPUBLICAN,ME,SENATE DISTRICT 018,Incumbent,Won-General,21432.32
"MARTIN JR, THOMAS H",REPUBLICAN,ME,SENATE DISTRICT 025,Incumbent,Lost-General,21425.64
"PIERCE, JEFFREY K",REPUBLICAN,ME,SENATE DISTRICT 019,Challenger,Lost-General,21419.42
"RECTOR, CHRISTOPHER",REPUBLICAN,ME,SENATE DISTRICT 022,Incumbent,Lost-General,21398.12
"HATHAWAY, RODERICK A",REPUBLICAN,ME,SENATE DISTRICT 030,Open,Lost-General,21370.24
"CAIN, EMILY ANN",DEMOCRATIC,ME,SENATE DISTRICT 030,Open,Won-General,21364.84
"LITTLEFIELD, BRADFORD",REPUBLICAN,ME,SENATE DISTRICT 003,Open,Lost-General,21355.00
"PLATTS, ASHER DANIEL",GREEN INDEPENDENT,ME,SENATE DISTRICT 008,Challenger,Lost-General,21332.31
"KYRICOS, ARTHUR",REPUBLICAN,ME,SENATE DISTRICT 001,Challenger,Lost-General,21303.81
"PLOURDE, PENNY",DEMOCRATIC,ME,SENATE DISTRICT 024,Challenger,Lost-General,21288.66
"CURRY, GLENN",DEMOCRATIC,ME,SENATE DISTRICT 023,Challenger,Lost-General,21287.22
"MAZUREK, EDWARD J",DEMOCRATIC,ME,SENATE DISTRICT 022,Challenger,Won-General,21159.45
"LANGLEY, BRIAN D",REPUBLICAN,ME,SENATE DISTRICT 028,Incumbent,Won-General,21152.79
"GRATWICK, GEOFFREY",DEMOCRATIC,ME,SENATE DISTRICT 032,Challenger,Won-General,21094.30
"CLARK, HERBERT E",DEMOCRATIC,ME,SENATE DISTRICT 027,Challenger,Lost-General,20817.10
"YOUNGBLOOD, EDWARD M",REPUBLICAN,ME,SENATE DISTRICT 031,Open,Won-General,20752.24
"EDGECOMB, PETER E",REPUBLICAN,ME,SENATE DISTRICT 035,Challenger,Lost-General,20725.00
"JACKSON, TROY DALE",DEMOCRATIC,ME,SENATE DISTRICT 035,Incumbent,Won-General,20592.33
"THOMAS, DOUGLAS A",REPUBLICAN,ME,SENATE DISTRICT 027,Incumbent,Won-General,20543.31
"SEVIGNY, TIMOTHY",REPUBLICAN,ME,SENATE DISTRICT 005,Open,Lost-General,20427.96
"WOODBURY, RICHARD G",UNENROLLED,ME,SENATE DISTRICT 011,Incumbent,Won-General,20316.44
"GOODALL, SETH A",DEMOCRATIC,ME,SENATE DISTRICT 019,Incumbent,Won-General,20147.46
"GREANEY, LEONARD P",UNENROLLED,ME,SENATE DISTRICT 014,Challenger,Lost-General,20127.62
"WHITLEY, DENNISE D",DEMOCRATIC,ME,SENATE DISTRICT 013,Open,Lost-General,20005.82
"WHITTEMORE, RODNEY L",REPUBLICAN,ME,SENATE DISTRICT 026,Incumbent,Won-General,19850.10
"CALDEN, C HARVEY",REPUBLICAN,ME,SENATE DISTRICT 014,Challenger,Lost-General,19798.14
"PLUMMER, GARY E",REPUBLICAN,ME,SENATE DISTRICT 012,Open,Won-General,19797.99
"GERZOFSKY, STANLEY J",DEMOCRATIC,ME,SENATE DISTRICT 010,Incumbent,Won-General,19786.70
"CRAVEN, MARGARET M",DEMOCRATIC,ME,SENATE DISTRICT 016,Incumbent,Won-General,19393.22
"SUMMERS, RUTH",REPUBLICAN,ME,SENATE DISTRICT 006,Open,Lost-General,19380.00
