Candidate,Party,State,Office,Incumbency,Result,Total Money
"CHANDLER III, A B (BEN)",DEMOCRATIC,KY,US HOUSE DISTRICT KY 006,Incumbent,Lost-General,2487796.13
"BARR, GARLAND (ANDY)",REPUBLICAN,KY,US HOUSE DISTRICT KY 006,Challenger,Won-General,2303158.26
"WHITFIELD, WAYNE EDWARD (ED)",REPUBLICAN,KY,US HOUSE DISTRICT KY 001,Incumbent,Won-General,1907620.20
"ROGERS, HAROLD (HAL)",REPUBLICAN,KY,US HOUSE DISTRICT KY 005,Incumbent,Won-General,1570259.20
"GUTHRIE, STEVEN BRETT",REPUBLICAN,KY,US HOUSE DISTRICT KY 002,Incumbent,Won-General,1544376.38
"MASSIE, THOMAS H",REPUBLICAN,KY,US HOUSE DISTRICT KY 004,Open,Won-General,1058724.85
"YARMUTH, JOHN A",DEMOCRATIC,KY,US HOUSE DISTRICT KY 003,Incumbent,Won-General,993779.22
"THIENEMAN, CHRISTOPHER A",REPUBLICAN,KY,SENATE DISTRICT 037,Challenger,Lost-General,302852.24
"CLARK, LARRY",DEMOCRATIC,KY,HOUSE DISTRICT 046,Incumbent,Won-General,260600.82
"STIVERS, ROBERT",REPUBLICAN,KY,SENATE DISTRICT 025,Incumbent,Won-General,254309.99
"GREER, JEFFREY G",DEMOCRATIC,KY,HOUSE DISTRICT 027,Incumbent,Won-General,247392.61
"KEENE, DENNIS",DEMOCRATIC,KY,HOUSE DISTRICT 067,Incumbent,Won-General,233377.69
"PENDLETON, JOEY",DEMOCRATIC,KY,SENATE DISTRICT 003,Incumbent,Lost-General,231704.43
"ADKINS, ROCKY J",DEMOCRATIC,KY,HOUSE DISTRICT 099,Incumbent,Won-General,226357.58
"DAMRON, ROBERT R",DEMOCRATIC,KY,HOUSE DISTRICT 039,Incumbent,Won-General,223138.58
"THAYER, DAMON",REPUBLICAN,KY,SENATE DISTRICT 017,Incumbent,Won-General,217038.68
"GREGORY, SARA BETH",REPUBLICAN,KY,SENATE DISTRICT 016,Open,Won-General,215030.95
"SCOTT, WILLIAM T (WILL)",NONPARTISAN,KY,SUPREME COURT DISTRICT 007,Incumbent,Won-General,213301.40
