Candidate,Party,State,Office,Incumbency,Result,Total Money
"PENCE, MICHAEL R (MIKE) & ELLSPERMANN, SUE",REPUBLICAN,IN,GOVERNOR / LIEUTENANT GOVERNOR,Open,Won-General,15271053.38
"MOURDOCK, RICHARD E",REPUBLICAN,IN,US SENATE DISTRICT IN SW-CLASS I,Open,Lost-General,8945932.02
"GREGG, JOHN R & SIMPSON, VI",DEMOCRATIC,IN,GOVERNOR / LIEUTENANT GOVERNOR,Open,Lost-General,6880310.51
"DONNELLY SR, JOSEPH SIMON",DEMOCRATIC,IN,US SENATE DISTRICT IN SW-CLASS I,Open,Won-General,5939483.69
"BENNETT, TONY",REPUBLICAN,IN,SUPERINTENDENT OF PUBLIC INSTRUCTION,Incumbent,Lost-General,2013676.86
"SWIHART WALORSKI, JACQUELINE (JACKIE) R",REPUBLICAN,IN,US HOUSE DISTRICT IN 002,Open,Won-General,1862760.33
"YOUNG, TODD CHRISTOPHER",REPUBLICAN,IN,US HOUSE DISTRICT IN 009,Incumbent,Won-General,1778732.92
"BROOKS, SUSAN",REPUBLICAN,IN,US HOUSE DISTRICT IN 005,Open,Won-General,1432141.27
"BUCSHON, LARRY D",REPUBLICAN,IN,US HOUSE DISTRICT IN 008,Incumbent,Won-General,1374028.96
"ROKITA, THEODORE E (TODD)",REPUBLICAN,IN,US HOUSE DISTRICT IN 004,Incumbent,Won-General,1282992.13
"MULLEN, BRENDAN",DEMOCRATIC,IN,US HOUSE DISTRICT IN 002,Open,Lost-General,1273715.66
"LONG, DAVID C",REPUBLICAN,IN,SENATE DISTRICT 016,Incumbent,Won-General,1171509.00
"CARSON, ANDRE D",DEMOCRATIC,IN,US HOUSE DISTRICT IN 007,Incumbent,Won-General,1112955.20
"MESSER, LUKE",REPUBLICAN,IN,US HOUSE DISTRICT IN 006,Open,Won-General,1110657.00
"ZOELLER, GREG",REPUBLICAN,IN,ATTORNEY GENERAL,Incumbent,Won-General,1052935.25
"CROOKS, DAVID L",DEMOCRATIC,IN,US HOUSE DISTRICT IN 008,Challenger,Lost-General,1003165.40
"STUTZMAN, MARLIN A",REPUBLICAN,IN,US HOUSE DISTRICT IN 003,Incumbent,Won-General,995683.60
"SCHNEIDER, SCOTT",REPUBLICAN,IN,SENATE DISTRICT 030,Incumbent,Won-General,900107.80
"BOSMA, BRIAN C",REPUBLICAN,IN,HOUSE DISTRICT 088,Incumbent,Won-General,792025.00
"VISCLOSKY, PETER J",DEMOCRATIC,IN,US HOUSE DISTRICT IN 001,Incumbent,Won-General,782479.22
"MILLER, PATRICIA",REPUBLICAN,IN,SENATE DISTRICT 032,Incumbent,Won-General,586840.36
"DELANEY, TIM",DEMOCRATIC,IN,SENATE DISTRICT 030,Challenger,Lost-General,505280.12
"YODER, SHELLI",DEMOCRATIC,IN,US HOUSE DISTRICT IN 009,Challenger,Lost-General,461540.56
"RESKE, SCOTT E",DEMOCRATIC,IN,US HOUSE DISTRICT IN 005,Open,Lost-General,398434.84
"RITZ, GLENDA SUE",DEMOCRATIC,IN,SUPERINTENDENT OF PUBLIC INSTRUCTION,Challenger,Won-General,358254.64
"KENLEY, HOWARD (LUKE)",REPUBLICAN,IN,SENATE DISTRICT 020,Incumbent,Won-General,356062.07
"MAYFIELD, PEGGY",REPUBLICAN,IN,HOUSE DISTRICT 060,Challenger,Won-General,338616.18
"STEVENS, JUSTIN",REPUBLICAN,IN,HOUSE DISTRICT 066,Challenger,Lost-General,289571.23
"CHARBONNEAU, ED",REPUBLICAN,IN,SENATE DISTRICT 005,Incumbent,Won-General,273751.39
"MCNAMARA, WENDY (MAC)",REPUBLICAN,IN,HOUSE DISTRICT 076,Incumbent,Won-General,267505.65
"BORDERS, BRUCE ALAN",REPUBLICAN,IN,HOUSE DISTRICT 045,Incumbent,Lost-General,254234.22
"SULLIVAN, MARY ANN",DEMOCRATIC,IN,SENATE DISTRICT 036,Challenger,Lost-General,253209.81
"HERSHMAN, BRANDT",REPUBLICAN,IN,SENATE DISTRICT 007,Incumbent,Won-General,248102.21
"BAUER, B PATRICK",DEMOCRATIC,IN,HOUSE DISTRICT 006,Incumbent,Won-General,241993.92
"SIMPSON, VI",DEMOCRATIC,IN,SENATE DISTRICT 040,Incumbent,Withdrew-General,240500.00
"BATTLES, KREG",DEMOCRATIC,IN,HOUSE DISTRICT 045,Incumbent,Won-General,236955.60
"DEVON, DALE R",REPUBLICAN,IN,HOUSE DISTRICT 005,Open,Won-General,234767.06
"SCHRIEFER, MICHAEL (MIKE)",DEMOCRATIC,IN,HOUSE DISTRICT 074,Open,Lost-General,232879.06
"MORRISON, ALAN",REPUBLICAN,IN,HOUSE DISTRICT 042,Open,Won-General,225578.87
"ARNOLD, LLOYD",REPUBLICAN,IN,HOUSE DISTRICT 074,Open,Won-General,224781.55
"VAN HAAFTEN, W TRENT",DEMOCRATIC,IN,HOUSE DISTRICT 076,Challenger,Lost-General,218595.22
"PFEIL, RICHARD J",REPUBLICAN,IN,HOUSE DISTRICT 008,Challenger,Lost-General,207545.48
"SLAGER, HAROLD (HAL)",REPUBLICAN,IN,HOUSE DISTRICT 015,Open,Won-General,201162.35
"BRAUN, STEVEN J",REPUBLICAN,IN,HOUSE DISTRICT 024,Open,Won-General,191055.85
"HALE, CHRISTINA",DEMOCRATIC,IN,HOUSE DISTRICT 087,Challenger,Won-General,187396.03
"MOSES JR, WINFIELD C",DEMOCRATIC,IN,HOUSE DISTRICT 081,Incumbent,Lost-General,185008.14
"TURNER, PAUL ERIC",REPUBLICAN,IN,HOUSE DISTRICT 032,Incumbent,Won-General,176305.83
"WRIGHT, MELANIE M",DEMOCRATIC,IN,HOUSE DISTRICT 035,Challenger,Lost-General,175348.60
"WELCH, PEGGY M",DEMOCRATIC,IN,HOUSE DISTRICT 060,Incumbent,Lost-General,173893.13
"MOTSINGER, TIM",REPUBLICAN,IN,HOUSE DISTRICT 092,Open,Lost-General,170068.95
"HEATON, ROBERT (BOB)",REPUBLICAN,IN,HOUSE DISTRICT 046,Incumbent,Won-General,167231.16
"LUTZ, L JACK",REPUBLICAN,IN,HOUSE DISTRICT 035,Incumbent,Won-General,166287.58
