Candidate,Party,State,Office,Incumbency,Result,Total Money
"BONAMICI, SUZANNE",DEMOCRATIC,OR,US HOUSE DISTRICT OR 001,Incumbent,Won-General,2795715.44
"WALDEN, GREGORY P",REPUBLICAN,OR,US HOUSE DISTRICT OR 002,Incumbent,Won-General,2718116.30
"SCHRADER, WALTER (KURT)",DEMOCRATIC,OR,US HOUSE DISTRICT OR 005,Incumbent,Won-General,2204779.45
"BROWN, KATE",DEMOCRATIC,OR,SECRETARY OF STATE,Incumbent,Won-General,1517700.57
"BUEHLER, KNUTE C",REPUBLICAN,OR,SECRETARY OF STATE,Challenger,Lost-General,1440833.89
"BLUMENAUER, EARL",DEMOCRATIC,OR,US HOUSE DISTRICT OR 003,Incumbent,Won-General,1330268.60
"ROBINSON, ART",REPUBLICAN,OR,US HOUSE DISTRICT OR 004,Challenger,Lost-General,1310629.25
"DEFAZIO, PETER A",DEMOCRATIC,OR,US HOUSE DISTRICT OR 004,Incumbent,Won-General,1309581.19
"CORNILLES, ROB",REPUBLICAN,OR,US HOUSE DISTRICT OR 001,Open,Lost-General,1226033.29
"ROSENBLUM, ELLEN F",DEMOCRATIC,OR,ATTORNEY GENERAL,Incumbent,Won-General,1139738.36
"MONNES ANDERSON, LAURIE",DEMOCRATIC,OR,SENATE DISTRICT 025,Incumbent,Won-General,1002276.06
"ROBLAN, ARNIE",DEMOCRATIC,OR,SENATE DISTRICT 005,Open,Won-General,936814.84
"AVAKIAN, BRADLEY P (BRAD)",NONPARTISAN,OR,LABOR COMMISSIONER,Incumbent,Won-General,877823.70
"HANNA, BRUCE",REPUBLICAN,OR,HOUSE DISTRICT 007,Incumbent,Won-General,851382.65
"FAGAN, SHEMIA",DEMOCRATIC,OR,HOUSE DISTRICT 051,Challenger,Won-General,766622.19
"UNGER, BEN",DEMOCRATIC,OR,HOUSE DISTRICT 029,Open,Won-General,668313.67
"EYRE, KATIE",REPUBLICAN,OR,HOUSE DISTRICT 029,Open,Lost-General,660984.80
"WAND, MATTHEW",REPUBLICAN,OR,HOUSE DISTRICT 049,Incumbent,Lost-General,660115.86
"GALLEGOS, JOE",DEMOCRATIC,OR,HOUSE DISTRICT 030,Challenger,Won-General,648176.22
"BARTON, BRENT",DEMOCRATIC,OR,HOUSE DISTRICT 040,Open,Won-General,632547.65
"HANSEN, SCOTT",REPUBLICAN,OR,SENATE DISTRICT 025,Challenger,Lost-General,594273.93
"HOSTICKA, CARL",DEMOCRATIC,OR,HOUSE DISTRICT 037,Challenger,Lost-General,594112.94
"SHEEHAN, PATRICK D",REPUBLICAN,OR,HOUSE DISTRICT 051,Incumbent,Lost-General,566794.50
"KOTEK, TINA",DEMOCRATIC,OR,HOUSE DISTRICT 044,Incumbent,Won-General,565616.41
"GORSEK, CHRIS",DEMOCRATIC,OR,HOUSE DISTRICT 049,Challenger,Won-General,557393.68
"ROBERTS, R SCOTT",REPUBLICAN,OR,SENATE DISTRICT 005,Open,Lost-General,548950.60
"LINDSAY, SHAWN",REPUBLICAN,OR,HOUSE DISTRICT 030,Incumbent,Lost-General,538624.34
"FERRIOLI, TED",REPUBLICAN,OR,SENATE DISTRICT 030,Incumbent,Won-General,537101.06
"WHEELER, EDWARD T",DEMOCRATIC,OR,TREASURER,Incumbent,Won-General,518239.34
"KNOPP, TIM",REPUBLICAN,OR,SENATE DISTRICT 027,Open,Won-General,514042.36
"HOYLE, VALERIE (VAL)",DEMOCRATIC,OR,HOUSE DISTRICT 014,Incumbent,Won-General,513456.60
"COE, GARY",REPUBLICAN,OR,SENATE DISTRICT 014,Challenger,Lost-General,487386.93
"NEWGARD, STEVE",REPUBLICAN,OR,HOUSE DISTRICT 040,Open,Lost-General,486826.55
"CONGER, JASON",REPUBLICAN,OR,HOUSE DISTRICT 054,Incumbent,Won-General,445861.90
"PISHIONERI, JOE",REPUBLICAN,OR,HOUSE DISTRICT 012,Open,Lost-General,419419.75
"BARKER, JEFF",DEMOCRATIC,OR,HOUSE DISTRICT 028,Incumbent,Won-General,413104.09
"BALDWIN, RICHARD C",NONPARTISAN,OR,SUPREME COURT-OPEN SEAT 2,Open,Won-General,397779.23
"LECOMPTE, KATHRYN",REPUBLICAN,OR,HOUSE DISTRICT 022,Challenger,Lost-General,396512.15
"PARRISH, JULIEANNE N (JULIE)",REPUBLICAN,OR,HOUSE DISTRICT 037,Incumbent,Won-General,396405.46
"KOMP, BETTY",DEMOCRATIC,OR,HOUSE DISTRICT 022,Incumbent,Won-General,392435.90
"FREEMAN, TIM J",REPUBLICAN,OR,HOUSE DISTRICT 002,Incumbent,Won-General,363222.40
"OLSON, ANDY",REPUBLICAN,OR,HOUSE DISTRICT 015,Incumbent,Won-General,360973.58
"CASTANEDA, MANUEL",REPUBLICAN,OR,HOUSE DISTRICT 028,Challenger,Lost-General,358922.59
"COON, DWIGHT D",REPUBLICAN,OR,HOUSE DISTRICT 014,Challenger,Lost-General,351829.74
"CAMERON, KEVIN M",REPUBLICAN,OR,HOUSE DISTRICT 019,Incumbent,Won-General,323543.35
"MCKEOWN, CATHERINE H (CADDY)",DEMOCRATIC,OR,HOUSE DISTRICT 009,Open,Won-General,301941.49
"LIVELY, JOHN",DEMOCRATIC,OR,HOUSE DISTRICT 012,Open,Won-General,288351.69
"HASS, MARK",DEMOCRATIC,OR,SENATE DISTRICT 014,Incumbent,Won-General,269326.91
"READ, TOBIAS",DEMOCRATIC,OR,HOUSE DISTRICT 027,Incumbent,Won-General,268977.37
"BOQUIST, BRIAN J",REPUBLICAN,OR,SENATE DISTRICT 012,Incumbent,Won-General,255926.24
"COOK, NENA",NONPARTISAN,OR,SUPREME COURT-OPEN SEAT 2,Open,Lost-General,253837.09
"JOHNSON, MARK",REPUBLICAN,OR,HOUSE DISTRICT 052,Incumbent,Won-General,251952.37
