Candidate,Party,State,Office,Incumbency,Result,Total Money
"DUCKWORTH, LADDA (TAMMY)",DEMOCRATIC,IL,US HOUSE DISTRICT IL 008,Challenger,Won-General,5391636.17
"CULLERTON, JOHN J",DEMOCRATIC,IL,SENATE DISTRICT 006,Incumbent,Won-General,4871241.17
"DOLD JR, ROBERT JAMES",REPUBLICAN,IL,US HOUSE DISTRICT IL 010,Incumbent,Lost-General,4552979.26
"SCHOCK, AARON",REPUBLICAN,IL,US HOUSE DISTRICT IL 018,Incumbent,Won-General,4376787.70
"FOSTER, GEORGE WILLIAM (BILL)",DEMOCRATIC,IL,US HOUSE DISTRICT IL 011,Challenger,Won-General,3504794.57
"MADIGAN, MICHAEL J",DEMOCRATIC,IL,HOUSE DISTRICT 022,Incumbent,Won-General,3337553.17
"ROSKAM, PETER J",REPUBLICAN,IL,US HOUSE DISTRICT IL 006,Incumbent,Won-General,3320998.87
"RADOGNO, CHRISTINE",REPUBLICAN,IL,SENATE DISTRICT 041,Incumbent,Won-General,3280655.09
"SCHNEIDER, BRADLEY SCOTT (BRAD)",DEMOCRATIC,IL,US HOUSE DISTRICT IL 010,Challenger,Won-General,3114491.36
"BIGGERT, JUDY",REPUBLICAN,IL,US HOUSE DISTRICT IL 011,Incumbent,Lost-General,2909334.33
"CROSS, TOM",REPUBLICAN,IL,HOUSE DISTRICT 097,Incumbent,Won-General,2740227.59
"SCHILLING, ROBERT TODD (BOBBY)",REPUBLICAN,IL,US HOUSE DISTRICT IL 017,Incumbent,Lost-General,2691738.41
"BUSTOS, CHERI CALLAHAN",DEMOCRATIC,IL,US HOUSE DISTRICT IL 017,Challenger,Won-General,2226784.57
"KOTOWSKI, DAN",DEMOCRATIC,IL,SENATE DISTRICT 028,Incumbent,Won-General,2173440.23
"THEIS, MARY JANE",DEMOCRATIC,IL,SUPREME COURT DISTRICT 001-THEIS SEAT,Incumbent,Won-General,2091248.04
"SHIMKUS, JOHN M",REPUBLICAN,IL,US HOUSE DISTRICT IL 015,Incumbent,Won-General,2082506.06
"KINZINGER, ADAM DANIEL",REPUBLICAN,IL,US HOUSE DISTRICT IL 016,Incumbent,Won-General,2015740.68
"WALSH, JOE",REPUBLICAN,IL,US HOUSE DISTRICT IL 008,Incumbent,Lost-General,1994658.25
"JACOBS, MIKE",DEMOCRATIC,IL,SENATE DISTRICT 036,Incumbent,Won-General,1796079.55
"MANAR, ANDY",DEMOCRATIC,IL,SENATE DISTRICT 048,Open,Won-General,1726356.05
"MCSWEENEY, S DAVID",REPUBLICAN,IL,HOUSE DISTRICT 052,Open,Won-General,1567911.37
"SAVIANO, ANGELO (SKIP)",REPUBLICAN,IL,HOUSE DISTRICT 077,Incumbent,Lost-General,1497836.31
"FORBY, GARY F",DEMOCRATIC,IL,SENATE DISTRICT 059,Incumbent,Won-General,1487733.46
"DAVIS, RODNEY",REPUBLICAN,IL,US HOUSE DISTRICT IL 013,Open,Won-General,1467110.67
"HULTGREN, RANDALL MARK (RANDY)",REPUBLICAN,IL,US HOUSE DISTRICT IL 014,Incumbent,Won-General,1376500.30
"SCHAKOWSKY, JANICE D (JAN)",DEMOCRATIC,IL,US HOUSE DISTRICT IL 009,Incumbent,Won-General,1356964.42
"PLUMMER, JASON",REPUBLICAN,IL,US HOUSE DISTRICT IL 012,Open,Lost-General,1349876.39
"HAINE, WILLIAM R (BILL)",DEMOCRATIC,IL,SENATE DISTRICT 056,Incumbent,Won-General,1349175.16
"GILL, DAVID M",DEMOCRATIC,IL,US HOUSE DISTRICT IL 013,Open,Lost-General,1335982.35
"ENYART JR, WILLIAM L",DEMOCRATIC,IL,US HOUSE DISTRICT IL 012,Open,Won-General,1256802.44
"SULLIVAN, JOHN P",DEMOCRATIC,IL,SENATE DISTRICT 047,Incumbent,Won-General,1244515.70
"HARMON, DONALD F",DEMOCRATIC,IL,SENATE DISTRICT 039,Incumbent,Won-General,1241129.35
"DILLARD, KIRK W",REPUBLICAN,IL,SENATE DISTRICT 024,Incumbent,Won-General,1237043.72
"KOEHLER, DAVID",DEMOCRATIC,IL,SENATE DISTRICT 046,Incumbent,Won-General,1107252.31
"MCELROY, MIKE",REPUBLICAN,IL,SENATE DISTRICT 048,Open,Lost-General,1021636.38
"BEAUBIEN, DEE",INDEPENDENT,IL,HOUSE DISTRICT 052,Open,Lost-General,1020745.86
"KIFOWIT, STEPHANIE A",DEMOCRATIC,IL,HOUSE DISTRICT 084,Open,Won-General,1007716.12
"JACKSON JR, JESSE L",DEMOCRATIC,IL,US HOUSE DISTRICT IL 002,Incumbent,Won-General,1003756.46
"BEISER, DANIEL V",DEMOCRATIC,IL,HOUSE DISTRICT 111,Incumbent,Won-General,986701.90
"CLAYBORNE JR, JAMES F",DEMOCRATIC,IL,SENATE DISTRICT 057,Incumbent,Won-General,979021.09
"LANG, LOUIS I (LOU)",DEMOCRATIC,IL,HOUSE DISTRICT 016,Incumbent,Won-General,975697.07
"SULLIVAN, PAT",REPUBLICAN,IL,SENATE DISTRICT 046,Challenger,Lost-General,975480.25
"SENTE, CAROL",DEMOCRATIC,IL,HOUSE DISTRICT 059,Incumbent,Won-General,941121.79
"MOYLAN, MARTIN J",DEMOCRATIC,IL,HOUSE DISTRICT 055,Open,Won-General,924209.60
"BUSH, MELINDA (WILLEN)",DEMOCRATIC,IL,SENATE DISTRICT 031,Open,Won-General,884610.29
"PECK, GARRETT M",REPUBLICAN,IL,SENATE DISTRICT 049,Open,Lost-General,880660.03
"BERTINO-TARRANT, JENNIFER",DEMOCRATIC,IL,SENATE DISTRICT 049,Open,Won-General,847578.07
"MANLEY, NATALIE A",DEMOCRATIC,IL,HOUSE DISTRICT 098,Open,Won-General,840249.03
"PANKAU, CAROLE A",REPUBLICAN,IL,SENATE DISTRICT 023,Incumbent,Lost-General,838892.00
"LIPINSKI, DANIEL WILLIAM",DEMOCRATIC,IL,US HOUSE DISTRICT IL 003,Incumbent,Won-General,813907.04
"NEKRITZ, ELAINE",DEMOCRATIC,IL,HOUSE DISTRICT 057,Incumbent,Won-General,794641.62
"MUNOZ, ANTONIO (TONY)",DEMOCRATIC,IL,SENATE DISTRICT 001,Incumbent,Won-General,765847.86
"ALBRACHT, BILL",REPUBLICAN,IL,SENATE DISTRICT 036,Challenger,Lost-General,763212.95
"COSTELLO II, JERRY F",DEMOCRATIC,IL,HOUSE DISTRICT 116,Incumbent,Won-General,759593.92
"SCHERER, SUE",DEMOCRATIC,IL,HOUSE DISTRICT 096,Open,Won-General,747709.71
"CONROY, DEBORAH OKEEFE",DEMOCRATIC,IL,HOUSE DISTRICT 046,Open,Won-General,742656.85
"MORRISON, JULIE A",DEMOCRATIC,IL,SENATE DISTRICT 029,Open,Won-General,738238.27
"SANDOVAL, MARTIN A",DEMOCRATIC,IL,SENATE DISTRICT 011,Incumbent,Won-General,732625.84
"UNES, MICHAEL D",REPUBLICAN,IL,HOUSE DISTRICT 091,Incumbent,Won-General,730444.50
"QUIGLEY, MICHAEL B (MIKE)",DEMOCRATIC,IL,US HOUSE DISTRICT IL 005,Incumbent,Won-General,728688.00
"SWEENEY, SUSAN",REPUBLICAN WRITEIN,IL,HOUSE DISTRICT 055,Open,Lost-General,699017.25
"NIXON, GLENN",REPUBLICAN,IL,HOUSE DISTRICT 079,Open,Lost-General,682617.72
"CATES, JUDY",DEMOCRATIC,IL,APPELLATE COURT DISTRICT 005-OPEN SEAT,Open,Won-General,678361.74
"SYVERSON, DAVE",REPUBLICAN,IL,SENATE DISTRICT 035,Incumbent,Won-General,624663.15
"WILLIS, KATHLEEN",DEMOCRATIC,IL,HOUSE DISTRICT 077,Challenger,Won-General,614914.57
"HUTCHINSON, TOI W",DEMOCRATIC,IL,SENATE DISTRICT 040,Incumbent,Won-General,609345.11
"BISS, DANIEL K",DEMOCRATIC,IL,SENATE DISTRICT 009,Open,Won-General,607492.46
"BRADLEY, JOHN",DEMOCRATIC,IL,HOUSE DISTRICT 117,Incumbent,Won-General,588856.23
"MITCHELL, CHRISTIAN L",DEMOCRATIC,IL,HOUSE DISTRICT 026,Open,Won-General,585038.29
"NEAL, JOE",REPUBLICAN,IL,SENATE DISTRICT 031,Open,Lost-General,579495.68
"MATHIAS, SIDNEY H",REPUBLICAN,IL,HOUSE DISTRICT 059,Incumbent,Lost-General,575346.14
"TROTTER, DONNE E",DEMOCRATIC,IL,SENATE DISTRICT 017,Incumbent,Won-General,572207.08
"ODONNELL, JAMES J",REPUBLICAN,IL,SENATE DISTRICT 028,Challenger,Lost-General,567400.66
"FRIEDMAN, ARIE",REPUBLICAN,IL,SENATE DISTRICT 029,Open,Lost-General,566236.19
"FRESE, RANDY E",REPUBLICAN,IL,SENATE DISTRICT 047,Challenger,Lost-General,558529.62
"DUFFY, DAN",REPUBLICAN,IL,SENATE DISTRICT 026,Incumbent,Won-General,555218.62
"MURPHY, MATT",REPUBLICAN,IL,SENATE DISTRICT 027,Incumbent,Won-General,550484.01
"DRURY, SCOTT",DEMOCRATIC,IL,HOUSE DISTRICT 058,Open,Won-General,540878.97
"OBERWEIS, JAMES D (JIM)",REPUBLICAN,IL,SENATE DISTRICT 025,Open,Won-General,533481.23
"VAN PELT-WATKINS, PATRICIA",DEMOCRATIC,IL,SENATE DISTRICT 005,Open,Won-General,523841.48
"MAUTINO, FRANK J",DEMOCRATIC,IL,HOUSE DISTRICT 076,Incumbent,Won-General,506123.24
"RUSH, BOBBY L",DEMOCRATIC,IL,US HOUSE DISTRICT IL 001,Incumbent,Won-General,498764.02
"LEITCH, DAVID R",REPUBLICAN,IL,HOUSE DISTRICT 073,Incumbent,Won-General,492595.23
"COOLIDGE, LESLIE ANNE",DEMOCRATIC,IL,US HOUSE DISTRICT IL 006,Challenger,Lost-General,490985.34
"LAVIN, TERRENCE J",DEMOCRATIC,IL,APPELLATE COURT DISTRICT 001-LAVIN SEAT,Incumbent,Won-Primary,489083.13
"VERSCHOORE, PATRICK",DEMOCRATIC,IL,HOUSE DISTRICT 072,Incumbent,Won-General,481423.77
"STADELMAN, STEVEN (STEVE)",DEMOCRATIC,IL,SENATE DISTRICT 034,Open,Won-General,476996.27
"KALNICKY, ROBERT (BOB)",REPUBLICAN,IL,HOUSE DISTRICT 098,Open,Lost-General,475930.89
"CULLERTON, THOMAS E",DEMOCRATIC,IL,SENATE DISTRICT 023,Challenger,Won-General,474243.79
"SILVERSTEIN, IRA I",DEMOCRATIC,IL,SENATE DISTRICT 008,Incumbent,Won-General,464903.03
"SMIDDY, MICHAEL (MIKE)",DEMOCRATIC,IL,HOUSE DISTRICT 071,Challenger,Won-General,461040.51
"GREENBERG, JONATHAN L",REPUBLICAN,IL,HOUSE DISTRICT 057,Challenger,Lost-General,452427.67
"ALTHOFF, PAMELA J",REPUBLICAN,IL,SENATE DISTRICT 032,Incumbent,Won-General,450962.59
"FRERICHS, MICHAEL W",DEMOCRATIC,IL,SENATE DISTRICT 052,Incumbent,Won-General,448264.01
