Candidate,Party,State,Office,Incumbency,Result,Total Money
"BERKLEY, ROCHELLE (SHELLEY)",DEMOCRATIC,NV,US SENATE DISTRICT NV SW-CLASS I,Challenger,Lost-General,11038910.02
"HELLER, DEAN",REPUBLICAN,NV,US SENATE DISTRICT NV SW-CLASS I,Incumbent,Won-General,8068164.12
"HECK, JOSEPH JOHN (JOE)",REPUBLICAN,NV,US HOUSE DISTRICT NV 003,Incumbent,Won-General,2433914.35
"HORSFORD, STEVEN",DEMOCRATIC,NV,US HOUSE DISTRICT NV 004,Open,Won-General,1741189.81
"TITUS, DINA",DEMOCRATIC,NV,US HOUSE DISTRICT NV 001,Open,Won-General,1287156.69
"TARKANIAN, DANIEL (DANNY)",REPUBLICAN,NV,US HOUSE DISTRICT NV 004,Open,Lost-General,1199533.70
"OCEGUERA, JOHN",DEMOCRATIC,NV,US HOUSE DISTRICT NV 003,Challenger,Lost-General,1155149.22
"BROWER, GREGORY A (GREG)",REPUBLICAN,NV,SENATE DISTRICT 015,Incumbent,Won-General,832667.31
"CONKLIN, MARCUS",DEMOCRATIC,NV,ASSEMBLY DISTRICT 037,Incumbent,Lost-General,671834.90
"HUTCHISON, MARK A",REPUBLICAN,NV,SENATE DISTRICT 006,Open,Won-General,587383.61
"LESLIE, SHEILA",DEMOCRATIC,NV,SENATE DISTRICT 015,Challenger,Lost-General,526210.27
"AMODEI, MARK EUGENE",REPUBLICAN,NV,US HOUSE DISTRICT NV 002,Incumbent,Won-General,465820.00
"KIRKPATRICK, MARILYN K",DEMOCRATIC,NV,ASSEMBLY DISTRICT 001,Incumbent,Won-General,419922.60
"KIRK, STEVE",REPUBLICAN,NV,SENATE DISTRICT 005,Open,Lost-General,407839.01
"ST MARTIN, MARI NAKASHIMA",REPUBLICAN,NV,SENATE DISTRICT 009,Open,Lost-General,398213.36
"SMITH, DEBBIE",DEMOCRATIC,NV,SENATE DISTRICT 013,Open,Won-General,396999.90
"HORNE, WILLIAM C",DEMOCRATIC,NV,ASSEMBLY DISTRICT 034,Incumbent,Won-General,380695.42
"JONES, JUSTIN",DEMOCRATIC,NV,SENATE DISTRICT 009,Open,Won-General,361117.36
"ATKINSON, KELVIN",DEMOCRATIC,NV,SENATE DISTRICT 004,Open,Won-General,330571.73
"HAMMOND, SCOTT",REPUBLICAN,NV,SENATE DISTRICT 018,Open,Won-General,301290.02
"YERUSHALMI, BENNY",DEMOCRATIC,NV,SENATE DISTRICT 006,Open,Lost-General,286314.25
"HICKEY, PAT",REPUBLICAN,NV,ASSEMBLY DISTRICT 025,Incumbent,Won-General,249596.41
"DALY, RICHARD (SKIP)",DEMOCRATIC,NV,ASSEMBLY DISTRICT 031,Incumbent,Won-General,229910.82
"FORD, AARON D",DEMOCRATIC,NV,SENATE DISTRICT 011,Open,Won-General,226203.57
"SEGERBLOM, RICHARD (TICK)",DEMOCRATIC,NV,SENATE DISTRICT 003,Open,Won-General,219424.21
"ROSS, KELLI",DEMOCRATIC,NV,SENATE DISTRICT 018,Open,Lost-General,212218.08
"MASTROLUCA, APRIL",DEMOCRATIC,NV,ASSEMBLY DISTRICT 029,Incumbent,Won-General,206121.77
"SERAFIN, ALLISON",NONPARTISAN,NV,BOARD OF EDUCATION DISTRICT 003,Open,Won-General,189590.92
"DUNCAN, WESLEY KARL",REPUBLICAN,NV,ASSEMBLY DISTRICT 037,Challenger,Won-General,188533.94
"GOICOECHEA, PETE",REPUBLICAN,NV,SENATE DISTRICT 019,Open,Won-General,186239.92
"FRIERSON, JASON M",DEMOCRATIC,NV,ASSEMBLY DISTRICT 008,Incumbent,Won-General,181148.57
"FLORES, LUCY",DEMOCRATIC,NV,ASSEMBLY DISTRICT 028,Incumbent,Won-General,172917.07
"BROOKS, STEVEN",DEMOCRATIC,NV,ASSEMBLY DISTRICT 017,Incumbent,Won-General,171170.59
"WOODHOUSE, JOYCE L",DEMOCRATIC,NV,SENATE DISTRICT 005,Open,Won-General,169037.48
"FIORE, MICHELE",REPUBLICAN,NV,ASSEMBLY DISTRICT 004,Open,Won-General,168382.88
"HARRIS, BECKY",REPUBLICAN,NV,ASSEMBLY DISTRICT 021,Open,Lost-General,155798.06
"BOBZIEN, DAVID",DEMOCRATIC,NV,ASSEMBLY DISTRICT 024,Incumbent,Won-General,152315.11
"ESPINOSA, DAVID",REPUBLICAN,NV,ASSEMBLY DISTRICT 031,Challenger,Lost-General,151646.06
"LOOP, MARILYN DONDERO",DEMOCRATIC,NV,ASSEMBLY DISTRICT 005,Incumbent,Won-General,151071.72
"HARDY, CRESENT",REPUBLICAN,NV,ASSEMBLY DISTRICT 019,Incumbent,Won-General,150993.21
"MARTIN, ANDREW",DEMOCRATIC,NV,ASSEMBLY DISTRICT 009,Open,Won-General,149146.55
"GONZALES-BLACK, ALEXIS",NONPARTISAN,NV,BOARD OF EDUCATION DISTRICT 001,Open,Won-General,137192.76
"DESALVIO, LOUIS",DEMOCRATIC,NV,ASSEMBLY DISTRICT 013,Open,Lost-General,136477.81
"HEALEY, JAMES W",DEMOCRATIC,NV,ASSEMBLY DISTRICT 035,Open,Won-General,135098.45
"ANDERSON, D PAUL",REPUBLICAN,NV,ASSEMBLY DISTRICT 013,Open,Won-General,130918.50
"REGESKI, PHIL",REPUBLICAN,NV,ASSEMBLY DISTRICT 041,Challenger,Lost-General,126071.26
"OHRENSCHALL, JAMES",DEMOCRATIC,NV,ASSEMBLY DISTRICT 012,Incumbent,Won-General,125903.57
"EISEN, ANDREW",DEMOCRATIC,NV,ASSEMBLY DISTRICT 021,Open,Won-General,123741.35
"BUSTAMANTE ADAMS, IRENE",DEMOCRATIC,NV,ASSEMBLY DISTRICT 042,Incumbent,Won-General,123617.04
"BENITEZ-THOMPSON, TERESA",DEMOCRATIC,NV,ASSEMBLY DISTRICT 027,Incumbent,Won-General,123381.91
"KIRNER, RANDY",REPUBLICAN,NV,ASSEMBLY DISTRICT 026,Incumbent,Won-General,122112.59
"SPEARMAN, PATRICIA (PAT)",DEMOCRATIC,NV,SENATE DISTRICT 001,Open,Won-General,121778.31
