Candidate,Party,State,Office,Incumbency,Result,Total Money
"MCCASKILL, CLAIRE C",DEMOCRATIC,MO,US SENATE DISTRICT MO SW-CLASS I,Incumbent,Won-General,21568417.81
"NIXON, JEREMIAH W (JAY)",DEMOCRATIC,MO,GOVERNOR,Incumbent,Won-General,16038329.98
"SPENCE, DAVID R (DAVE)",REPUBLICAN,MO,GOVERNOR,Challenger,Lost-General,11464429.46
"AKIN, W TODD",REPUBLICAN,MO,US SENATE DISTRICT MO SW-CLASS I,Challenger,Lost-General,5600081.45
"KINDER, PETER",REPUBLICAN,MO,LIEUTENANT GOVERNOR,Incumbent,Won-General,5285656.24
"KOSTER, CHRISTOPHER A (CHRIS)",DEMOCRATIC,MO,ATTORNEY GENERAL,Incumbent,Won-General,5246692.04
"WAGNER, ANN L",REPUBLICAN,MO,US HOUSE DISTRICT MO 002,Open,Won-General,2704434.52
"ZWEIFEL, CLINT",DEMOCRATIC,MO,TREASURER,Incumbent,Won-General,2270205.10
"SCHOELLER, SHANE",REPUBLICAN,MO,SECRETARY OF STATE,Open,Lost-General,2116712.98
"MARTIN, ED",REPUBLICAN,MO,ATTORNEY GENERAL,Challenger,Lost-General,1753477.69
"KANDER, JASON",DEMOCRATIC,MO,SECRETARY OF STATE,Open,Won-General,1713300.98
"HARTZLER, V (VICKI)",REPUBLICAN,MO,US HOUSE DISTRICT MO 004,Incumbent,Won-General,1541113.00
"EMERSON, JO ANN",REPUBLICAN,MO,US HOUSE DISTRICT MO 008,Incumbent,Won-General,1506120.40
"MONTEE, SUSAN K",DEMOCRATIC,MO,LIEUTENANT GOVERNOR,Challenger,Lost-General,1436550.06
"GRAVES JR, SAMUEL B (SAM)",REPUBLICAN,MO,US HOUSE DISTRICT MO 006,Incumbent,Won-General,1356000.80
"SCHAEFER, KURT",REPUBLICAN,MO,SENATE DISTRICT 019,Incumbent,Won-General,1318145.64
"JONES, TIMOTHY W",REPUBLICAN,MO,HOUSE DISTRICT 110,Incumbent,Won-General,1235124.16
"CLEAVER II, EMANUEL",DEMOCRATIC,MO,US HOUSE DISTRICT MO 005,Incumbent,Won-General,1153605.60
"DEMPSEY, THOMAS D",REPUBLICAN,MO,SENATE DISTRICT 023,Incumbent,Won-General,1128859.06
"LONG, BILLY",REPUBLICAN,MO,US HOUSE DISTRICT MO 007,Incumbent,Won-General,1028080.69
"LUETKEMEYER, BLAINE",REPUBLICAN,MO,US HOUSE DISTRICT MO 003,Incumbent,Won-General,990931.75
