Candidate,Party,State,Office,Incumbency,Result,Total Money
"MANCHIN III, JOSEPH (JOE)",DEMOCRATIC,WV,US SENATE DISTRICT WV SW-CLASS I,Incumbent,Won-General,4719556.00
"TOMBLIN, EARL RAY",DEMOCRATIC,WV,GOVERNOR,Incumbent,Won-General,3451851.61
"MALONEY, WILLIAM J",REPUBLICAN,WV,GOVERNOR,Challenger,Lost-General,2677709.58
"CAPITO, SHELLEY MOORE",REPUBLICAN,WV,US HOUSE DISTRICT WV 002,Incumbent,Won-General,2444689.86
"MCKINLEY, DAVID B",REPUBLICAN,WV,US HOUSE DISTRICT WV 001,Incumbent,Won-General,2063671.23
"MORRISEY, PATRICK",REPUBLICAN,WV,ATTORNEY GENERAL,Challenger,Won-General,2062058.55
"RAESE, JOHN REEVES",REPUBLICAN,WV,US SENATE DISTRICT WV SW-CLASS I,Challenger,Lost-General,1697920.08
"CHAFIN, LETITIA (TISH)",DEMOCRATIC,WV,SUPREME COURT-DAVIS SEAT & OPEN SEAT,Challenger,Lost-General,1554685.75
"RAHALL II, NICK JOE",DEMOCRATIC,WV,US HOUSE DISTRICT WV 003,Incumbent,Won-General,1377309.46
"DAVIS, ROBIN JEAN",DEMOCRATIC,WV,SUPREME COURT-DAVIS SEAT & OPEN SEAT,Incumbent,Won-General,1279180.87
"SNUFFER, RICK",REPUBLICAN,WV,US HOUSE DISTRICT WV 003,Challenger,Lost-General,606724.77
"LOUGHRY, ALLEN",REPUBLICAN,WV,SUPREME COURT-DAVIS SEAT & OPEN SEAT,Challenger,Won-General,458912.00
"COLE III, WILLIAM PAUL (BILL)",REPUBLICAN,WV,SENATE DISTRICT 006,Challenger,Won-General,297234.00
"MCGRAW JR, DARRELL V",DEMOCRATIC,WV,ATTORNEY GENERAL,Incumbent,Lost-General,234013.12
"HELMICK, WALT",DEMOCRATIC,WV,AGRICULTURE COMMISSIONER,Open,Won-General,233407.36
"PERDUE, JOHN D",DEMOCRATIC,WV,TREASURER,Incumbent,Won-General,224007.16
"THORN, SUE",DEMOCRATIC,WV,US HOUSE DISTRICT WV 001,Challenger,Lost-General,190209.47
"SNYDER, HERB",DEMOCRATIC,WV,SENATE DISTRICT 016,Incumbent,Won-General,180334.74
"LEONHARDT, KENT",REPUBLICAN,WV,AGRICULTURE COMMISSIONER,Open,Lost-General,147602.08
"HALL, DANIEL J",DEMOCRATIC,WV,SENATE DISTRICT 009,Open,Won-General,144431.64
"PREZIOSO JR, ROMAN W",DEMOCRATIC,WV,SENATE DISTRICT 013,Incumbent,Won-General,112339.61
"NELSON JR, FREDRIK ERIC",REPUBLICAN,WV,HOUSE DISTRICT 035,Incumbent,Won-General,108835.00
"MCCUSKEY, JOHN B (JB)",REPUBLICAN,WV,HOUSE DISTRICT 035,Challenger,Won-General,104073.36
"SKINNER, STEPHEN G",DEMOCRATIC,WV,HOUSE DISTRICT 067,Open,Won-General,99402.66
"RULAND, JAMES K",REPUBLICAN,WV,SENATE DISTRICT 016,Challenger,Lost-General,98883.66
"FLEISCHAUER, BARBARA EVANS",DEMOCRATIC,WV,HOUSE DISTRICT 051,Incumbent,Won-General,96528.33
"MILEY, TIMOTHY R",DEMOCRATIC,WV,HOUSE DISTRICT 048,Incumbent,Won-General,95680.00
"CAPUTO, MICHAEL L",DEMOCRATIC,WV,HOUSE DISTRICT 050,Incumbent,Won-General,94627.11
"WHITE, HARRY KEITH",DEMOCRATIC,WV,HOUSE DISTRICT 021,Incumbent,Won-General,94609.00
"RAINES, SUZETTE",REPUBLICAN,WV,HOUSE DISTRICT 035,Challenger,Won-General,91021.84
"YOST JR, HAROLD JACKSON (JACK)",DEMOCRATIC,WV,SENATE DISTRICT 001,Incumbent,Won-General,90885.13
"MORRIS, CHRISTOPHER (CHRIS)",DEMOCRATIC,WV,HOUSE DISTRICT 035,Challenger,Lost-General,88199.01
"KIRKENDOLL, ARTHUR E (ART)",DEMOCRATIC,WV,SENATE DISTRICT 007,Incumbent,Won-General,85475.00
"HALL, MIKE",REPUBLICAN,WV,TREASURER,Challenger,Lost-General,85145.02
"GAINER III, GLEN B",DEMOCRATIC,WV,AUDITOR,Incumbent,Won-General,84519.36
"PALUMBO, COREY",DEMOCRATIC,WV,SENATE DISTRICT 017,Incumbent,Won-General,82658.65
"HUNT, MARK ALLEN",DEMOCRATIC,WV,HOUSE DISTRICT 036,Incumbent,Won-General,79036.14
"MARTIN, JOSHUA R",DEMOCRATIC,WV,SENATE DISTRICT 008,Open,Lost-General,78650.00
"SWARTZMILLER, RANDAL (RANDY)",DEMOCRATIC,WV,HOUSE DISTRICT 001,Incumbent,Won-General,78334.28
"PLYMALE, ROBERT H (BOB)",DEMOCRATIC,WV,SENATE DISTRICT 005,Incumbent,Won-General,76615.46
"GUTHRIE, NANCY LEE",DEMOCRATIC,WV,HOUSE DISTRICT 036,Incumbent,Won-General,74250.00
"SKAFF JR, DOUGLAS JOHN",DEMOCRATIC,WV,HOUSE DISTRICT 035,Incumbent,Won-General,73976.69
"THOMPSON, RICK",DEMOCRATIC,WV,HOUSE DISTRICT 019,Incumbent,Won-General,73975.00
"WILLS, MARK E",DEMOCRATIC,WV,SENATE DISTRICT 006,Incumbent,Lost-General,72465.11
"CANN, SAMUEL J (SAM)",DEMOCRATIC,WV,HOUSE DISTRICT 048,Incumbent,Won-General,71166.88
"BRIGHT, MICHAEL (MIKE)",DEMOCRATIC,WV,SENATE DISTRICT 004,Open,Lost-General,71066.93
"KESSLER, JEFFREY VINCENT",DEMOCRATIC,WV,SENATE DISTRICT 002,Incumbent,Won-General,70161.87
