Candidate,Party,State,Office,Incumbency,Result,Total Money
"YOUNG, DON E",REPUBLICAN,AK,US HOUSE DISTRICT AK 001,Incumbent,Won-General,996069.40
"FRENCH II, HOLLIS S",DEMOCRATIC,AK,SENATE DISTRICT J,Incumbent,Won-General,226194.04
"BELL, BOB",REPUBLICAN,AK,SENATE DISTRICT J,Challenger,Lost-General,154368.45
"WIELECHOWSKI, WILLIAM P",DEMOCRATIC,AK,SENATE DISTRICT G,Incumbent,Won-General,147756.16
"LEDOUX, GABRIELLE",REPUBLICAN,AK,HOUSE DISTRICT 013,Open,Won-General,147542.53
"MACKINNON, ANNA I FAIRCLOUGH",REPUBLICAN,AK,SENATE DISTRICT M,Challenger,Won-General,138014.06
"THOMAS II, JOE J",DEMOCRATIC,AK,SENATE DISTRICT A,Incumbent,Lost-General,133932.07
"DAVIS, BETTYE J",DEMOCRATIC,AK,SENATE DISTRICT M,Incumbent,Lost-General,130815.57
"PRUITT, LANCE",REPUBLICAN,AK,HOUSE DISTRICT 025,Incumbent,Won-General,124810.18
"BISHOP, CLARK (CLICK)",REPUBLICAN,AK,SENATE DISTRICT C,Open,Won-General,119316.47
"DEVON, RONALD",UNAFFILIATED,AK,SENATE DISTRICT N,Challenger,Lost-General,114687.25
"PASKVAN, JOE",DEMOCRATIC,AK,SENATE DISTRICT B,Incumbent,Lost-General,113570.87
"PRUHS, DAVID",REPUBLICAN,AK,HOUSE DISTRICT 004,Challenger,Lost-General,112840.19
"THOMAS JR, WILLIAM A (BILL)",REPUBLICAN,AK,HOUSE DISTRICT 034,Incumbent,Lost-General,111389.79
"COGHILL JR, JOHN B",REPUBLICAN,AK,SENATE DISTRICT A,Incumbent,Won-General,110744.00
"PETERSEN, JAMES F (PETE)",DEMOCRATIC,AK,HOUSE DISTRICT 025,Incumbent,Lost-General,107540.93
"ROSES, BOB",REPUBLICAN,AK,SENATE DISTRICT G,Challenger,Lost-General,104282.18
"GARDNER, ALBERTA (BERTA)",DEMOCRATIC,AK,SENATE DISTRICT H,Open,Won-General,102960.60
"GIESSEL, CATHERINE A (CATHY)",REPUBLICAN,AK,SENATE DISTRICT N,Incumbent,Won-General,97033.00
"STOLTZE, BILL",REPUBLICAN,AK,HOUSE DISTRICT 011,Incumbent,Won-General,96871.27
"DUNLEAVY, MICHAEL J (MIKE)",REPUBLICAN,AK,SENATE DISTRICT D,Open,Won-General,92742.51
"KELLY, PETER",REPUBLICAN,AK,SENATE DISTRICT B,Challenger,Won-General,91883.59
"MCGUIRE, LESIL",REPUBLICAN,AK,SENATE DISTRICT K,Incumbent,Won-General,91104.54
"GUTTENBERG, DAVID",DEMOCRATIC,AK,HOUSE DISTRICT 038,Incumbent,Won-General,84938.00
"HOLMES, LINDSEY S",DEMOCRATIC,AK,HOUSE DISTRICT 019,Incumbent,Won-General,81465.25
"STEDMAN, BERT K",REPUBLICAN,AK,SENATE DISTRICT Q,Incumbent,Won-General,75880.50
"MEYER, KEVIN G",REPUBLICAN,AK,SENATE DISTRICT L,Incumbent,Won-General,74580.70
"HAWKER, MICHAEL",REPUBLICAN,AK,HOUSE DISTRICT 027,Incumbent,Won-General,72855.00
"COSTELLO, MIA C",REPUBLICAN,AK,HOUSE DISTRICT 020,Incumbent,Won-General,72279.66
"JOSEPHSON, ANDREW L (ANDY)",DEMOCRATIC,AK,HOUSE DISTRICT 015,Open,Won-General,71951.46
"KAWASAKI, SCOTT",DEMOCRATIC,AK,HOUSE DISTRICT 004,Incumbent,Won-General,71236.23
"KREISS-TOMKINS, JONATHAN S",DEMOCRATIC,AK,HOUSE DISTRICT 034,Challenger,Won-General,70787.92
"OLSON, DONALD C",DEMOCRATIC,AK,SENATE DISTRICT T,Incumbent,Won-General,70140.00
"REINBOLD, LORA H",REPUBLICAN,AK,HOUSE DISTRICT 026,Open,Won-General,69179.87
"MILLER, BOB",DEMOCRATIC,AK,HOUSE DISTRICT 002,Incumbent,Lost-General,67231.00
"GARA, LESLIE S (LES)",DEMOCRATIC,AK,HOUSE DISTRICT 018,Incumbent,Won-General,65187.60
"TUCK, CHRIS S",DEMOCRATIC,AK,HOUSE DISTRICT 022,Incumbent,Won-General,64249.29
"HIGGINS, PATRICIA C (PATTI)",DEMOCRATIC,AK,HOUSE DISTRICT 024,Challenger,Lost-General,63956.48
"DRUMMOND, HARRIET A",DEMOCRATIC,AK,HOUSE DISTRICT 016,Open,Won-General,62618.95
"WILSON, TAMMIE",REPUBLICAN,AK,HOUSE DISTRICT 002,Incumbent,Won-General,57190.00
"MICCICHE, PETER",REPUBLICAN,AK,SENATE DISTRICT O,Open,Won-General,57081.69
"DUBEY, ANAND",REPUBLICAN,AK,HOUSE DISTRICT 019,Challenger,Lost-General,56089.11
"GATTIS, LYNN A",REPUBLICAN,AK,HOUSE DISTRICT 009,Open,Won-General,55603.64
"ELLIS JR, JOHNNY",DEMOCRATIC,AK,SENATE DISTRICT I,Incumbent,Won-General,55247.00
"DICK, ALAN S",REPUBLICAN,AK,HOUSE DISTRICT 038,Incumbent,Lost-General,54436.56
"JOHNSON, CRAIG W",REPUBLICAN,AK,HOUSE DISTRICT 021,Incumbent,Won-General,48200.00
"KOOKESH, ALBERT M",DEMOCRATIC,AK,SENATE DISTRICT Q,Incumbent,Lost-General,46690.00
"HUGGINS, CHARLIE R (CHARLIE)",REPUBLICAN,AK,SENATE DISTRICT E,Incumbent,Won-General,43914.80
"CHENAULT, CHARLES M (MIKE)",REPUBLICAN,AK,HOUSE DISTRICT 028,Incumbent,Won-General,43910.00
"TARR, GERAN",DEMOCRATIC,AK,HOUSE DISTRICT 017,Open,Won-General,43178.70
"MILLETT, CHARISSE E",REPUBLICAN,AK,HOUSE DISTRICT 024,Incumbent,Won-General,42031.17
"HUGHES, SHELLEY S",REPUBLICAN,AK,HOUSE DISTRICT 008,Open,Won-General,41300.74
"GRUENBERG JR, MAX F",DEMOCRATIC,AK,HOUSE DISTRICT 014,Incumbent,Won-General,41292.79
"SMITH, DONALD",REPUBLICAN,AK,SENATE DISTRICT H,Open,Lost-General,40711.60
"OLSON, KURT",REPUBLICAN,AK,HOUSE DISTRICT 029,Incumbent,Won-General,40225.00
"WILSON, PEGGY",REPUBLICAN,AK,HOUSE DISTRICT 033,Incumbent,Won-General,38827.99
"HOFFMAN, LYMAN F",DEMOCRATIC,AK,SENATE DISTRICT S,Incumbent,Won-General,38520.10
