Candidate,Party,State,Office,Incumbency,Result,Total Money
"KING, STEVEN (STEVE)",REPUBLICAN,IA,US HOUSE DISTRICT IA 004,Incumbent,Won-General,3857301.60
"VILSACK, CHRISTIE",DEMOCRATIC,IA,US HOUSE DISTRICT IA 004,Challenger,Lost-General,3355570.20
"LATHAM, TOM",REPUBLICAN,IA,US HOUSE DISTRICT IA 003,Incumbent,Won-General,3354958.92
"BRALEY, BRUCE L",DEMOCRATIC,IA,US HOUSE DISTRICT IA 001,Incumbent,Won-General,2771606.36
"GRONSTAL, MICHAEL E (MIKE)",DEMOCRATIC,IA,SENATE DISTRICT 008,Incumbent,Won-General,1783877.86
"BOSWELL, LEONARD L",DEMOCRATIC,IA,US HOUSE DISTRICT IA 003,Incumbent,Lost-General,1767644.68
"LOEBSACK, DAVID WAYNE (DAVE)",DEMOCRATIC,IA,US HOUSE DISTRICT IA 002,Incumbent,Won-General,1544694.59
"LANGE, BENJAMIN M (BEN)",REPUBLICAN,IA,US HOUSE DISTRICT IA 001,Challenger,Lost-General,1085600.92
"ARCHER, JOHN E",REPUBLICAN,IA,US HOUSE DISTRICT IA 002,Challenger,Lost-General,965633.17
"PAULSEN, KRAIG M",REPUBLICAN,IA,HOUSE DISTRICT 067,Incumbent,Won-General,925173.87
"UPMEYER, LINDA L",REPUBLICAN,IA,HOUSE DISTRICT 054,Incumbent,Won-General,640049.38
"SODDERS, STEVE",DEMOCRATIC,IA,SENATE DISTRICT 036,Incumbent,Won-General,604864.89
"WILHELM, MARY JO",DEMOCRATIC,IA,SENATE DISTRICT 026,Incumbent,Won-General,539125.31
"WILLEMS, NATE",DEMOCRATIC,IA,SENATE DISTRICT 048,Open,Lost-General,508993.55
"DANIELSON, JEFFREY L",DEMOCRATIC,IA,SENATE DISTRICT 030,Incumbent,Won-General,460118.77
"MCCARTHY, KEVIN",DEMOCRATIC,IA,HOUSE DISTRICT 033,Incumbent,Won-General,452091.18
"BARTZ, MERLIN",REPUBLICAN,IA,SENATE DISTRICT 026,Incumbent,Lost-General,436399.38
"BRASE, CHRIS",DEMOCRATIC,IA,SENATE DISTRICT 046,Challenger,Won-General,417177.34
"TAYLOR, RICHARD",DEMOCRATIC,IA,SENATE DISTRICT 042,Open,Won-General,414595.93
"BEHN, JERRY",REPUBLICAN,IA,SENATE DISTRICT 024,Incumbent,Won-General,394982.86
"HART, RITA ROTTINGHAUS",DEMOCRATIC,IA,SENATE DISTRICT 049,Open,Won-General,387409.11
"SCHULTE, RENEE",REPUBLICAN,IA,HOUSE DISTRICT 066,Incumbent,Lost-General,380639.04
"REISETTER, MATT",REPUBLICAN,IA,SENATE DISTRICT 030,Challenger,Lost-General,378795.46
"BEARD, JOHN",DEMOCRATIC,IA,SENATE DISTRICT 028,Open,Lost-General,334117.63
"TAYLOR, JEREMY J",REPUBLICAN,IA,HOUSE DISTRICT 013,Incumbent,Lost-General,332000.97
"RINGGENBERG, AL",REPUBLICAN,IA,SENATE DISTRICT 008,Challenger,Lost-General,323060.71
"BALTIMORE, CHIP",REPUBLICAN,IA,HOUSE DISTRICT 047,Incumbent,Won-General,300173.70
"PAUSTIAN, ROSS C",REPUBLICAN,IA,HOUSE DISTRICT 092,Incumbent,Lost-General,298914.36
"BRUNER, MARY C",DEMOCRATIC,IA,SENATE DISTRICT 006,Open,Lost-General,298071.18
"MAXWELL, DAVID E",REPUBLICAN,IA,HOUSE DISTRICT 076,Open,Won-General,283300.19
