office,candidate,party,state,incumbency,result,total money,district
State Senator,Thomas Norment Jr.,REP,VA,Incumbent,Won-General,966206.43,3
State Senator,Russell Potts Jr.,REP,VA,Incumbent,Won-General,740451.33,27
State Senator,Toddy Puller,DEM,VA,Incumbent,Won-General,505795.87,36
State Senator,James Mitchell III,DEM,VA,Challenger,Lost-General,500969.73,37
State Senator,Walter Stosch,REP,VA,Incumbent,Won-General,480560.69,12
State Senator,Janet Howell,DEM,VA,Incumbent,Won-General,440861.58,32
State Senator,Kenneth Cuccinelli II,REP,VA,Incumbent,Won-General,431679.97,37
State Senator,John Chichester,REP,VA,Incumbent,Won-General,372708.61,28
State Senator,Nick Rerras,REP,VA,Incumbent,Won-General,370112.5,6
State Senator,Richard Saslaw,DEM,VA,Incumbent,Won-General,369527.13,35
State Senator,Frank Warren Wagner,REP,VA,Incumbent,Won-General,363693.84,7
State Senator,Edward Houck,DEM,VA,Incumbent,Won-General,362469.74,17
State Representative,Morgan Griffith,REP,VA,Incumbent,Won-General,355304.3,8
State Senator,Stephen Newman,REP,VA,Incumbent,Won-General,349589.0,23
State Senator,Me Williams,REP,VA,Incumbent,Won-General,341069.86,1
State Senator,Charles Colgan Sr.,DEM,VA,Incumbent,Won-General,319533.36,29
State Representative,Hunter McGuire III,DEM,VA,Challenger,Lost-General,298293.0,56
State Senator,Kenneth Stolle,REP,VA,Incumbent,Won-General,293109.0,8
State Representative,Stephen Shannon,DEM,VA,Open,Won-General,286181.99,35
State Representative,R Janis,REP,VA,Incumbent,Won-General,283164.24,56
State Senator,William Bolling,REP,VA,Incumbent,Won-General,281111.0,4
State Senator,Jeannemarie Devolites Davis,REP,VA,Open,Won-General,270063.91,34
State Representative,Mark Sickles,DEM,VA,Challenger,Won-General,265045.59,43
State Senator,John Watkins,REP,VA,Incumbent,Won-General,242094.27,10
State Representative,Robert McDowell,REP,VA,Open,Lost-General,241200.0,35
State Senator,Ronald Christian,DEM,VA,Open,Lost-General,240242.41,34
State Representative,William Howell,REP,VA,Incumbent,Won-General,237427.1,28
State Representative,Kristen Amundson,DEM,VA,Incumbent,Won-General,233045.7,44
State Representative,Lynwood Lewis Jr.,DEM,VA,Open,Won-General,230515.55,100
State Representative,Richard Black,REP,VA,Incumbent,Won-General,221052.89,32
State Representative,Chapman Petersen,DEM,VA,Incumbent,Won-General,217525.37,37
State Senator,Mark Rankin Herring,DEM,VA,Challenger,Lost-General,215836.0,27
State Senator,David Hunt,REP,VA,Challenger,Lost-General,211769.34,32
State Senator,Robert Stuber,REP,VA,Challenger,Lost-General,211764.46,17
State Representative,Franklin Hall,DEM,VA,Incumbent,Won-General,210880.0,69
State Representative,Vincent Callahan Jr.,REP,VA,Incumbent,Won-General,210855.0,34
State Representative,Tom Graham,DEM,VA,Challenger,Lost-General,205176.62,5
State Representative,Charles Taylor,DEM,VA,Open,Lost-General,202442.03,52
State Representative,Lee Scott Lingamfelter,REP,VA,Incumbent,Won-General,202327.98,31
State Senator,Brandon Bell II,REP,VA,Open,Won-General,201283.53,22
State Senator,Clancy Holland,DEM,VA,Challenger,Lost-General,198548.08,7
State Representative,H Morrissey,DEM,VA,Challenger,Lost-General,192042.62,32
State Senator,Stephen Emick,DEM,VA,Open,Lost-General,190175.17,22
State Representative,Ben Cline,REP,VA,Incumbent,Won-General,189721.43,24
State Representative,William Fralin Jr.,REP,VA,Open,Won-General,186274.26,17
State Senator,Christian Braunlich,REP,VA,Challenger,Lost-General,186050.6,36
State Representative,Terrie Suit,REP,VA,Incumbent,Won-General,184999.13,81
State Representative,Jeffrey Frederick,REP,VA,Open,Won-General,184513.23,52
State Senator,William Mims,REP,VA,Incumbent,Won-General,182946.0,33
