,Year,Race,District,Cand 1,Cand 1 Party,Cand 1 Result,Cand 2,Cand 2 Party,Cand 2 Result,Cand 3,Cand 3 Party,Cand 3 Result
0,2014,Governor,0,Baker,REP,45.7,Coakley,DEM,42.0,,nan,
1,2014,Governor,0,Baker,REP,46.0,Coakley,DEM,42.0,,nan,
2,2014,Governor,0,Baker,REP,46.0,Coakley,DEM,41.0,,nan,
3,2014,Governor,0,Baker,REP,46.0,Coakley,DEM,43.0,,nan,
4,2014,Governor,0,Baker,REP,44.0,Coakley,DEM,37.0,,nan,
5,2014,Governor,0,Baker,REP,48.0,Coakley,DEM,42.0,,nan,
6,2014,Governor,0,Baker,REP,44.0,Coakley,DEM,47.0,,nan,
7,2014,U.S. Representative,6,Moulton,DEM,40.0,Tisei,REP,42.0,,nan,
8,2014,U.S. Representative,6,Moulton,DEM,40.0,Tisei,REP,43.0,,nan,
9,2014,U.S. Representative,6,Moulton,DEM,39.0,Tisei,REP,41.0,,nan,
10,2014,U.S. Representative,6,Moulton,DEM,47.0,Tisei,REP,39.0,,nan,
11,2014,U.S. Representative,6,Moulton,DEM,44.0,Tisei,REP,36.0,,nan,
12,2014,U.S. Representative,9,Chapman,REP,41.0,Keating,DEM,46.0,,nan,
13,2014,U.S. Representative,9,Chapman,REP,44.0,Keating,DEM,47.0,,nan,
14,2014,U.S. Representative,9,Chapman,REP,44.0,Keating,DEM,39.0,,nan,
15,2012,Senator,0,Brown,REP,47.0,Warren,DEM,50.0,,nan,
16,2012,Senator,0,Brown,REP,49.0,Warren,DEM,48.0,,nan,
17,2012,Senator,0,Brown,REP,46.0,Warren,DEM,52.0,,nan,
18,2012,Senator,0,Brown,REP,46.0,Warren,DEM,50.0,,nan,
19,2012,U.S. Representative,6,Tierney,DEM,31.0,Tisei,REP,37.0,,nan,
20,2010,Governor,0,Baker,REP,39.8,Cahill,IND,8.5,Patrick,DEM,44.3
21,2010,Governor,0,Baker,REP,37.0,Cahill,IND,11.0,Patrick,DEM,42.0
22,2010,Governor,0,Baker,REP,44.0,Cahill,IND,6.0,Patrick,DEM,46.0
23,2010,Governor,0,Baker,REP,39.0,Cahill,IND,9.0,Patrick,DEM,46.0
24,2010,Governor,0,Baker,REP,39.0,Cahill,IND,8.0,Patrick,DEM,43.0
25,2010,Senator,0,Brown,REP,52.0,Coakley,DEM,43.0,,nan,
26,2010,Senator,0,Brown,REP,52.0,Coakley,DEM,42.0,,nan,
27,2010,Senator,0,Brown,REP,51.0,Coakley,DEM,46.0,,nan,
28,2010,Senator,0,Brown,REP,52.0,Coakley,DEM,45.0,,nan,
29,2010,Senator,0,Brown,REP,48.0,Coakley,DEM,48.0,,nan,
30,2010,Senator,0,Brown,REP,51.0,Coakley,DEM,41.0,,nan,
31,2010,Senator,0,Brown,REP,54.0,Coakley,DEM,39.0,,nan,
32,2010,Senator,0,Brown,REP,48.0,Coakley,DEM,45.0,,nan,
33,2010,Senator,0,Brown,REP,41.0,Coakley,DEM,49.0,,nan,
34,2010,Senator,0,Brown,REP,50.0,Coakley,DEM,46.0,,nan,
35,2010,Senator,0,Brown,REP,47.0,Coakley,DEM,49.0,,nan,
36,2010,Senator,0,Brown,REP,48.0,Coakley,DEM,47.0,,nan,
37,2010,Senator,0,Brown,REP,41.0,Coakley,DEM,50.0,,nan,
38,2010,Senator,0,Brown,REP,36.0,Coakley,DEM,53.0,,nan,
39,2010,Senator,0,Brown,REP,27.0,Coakley,DEM,58.0,,nan,
40,2010,Senator,0,Brown,REP,32.0,Coakley,DEM,58.0,,nan,
41,2010,Senator,0,Brown,REP,24.0,Coakley,DEM,54.0,,nan,
42,2010,U.S. Representative,4,Bielat,REP,33.0,Frank,DEM,46.0,,nan,
43,2010,U.S. Representative,4,Bielat,REP,37.0,Frank,DEM,49.0,,nan,
44,2010,U.S. Representative,10,Keating,DEM,37.0,Perry,REP,33.0,,nan,
45,2010,U.S. Representative,10,Keating,DEM,46.0,Perry,REP,43.0,,nan,
