,Year,Race,District,Cand 1,Cand 1 Party,Cand 1 Result,Cand 2,Cand 2 Party,Cand 2 Result,Cand 3,Cand 3 Party,Cand 3 Result
0,2016,Governor,0,Sununu,REP,44.4,Ostern,DEM,43.2,,nan,
1,2016,Governor,0,Sununu,REP,37.0,Ostern,DEM,48.0,,nan,
2,2016,Governor,0,Sununu,REP,41.0,Ostern,DEM,37.0,,nan,
3,2016,Governor,0,Sununu,REP,48.0,Ostern,DEM,44.0,,nan,
4,2016,Governor,0,Sununu,REP,49.0,Ostern,DEM,44.0,,nan,
5,2016,Governor,0,Sununu,REP,47.0,Ostern,DEM,43.0,,nan,
6,2016,Senator,0,Ayotte,REP,47.1,Hassan,DEM,45.6,,nan,
7,2016,Senator,0,Ayotte,REP,49.0,Hassan,DEM,46.0,,nan,
8,2016,Senator,0,Ayotte,REP,45.0,Hassan,DEM,49.0,,nan,
9,2016,Senator,0,Ayotte,REP,46.0,Hassan,DEM,44.0,,nan,
10,2016,Senator,0,Ayotte,REP,44.0,Hassan,DEM,42.0,,nan,
11,2016,Senator,0,Ayotte,REP,49.0,Hassan,DEM,46.0,,nan,
12,2016,Senator,0,Ayotte,REP,51.0,Hassan,DEM,45.0,,nan,
13,2016,Senator,0,Ayotte,REP,46.0,Hassan,DEM,47.0,,nan,
14,2016,U.S. Representative,1,Shea-Porter,DEM,39.0,Guinta,REP,34.5,,nan,
15,2016,U.S. Representative,1,Shea-Porter,DEM,37.0,Guinta,REP,32.0,,nan,
16,2016,U.S. Representative,1,Shea-Porter,DEM,41.0,Guinta,REP,37.0,,nan,
17,2014,N.H. Governor,0,Hassan,DEM,49.2,Havenstein,REP,45.7,,nan,
18,2014,N.H. Governor,0,Hassan,DEM,51.0,Havenstein,REP,46.0,,nan,
19,2014,N.H. Governor,0,Hassan,DEM,50.0,Havenstein,REP,49.0,,nan,
20,2014,N.H. Governor,0,Hassan,DEM,51.0,Havenstein,REP,44.0,,nan,
21,2014,N.H. Governor,0,Hassan,DEM,51.0,Havenstein,REP,42.0,,nan,
22,2014,N.H. Governor,0,Hassan,DEM,48.0,Havenstein,REP,46.0,,nan,
23,2014,N.H. Governor,0,Hassan,DEM,44.0,Havenstein,REP,47.0,,nan,
24,2014,U.S. Representative,N.H. 1,Guinta,REP,50.0,Shea-Porter,DEM,49.0,,nan,
25,2014,U.S. Representative,N.H. 1,Guinta,REP,52.0,Shea-Porter,DEM,43.0,,nan,
26,2014,U.S. Representative,N.H. 1,Guinta,REP,40.0,Shea-Porter,DEM,44.0,,nan,
27,2014,U.S. Representative,N.H. 1,Guinta,REP,49.0,Shea-Porter,DEM,43.0,,nan,
28,2014,U.S. Representative,N.H. 1,Guinta,REP,47.0,Shea-Porter,DEM,46.0,,nan,
29,2014,U.S. Representative,N.H. 1,Guinta,REP,37.0,Shea-Porter,DEM,54.0,,nan,
30,2014,U.S. Representative,N.H. 1,Guinta,REP,46.0,Shea-Porter,DEM,44.0,,nan,
31,2014,U.S. Representative,N.H. 1,Guinta,REP,39.0,Shea-Porter,DEM,42.0,,nan,
32,2014,U.S. Representative,N.H. 1,Guinta,REP,44.0,Shea-Porter,DEM,47.0,,nan,
33,2014,U.S. Representative,N.H. 1,Guinta,REP,51.0,Shea-Porter,DEM,41.0,,nan,
34,2014,U.S. Representative,N.H. 1,Guinta,REP,45.0,Shea-Porter,DEM,45.0,,nan,
35,2014,U.S. Representative,N.H. 1,Guinta,REP,42.0,Shea-Porter,DEM,46.0,,nan,
36,2014,U.S. Representative,N.H. 1,Guinta,REP,45.0,Shea-Porter,DEM,41.0,,nan,
37,2014,U.S. Representative,N.H. 1,Guinta,REP,47.0,Shea-Porter,DEM,43.0,,nan,
38,2014,U.S. Representative,N.H. 1,Guinta,REP,35.0,Shea-Porter,DEM,44.0,,nan,
39,2014,U.S. Representative,N.H. 1,Guinta,REP,45.0,Shea-Porter,DEM,39.0,,nan,
40,2014,U.S. Representative,N.H. 1,Guinta,REP,32.0,Shea-Porter,DEM,48.0,,nan,
41,2014,U.S. Representative,N.H. 1,Guinta,REP,42.0,Shea-Porter,DEM,43.0,,nan,
42,2014,U.S. Representative,2,Garcia,REP,46.0,Kuster,DEM,53.0,,nan,
43,2014,U.S. Representative,2,Garcia,REP,42.0,Kuster,DEM,53.0,,nan,
44,2014,U.S. Representative,2,Garcia,REP,30.0,Kuster,DEM,53.0,,nan,
45,2014,U.S. Representative,2,Garcia,REP,42.0,Kuster,DEM,49.0,,nan,
46,2014,U.S. Representative,2,Garcia,REP,43.0,Kuster,DEM,49.0,,nan,
47,2014,U.S. Representative,2,Garcia,REP,48.0,Kuster,DEM,43.0,,nan,
48,2014,U.S. Representative,2,Garcia,REP,43.0,Kuster,DEM,46.0,,nan,
49,2014,U.S. Representative,2,Garcia,REP,41.0,Kuster,DEM,37.0,,nan,
50,2014,U.S. Representative,2,Garcia,REP,38.0,Kuster,DEM,50.0,,nan,
51,2014,U.S. Representative,2,Garcia,REP,39.0,Kuster,DEM,50.0,,nan,
52,2014,U.S. Representative,2,Garcia,REP,38.0,Kuster,DEM,49.0,,nan,
53,2014,U.S. Representative,2,Garcia,REP,37.0,Kuster,DEM,50.0,,nan,
54,2014,U.S. Representative,2,Garcia,REP,36.0,Kuster,DEM,39.0,,nan,
55,2014,U.S. Representative,2,Garcia,REP,36.0,Kuster,DEM,50.0,,nan,
56,2014,U.S. Representative,2,Garcia,REP,33.0,Kuster,DEM,34.0,,nan,
57,2014,U.S. Representative,2,Garcia,REP,30.0,Kuster,DEM,36.0,,nan,
58,2012,Governor,0,Hassan,DEM,50.2,Lamontagne,REP,44.8,,nan,
59,2012,Governor,0,Hassan,DEM,50.0,Lamontagne,REP,45.0,,nan,
60,2012,Governor,0,Hassan,DEM,51.0,Lamontagne,REP,47.0,,nan,
61,2012,Governor,0,Hassan,DEM,47.0,Lamontagne,REP,45.0,,nan,
62,2012,Governor,0,Hassan,DEM,54.0,Lamontagne,REP,43.0,,nan,
63,2012,Governor,0,Hassan,DEM,49.0,Lamontagne,REP,44.0,,nan,
64,2012,U.S. Representative,1,Guinta,REP,46.0,Shea-Porter,DEM,49.0,,nan,
65,2012,U.S. Representative,1,Guinta,REP,48.0,Shea-Porter,DEM,41.0,,nan,
66,2012,U.S. Representative,1,Guinta,REP,41.0,Shea-Porter,DEM,38.0,,nan,
67,2012,U.S. Representative,1,Guinta,REP,45.0,Shea-Porter,DEM,35.0,,nan,
68,2012,U.S. Representative,1,Guinta,REP,38.0,Shea-Porter,DEM,47.0,,nan,
69,2012,U.S. Representative,1,Guinta,REP,43.0,Shea-Porter,DEM,45.0,,nan,
70,2012,U.S. Representative,1,Guinta,REP,43.0,Shea-Porter,DEM,47.0,,nan,
71,2012,U.S. Representative,1,Guinta,REP,39.0,Shea-Porter,DEM,44.0,,nan,
72,2012,U.S. Representative,1,Guinta,REP,48.0,Shea-Porter,DEM,41.0,,nan,
73,2012,U.S. Representative,2,Bass,REP,43.0,Kuster,DEM,53.0,,nan,
74,2012,U.S. Representative,2,Bass,REP,41.0,Kuster,DEM,47.0,,nan,
75,2012,U.S. Representative,2,Bass,REP,36.0,Kuster,DEM,39.0,,nan,
76,2012,U.S. Representative,2,Bass,REP,35.0,Kuster,DEM,38.0,,nan,
77,2012,U.S. Representative,2,Bass,REP,41.0,Kuster,DEM,42.0,,nan,
78,2012,U.S. Representative,2,Bass,REP,42.0,Kuster,DEM,37.0,,nan,
79,2012,U.S. Representative,2,Bass,REP,42.0,Kuster,DEM,42.0,,nan,
80,2012,U.S. Representative,2,Bass,REP,39.0,Kuster,DEM,40.0,,nan,
81,2012,U.S. Representative,2,Bass,REP,43.0,Kuster,DEM,42.0,,nan,
82,2010,Governor,0,Lynch,DEM,51.0,Stephen,REP,43.3,,nan,
83,2010,Governor,0,Lynch,DEM,49.0,Stephen,REP,41.0,,nan,
84,2010,Governor,0,Lynch,DEM,53.0,Stephen,REP,44.0,,nan,
85,2010,Governor,0,Lynch,DEM,51.0,Stephen,REP,45.0,,nan,
