Candidate,Party,State,Office,Incumbency,Result,Total Money
"BENTLEY, ROBERT J",REPUBLICAN,AL,GOVERNOR,Open,Won-General,7638841.06
"BYRNE, BRADLEY R",REPUBLICAN,AL,GOVERNOR,Open,Lost-Primary Runoff,7344202.34
"SHELBY, RICHARD CRAIG",REPUBLICAN,AL,US SENATE DISTRICT AL SW-CLASS III,Incumbent,Won-General,6237803.22
"IVEY, KAY ELLEN",REPUBLICAN,AL,LIEUTENANT GOVERNOR,Challenger,Won-General,4101144.95
"STRANGE III, LUTHER J",REPUBLICAN,AL,ATTORNEY GENERAL,Open,Won-General,3422250.54
"SPARKS, RON",DEMOCRATIC,AL,GOVERNOR,Open,Lost-General,3220509.20
"FOLSOM JR, JIM",DEMOCRATIC,AL,LIEUTENANT GOVERNOR,Incumbent,Lost-General,2241202.08
"SEWELL, TERRI A",DEMOCRATIC,AL,US HOUSE DISTRICT AL 007,Open,Won-General,1723355.70
"BACHUS III, SPENCER T",REPUBLICAN,AL,US HOUSE DISTRICT AL 006,Incumbent,Won-General,1607712.95
"BARRON, LOWELL R",DEMOCRATIC,AL,SENATE DISTRICT 008,Incumbent,Lost-General,1525904.34
"BRIGHT SR, BOBBY NEAL",DEMOCRATIC,AL,US HOUSE DISTRICT AL 002,Incumbent,Lost-General,1444379.28
"BOLIN, MICHAEL F (MIKE)",REPUBLICAN,AL,SUPREME COURT-BOLIN SEAT,Incumbent,Won-General,1351648.70
"LITTLE, ZEB",DEMOCRATIC,AL,SENATE DISTRICT 004,Incumbent,Lost-General,1271946.48
"ROBY, MARTHA",REPUBLICAN,AL,US HOUSE DISTRICT AL 002,Challenger,Won-General,1246921.11
"BEDFORD JR, ROGER",DEMOCRATIC,AL,SENATE DISTRICT 006,Incumbent,Won-General,1189255.42
"VARNER, GREG",DEMOCRATIC,AL,SENATE DISTRICT 013,Open,Lost-General,1138848.85
"FLOWERS, GEORGE DAVIS",REPUBLICAN,AL,SENATE DISTRICT 029,Open,Lost-General,1075896.42
"ROGERS, MIKE",REPUBLICAN,AL,US HOUSE DISTRICT AL 003,Incumbent,Won-General,1032385.45
"SMITH, HARRI ANNE",INDEPENDENT,AL,SENATE DISTRICT 029,Open,Won-General,951196.33
"BLACKWELL, MARK SLADE",REPUBLICAN,AL,SENATE DISTRICT 015,Open,Won-General,942390.00
"RABY, STEVE",DEMOCRATIC,AL,US HOUSE DISTRICT AL 005,Open,Lost-General,915250.31
"BONNER, JO R",REPUBLICAN,AL,US HOUSE DISTRICT AL 001,Incumbent,Won-General,900198.76
"WISE, A KELLI",REPUBLICAN,AL,SUPREME COURT-OPEN SEAT,Open,Won-General,879177.00
"BEASLEY, WILLIAM M (BILLY)",DEMOCRATIC,AL,SENATE DISTRICT 028,Open,Won-General,858539.09
"BOOZER III, YOUNG JACOB",REPUBLICAN,AL,TREASURER,Open,Won-General,839634.91
"BROOKS, MO",REPUBLICAN,AL,US HOUSE DISTRICT AL 005,Open,Won-General,834105.87
"WHATLEY, THOMAS M",REPUBLICAN,AL,SENATE DISTRICT 027,Challenger,Won-General,746912.50
"ADERHOLT, ROBERT",REPUBLICAN,AL,US HOUSE DISTRICT AL 004,Incumbent,Won-General,715122.94
"MARSH, DEL",REPUBLICAN,AL,SENATE DISTRICT 012,Incumbent,Won-General,702623.77
"ANDERSON, JAMES H",DEMOCRATIC,AL,ATTORNEY GENERAL,Open,Lost-General,680755.75
"MCMILLAN, JOHN",REPUBLICAN,AL,AGRICULTURE COMMISSIONER,Open,Won-General,634569.69
"KEAHEY, GEORGE M (MARC)",DEMOCRATIC,AL,SENATE DISTRICT 022,Incumbent,Won-General,630833.41
"FIELDING, JERRY L",DEMOCRATIC,AL,SENATE DISTRICT 011,Open,Won-General,621876.00
"MEANS, LARRY",DEMOCRATIC,AL,SENATE DISTRICT 010,Incumbent,Lost-General,606896.14
"GRACE, DORMAN",REPUBLICAN,AL,AGRICULTURE COMMISSIONER,Open,Lost-Primary Runoff,583762.12
"ENFINGER, JEFF",DEMOCRATIC,AL,SENATE DISTRICT 007,Challenger,Lost-General,549366.84
"BUTLER, TOM",DEMOCRATIC,AL,SENATE DISTRICT 002,Incumbent,Lost-General,532406.56
"PARKER, TOM",REPUBLICAN,AL,SUPREME COURT-PARKER SEAT,Incumbent,Won-General,508825.00
"REED, GREG",REPUBLICAN,AL,SENATE DISTRICT 005,Open,Won-General,503216.95
"TAYLOR, BRYAN",REPUBLICAN,AL,SENATE DISTRICT 030,Challenger,Won-General,492394.79
"SMITHERMAN, RODGER M",DEMOCRATIC,AL,SENATE DISTRICT 018,Incumbent,Won-General,486505.08
"MITCHELL, WENDELL (WALKING)",DEMOCRATIC,AL,SENATE DISTRICT 030,Incumbent,Lost-General,463251.60
"ALLEN, GERALD",REPUBLICAN,AL,SENATE DISTRICT 021,Challenger,Won-General,434168.97
"LITTLE, T D (TED)",DEMOCRATIC,AL,SENATE DISTRICT 027,Incumbent,Lost-General,432179.26
"BUSSMAN, PAUL",REPUBLICAN,AL,SENATE DISTRICT 004,Challenger,Won-General,431599.04
"HUBBARD, MIKE",REPUBLICAN,AL,HOUSE DISTRICT 079,Incumbent,Won-General,429578.00
"SANFORD, PAUL L",REPUBLICAN,AL,SENATE DISTRICT 007,Incumbent,Won-General,425852.65
"BRYAN, TOMMY",REPUBLICAN,AL,CIVIL APPELLATE COURT-BRYAN SEAT,Incumbent,Won-General,421823.48
"PERKINS, GILES",DEMOCRATIC,AL,ATTORNEY GENERAL,Open,Lost-Primary Runoff,412402.35
"ROBBINS, RAY",REPUBLICAN,AL,SENATE DISTRICT 011,Open,Lost-General,405909.57
"DIAL, GERALD",REPUBLICAN,AL,SENATE DISTRICT 013,Open,Won-General,404209.38
"SANDERS, HANK",DEMOCRATIC,AL,SENATE DISTRICT 023,Incumbent,Won-General,401159.83
"ROSS JR, QUINTON T",DEMOCRATIC,AL,SENATE DISTRICT 026,Incumbent,Won-General,366203.30
"POOLE, PHIL",DEMOCRATIC,AL,SENATE DISTRICT 021,Incumbent,Lost-General,361381.31
"BLACK, MARCEL",DEMOCRATIC,AL,HOUSE DISTRICT 003,Incumbent,Won-General,358691.16
"HOLTZCLAW, BILL",REPUBLICAN,AL,SENATE DISTRICT 002,Challenger,Won-General,343161.41
"PARKER, SUSAN D",DEMOCRATIC,AL,PUBLIC SERVICE COMMISSIONER-002,Incumbent,Lost-General,340729.16
"SPICER, TERRY",DEMOCRATIC,AL,HOUSE DISTRICT 091,Incumbent,Lost-General,331169.89
"CAVANAUGH, TWINKLE A",REPUBLICAN,AL,PUBLIC SERVICE COMMISSIONER,Challenger,Won-General,324402.82
"BROOKS, BEN",REPUBLICAN,AL,SENATE DISTRICT 035,Incumbent,Won-General,323018.10
"MOORE, BARRY",REPUBLICAN,AL,HOUSE DISTRICT 091,Challenger,Won-General,320544.16
"GUIN, KEN",DEMOCRATIC,AL,HOUSE DISTRICT 014,Incumbent,Lost-General,319074.94
"LINDSEY, RICHARD J",DEMOCRATIC,AL,HOUSE DISTRICT 039,Incumbent,Won-General,318146.13
