Candidate,Party,State,Office,Incumbency,Result,Total Money
"SCOTT, RICHARD L (RICK) & CARROLL, JENNIFER S",REPUBLICAN,FL,GOVERNOR / LIEUTENANT GOVERNOR,Open,Won-General,67421941.60
"RUBIO, MARCO ANTONIO",REPUBLICAN,FL,US SENATE DISTRICT FL SW-CLASS III,Open,Won-General,21612886.73
"SINK, ADELAIDE (ALEX) & SMITH, ROD",DEMOCRATIC,FL,GOVERNOR / LIEUTENANT GOVERNOR,Open,Lost-General,17493105.16
"CRIST JR, CHARLES JOSEPH (CHARLIE)",NO PARTY AFFILIATION,FL,US SENATE DISTRICT FL SW-CLASS III,Open,Lost-General,13072247.40
"MEEK, KENDRICK",DEMOCRATIC,FL,US SENATE DISTRICT FL SW-CLASS III,Open,Lost-General,9114409.80
"WEST, ALLEN B",REPUBLICAN,FL,US HOUSE DISTRICT FL 022,Challenger,Won-General,6039134.83
"GRAYSON, ALAN MARK",DEMOCRATIC,FL,US HOUSE DISTRICT FL 008,Incumbent,Lost-General,5722276.41
"ATWATER, JEFFREY H",REPUBLICAN,FL,CHIEF FINANCIAL OFFICER,Open,Won-General,5061984.53
"PUTNAM, ADAM H",REPUBLICAN,FL,AGRICULTURE COMMISSIONER,Open,Won-General,4167251.34
"KLEIN, RON",DEMOCRATIC,FL,US HOUSE DISTRICT FL 022,Incumbent,Lost-General,3750340.54
"GELBER, DAN",DEMOCRATIC,FL,ATTORNEY GENERAL,Open,Lost-General,3079853.17
"BOYD JR, ALLEN F",DEMOCRATIC,FL,US HOUSE DISTRICT FL 002,Incumbent,Lost-General,2650638.81
"BONDI, PAMELA J",REPUBLICAN,FL,ATTORNEY GENERAL,Open,Won-General,2583702.39
"AUSLEY, LORANNE",DEMOCRATIC,FL,CHIEF FINANCIAL OFFICER,Open,Lost-General,2290593.73
"KOSMAS, SUZANNE",DEMOCRATIC,FL,US HOUSE DISTRICT FL 024,Incumbent,Lost-General,2283448.77
"DEUTCH, TED",DEMOCRATIC,FL,US HOUSE DISTRICT FL 019,Incumbent,Won-General,1990038.29
"WASSERMAN SCHULTZ, DEBBIE",DEMOCRATIC,FL,US HOUSE DISTRICT FL 020,Incumbent,Won-General,1915857.54
"RIVERA, DAVID",REPUBLICAN,FL,US HOUSE DISTRICT FL 025,Open,Won-General,1882891.28
"WEBSTER, DANIEL",REPUBLICAN,FL,US HOUSE DISTRICT FL 008,Challenger,Won-General,1854578.75
"GARCIA, JOSE ANTONIO (JOE)",DEMOCRATIC,FL,US HOUSE DISTRICT FL 025,Open,Lost-General,1661916.61
"ROS-LEHTINEN, ILEANA",REPUBLICAN,FL,US HOUSE DISTRICT FL 018,Incumbent,Won-General,1646549.43
"ROONEY, TOM",REPUBLICAN,FL,US HOUSE DISTRICT FL 016,Incumbent,Won-General,1410968.65
"SOUTHERLAND II, WILLIAM STEVE",REPUBLICAN,FL,US HOUSE DISTRICT FL 002,Challenger,Won-General,1357614.33
"ADAMS, SANDRA (SANDY)",REPUBLICAN,FL,US HOUSE DISTRICT FL 024,Challenger,Won-General,1294967.90
"BUCHANAN, VERN",REPUBLICAN,FL,US HOUSE DISTRICT FL 013,Incumbent,Won-General,1271917.93
"MICA, JOHN",REPUBLICAN,FL,US HOUSE DISTRICT FL 007,Incumbent,Won-General,1184259.72
"CANNON JR, R DEAN",REPUBLICAN,FL,HOUSE DISTRICT 035,Incumbent,Won-General,1182191.94
"ROSS, DENNIS A",REPUBLICAN,FL,US HOUSE DISTRICT FL 012,Open,Won-General,1173059.01
"MADDOX, SCOTT",DEMOCRATIC,FL,AGRICULTURE COMMISSIONER,Open,Lost-General,1098732.91
"POSEY, BILL",REPUBLICAN,FL,US HOUSE DISTRICT FL 015,Incumbent,Won-General,1089614.73
"BILIRAKIS, GUS MICHAEL",REPUBLICAN,FL,US HOUSE DISTRICT FL 009,Incumbent,Won-General,1081931.87
"WEATHERFORD, WILL",REPUBLICAN,FL,HOUSE DISTRICT 061,Incumbent,Won-General,926439.53
"BROWN, CORINNE",DEMOCRATIC,FL,US HOUSE DISTRICT FL 003,Incumbent,Won-General,923444.11
"BOGDANOFF, ELLYN",REPUBLICAN,FL,SENATE DISTRICT 025,Open,Won-General,915075.31
"THRASHER, JOHN",REPUBLICAN,FL,SENATE DISTRICT 008,Incumbent,Won-General,883928.49
"CASTOR, KATHY",DEMOCRATIC,FL,US HOUSE DISTRICT FL 011,Incumbent,Won-General,872726.01
"LATVALA, JACK",REPUBLICAN,FL,SENATE DISTRICT 016,Open,Won-General,812698.20
"FLORES, ANITERE",REPUBLICAN,FL,SENATE DISTRICT 038,Open,Won-General,793110.34
"MACK IV, CONNIE",REPUBLICAN,FL,US HOUSE DISTRICT FL 014,Incumbent,Won-General,792255.34
"GIANOULIS, DEBORAH",DEMOCRATIC,FL,SENATE DISTRICT 008,Challenger,Lost-General,767321.23
"HASTINGS, ALCEE L",DEMOCRATIC,FL,US HOUSE DISTRICT FL 023,Incumbent,Won-General,763030.36
"HARIDOPOLOS, MIKE",REPUBLICAN,FL,SENATE DISTRICT 026,Incumbent,Default Winner-General,701871.83
"YOUNG, C W BILL",REPUBLICAN,FL,US HOUSE DISTRICT FL 010,Incumbent,Won-General,687308.76
"STEARNS, CLIFFORD B (CLIFF)",REPUBLICAN,FL,US HOUSE DISTRICT FL 006,Incumbent,Won-General,666763.70
"DIAZ-BALART, MARIO",REPUBLICAN,FL,US HOUSE DISTRICT FL 021,Open,Won-General,650663.42
"EDWARDS, LORI",DEMOCRATIC,FL,US HOUSE DISTRICT FL 012,Open,Lost-General,640356.37
"DIAZ DE LA PORTILLA, MIGUEL A",REPUBLICAN,FL,SENATE DISTRICT 036,Open,Won-General,635904.62
"YOUNG, DANA",REPUBLICAN,FL,HOUSE DISTRICT 057,Open,Won-General,625205.04
"BENACQUISTO, LIZBETH",REPUBLICAN,FL,SENATE DISTRICT 027,Open,Won-General,618340.02
"MILLER, JEFF",REPUBLICAN,FL,US HOUSE DISTRICT FL 001,Incumbent,Won-General,567242.85
"EVERS, GREG",REPUBLICAN,FL,SENATE DISTRICT 002,Open,Won-General,536051.42
"MONTFORD, BILL",DEMOCRATIC,FL,SENATE DISTRICT 006,Open,Won-General,535154.52
"NUGENT, RICHARD B (RICH)",REPUBLICAN,FL,US HOUSE DISTRICT FL 005,Open,Won-General,517860.15
"PRENDERGAST, MIKE",REPUBLICAN,FL,US HOUSE DISTRICT FL 011,Challenger,Lost-General,509917.15
"RADER, KEVIN",DEMOCRATIC,FL,SENATE DISTRICT 027,Open,Lost-General,502081.85
"WILSON, FREDERICA S",DEMOCRATIC,FL,US HOUSE DISTRICT FL 017,Open,Won-General,500639.86
"CRENSHAW, ANDER",REPUBLICAN,FL,US HOUSE DISTRICT FL 004,Incumbent,Won-General,473360.73
"FRANK, STACY C",DEMOCRATIC,FL,HOUSE DISTRICT 057,Open,Lost-General,455161.12
"DIAZ, JOSE F",REPUBLICAN,FL,HOUSE DISTRICT 115,Open,Won-General,451249.51
"HORNER, MIKE",REPUBLICAN,FL,HOUSE DISTRICT 079,Incumbent,Won-General,441806.25
"MCGRIFF JR, PERRY C",DEMOCRATIC,FL,SENATE DISTRICT 014,Challenger,Lost-General,432018.23
"BILECA, MICHAEL",REPUBLICAN,FL,HOUSE DISTRICT 117,Open,Won-General,428833.33
"OELRICH, STEVE",REPUBLICAN,FL,SENATE DISTRICT 014,Incumbent,Won-General,410852.80
"NUNEZ, JEANETTE",REPUBLICAN,FL,HOUSE DISTRICT 112,Open,Won-General,406103.04
"BRANDES, JEFFREY R (JEFF)",REPUBLICAN,FL,HOUSE DISTRICT 052,Challenger,Won-General,398436.87
"HAYS, ALAN",REPUBLICAN,FL,SENATE DISTRICT 020,Open,Won-General,394900.30
"NORMAN, JIM",REPUBLICAN,FL,SENATE DISTRICT 012,Open,Won-General,393287.55
"ALTMAN, THAD",REPUBLICAN,FL,SENATE DISTRICT 024,Incumbent,Won-General,375340.90
"EDWARDS WALPOLE, KATIE",DEMOCRATIC,FL,HOUSE DISTRICT 119,Open,Lost-General,371978.80
"HARRINGTON, KAREN",REPUBLICAN,FL,US HOUSE DISTRICT FL 020,Challenger,Lost-General,363965.93
"HARRELL, GAYLE",REPUBLICAN,FL,HOUSE DISTRICT 081,Challenger,Won-General,362032.09
"SKIDMORE, KELLY",DEMOCRATIC,FL,SENATE DISTRICT 025,Open,Lost-General,360141.18
"FETTERMAN, ADAM",DEMOCRATIC,FL,HOUSE DISTRICT 081,Incumbent,Lost-General,347169.40
"STEUBE, GREG",REPUBLICAN,FL,HOUSE DISTRICT 067,Open,Won-General,345988.09
"GAETZ, DON",REPUBLICAN,FL,SENATE DISTRICT 004,Incumbent,Default Winner-General,344720.36
"DORWORTH, CHRISTOPHER ERICKSON",REPUBLICAN,FL,HOUSE DISTRICT 034,Incumbent,Won-General,338342.25
"ROONEY JR, PATRICK",REPUBLICAN,FL,HOUSE DISTRICT 083,Open,Won-General,335285.57
"FITZGERALD, KEITH",DEMOCRATIC,FL,HOUSE DISTRICT 069,Incumbent,Lost-General,333089.50
"LONG, JANET C",DEMOCRATIC,FL,HOUSE DISTRICT 051,Incumbent,Lost-General,329025.69
"GARCIA, RENE",REPUBLICAN,FL,SENATE DISTRICT 040,Open,Won-General,323420.15
"JUSTICE, CHARLIE",DEMOCRATIC,FL,US HOUSE DISTRICT FL 010,Challenger,Lost-General,321027.81
"LOPEZ-CANTERA, CARLOS",REPUBLICAN,FL,HOUSE DISTRICT 113,Incumbent,Won-General,319740.61
"ARTILES, FRANK",REPUBLICAN,FL,HOUSE DISTRICT 119,Open,Won-General,316285.29
"PRECOURT, STEPHEN L",REPUBLICAN,FL,HOUSE DISTRICT 041,Incumbent,Won-General,312045.93
"BOYD, DEBBIE",DEMOCRATIC,FL,HOUSE DISTRICT 011,Incumbent,Lost-General,306986.11
"DUNMIRE, PEG",TEA,FL,US HOUSE DISTRICT FL 008,Challenger,Lost-General,302122.31
"PERRY, KEITH",REPUBLICAN,FL,HOUSE DISTRICT 022,Open,Won-General,300876.28
"HARRISON, SHAWN",REPUBLICAN,FL,HOUSE DISTRICT 060,Open,Won-General,295179.83
"EISNAUGLE, ERIC J",REPUBLICAN,FL,HOUSE DISTRICT 040,Incumbent,Won-General,289945.68
