Candidate,Party,State,Office,Incumbency,Result,Total Money
"BACHMANN, MICHELE",REPUBLICAN,MN,US HOUSE DISTRICT MN 006,Incumbent,Won-General,13664150.80
"DAYTON, MARK & SOLON, YVONNE PRETTNER",DEMOCRATIC-FARMER-LABOR,MN,GOVERNOR / LIEUTENANT GOVERNOR,Open,Won-General,5373673.99
"CLARK, TARRYL",DEMOCRATIC-FARMER-LABOR,MN,US HOUSE DISTRICT MN 006,Challenger,Lost-General,4566648.72
"EMMER JR, THOMAS EARL & MEEKS, ANNETTE T",REPUBLICAN,MN,GOVERNOR / LIEUTENANT GOVERNOR,Open,Lost-General,3405558.97
"PAULSEN, ERIK",REPUBLICAN,MN,US HOUSE DISTRICT MN 003,Incumbent,Won-General,2669475.57
"WALZ, TIMOTHY J",DEMOCRATIC-FARMER-LABOR,MN,US HOUSE DISTRICT MN 001,Incumbent,Won-General,2129510.41
"OBERSTAR, JAMES L",DEMOCRATIC-FARMER-LABOR,MN,US HOUSE DISTRICT MN 008,Incumbent,Lost-General,1727569.91
"KLINE, JOHN",REPUBLICAN,MN,US HOUSE DISTRICT MN 002,Incumbent,Won-General,1566419.01
"ELLISON, KEITH MAURICE",DEMOCRATIC-FARMER-LABOR,MN,US HOUSE DISTRICT MN 005,Incumbent,Won-General,1383412.18
"HORNER, TOM & MULDER, JAMES A",INDEPENDENCE,MN,GOVERNOR / LIEUTENANT GOVERNOR,Open,Lost-General,1219276.77
"PETERSON, COLLIN C",DEMOCRATIC-FARMER-LABOR,MN,US HOUSE DISTRICT MN 007,Incumbent,Won-General,1162707.48
"DEMMER, RANDY",REPUBLICAN,MN,US HOUSE DISTRICT MN 001,Challenger,Lost-General,862044.55
"MCCOLLUM, BETTY",DEMOCRATIC-FARMER-LABOR,MN,US HOUSE DISTRICT MN 004,Incumbent,Won-General,836922.11
"CRAVAACK, CHIP",REPUBLICAN,MN,US HOUSE DISTRICT MN 008,Challenger,Won-General,653809.60
"SWANSON, LORI",DEMOCRATIC-FARMER-LABOR,MN,ATTORNEY GENERAL,Incumbent,Won-General,646919.31
"MEFFERT, JIM",DEMOCRATIC-FARMER-LABOR,MN,US HOUSE DISTRICT MN 003,Challenger,Lost-General,525374.80
"BYBERG, LEE",REPUBLICAN,MN,US HOUSE DISTRICT MN 007,Challenger,Lost-General,385767.29
"RITCHIE, MARK",DEMOCRATIC-FARMER-LABOR,MN,SECRETARY OF STATE,Incumbent,Won-General,349115.49
"OTTO, REBECCA",DEMOCRATIC-FARMER-LABOR,MN,AUDITOR,Incumbent,Won-General,255133.25
"COLLETT, TERESA",REPUBLICAN,MN,US HOUSE DISTRICT MN 004,Challenger,Lost-General,214852.97
"ANDERSON, PATRICIA (PAT)",REPUBLICAN,MN,AUDITOR,Challenger,Lost-General,162061.37
"SEVERSON, DAN (DOC)",REPUBLICAN,MN,SECRETARY OF STATE,Challenger,Lost-General,157917.28
"MICHEL, GEOFFREY",REPUBLICAN,MN,SENATE DISTRICT 041,Incumbent,Won-General,126995.71
"ATKINS, JOE",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 039B,Incumbent,Won-General,121891.59
"BARDEN, CHRIS",REPUBLICAN,MN,ATTORNEY GENERAL,Challenger,Lost-General,108938.07
"DOWNEY, KEITH",REPUBLICAN,MN,HOUSE DISTRICT 041A,Incumbent,Won-General,104540.27
"BAKK, THOMAS (TOM)",DEMOCRATIC-FARMER-LABOR,MN,SENATE DISTRICT 006,Incumbent,Won-General,102787.75
"KUBLY, GARY W",DEMOCRATIC-FARMER-LABOR,MN,SENATE DISTRICT 020,Incumbent,Won-General,98006.96
"TOMASSONI, DAVID J",DEMOCRATIC-FARMER-LABOR,MN,SENATE DISTRICT 005,Incumbent,Won-General,97834.94
"HOUSLEY, KARIN",REPUBLICAN,MN,SENATE DISTRICT 057,Challenger,Lost-General,96798.32
"DEMOS, JOEL",REPUBLICAN,MN,US HOUSE DISTRICT MN 005,Challenger,Lost-General,93035.57
"LYNCH, ANN",DEMOCRATIC-FARMER-LABOR,MN,SENATE DISTRICT 030,Incumbent,Lost-General,88454.92
"MADORE, SHELLEY J",DEMOCRATIC-FARMER-LABOR,MN,US HOUSE DISTRICT MN 002,Challenger,Lost-General,87617.47
"SHERAN, KATHLEEN",DEMOCRATIC-FARMER-LABOR,MN,SENATE DISTRICT 023,Incumbent,Won-General,87479.84
"CARLSON, JAMES",DEMOCRATIC-FARMER-LABOR,MN,SENATE DISTRICT 038,Incumbent,Lost-General,86022.59
"BONOFF, TERRI E",DEMOCRATIC-FARMER-LABOR,MN,SENATE DISTRICT 043,Incumbent,Won-General,84750.82
"COHEN, RICHARD",DEMOCRATIC-FARMER-LABOR,MN,SENATE DISTRICT 064,Incumbent,Won-General,80931.22
"INGEBRIGTSEN, WILLIAM G",REPUBLICAN,MN,SENATE DISTRICT 011,Incumbent,Won-General,77917.95
"SKOGEN, DAN",DEMOCRATIC-FARMER-LABOR,MN,SENATE DISTRICT 010,Incumbent,Lost-General,76781.59
"SALTZMAN, KATHY",DEMOCRATIC-FARMER-LABOR,MN,SENATE DISTRICT 056,Incumbent,Lost-General,76214.01
"ROPES, SHARON ERICKSON",DEMOCRATIC-FARMER-LABOR,MN,SENATE DISTRICT 031,Incumbent,Lost-General,75476.43
"STAUNTON, KEVIN",DEMOCRATIC-FARMER-LABOR,MN,HOUSE DISTRICT 041A,Challenger,Lost-General,73227.36
"MEUNIER, PAUL",DEMOCRATIC-FARMER-LABOR,MN,SENATE DISTRICT 049,Open,Lost-General,72563.70
"POGEMILLER, LAWRENCE J",DEMOCRATIC-FARMER-LABOR,MN,SENATE DISTRICT 059,Incumbent,Won-General,71815.23
"SENJEM, DAVID H",REPUBLICAN,MN,SENATE DISTRICT 029,Incumbent,Won-General,70865.00
"NELSON, CARLA JEAN",REPUBLICAN,MN,SENATE DISTRICT 030,Challenger,Won-General,70504.47
"MILLER, JEREMY",REPUBLICAN,MN,SENATE DISTRICT 031,Challenger,Won-General,69984.07
"LOUREY, ANTHONY L (TONY)",DEMOCRATIC-FARMER-LABOR,MN,SENATE DISTRICT 008,Incumbent,Won-General,69717.27
"SPARKS, DANIEL",DEMOCRATIC-FARMER-LABOR,MN,SENATE DISTRICT 027,Incumbent,Won-General,68831.70
"BERGLIN, LINDA",DEMOCRATIC-FARMER-LABOR,MN,SENATE DISTRICT 061,Incumbent,Won-General,68794.93
"REST, ANN H",DEMOCRATIC-FARMER-LABOR,MN,SENATE DISTRICT 045,Incumbent,Won-General,68226.79
"DIBBLE, D SCOTT",DEMOCRATIC-FARMER-LABOR,MN,SENATE DISTRICT 060,Incumbent,Won-General,67436.62
"ZELLERS, KURT",REPUBLICAN,MN,HOUSE DISTRICT 032B,Incumbent,Won-General,66533.63
"WIGER, CHARLES (CHUCK)",DEMOCRATIC-FARMER-LABOR,MN,SENATE DISTRICT 055,Incumbent,Won-General,65529.98
"SIEBEN, KATIE",DEMOCRATIC-FARMER-LABOR,MN,SENATE DISTRICT 057,Incumbent,Won-General,64511.06
"RUMMEL, SANDY",DEMOCRATIC-FARMER-LABOR,MN,SENATE DISTRICT 053,Incumbent,Lost-General,64208.22
"METZEN, JAMES P",DEMOCRATIC-FARMER-LABOR,MN,SENATE DISTRICT 039,Incumbent,Won-General,64199.12
"OLSEEN, RICK",DEMOCRATIC-FARMER-LABOR,MN,SENATE DISTRICT 017,Incumbent,Lost-General,63844.22
"WALDORF, GENE",INDEPENDENT,MN,US HOUSE DISTRICT MN 007,Challenger,Lost-General,62351.20
"DOLL, JOHN",DEMOCRATIC-FARMER-LABOR,MN,SENATE DISTRICT 040,Incumbent,Lost-General,61134.34
"PEDERSON, JOHN",REPUBLICAN,MN,SENATE DISTRICT 015,Open,Won-General,60822.72
"TORGERSON, LYNNE",INDEPENDENT,MN,US HOUSE DISTRICT MN 005,Challenger,Lost-General,60786.63
"TORRES RAY, PATRICIA",DEMOCRATIC-FARMER-LABOR,MN,SENATE DISTRICT 062,Incumbent,Won-General,59413.93
"SCHEID, LINDA",DEMOCRATIC-FARMER-LABOR,MN,SENATE DISTRICT 046,Incumbent,Won-General,57690.92
"ANDERSON, ELLEN R",DEMOCRATIC-FARMER-LABOR,MN,SENATE DISTRICT 066,Incumbent,Won-General,56005.47
