Candidate,Party,State,Office,Incumbency,Result,Total Money
"CRAPO, MIKE",REPUBLICAN,ID,US SENATE DISTRICT ID SW-CLASS III,Incumbent,Won-General,4803512.07
"MINNICK, WALT",DEMOCRATIC,ID,US HOUSE DISTRICT ID 001,Incumbent,Lost-General,2578199.93
"OTTER, C L (BUTCH)",REPUBLICAN,ID,GOVERNOR,Incumbent,Won-General,2175577.56
"ALLRED, KEITH",DEMOCRATIC,ID,GOVERNOR,Challenger,Lost-General,1200308.31
"SIMPSON, MICHAEL KEITH (MIKE)",REPUBLICAN,ID,US HOUSE DISTRICT ID 002,Incumbent,Won-General,793031.35
"LABRADOR, RAUL RAFAEL",REPUBLICAN,ID,US HOUSE DISTRICT ID 001,Challenger,Won-General,717840.05
"LITTLE, BRAD",REPUBLICAN,ID,LIEUTENANT GOVERNOR,Incumbent,Won-General,431979.10
"LUNA, TOM",REPUBLICAN,ID,SUPERINTENDENT OF PUBLIC INSTRUCTION,Incumbent,Won-General,249601.62
"OLSON, STANLEY JOSEPH",DEMOCRATIC,ID,SUPERINTENDENT OF PUBLIC INSTRUCTION,Challenger,Lost-General,119929.00
"KEMP, JANA M",INDEPENDENT,ID,GOVERNOR,Challenger,Lost-General,114018.82
"MCGEE, JOHN",REPUBLICAN,ID,SENATE DISTRICT 010,Incumbent,Won-General,111431.81
"WASDEN, LAWRENCE",REPUBLICAN,ID,ATTORNEY GENERAL,Incumbent,Won-General,105738.89
"BURDICK, ROGER S",NONPARTISAN,ID,SUPREME COURT-BURDICK SEAT,Incumbent,Default Winner-General,100858.79
"SULLIVAN, PATRICK TOM",DEMOCRATIC,ID,US SENATE DISTRICT ID SW-CLASS III,Challenger,Lost-General,93191.41
"YSURSA, BEN",REPUBLICAN,ID,SECRETARY OF STATE,Incumbent,Won-General,84987.76
"JONES, DONNA M",REPUBLICAN,ID,CONTROLLER,Incumbent,Won-General,76954.49
"MOYLE, MIKE",REPUBLICAN,ID,HOUSE DISTRICT 014-POSITION A,Incumbent,Won-General,59885.00
"STENNETT, MICHELLE RICHER",DEMOCRATIC,ID,SENATE DISTRICT 025,Open,Won-General,56775.00
"TORYANSKI, MITCHELL E (MITCH)",REPUBLICAN,ID,SENATE DISTRICT 018,Open,Won-General,56385.00
"BERCH, STEVE ALAN",DEMOCRATIC,ID,HOUSE DISTRICT 014-POSITION B,Open,Lost-General,52251.28
"FULCHER, RUSSELL M (RUSS)",REPUBLICAN,ID,SENATE DISTRICT 021,Incumbent,Won-General,49666.54
"BUCKNER-WEBB, CHERIE",DEMOCRATIC,ID,HOUSE DISTRICT 019-POSITION A,Open,Won-General,49145.12
"SMYSER, MELINDA S",REPUBLICAN,ID,SENATE DISTRICT 011,Open,Won-General,47941.01
"BEDKE, SCOTT C",REPUBLICAN,ID,HOUSE DISTRICT 027-POSITION A,Incumbent,Won-General,47645.00
"RUSCHE, JOHN M",DEMOCRATIC,ID,HOUSE DISTRICT 007-POSITION B,Incumbent,Won-General,46836.71
"DURST, BRANDEN J",DEMOCRATIC,ID,SENATE DISTRICT 018,Open,Lost-General,46734.28
"DENNEY, LAWERENCE E",REPUBLICAN,ID,HOUSE DISTRICT 009-POSITION A,Incumbent,Won-General,45850.00
"DAVIS, BART M",REPUBLICAN,ID,SENATE DISTRICT 033,Incumbent,Won-General,44610.00
"BROADSWORD, JOYCE M",REPUBLICAN,ID,SENATE DISTRICT 002,Incumbent,Won-General,43098.00
"MOSSMAN, RALPH L",DEMOCRATIC,ID,HOUSE DISTRICT 031-POSITION B,Challenger,Lost-General,42667.49
"BAYER, CLIFFORD R (CLIFF)",REPUBLICAN,ID,HOUSE DISTRICT 021-POSITION B,Incumbent,Won-General,42244.99
"WARD-ENGELKING, JANIE",DEMOCRATIC,ID,HOUSE DISTRICT 018-POSITION A,Open,Lost-General,42052.95
"CAMERON, DEAN L",REPUBLICAN,ID,SENATE DISTRICT 026,Incumbent,Won-General,42000.00
"HAMMOND, JIM",REPUBLICAN,ID,SENATE DISTRICT 005,Incumbent,Won-General,40436.00
"WERK, ELLIOT",DEMOCRATIC,ID,SENATE DISTRICT 017,Incumbent,Won-General,39849.98
"LOVELL, BRENDA",DEMOCRATIC,ID,HOUSE DISTRICT 015-POSITION A,Challenger,Lost-General,38779.58
"BOUMA, GRESHAM DALE",REPUBLICAN,ID,SENATE DISTRICT 006,Open,Lost-General,38612.20
"THOMPSON, JEFFREY D",REPUBLICAN,ID,HOUSE DISTRICT 033-POSITION A,Incumbent,Won-General,38100.00
"JAQUET, WENDY",DEMOCRATIC,ID,HOUSE DISTRICT 025-POSITION A,Incumbent,Won-General,37405.00
"SCHMIDT, DAN J",DEMOCRATIC,ID,SENATE DISTRICT 006,Open,Won-General,36788.42
"GOEDDE, JOHN W",REPUBLICAN,ID,SENATE DISTRICT 004,Incumbent,Won-General,36499.01
"ELLSWORTH, JULIE A",REPUBLICAN,ID,HOUSE DISTRICT 018-POSITION A,Open,Won-General,36037.34
"PERRY, CHRISTY",REPUBLICAN,ID,HOUSE DISTRICT 013-POSITION B,Open,Won-General,35078.84
"NESSET, JEFFREY G",REPUBLICAN,ID,HOUSE DISTRICT 007-POSITION A,Challenger,Won-General,34437.79
"GEDDES, ROBERT L",REPUBLICAN,ID,SENATE DISTRICT 031,Incumbent,Won-General,33510.00
"KEOUGH, SHAWN",REPUBLICAN,ID,SENATE DISTRICT 001,Incumbent,Won-General,32996.24
"BLACK, MAX C",REPUBLICAN,ID,HOUSE DISTRICT 015-POSITION B,Incumbent,Won-General,32167.29
"KING, PHYLIS K",DEMOCRATIC,ID,HOUSE DISTRICT 018-POSITION B,Incumbent,Won-General,32076.12
"VANDER WOUDE, JOHN",REPUBLICAN,ID,HOUSE DISTRICT 021-POSITION A,Open,Won-General,31887.37
"BURGOYNE, GRANT T",DEMOCRATIC,ID,HOUSE DISTRICT 016-POSITION A,Incumbent,Won-General,30622.88
"ROBERTS, KEN",REPUBLICAN,ID,HOUSE DISTRICT 008-POSITION A,Incumbent,Won-General,30585.00
"NONINI, ROBERT A (BOB)",REPUBLICAN,ID,HOUSE DISTRICT 005-POSITION A,Incumbent,Won-General,29631.98
"BILBAO, CARLOS",REPUBLICAN,ID,HOUSE DISTRICT 011-POSITION B,Incumbent,Won-General,29564.42
"CORDER, TIM",REPUBLICAN,ID,SENATE DISTRICT 022,Incumbent,Won-General,29533.38
"DONOVAL, JIM",REPUBLICAN,ID,SENATE DISTRICT 025,Open,Lost-General,29084.05
"LODGE, PATTI ANNE",REPUBLICAN,ID,SENATE DISTRICT 013,Incumbent,Won-General,29050.00
"CHAVEZ, LIZ",DEMOCRATIC,ID,HOUSE DISTRICT 007-POSITION A,Incumbent,Lost-General,28851.07
"CRANE, RONALD G (RON)",REPUBLICAN,ID,TREASURER,Incumbent,Won-General,28791.14
"CHEW, SUE",DEMOCRATIC,ID,HOUSE DISTRICT 017-POSITION B,Incumbent,Won-General,28512.55
"DEMORDAUNT, REED",REPUBLICAN,ID,HOUSE DISTRICT 014-POSITION B,Open,Won-General,28354.15
"LUKER, LYNN M",REPUBLICAN,ID,HOUSE DISTRICT 015-POSITION A,Incumbent,Won-General,28115.51
"MCGIMPSEY, JOHN EARLE",DEMOCRATIC,ID,HOUSE DISTRICT 033-POSITION B,Open,Lost-General,28077.73
"STEGNER, JOSEPH H (JOE)",REPUBLICAN,ID,SENATE DISTRICT 007,Incumbent,Won-General,27586.79
"SHIVELY, JERRY",DEMOCRATIC,ID,HOUSE DISTRICT 033-POSITION A,Challenger,Lost-General,27462.10
"MORLAND, JIM",REPUBLICAN,ID,HOUSE DISTRICT 019-POSITION A,Open,Lost-General,26485.00
"ANDERSON, GREG",DEMOCRATIC,ID,HOUSE DISTRICT 029-POSITION B,Open,Lost-General,25990.19
"CRANE, BRENT J",REPUBLICAN,ID,HOUSE DISTRICT 013-POSITION A,Incumbent,Won-General,25435.82
"BILYEU, DIANE",DEMOCRATIC,ID,SENATE DISTRICT 029,Incumbent,Won-General,25223.97
"HIGGINS, ELFREDA",DEMOCRATIC,ID,HOUSE DISTRICT 016-POSITION B,Incumbent,Won-General,24810.64
"GUTHRIE, JIM K",REPUBLICAN,ID,HOUSE DISTRICT 029-POSITION B,Open,Won-General,24440.00
"MARANO, PAULA",DEMOCRATIC,ID,HOUSE DISTRICT 004-POSITION B,Open,Lost-General,24356.16
"RICHARDSON, PRO-LIFE",INDEPENDENT,ID,GOVERNOR,Challenger,Lost-General,23335.00
"MCKAGUE, SHIRLEY",REPUBLICAN,ID,SENATE DISTRICT 020,Incumbent,Won-General,22772.94
"KILLEN, BILL",DEMOCRATIC,ID,HOUSE DISTRICT 017-POSITION A,Incumbent,Won-General,22109.69
"TRAIL, THOMAS F",REPUBLICAN,ID,HOUSE DISTRICT 006-POSITION A,Incumbent,Won-General,21850.98
"SIMS, M KATHLEEN (KATHY)",REPUBLICAN,ID,HOUSE DISTRICT 004-POSITION B,Open,Won-General,21563.57
"GRIGG, TREVOR",REPUBLICAN,ID,HOUSE DISTRICT 018-POSITION B,Challenger,Lost-General,21550.48
"WINDER, CHARLES L (CHUCK)",REPUBLICAN,ID,SENATE DISTRICT 014,Incumbent,Won-General,21474.74
"BOCK, LESLIE",DEMOCRATIC,ID,SENATE DISTRICT 016,Incumbent,Won-General,20948.95
"BROWN, JUDITH L",DEMOCRATIC,ID,HOUSE DISTRICT 006-POSITION A,Challenger,Lost-General,20798.36
"LOUGHREY, DANIEL A",REPUBLICAN,ID,HOUSE DISTRICT 017-POSITION B,Challenger,Lost-General,20682.42
"PENCE, DONNA LEE",DEMOCRATIC,ID,HOUSE DISTRICT 025-POSITION B,Incumbent,Won-General,20269.54
"LAKE, DENNIS M",REPUBLICAN,ID,HOUSE DISTRICT 028-POSITION A,Incumbent,Won-General,20250.00
"NUXOLL, SHERYL L",REPUBLICAN,ID,SENATE DISTRICT 008,Open,Won-General,20112.32
"ANDRUS, KEN",REPUBLICAN,ID,HOUSE DISTRICT 029-POSITION A,Incumbent,Won-General,19625.00
"MALEPEAI, EDGAR J",DEMOCRATIC,ID,SENATE DISTRICT 030,Incumbent,Won-General,18805.00
"ANDERSON, ERIC",REPUBLICAN,ID,HOUSE DISTRICT 001-POSITION A,Incumbent,Won-General,18665.00
"LOERTSCHER, TOM",REPUBLICAN,ID,HOUSE DISTRICT 031-POSITION B,Incumbent,Won-General,18600.00
"BOLZ, DARRELL G",REPUBLICAN,ID,HOUSE DISTRICT 010-POSITION B,Incumbent,Won-General,18594.24
"STEVENSON, JOHN A (BERT)",REPUBLICAN,ID,HOUSE DISTRICT 026-POSITION A,Incumbent,Won-General,18227.08
"CHADDERDON, MARGE",REPUBLICAN,ID,HOUSE DISTRICT 004-POSITION A,Incumbent,Won-General,18200.00
"MCKENZIE, CURTIS",REPUBLICAN,ID,SENATE DISTRICT 012,Incumbent,Won-General,18150.00
"KOLBET, LANCE",REPUBLICAN,ID,SENATE DISTRICT 029,Challenger,Lost-General,17920.30
"DARRINGTON, DENTON C",REPUBLICAN,ID,SENATE DISTRICT 027,Incumbent,Won-General,17918.33
"WOOD, FRED",REPUBLICAN,ID,HOUSE DISTRICT 027-POSITION B,Incumbent,Won-General,17875.00
"COLLINS, GARY",REPUBLICAN,ID,HOUSE DISTRICT 012-POSITION B,Incumbent,Won-General,17260.00
"HARTGEN, STEPHEN",REPUBLICAN,ID,HOUSE DISTRICT 023-POSITION B,Incumbent,Won-General,17245.00
"PALMER, JOE A",REPUBLICAN,ID,HOUSE DISTRICT 020-POSITION A,Incumbent,Won-General,16825.00
"BAUMBACH, LUCAS V",REPUBLICAN,ID,SENATE DISTRICT 017,Challenger,Lost-General,16791.86
"MABBUTT, MARIA GONZALEZ",DEMOCRATIC,ID,HOUSE DISTRICT 012-POSITION A,Challenger,Lost-General,16428.89
"LEFAVOUR, NICOLE",DEMOCRATIC,ID,SENATE DISTRICT 019,Incumbent,Won-General,16104.66
"BULLARD, MIKE",DEMOCRATIC,ID,HOUSE DISTRICT 004-POSITION A,Challenger,Lost-General,15563.08
"HART, PHIL",REPUBLICAN,ID,HOUSE DISTRICT 003-POSITION B,Incumbent,Won-General,15435.49
"SHEPHERD, PAUL E",REPUBLICAN,ID,HOUSE DISTRICT 008-POSITION B,Incumbent,Won-General,15430.00
"BATEMAN, LINDEN B",REPUBLICAN,ID,HOUSE DISTRICT 033-POSITION B,Open,Won-General,15350.00
"PEREZ, RALPH D",REPUBLICAN,ID,HOUSE DISTRICT 016-POSITION A,Challenger,Lost-General,15225.49
"MCGEACHIN, JANICE",REPUBLICAN,ID,HOUSE DISTRICT 032-POSITION A,Incumbent,Won-General,15160.86
"VICK, STEVE",REPUBLICAN,ID,SENATE DISTRICT 003,Open,Won-General,15093.00
