Candidate,Party,State,Office,Incumbency,Result,Total Money
"OMALLEY, MARTIN J",DEMOCRATIC,MD,GOVERNOR / LIEUTENANT GOVERNOR,Incumbent,Won-General,11049802.13
"EHRLICH JR, ROBERT L",REPUBLICAN,MD,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Lost-General,7563942.15
"MIKULSKI, BARBARA A",DEMOCRATIC,MD,US SENATE DISTRICT MD SW-CLASS III,Incumbent,Won-General,5490130.19
"HOYER, STENY",DEMOCRATIC,MD,US HOUSE DISTRICT MD 005,Incumbent,Won-General,4445821.43
"GANSLER, DOUGLAS F",DEMOCRATIC,MD,ATTORNEY GENERAL,Incumbent,Won-General,2819721.33
"KRATOVIL JR, FRANK M",DEMOCRATIC,MD,US HOUSE DISTRICT MD 001,Incumbent,Lost-General,2571021.12
"HARRIS, ANDREW P (ANDY)",REPUBLICAN,MD,US HOUSE DISTRICT MD 001,Challenger,Won-General,2248884.57
"VAN HOLLEN JR, CHRISTOPHER J (CHRIS)",DEMOCRATIC,MD,US HOUSE DISTRICT MD 008,Incumbent,Won-General,1801916.34
"BROWN, ANTHONY G",DEMOCRATIC,MD,GOVERNOR / LIEUTENANT GOVERNOR,Incumbent,Won-General,1570356.22
"MILLER JR, THOMAS V (MIKE)",DEMOCRATIC,MD,SENATE DISTRICT 027,Incumbent,Won-General,1275813.19
"RUPPERSBERGER, C A DUTCH",DEMOCRATIC,MD,US HOUSE DISTRICT MD 002,Incumbent,Won-General,1131009.88
"FRANCHOT, PETER V",DEMOCRATIC,MD,COMPTROLLER,Incumbent,Won-General,1097288.96
"SARBANES, JOHN P",DEMOCRATIC,MD,US HOUSE DISTRICT MD 003,Incumbent,Won-General,900781.49
"BUSCH, MICHAEL E (MIKE)",DEMOCRATIC,MD,HOUSE DISTRICT 030,Incumbent,Won-General,854504.61
"CUMMINGS, ELIJAH",DEMOCRATIC,MD,US HOUSE DISTRICT MD 007,Incumbent,Won-General,761087.40
"WARGOTZ, ERIC S",REPUBLICAN,MD,US SENATE DISTRICT MD SW-CLASS III,Challenger,Lost-General,748852.53
"EDWARDS, DONNA FERN",DEMOCRATIC,MD,US HOUSE DISTRICT MD 004,Incumbent,Won-General,643074.39
"LOLLAR, CHARLES",REPUBLICAN,MD,US HOUSE DISTRICT MD 005,Challenger,Lost-General,578227.82
"MOONEY, ALEXANDER X",REPUBLICAN,MD,SENATE DISTRICT 003,Incumbent,Lost-General,551513.62
"MIDDLETON, THOMAS MCCLAIN (MAC)",DEMOCRATIC,MD,SENATE DISTRICT 028,Incumbent,Won-General,455588.17
"DEGRANGE SR, JAMES E",DEMOCRATIC,MD,SENATE DISTRICT 032,Incumbent,Won-General,396907.44
"GARAGIOLA, ROB",DEMOCRATIC,MD,SENATE DISTRICT 015,Incumbent,Won-General,379817.12
"DAVIS, DERECK EUGENE",DEMOCRATIC,MD,HOUSE DISTRICT 025,Incumbent,Won-General,344975.00
