Candidate,Party,State,Office,Incumbency,Result,Total Money
"BLUNT, ROY",REPUBLICAN,MO,US SENATE DISTRICT MO SW-CLASS III,Open,Won-General,11849591.19
"CARNAHAN, ROBIN",DEMOCRATIC,MO,US SENATE DISTRICT MO SW-CLASS III,Open,Lost-General,10361444.56
"SKELTON, IKE",DEMOCRATIC,MO,US HOUSE DISTRICT MO 004,Incumbent,Lost-General,2956494.58
"SCHWEICH, THOMAS A (TOM)",REPUBLICAN,MO,AUDITOR,Challenger,Won-General,2312679.44
"CARNAHAN, RUSS",DEMOCRATIC,MO,US HOUSE DISTRICT MO 003,Incumbent,Won-General,2113688.80
"EMERSON, JO ANN",REPUBLICAN,MO,US HOUSE DISTRICT MO 008,Incumbent,Won-General,1995285.16
"TILLEY, STEVEN (STEVE)",REPUBLICAN,MO,HOUSE DISTRICT 106,Incumbent,Won-General,1772317.82
"SOWERS, TOMMY",DEMOCRATIC,MO,US HOUSE DISTRICT MO 008,Challenger,Lost-General,1578012.86
"MARTIN, ED",REPUBLICAN,MO,US HOUSE DISTRICT MO 003,Challenger,Lost-General,1504868.54
"LAMPING, JOHN T",REPUBLICAN,MO,SENATE DISTRICT 024,Open,Won-General,1382698.26
"HARTZLER, V (VICKI)",REPUBLICAN,MO,US HOUSE DISTRICT MO 004,Challenger,Won-General,1346663.59
"MONTEE, SUSAN K",DEMOCRATIC,MO,AUDITOR,Incumbent,Lost-General,1260797.74
"LONG, BILLY",REPUBLICAN,MO,US HOUSE DISTRICT MO 007,Open,Won-General,1227254.77
"LUETKEMEYER, BLAINE",REPUBLICAN,MO,US HOUSE DISTRICT MO 009,Incumbent,Won-General,1072538.74
"GRAVES JR, SAMUEL B (SAM)",REPUBLICAN,MO,US HOUSE DISTRICT MO 006,Incumbent,Won-General,1060733.48
"FRASER, BARBARA W",DEMOCRATIC,MO,SENATE DISTRICT 024,Open,Lost-General,882116.98
"SHOEMYER, WES",DEMOCRATIC,MO,SENATE DISTRICT 018,Incumbent,Lost-General,847936.84
"AKIN, W TODD",REPUBLICAN,MO,US HOUSE DISTRICT MO 002,Incumbent,Won-General,750792.40
"RICHARD, RONALD F (RON)",REPUBLICAN,MO,SENATE DISTRICT 032,Open,Won-General,711224.42
"CLAY JR, WILLIAM LACY",DEMOCRATIC,MO,US HOUSE DISTRICT MO 001,Incumbent,Won-General,687449.67
"CLEAVER II, EMANUEL",DEMOCRATIC,MO,US HOUSE DISTRICT MO 005,Incumbent,Won-General,639022.72
"SCHAAF, ROB",REPUBLICAN,MO,SENATE DISTRICT 034,Open,Won-General,613204.95
"LAGER, BRAD",REPUBLICAN,MO,SENATE DISTRICT 012,Incumbent,Won-General,601952.19
"KEHOE, MICHAEL L (MIKE)",REPUBLICAN,MO,SENATE DISTRICT 006,Open,Won-General,595087.70
"MUNZLINGER, BRIAN",REPUBLICAN,MO,SENATE DISTRICT 018,Challenger,Won-General,579363.08
"BARNITZ, FRANK",DEMOCRATIC,MO,SENATE DISTRICT 016,Incumbent,Lost-General,549205.51
"JONES, TIMOTHY W",REPUBLICAN,MO,HOUSE DISTRICT 089,Incumbent,Won-General,538679.92
"DIXON, BOB",REPUBLICAN,MO,SENATE DISTRICT 030,Open,Won-General,524438.87
"PARSON, MICHAEL L (MIKE)",REPUBLICAN,MO,SENATE DISTRICT 028,Open,Won-General,523263.21
"BROWN, DAN W",REPUBLICAN,MO,SENATE DISTRICT 016,Challenger,Won-General,501977.01
"RUPP, SCOTT T",REPUBLICAN,MO,SENATE DISTRICT 002,Incumbent,Won-General,479998.24
"NIEVES, BRIAN",REPUBLICAN,MO,SENATE DISTRICT 026,Open,Won-General,365340.16
"KRAUS, WILL",REPUBLICAN,MO,SENATE DISTRICT 008,Open,Won-General,332005.20
"WASSON, JAY M",REPUBLICAN,MO,SENATE DISTRICT 020,Open,Won-General,313050.19
"DIEHL JR, JOHN J",REPUBLICAN,MO,HOUSE DISTRICT 087,Incumbent,Won-General,306580.15
"TALBOY, MIKE",DEMOCRATIC,MO,HOUSE DISTRICT 037,Incumbent,Won-General,287717.90
"TURK, JACOB",REPUBLICAN,MO,US HOUSE DISTRICT MO 005,Challenger,Lost-General,270748.19
"MCKENNA, RYAN",DEMOCRATIC,MO,SENATE DISTRICT 022,Incumbent,Won-General,256766.35
"JUSTUS, JOLIE L",DEMOCRATIC,MO,SENATE DISTRICT 010,Incumbent,Won-General,247461.84
"KELLY, CHRIS",DEMOCRATIC,MO,HOUSE DISTRICT 024,Incumbent,Won-General,227656.21
"KEAVENY, JOSEPH P (JOE)",DEMOCRATIC,MO,SENATE DISTRICT 004,Incumbent,Won-General,212086.36
"KANDER, JASON",DEMOCRATIC,MO,HOUSE DISTRICT 044,Incumbent,Won-General,203137.19
"ROORDA, JEFF",DEMOCRATIC,MO,HOUSE DISTRICT 102,Incumbent,Lost-General,202119.92
"ENGLUND, VICKI LORENZ",DEMOCRATIC,MO,HOUSE DISTRICT 085,Incumbent,Lost-General,193889.24
"RUCKER, MARTIN T",DEMOCRATIC,MO,SENATE DISTRICT 034,Open,Lost-General,190935.48
"CHAPPELLE-NADAL, MARIA N",DEMOCRATIC,MO,SENATE DISTRICT 014,Open,Won-General,185044.35
"BULLARD JR, JOHN R",DEMOCRATIC,MO,HOUSE DISTRICT 054,Open,Lost-General,167789.05
"WITTE, LINDA",DEMOCRATIC,MO,HOUSE DISTRICT 010,Open,Lost-General,158077.89
"SCHATZ, DAVE",REPUBLICAN,MO,HOUSE DISTRICT 111,Open,Won-General,156320.70
"ZIMMERMAN, JACOB B (JAKE)",DEMOCRATIC,MO,HOUSE DISTRICT 083,Incumbent,Won-General,156061.60
"RODGERS, CLAY",DEMOCRATIC,MO,HOUSE DISTRICT 055,Open,Lost-General,150690.06
"SCHOELLER, SHANE",REPUBLICAN,MO,HOUSE DISTRICT 139,Incumbent,Won-General,149175.05
"BRANDOM, ELLEN",REPUBLICAN,MO,HOUSE DISTRICT 160,Incumbent,Won-General,149149.51
"SCHULTZ, KELLY",DEMOCRATIC,MO,HOUSE DISTRICT 021,Open,Lost-General,148763.70
"RIDDLE, JEANIE",REPUBLICAN,MO,HOUSE DISTRICT 020,Incumbent,Won-General,146709.00
"NORRIS, LEXI",DEMOCRATIC,MO,HOUSE DISTRICT 030,Open,Lost-General,146385.62
"WHITE, WILLIAM E (BILL)",REPUBLICAN,MO,HOUSE DISTRICT 129,Open,Won-General,144114.94
