Candidate,Party,State,Office,Incumbency,Result,Total Money
"MURRAY, PATTY",DEMOCRATIC,WA,US SENATE DISTRICT WA SW-CLASS III,Incumbent,Won-General,16630144.29
"ROSSI, DINO J",REPUBLICAN,WA,US SENATE DISTRICT WA SW-CLASS III,Challenger,Lost-General,9608885.94
"DELBENE, SUZAN K",DEMOCRATIC,WA,US HOUSE DISTRICT WA 008,Challenger,Lost-General,4007045.48
"REICHERT, DAVE",REPUBLICAN,WA,US HOUSE DISTRICT WA 008,Incumbent,Won-General,2768107.67
"LARSEN, RICK",DEMOCRATIC,WA,US HOUSE DISTRICT WA 002,Incumbent,Won-General,2021070.36
"HECK, DENNIS R (DENNY)",DEMOCRATIC,WA,US HOUSE DISTRICT WA 003,Open,Lost-General,1967331.35
"BEUTLER, JAIME LYNN HERRERA",REPUBLICAN,WA,US HOUSE DISTRICT WA 003,Open,Won-General,1585596.57
"MCMORRIS RODGERS, CATHY",REPUBLICAN,WA,US HOUSE DISTRICT WA 005,Incumbent,Won-General,1383163.00
"INSLEE, JAY ROBERT",DEMOCRATIC,WA,US HOUSE DISTRICT WA 001,Incumbent,Won-General,1338516.37
"DICKS, NORM",DEMOCRATIC,WA,US HOUSE DISTRICT WA 006,Incumbent,Won-General,1263112.07
"KOSTER, JOHN M",REPUBLICAN,WA,US HOUSE DISTRICT WA 002,Challenger,Lost-General,1092357.90
"HASTINGS, DOC",REPUBLICAN,WA,US HOUSE DISTRICT WA 004,Incumbent,Won-General,997105.44
"DIDIER, CLINT",REPUBLICAN,WA,US SENATE DISTRICT WA SW-CLASS III,Challenger,Lost-Top Two Primary,946328.45
"SMITH, ADAM",DEMOCRATIC,WA,US HOUSE DISTRICT WA 009,Incumbent,Won-General,916252.50
"AKERS, PAUL A",REPUBLICAN,WA,US SENATE DISTRICT WA SW-CLASS III,Challenger,Lost-Top Two Primary,713846.88
"BENNETT, GREGG DOUGLAS",REPUBLICAN,WA,SENATE DISTRICT 048,Challenger,Lost-General,609834.50
"MCDERMOTT, JIM",DEMOCRATIC,WA,US HOUSE DISTRICT WA 007,Incumbent,Won-General,580401.57
"MARR, CHRISTOPHER J",DEMOCRATIC,WA,SENATE DISTRICT 006,Incumbent,Lost-General,532515.77
"BAUMGARTNER, MICHAEL J (MIKE)",REPUBLICAN,WA,SENATE DISTRICT 006,Challenger,Won-General,443952.98
"HILL, ANDREW R (ANDY)",REPUBLICAN,WA,SENATE DISTRICT 045,Challenger,Won-General,418782.49
"LITZOW, STEPHEN R",REPUBLICAN,WA,SENATE DISTRICT 041,Challenger,Won-General,409060.20
"KAUFFMAN, CLAUDIA",DEMOCRATIC,WA,SENATE DISTRICT 047,Incumbent,Lost-General,384218.88
"FAIN, JOSEPH (JOE)",REPUBLICAN,WA,SENATE DISTRICT 047,Challenger,Won-General,362366.43
"KILMER, DEREK C",DEMOCRATIC,WA,SENATE DISTRICT 026,Incumbent,Won-General,350424.02
