Candidate,Party,State,Office,Incumbency,Result,Total Money
"FEINGOLD, RUSSELL DANA",DEMOCRATIC,WI,US SENATE DISTRICT WI SW-CLASS III,Incumbent,Lost-General,20413100.14
"JOHNSON, RONALD HAROLD (RON)",REPUBLICAN,WI,US SENATE DISTRICT WI SW-CLASS III,Challenger,Won-General,15237973.99
"WALKER, SCOTT K & KLEEFISCH, REBECCA",REPUBLICAN,WI,GOVERNOR / LIEUTENANT GOVERNOR,Open,Won-General,11363316.83
"BARRETT, TOM & NELSON, TOM",DEMOCRATIC,WI,GOVERNOR / LIEUTENANT GOVERNOR,Open,Lost-General,6461576.64
"RYAN, PAUL D",REPUBLICAN,WI,US HOUSE DISTRICT WI 001,Incumbent,Won-General,3784638.95
"KAGEN, STEVEN L",DEMOCRATIC,WI,US HOUSE DISTRICT WI 008,Incumbent,Lost-General,2001756.57
"DUFFY, SEAN P",REPUBLICAN,WI,US HOUSE DISTRICT WI 007,Open,Won-General,1976122.32
"KIND, RON",DEMOCRATIC,WI,US HOUSE DISTRICT WI 003,Incumbent,Won-General,1707600.84
"RIBBLE, REID J",REPUBLICAN,WI,US HOUSE DISTRICT WI 008,Challenger,Won-General,1297764.45
"LASSA, JULIE M",DEMOCRATIC,WI,US HOUSE DISTRICT WI 007,Open,Lost-General,1270320.81
"BALDWIN, TAMMY SUZANNE GREEN",DEMOCRATIC,WI,US HOUSE DISTRICT WI 002,Incumbent,Won-General,1182742.96
"VAN HOLLEN, JOHN (J B)",REPUBLICAN,WI,ATTORNEY GENERAL,Incumbent,Won-General,1178865.64
"KAPANKE, DANIEL (DAN)",REPUBLICAN,WI,US HOUSE DISTRICT WI 003,Challenger,Lost-General,1007559.46
"PETRI, TOM",REPUBLICAN,WI,US HOUSE DISTRICT WI 006,Incumbent,Won-General,702087.81
"MOORE, GWENDOLYNNE (GWEN)",DEMOCRATIC,WI,US HOUSE DISTRICT WI 004,Incumbent,Won-General,582285.02
"VUKMIR, LEAH",REPUBLICAN,WI,SENATE DISTRICT 005,Challenger,Won-General,442328.90
"SENSENBRENNER JR, F JAMES (JIM)",REPUBLICAN,WI,US HOUSE DISTRICT WI 005,Incumbent,Won-General,413909.83
"FITZGERALD, SCOTT L",REPUBLICAN,WI,SENATE DISTRICT 013,Incumbent,Won-General,362753.40
"HASSETT, SCOTT",DEMOCRATIC,WI,ATTORNEY GENERAL,Challenger,Lost-General,361517.12
"SULLIVAN, JIM",DEMOCRATIC,WI,SENATE DISTRICT 005,Incumbent,Lost-General,320991.45
"WANGGAARD, VAN H",REPUBLICAN,WI,SENATE DISTRICT 021,Challenger,Won-General,257683.91
"LEHMAN, JOHN W",DEMOCRATIC,WI,SENATE DISTRICT 021,Incumbent,Lost-General,256460.58
"KREITLOW, PATRICK J",DEMOCRATIC,WI,SENATE DISTRICT 023,Incumbent,Lost-General,256298.11
"THOMPSON, ED",REPUBLICAN,WI,SENATE DISTRICT 031,Challenger,Lost-General,211573.66
"VINEHOUT, KATHLEEN",DEMOCRATIC,WI,SENATE DISTRICT 031,Incumbent,Won-General,207626.62
"MOULTON, TERRY",REPUBLICAN,WI,SENATE DISTRICT 023,Challenger,Won-General,202525.94
"DECKER, RUSS",DEMOCRATIC,WI,SENATE DISTRICT 029,Incumbent,Lost-General,187033.35
"GALLOWAY, PAMELA GAIL",REPUBLICAN,WI,SENATE DISTRICT 029,Challenger,Won-General,175885.91
"KOLOSSO, TODD P",DEMOCRATIC,WI,US HOUSE DISTRICT WI 005,Challenger,Lost-General,175545.00
"ELMER, MONK",DEMOCRATIC,WI,SENATE DISTRICT 001,Open,Lost-General,173679.09
"LEIBHAM, JOE",REPUBLICAN,WI,SENATE DISTRICT 009,Incumbent,Won-General,171566.75
"KEDZIE, NEAL",REPUBLICAN,WI,SENATE DISTRICT 011,Incumbent,Won-General,147789.04
"SCHULTZ, DALE W",REPUBLICAN,WI,SENATE DISTRICT 017,Incumbent,Won-General,147475.58
"LASEE, FRANK",REPUBLICAN,WI,SENATE DISTRICT 001,Open,Won-General,145463.95
