Candidate,Party,State,Office,Incumbency,Result,Total Money
"BENNET, MICHAEL F",DEMOCRATIC,CO,US SENATE DISTRICT CO SW-CLASS III,Incumbent,Won-General,13634145.23
"BUCK, KENNETH R (KEN)",REPUBLICAN,CO,US SENATE DISTRICT CO SW-CLASS III,Challenger,Lost-General,5113506.79
"HICKENLOOPER, JOHN W & GARCIA, JOSEPH (JOE)",DEMOCRATIC,CO,GOVERNOR / LIEUTENANT GOVERNOR,Open,Won-General,4024851.45
"MARKEY, ELIZABETH (BETSY)",DEMOCRATIC,CO,US HOUSE DISTRICT CO 004,Incumbent,Lost-General,3583168.37
"GARDNER, CORY",REPUBLICAN,CO,US HOUSE DISTRICT CO 004,Challenger,Won-General,2418105.01
"PERLMUTTER, EDWIN G (ED)",DEMOCRATIC,CO,US HOUSE DISTRICT CO 007,Incumbent,Won-General,2228506.35
"SALAZAR, JOHN TONY",DEMOCRATIC,CO,US HOUSE DISTRICT CO 003,Incumbent,Lost-General,1908559.86
"FRAZIER, RYAN LAVAR",REPUBLICAN,CO,US HOUSE DISTRICT CO 007,Challenger,Lost-General,1768514.38
"TIPTON, SCOTT R",REPUBLICAN,CO,US HOUSE DISTRICT CO 003,Challenger,Won-General,1246917.03
"TANCREDO, THOMAS GERARD (TOM) & MILLER, PAT",AMERICAN CONSTITUTION,CO,GOVERNOR / LIEUTENANT GOVERNOR,Open,Lost-General,1222422.07
"POLIS, JARED SCHUTZ",DEMOCRATIC,CO,US HOUSE DISTRICT CO 002,Incumbent,Won-General,1200195.93
"KENNEDY, CARY",DEMOCRATIC,CO,TREASURER,Incumbent,Lost-General,1043946.25
"STAPLETON, WALKER R",REPUBLICAN,CO,TREASURER,Challenger,Won-General,934970.80
"COFFMAN, MICHAEL (MIKE)",REPUBLICAN,CO,US HOUSE DISTRICT CO 006,Incumbent,Won-General,803010.57
"DEGETTE, DIANA L",DEMOCRATIC,CO,US HOUSE DISTRICT CO 001,Incumbent,Won-General,746172.80
"SUTHERS, JOHN",REPUBLICAN,CO,ATTORNEY GENERAL,Incumbent,Won-General,624044.92
"GARNETT, STANLEY L (STAN)",DEMOCRATIC,CO,ATTORNEY GENERAL,Challenger,Lost-General,480606.88
"BUESCHER, BERNARD A (BERNIE)",DEMOCRATIC,CO,SECRETARY OF STATE,Incumbent,Lost-General,354279.35
"MAES, DANIEL & WILLIAMS, TAMBOR",REPUBLICAN,CO,GOVERNOR / LIEUTENANT GOVERNOR,Open,Lost-General,329771.12
"LAMBORN, DOUGLAS L (DOUG)",REPUBLICAN,CO,US HOUSE DISTRICT CO 005,Incumbent,Won-General,283996.88
"GESSLER, SCOTT E",REPUBLICAN,CO,SECRETARY OF STATE,Challenger,Won-General,275448.75
"SCHWARTZ, GAIL",DEMOCRATIC,CO,SENATE DISTRICT 005,Incumbent,Won-General,214142.56
"FALLON, MICHAEL PETER",REPUBLICAN,CO,US HOUSE DISTRICT CO 001,Challenger,Lost-General,196993.00
"MORSE, JOHN",DEMOCRATIC,CO,SENATE DISTRICT 011,Incumbent,Won-General,178540.27
"FLERLAGE, JOHN",DEMOCRATIC,CO,US HOUSE DISTRICT CO 006,Challenger,Lost-General,149604.63
"ROBERTS, ELLEN STUART",REPUBLICAN,CO,SENATE DISTRICT 006,Challenger,Won-General,144918.96
"WHITEHEAD, BRUCE",DEMOCRATIC,CO,SENATE DISTRICT 006,Incumbent,Lost-General,136820.36
"RICE, JOE",DEMOCRATIC,CO,HOUSE DISTRICT 038,Incumbent,Lost-General,135110.24
"BAILEY, STEPHEN",REPUBLICAN,CO,US HOUSE DISTRICT CO 002,Challenger,Lost-General,130686.78
"SWERDFEGER, KEITH R",REPUBLICAN,CO,HOUSE DISTRICT 047,Open,Won-General,129703.62
"NICHOLSON, NORMA JEANNE",DEMOCRATIC,CO,SENATE DISTRICT 016,Open,Won-General,127032.31
"JAHN, CHERI E",DEMOCRATIC,CO,SENATE DISTRICT 020,Open,Won-General,125449.40
"ODOM, JOHN",REPUBLICAN,CO,SENATE DISTRICT 020,Open,Lost-General,124138.90
"PRIMAVERA, DIANNE I",DEMOCRATIC,CO,HOUSE DISTRICT 033,Incumbent,Lost-General,124114.32
