Candidate,Party,State,Office,Incumbency,Result,Total Money
"THOMPSON, BENNIE G",DEMOCRATIC,MS,US HOUSE DISTRICT MS 002,Incumbent,Won-General,1799123.76
"NUNNELEE, ALAN",REPUBLICAN,MS,US HOUSE DISTRICT MS 001,Challenger,Won-General,1755485.48
"CHILDERS, TRAVIS W",DEMOCRATIC,MS,US HOUSE DISTRICT MS 001,Incumbent,Lost-General,1639053.18
"PALAZZO, STEVEN MCCARTY",REPUBLICAN,MS,US HOUSE DISTRICT MS 004,Challenger,Won-General,1080684.21
"TAYLOR, GENE",DEMOCRATIC,MS,US HOUSE DISTRICT MS 004,Incumbent,Lost-General,826813.06
"HARPER, GREGG",REPUBLICAN,MS,US HOUSE DISTRICT MS 003,Incumbent,Won-General,673342.35
"BARNES, DONNA M",NONPARTISAN,MS,APPELLATE COURT DISTRICT 001-POSITION 002,Incumbent,Won-General,140031.26
"MIMS, KELLY L",NONPARTISAN,MS,APPELLATE COURT DISTRICT 001-POSITION 002,Challenger,Lost-General,57050.00
"MARCY, BILL",REPUBLICAN,MS,US HOUSE DISTRICT MS 002,Challenger,Lost-General,49508.88
"GREEN, LES",INDEPENDENT,MS,US HOUSE DISTRICT MS 001,Challenger,Lost-General,40294.00
"MAXWELL, JIMMY",NONPARTISAN,MS,APPELLATE COURT DISTRICT 001-POSITION 001,Incumbent,Won-General,29945.00
"IRVING, TYREE",NONPARTISAN,MS,APPELLATE COURT DISTRICT 002-POSITION 001,Incumbent,Won-General,27529.81
"GIARAMITA, GAIL",CONSTITUTION,MS,US HOUSE DISTRICT MS 001,Challenger,Lost-General,12780.00
"DICKINSON, JESS",NONPARTISAN,MS,SUPREME COURT DISTRICT 002-POSITION 001,Incumbent,Won-General,5000.00
"JAMES, CEOLA",NONPARTISAN,MS,APPELLATE COURT DISTRICT 002-POSITION 001,Challenger,Lost-General,2107.17
"MYERS, WILLIAM H",NONPARTISAN,MS,APPELLATE COURT DISTRICT 005-POSITION 001,Incumbent,Won-General,0.00
"LEE, L JOSEPH",NONPARTISAN,MS,APPELLATE COURT DISTRICT 004-POSITION 002,Incumbent,Won-General,0.00
"COOK, RICHARD",REPUBLICAN,MS,US HOUSE DISTRICT MS 002,Open,Lost-Primary Runoff,0.00
"GILL, JOEL L",DEMOCRATIC,MS,US HOUSE DISTRICT MS 003,Challenger,Lost-General,0.00
"PANG, WALLY",INDEPENDENT,MS,US HOUSE DISTRICT MS 001,Challenger,Lost-General,0.00
"BADDLEY, A G",INDEPENDENT,MS,US HOUSE DISTRICT MS 001,Challenger,Lost-General,0.00
"HOSKINS, RICK (RICO)",INDEPENDENT,MS,US HOUSE DISTRICT MS 001,Challenger,Lost-General,0.00
"TAYLOR, HAROLD M",LIBERTARIAN,MS,US HOUSE DISTRICT MS 001,Challenger,Lost-General,0.00
"WASHER, BARBARA DALE",REFORM,MS,US HOUSE DISTRICT MS 001,Challenger,Lost-General,0.00
"NORWOOD, ASHLEY",REFORM,MS,US HOUSE DISTRICT MS 002,Challenger,Lost-General,0.00
"HILL, TRACELLA LOU OHARA",REFORM,MS,US HOUSE DISTRICT MS 003,Challenger,Lost-General,0.00
"HAMPTON, KENNETH (TIM)",LIBERTARIAN,MS,US HOUSE DISTRICT MS 004,Challenger,Lost-General,0.00
"REVIES, ANNA JEWEL",REFORM,MS,US HOUSE DISTRICT MS 004,Challenger,Lost-General,0.00
