Candidate,Party,State,Office,Incumbency,Result,Total Money
"CUTLER, ELIOT R",UNENROLLED,ME,GOVERNOR,Open,Lost-General,2419958.42
"MITCHELL, ELIZABETH H",DEMOCRATIC,ME,GOVERNOR,Open,Lost-General,1937855.64
"PINGREE, ROCHELLE M (CHELLIE)",DEMOCRATIC,ME,US HOUSE DISTRICT ME 001,Incumbent,Won-General,1210931.87
"LEPAGE, PAUL R",REPUBLICAN,ME,GOVERNOR,Open,Won-General,1161035.98
"MICHAUD, MICHAEL H (MIKE)",DEMOCRATIC,ME,US HOUSE DISTRICT ME 002,Incumbent,Won-General,956892.77
"MOODY, SHAWN H",INDEPENDENT,ME,GOVERNOR,Open,Lost-General,551486.49
"LEVESQUE, JASON JOHN",REPUBLICAN,ME,US HOUSE DISTRICT ME 002,Challenger,Lost-General,534148.74
"SCONTRAS, C PETER (DEAN)",REPUBLICAN,ME,US HOUSE DISTRICT ME 001,Challenger,Lost-General,491151.60
"ESTES, MICHAEL L",REPUBLICAN,ME,SENATE DISTRICT 001,Open,Lost-General,63959.98
"TRINWARD, PAMELA JABAR",DEMOCRATIC,ME,SENATE DISTRICT 025,Open,Lost-General,62219.83
"THIBODEAU, MICHAEL D",REPUBLICAN,ME,SENATE DISTRICT 023,Open,Won-General,60661.00
"DAVIS, GERALD M",REPUBLICAN,ME,SENATE DISTRICT 011,Incumbent,Lost-General,60649.63
"PELLETIER-SIMPSON, DEBORAH L",DEMOCRATIC,ME,SENATE DISTRICT 015,Incumbent,Lost-General,60505.84
"SNOWE-MELLO, LOIS A",REPUBLICAN,ME,SENATE DISTRICT 015,Challenger,Won-General,60370.00
"CROCKETT, PATSY GARSIDE",DEMOCRATIC,ME,SENATE DISTRICT 024,Open,Lost-General,59930.23
"PERRY, JOSEPH C",DEMOCRATIC,ME,SENATE DISTRICT 032,Incumbent,Lost-General,59437.79
"HILL, DAWN",DEMOCRATIC,ME,SENATE DISTRICT 001,Open,Won-General,56491.31
"BLISS, LAWRENCE S",DEMOCRATIC,ME,SENATE DISTRICT 007,Incumbent,Won-General,54738.66
"MARTIN JR, THOMAS H",REPUBLICAN,ME,SENATE DISTRICT 025,Open,Won-General,47923.10
"WILLIAMS, LYNNE A",GREEN INDEPENDENT,ME,SENATE DISTRICT 028,Open,Lost-General,46732.81
"FARNHAM, NICHI S",REPUBLICAN,ME,SENATE DISTRICT 032,Challenger,Won-General,40874.04
"LANGLEY, BRIAN D",REPUBLICAN,ME,SENATE DISTRICT 028,Open,Won-General,37913.23
"PATRICK, JOHN L",DEMOCRATIC,ME,SENATE DISTRICT 014,Open,Won-General,37833.83
"SCHATZ, JAMES M",DEMOCRATIC,ME,SENATE DISTRICT 028,Open,Lost-General,33229.37
"BURNS, RICHARD JOHN",DEMOCRATIC,ME,SENATE DISTRICT 002,Open,Lost-General,29986.31
"JACKSON, TROY DALE",DEMOCRATIC,ME,SENATE DISTRICT 035,Incumbent,Won-General,29695.79
"MACKEY ANDREWS, SUSAN D",DEMOCRATIC,ME,SENATE DISTRICT 027,Open,Lost-General,27383.90
"MASON, GARRETT PAUL",REPUBLICAN,ME,SENATE DISTRICT 017,Challenger,Won-General,26934.42
"SCOTT, KEVIN L",INDEPENDENT,ME,GOVERNOR,Open,Lost-General,26389.39
"PIOTTI, JOHN F",DEMOCRATIC,ME,SENATE DISTRICT 023,Open,Lost-General,25033.35
"WOLOSON, ANN",DEMOCRATIC,ME,SENATE DISTRICT 018,Open,Lost-General,24259.40
"ORDWAY, LAURA H",DEMOCRATIC,ME,SENATE DISTRICT 013,Challenger,Lost-General,23737.30
"STACKPOLE, ROBERT G",DEMOCRATIC,ME,SENATE DISTRICT 003,Challenger,Lost-General,23682.08
"LIEBOW, PAUL A",DEMOCRATIC,ME,SENATE DISTRICT 031,Challenger,Lost-General,23543.68
"KATZ, ROGER J",REPUBLICAN,ME,SENATE DISTRICT 024,Open,Won-General,23432.92
"GOODALL, SETH A",DEMOCRATIC,ME,SENATE DISTRICT 019,Incumbent,Won-General,23354.91
"YORK, GERALD A",DEMOCRATIC,ME,SENATE DISTRICT 026,Open,Lost-General,23339.65
"HOBBINS, BARRY J",DEMOCRATIC,ME,SENATE DISTRICT 005,Incumbent,Won-General,23291.20
"KASE, JOEL A",REPUBLICAN,ME,SENATE DISTRICT 016,Challenger,Lost-General,22900.46
"BARTLETT II, PHILIP L",DEMOCRATIC,ME,SENATE DISTRICT 006,Incumbent,Won-General,22865.18
"SCHNEIDER, ELIZABETH M",DEMOCRATIC,ME,SENATE DISTRICT 030,Incumbent,Won-General,22854.68
"GORDON, PATRICK H",DEMOCRATIC,ME,SENATE DISTRICT 034,Challenger,Lost-General,22828.48
"MILLETT JR, H SAWIN",REPUBLICAN,ME,SENATE DISTRICT 014,Open,Lost-General,22699.29
"DOYLE, PETER IGNATIUS",REPUBLICAN,ME,SENATE DISTRICT 008,Challenger,Lost-General,22505.00
"SAVIELLO, THOMAS B",REPUBLICAN,ME,SENATE DISTRICT 018,Open,Won-General,22505.00
"GERZOFSKY, STANLEY J",DEMOCRATIC,ME,SENATE DISTRICT 010,Incumbent,Won-General,22505.00
"JOHNSON, CHRISTOPHER K",DEMOCRATIC,ME,SENATE DISTRICT 020,Challenger,Lost-General,22499.64
"THOMAS, DOUGLAS A",REPUBLICAN,ME,SENATE DISTRICT 027,Open,Won-General,22486.70
"PICKUS, OWEN BRUCE",REPUBLICAN,ME,SENATE DISTRICT 004,Challenger,Lost-General,22473.96
"COLLINS, RONALD F",REPUBLICAN,ME,SENATE DISTRICT 002,Open,Won-General,22369.74
"WOODBURY, RICHARD G",UNENROLLED,ME,SENATE DISTRICT 011,Challenger,Won-General,22338.57
"WHITTEMORE, RODNEY L",REPUBLICAN,ME,SENATE DISTRICT 026,Open,Won-General,22215.23
"ROSEN, RICHARD W",REPUBLICAN,ME,SENATE DISTRICT 031,Incumbent,Won-General,22064.14
"HASTINGS III, DAVID R",REPUBLICAN,ME,SENATE DISTRICT 013,Incumbent,Won-General,22036.84
"DEVEAU, DANIEL V",REPUBLICAN,ME,SENATE DISTRICT 035,Challenger,Lost-General,21988.47
"PALMIERI, JOSEPH C",REPUBLICAN,ME,SENATE DISTRICT 007,Challenger,Lost-General,21912.06
"ALFOND, JUSTIN L",DEMOCRATIC,ME,SENATE DISTRICT 008,Incumbent,Won-General,21884.16
"TRAHAN, A DAVID",REPUBLICAN,ME,SENATE DISTRICT 020,Incumbent,Won-General,21874.74
"GRENIER, ANN-MARIE",REPUBLICAN,ME,SENATE DISTRICT 012,Challenger,Lost-General,21564.18
"COURTNEY, JONATHAN T E",REPUBLICAN,ME,SENATE DISTRICT 003,Incumbent,Won-General,21508.17
"MARTIN, JEFFREY Y",REPUBLICAN,ME,SENATE DISTRICT 009,Challenger,Lost-General,21311.21
"SHERMAN, ROGER L",REPUBLICAN,ME,SENATE DISTRICT 034,Incumbent,Won-General,21183.15
"CUSHING, JOHN W",REPUBLICAN,ME,SENATE DISTRICT 005,Challenger,Lost-General,21087.07
"SULLIVAN, NANCY B",DEMOCRATIC,ME,SENATE DISTRICT 004,Incumbent,Won-General,20925.00
"PUTMAN, PATRICE A",DEMOCRATIC,ME,SENATE DISTRICT 021,Challenger,Lost-General,20552.56
"MATTINGLY, MATT",REPUBLICAN,ME,SENATE DISTRICT 006,Challenger,Lost-General,20548.96
