Candidate,Party,State,Office,Incumbency,Result,Total Money
"RAESE, JOHN REEVES",REPUBLICAN,WV,US SENATE DISTRICT WV SW-CLASS I,Open,Lost-General,4455104.54
"MANCHIN III, JOSEPH (JOE)",DEMOCRATIC,WV,US SENATE DISTRICT WV SW-CLASS I,Open,Won-General,4383114.05
"MCKINLEY, DAVID B",REPUBLICAN,WV,US HOUSE DISTRICT WV 001,Open,Won-General,1820736.26
"CAPITO, SHELLEY MOORE",REPUBLICAN,WV,US HOUSE DISTRICT WV 002,Incumbent,Won-General,1524762.97
"OLIVERIO III, MICHAEL ANGELO (MIKE)",DEMOCRATIC,WV,US HOUSE DISTRICT WV 001,Open,Lost-General,1443052.49
"RAHALL II, NICK JOE",DEMOCRATIC,WV,US HOUSE DISTRICT WV 003,Incumbent,Won-General,1224555.24
"MAYNARD, ELLIOTT E (SPIKE)",REPUBLICAN,WV,US HOUSE DISTRICT WV 003,Challenger,Lost-General,970432.87
"THOMPSON, RICK",DEMOCRATIC,WV,HOUSE DISTRICT 017,Incumbent,Won-General,562155.69
"CHAFIN, H TRUMAN",DEMOCRATIC,WV,SENATE DISTRICT 006,Incumbent,Won-General,408070.00
"MCHUGH, THOMAS E",DEMOCRATIC,WV,SUPREME COURT-MCHUGH SEAT,Incumbent,Won-General,297931.09
"MCCABE JR, BROOKS FLEMIN",DEMOCRATIC,WV,SENATE DISTRICT 017,Incumbent,Won-General,241854.28
"STOLLINGS, RON",DEMOCRATIC,WV,SENATE DISTRICT 007,Incumbent,Won-General,165099.00
"HELMICK, WALT",DEMOCRATIC,WV,SENATE DISTRICT 015,Incumbent,Won-General,150788.01
"SUSMAN, SALLY",DEMOCRATIC,WV,HOUSE DISTRICT 027,Incumbent,Lost-General,148264.93
"UNGER II, JOHN RONALD",DEMOCRATIC,WV,SENATE DISTRICT 016,Incumbent,Won-General,140285.49
"KLEMPA, ORPHY",DEMOCRATIC,WV,SENATE DISTRICT 001,Open,Won-General,121624.89
"TUCKER, GREGORY A",DEMOCRATIC,WV,SENATE DISTRICT 011,Open,Won-General,107490.00
"CANN, SAMUEL J (SAM)",DEMOCRATIC,WV,HOUSE DISTRICT 041,Incumbent,Won-General,96398.25
"JENKINS, EVAN H",DEMOCRATIC,WV,SENATE DISTRICT 005,Incumbent,Won-General,95534.00
"MILEY, TIMOTHY R",DEMOCRATIC,WV,HOUSE DISTRICT 041,Incumbent,Won-General,94569.37
"BARNES, JOHN",REPUBLICAN,WV,SENATE DISTRICT 010,Open,Lost-General,93801.41
"SANTORINE, ADOLPH",REPUBLICAN,WV,HOUSE DISTRICT 003,Open,Lost-General,93719.01
"FLEISCHAUER, BARBARA EVANS",DEMOCRATIC,WV,HOUSE DISTRICT 044,Incumbent,Won-General,87277.29
"GREEN, MIKE",DEMOCRATIC,WV,SENATE DISTRICT 009,Incumbent,Won-General,86975.00
"NELSON JR, FREDRIK ERIC",REPUBLICAN,WV,HOUSE DISTRICT 030,Challenger,Won-General,84600.00
"GUTHRIE, NANCY LEE",DEMOCRATIC,WV,HOUSE DISTRICT 030,Incumbent,Won-General,75962.37
"CRAIG, KEVIN J",DEMOCRATIC,WV,HOUSE DISTRICT 015,Incumbent,Won-General,74908.71
"WHITE, HARRY KEITH",DEMOCRATIC,WV,HOUSE DISTRICT 021,Incumbent,Won-General,74435.00
"SPENCER, SHARON",DEMOCRATIC,WV,HOUSE DISTRICT 030,Incumbent,Lost-General,69430.00
"MINARD, JOSEPH M (JOE)",DEMOCRATIC,WV,SENATE DISTRICT 012,Incumbent,Won-General,66821.21
"HUNT, MARK ALLEN",DEMOCRATIC,WV,HOUSE DISTRICT 030,Incumbent,Won-General,66299.00
"CAPUTO, MICHAEL L",DEMOCRATIC,WV,HOUSE DISTRICT 043,Incumbent,Won-General,64958.00
