Candidate,Party,State,Office,Incumbency,Result,Total Money
"MORAN, JERRY",REPUBLICAN,KS,US SENATE DISTRICT KS SW-CLASS III,Open,Won-General,6657792.56
"BROWNBACK, SAM & COLYER, JEFF",REPUBLICAN,KS,GOVERNOR / LIEUTENANT GOVERNOR,Open,Won-General,3145040.44
"POMPEO, MICHAEL RICHARD (MIKE)",REPUBLICAN,KS,US HOUSE DISTRICT KS 004,Open,Won-General,2236876.53
"YODER, KEVIN W",REPUBLICAN,KS,US HOUSE DISTRICT KS 003,Open,Won-General,2064929.09
"GOYLE, RAJ",DEMOCRATIC,KS,US HOUSE DISTRICT KS 004,Open,Lost-General,1886468.77
"JENKINS, LYNN",REPUBLICAN,KS,US HOUSE DISTRICT KS 002,Incumbent,Won-General,1343571.39
"HUELSKAMP, TIMOTHY A",REPUBLICAN,KS,US HOUSE DISTRICT KS 001,Open,Won-General,1164311.19
"SIX, STEVE",DEMOCRATIC,KS,ATTORNEY GENERAL,Challenger,Lost-General,1005417.39
"MOORE, STEPHENE",DEMOCRATIC,KS,US HOUSE DISTRICT KS 003,Open,Lost-General,965522.70
"SCHMIDT, DEREK LARKIN",REPUBLICAN,KS,ATTORNEY GENERAL,Incumbent,Won-General,852717.06
"HOLLAND, THOMAS & KULTALA, KELLY",DEMOCRATIC,KS,GOVERNOR / LIEUTENANT GOVERNOR,Open,Lost-General,696349.14
"MCKINNEY, DENNIS",DEMOCRATIC,KS,TREASURER,Incumbent,Lost-General,364338.54
"BIGGS, CHRIS",DEMOCRATIC,KS,SECRETARY OF STATE,Open,Lost-General,315912.83
"KOBACH, KRIS",REPUBLICAN,KS,SECRETARY OF STATE,Open,Won-General,299983.45
"PRAEGER, SANDY",REPUBLICAN,KS,INSURANCE COMMISSIONER,Incumbent,Won-General,225817.21
"JILKA, ALAN",DEMOCRATIC,KS,US HOUSE DISTRICT KS 001,Open,Lost-General,161279.69
"ESTES, RON",REPUBLICAN,KS,TREASURER,Challenger,Won-General,151082.28
"BROWN, TONY",DEMOCRATIC,KS,HOUSE DISTRICT 010,Incumbent,Lost-General,142629.73
"DONOHOE, OWEN",REPUBLICAN,KS,HOUSE DISTRICT 039,Incumbent,Won-General,121850.00
"HUNTINGTON, TERRIE W",REPUBLICAN,KS,SENATE DISTRICT 007,Incumbent,Won-General,98070.26
"MOSIER, SUSAN",REPUBLICAN,KS,HOUSE DISTRICT 067,Challenger,Won-General,97836.21
"ONEAL, MICHAEL R (MIKE)",REPUBLICAN,KS,HOUSE DISTRICT 104,Incumbent,Won-General,90674.18
"LONGBINE, JEFF",REPUBLICAN,KS,SENATE DISTRICT 017,Open,Won-General,82724.50
"DENNING, JIM",REPUBLICAN,KS,HOUSE DISTRICT 019,Challenger,Won-General,79491.93
"MERRICK, RAY",REPUBLICAN,KS,HOUSE DISTRICT 027,Incumbent,Won-General,69417.00
"TALIA, MILACK",DEMOCRATIC,KS,HOUSE DISTRICT 023,Incumbent,Lost-General,69367.26
"MENGHINI, JULIE",DEMOCRATIC,KS,HOUSE DISTRICT 003,Incumbent,Lost-General,67948.86
"SIEGFREID, ARLEN H",REPUBLICAN,KS,HOUSE DISTRICT 015,Incumbent,Won-General,63155.00
"KINZER, LANCE",REPUBLICAN,KS,HOUSE DISTRICT 014,Incumbent,Won-General,59999.20
"GORDON, LANA",REPUBLICAN,KS,HOUSE DISTRICT 052,Incumbent,Won-General,58622.74
"DAVIS, PAUL T",DEMOCRATIC,KS,HOUSE DISTRICT 046,Incumbent,Won-General,57561.70
"RARDIN, GENE",DEMOCRATIC,KS,HOUSE DISTRICT 016,Incumbent,Lost-General,55507.44
"SLATTERY, MIKE",DEMOCRATIC,KS,HOUSE DISTRICT 024,Incumbent,Won-General,54770.00
"GEORGE, PAT",REPUBLICAN,KS,HOUSE DISTRICT 119,Incumbent,Won-General,53125.44
