Candidate,Party,State,Office,Incumbency,Result,Total Money
"COATS, DANIEL R",REPUBLICAN,IN,US SENATE DISTRICT IN SW-CLASS III,Open,Won-General,4760615.81
"PENCE, MICHAEL R (MIKE)",REPUBLICAN,IN,US HOUSE DISTRICT IN 006,Incumbent,Won-General,2638069.07
"ELLSWORTH, BRAD",DEMOCRATIC,IN,US SENATE DISTRICT IN SW-CLASS III,Open,Lost-General,2367140.45
"YOUNG, TODD CHRISTOPHER",REPUBLICAN,IN,US HOUSE DISTRICT IN 009,Challenger,Won-General,1919496.01
"HILL, BARON P",DEMOCRATIC,IN,US HOUSE DISTRICT IN 009,Incumbent,Lost-General,1891513.38
"DONNELLY SR, JOSEPH SIMON",DEMOCRATIC,IN,US HOUSE DISTRICT IN 002,Incumbent,Won-General,1715333.01
"SWIHART WALORSKI, JACQUELINE (JACKIE) R",REPUBLICAN,IN,US HOUSE DISTRICT IN 002,Challenger,Lost-General,1326063.41
"ROKITA, THEODORE E (TODD)",REPUBLICAN,IN,US HOUSE DISTRICT IN 004,Open,Won-General,1118063.09
"BUCSHON, LARRY D",REPUBLICAN,IN,US HOUSE DISTRICT IN 008,Open,Won-General,1099032.28
"CARSON, ANDRE D",DEMOCRATIC,IN,US HOUSE DISTRICT IN 007,Incumbent,Won-General,1069415.46
"OSILI, VOP",DEMOCRATIC,IN,SECRETARY OF STATE,Open,Lost-General,1014339.54
"BURTON, DAN",REPUBLICAN,IN,US HOUSE DISTRICT IN 005,Incumbent,Won-General,909788.73
"BOSMA, BRIAN C",REPUBLICAN,IN,HOUSE DISTRICT 088,Incumbent,Won-General,893253.00
"VISCLOSKY, PETER J",DEMOCRATIC,IN,US HOUSE DISTRICT IN 001,Incumbent,Won-General,878235.59
"BAUER, B PATRICK",DEMOCRATIC,IN,HOUSE DISTRICT 006,Incumbent,Won-General,861990.75
"HAYHURST, THOMAS E",DEMOCRATIC,IN,US HOUSE DISTRICT IN 003,Open,Lost-General,806755.54
"MERRITT JR, JAMES W",REPUBLICAN,IN,SENATE DISTRICT 031,Incumbent,Won-General,658232.71
"RHOADS, RHONDA J",REPUBLICAN,IN,HOUSE DISTRICT 070,Challenger,Won-General,652919.96
"MOURDOCK, RICHARD E",REPUBLICAN,IN,TREASURER,Incumbent,Won-General,608733.64
"STUTZMAN, MARLIN A",REPUBLICAN,IN,US HOUSE DISTRICT IN 003,Open,Won-General,601575.67
"ROBERTSON, PAUL J",DEMOCRATIC,IN,HOUSE DISTRICT 070,Incumbent,Lost-General,528859.02
"UBELHOR, MATTHEW A",REPUBLICAN,IN,HOUSE DISTRICT 062,Challenger,Won-General,507780.27
"HEATON, ROBERT (BOB)",REPUBLICAN,IN,HOUSE DISTRICT 046,Open,Won-General,470928.54
"GIBSON, SHANE",DEMOCRATIC,IN,HOUSE DISTRICT 072,Challenger,Lost-General,466494.15
"GAMBILL, BIONCA D",DEMOCRATIC,IN,HOUSE DISTRICT 046,Open,Lost-General,430563.34
"HUPFER, KYLE J",REPUBLICAN,IN,HOUSE DISTRICT 037,Challenger,Lost-General,427265.92
