Candidate,Party,State,Office,Incumbency,Result,Total Money
"GRAY, VINCENT C",DEMOCRATIC,DC,MAYOR,Open,Won-General,2725029.92
"BROWN, KWAME R",DEMOCRATIC,DC,CITY COUNCIL DISTRICT AT LARGE-CHAIR,Open,Won-General,691384.25
"CATANIA, DAVID A",INDEPENDENT,DC,CITY COUNCIL DISTRICT AT LARGE,Challenger,Won-General,481757.36
"HOLMES NORTON, ELEANOR",DEMOCRATIC,DC,US HOUSE DELEGATE DISTRICT DC 001,Incumbent,Won-General,425100.00
"GRAHAM, JIM",DEMOCRATIC,DC,CITY COUNCIL DISTRICT 001,Incumbent,Won-General,324774.90
"MENDELSON, PHIL",DEMOCRATIC,DC,CITY COUNCIL DISTRICT AT LARGE,Incumbent,Won-General,287636.45
"THOMAS JR, HARRY (TOMMY)",DEMOCRATIC,DC,CITY COUNCIL DISTRICT 005,Incumbent,Won-General,271593.24
"WELLS, TOMMY",DEMOCRATIC,DC,CITY COUNCIL DISTRICT 006,Incumbent,Won-General,202028.45
"CHEH, MARY M",DEMOCRATIC,DC,CITY COUNCIL DISTRICT 003,Challenger,Won-General,175994.83
"SMITH, MISSY REILLY",REPUBLICAN,DC,US HOUSE DELEGATE DISTRICT DC 001,Challenger,Lost-General,67711.25
"HEDGEPETH, DAVE",REPUBLICAN,DC,CITY COUNCIL DISTRICT 003,Incumbent,Lost-General,29589.13
"SCHWARTZMAN, DAVID",STATEHOOD GREEN,DC,CITY COUNCIL DISTRICT AT LARGE,Challenger,Lost-General,23869.52
"MORGAN, MARC",REPUBLICAN,DC,CITY COUNCIL DISTRICT 001,Challenger,Lost-General,20281.36
"MARA, PATRICK D",NONPARTISAN,DC,SCHOOL BOARD DISTRICT 001,Challenger,Won-General,20138.22
"DAY, TIMOTHY (TIM)",REPUBLICAN,DC,CITY COUNCIL DISTRICT 005,Challenger,Lost-General,19802.02
"DEMARTINO, JIM",REPUBLICAN,DC,CITY COUNCIL DISTRICT 006,Challenger,Lost-General,17344.82
"WARREN-JONES, MONICA",NONPARTISAN,DC,SCHOOL BOARD DISTRICT 006,Open,Won-General,12149.00
"ROHAN, MELISSA",NONPARTISAN,DC,SCHOOL BOARD DISTRICT 006,Open,Lost-General,12115.99
"PANETTA, MICHAEL (MIKE)",DEMOCRATIC,DC,US HOUSE SHADOW,Incumbent,Won-General,9607.04
"URBAN, RICHARD",INDEPENDENT,DC,CITY COUNCIL DISTRICT AT LARGE,Challenger,Lost-General,7041.75
"HENDERSON, KATHY",INDEPENDENT,DC,CITY COUNCIL DISTRICT 005,Challenger,Lost-General,4263.00
"WADE, DOTTI LOVE",NONPARTISAN,DC,SCHOOL BOARD DISTRICT 001,Incumbent,Lost-General,4070.00
"JONES, MARK",NONPARTISAN,DC,SCHOOL BOARD DISTRICT 005,Incumbent,Won-General,3150.00
"GLYMPH, DARLENE",NONPARTISAN,DC,SCHOOL BOARD DISTRICT 005,Challenger,Lost-General,1689.99
"SHIA, NANCY",STATEHOOD GREEN,DC,CITY COUNCIL DISTRICT 001,Challenger,Lost-General,545.00
"ALLEN, CARLOS",INDEPENDENT,DC,MAYOR,Open,Lost-General,150.00
WILCOX ANN C,STATEHOOD GREEN,DC,CITY COUNCIL DISTRICT AT LARGE-CHAIR,Open,Lost-General,100.00
"SLOVER, LAURA MCGIFFERT",NONPARTISAN,DC,SCHOOL BOARD DISTRICT 003,Incumbent,Won-General,100.00
"MUSA, OMARI",SOCIALIST WORKERS,DC,MAYOR,Open,Lost-General,0.00
FAITH,STATEHOOD GREEN,DC,MAYOR,Open,Lost-General,0.00
"RIMENSNYDER, NELSON FREDERICK",REPUBLICAN,DC,US HOUSE SHADOW,Challenger,Lost-General,0.00
"ROBINSON-PAUL, JOYCE",STATEHOOD GREEN,DC,US HOUSE SHADOW,Challenger,Lost-General,0.00
"NOBLE, QUEEN",OTHER,DC,US HOUSE DELEGATE DISTRICT DC 001,Challenger,Lost-General,0.00
"TINGLING-CLEMMONS, RICK",STATEHOOD GREEN,DC,US HOUSE DELEGATE DISTRICT DC 001,Challenger,Lost-General,0.00
