Candidate,Party,State,Office,Incumbency,Result,Total Money
"SNYDER, RICHARD DALE (RICK) & CALLEY, BRIAN NELSON",REPUBLICAN,MI,GOVERNOR / LIEUTENANT GOVERNOR,Open,Won-General,12417602.08
"BERNERO, VIRGIL P & LAWRENCE, BRENDA",DEMOCRATIC,MI,GOVERNOR / LIEUTENANT GOVERNOR,Open,Lost-General,3426182.88
"PETERS, GARY",DEMOCRATIC,MI,US HOUSE DISTRICT MI 009,Incumbent,Won-General,3226802.64
"SCHAUER, MARK HAMILTON",DEMOCRATIC,MI,US HOUSE DISTRICT MI 007,Incumbent,Lost-General,3200650.79
"CAMP, DAVE",REPUBLICAN,MI,US HOUSE DISTRICT MI 004,Incumbent,Won-General,3017563.29
"LEVIN, SANDER",DEMOCRATIC,MI,US HOUSE DISTRICT MI 012,Incumbent,Won-General,2336227.12
"SCHUETTE, WILLIAM D (BILL)",REPUBLICAN,MI,ATTORNEY GENERAL,Open,Won-General,2162482.25
"RACZKOWSKI, ANDREW E (ROCKY)",REPUBLICAN,MI,US HOUSE DISTRICT MI 009,Challenger,Lost-General,2032947.67
"DINGELL, JOHN D",DEMOCRATIC,MI,US HOUSE DISTRICT MI 015,Incumbent,Won-General,1943117.67
"UPTON, FREDERICK STEPHEN (FRED)",REPUBLICAN,MI,US HOUSE DISTRICT MI 006,Incumbent,Won-General,1884249.30
"ROGERS, MIKE",REPUBLICAN,MI,US HOUSE DISTRICT MI 008,Incumbent,Won-General,1776845.52
"WALBERG, TIMOTHY L",REPUBLICAN,MI,US HOUSE DISTRICT MI 007,Challenger,Won-General,1668170.53
"BENISHEK, DANIEL J",REPUBLICAN,MI,US HOUSE DISTRICT MI 001,Open,Won-General,1427387.80
"MCCOTTER, THADDEUS G",REPUBLICAN,MI,US HOUSE DISTRICT MI 011,Incumbent,Won-General,1178538.93
"HILDENBRAND, DAVE",REPUBLICAN,MI,SENATE DISTRICT 029,Open,Won-General,1102833.47
"CONYERS JR, JOHN",DEMOCRATIC,MI,US HOUSE DISTRICT MI 014,Incumbent,Won-General,1095554.67
"AMASH, JUSTIN A",REPUBLICAN,MI,US HOUSE DISTRICT MI 003,Open,Won-General,1093566.62
"STEELE, ROBERT L",REPUBLICAN,MI,US HOUSE DISTRICT MI 015,Challenger,Lost-General,1053532.03
"DAVIS, ALTON THOMAS",NONPARTISAN,MI,SUPREME COURT-DAVIS SEAT & YOUNG SEAT,Incumbent,Lost-General,984386.57
"MILES JR, PATRICK A",DEMOCRATIC,MI,US HOUSE DISTRICT MI 003,Open,Lost-General,984370.97
"BENSON, JOCELYN F",DEMOCRATIC,MI,SECRETARY OF STATE,Open,Lost-General,980044.32
"HANSEN, GOEFFREY M (GOEFF)",REPUBLICAN,MI,SENATE DISTRICT 034,Open,Won-General,858973.22
"YOUNG JR, ROBERT P",NONPARTISAN,MI,SUPREME COURT-DAVIS SEAT & YOUNG SEAT,Incumbent,Won-General,842350.67
"MCDOWELL, GARY J",DEMOCRATIC,MI,US HOUSE DISTRICT MI 001,Open,Lost-General,834475.81
"SCHUITMAKER, TONYA L",REPUBLICAN,MI,SENATE DISTRICT 020,Open,Won-General,817442.81
"MILLER, CANDICE S",REPUBLICAN,MI,US HOUSE DISTRICT MI 010,Incumbent,Won-General,764942.62
"LEYTON, DAVID S",DEMOCRATIC,MI,ATTORNEY GENERAL,Open,Lost-General,714579.50
"ROBERTSON, DAVID",REPUBLICAN,MI,SENATE DISTRICT 026,Open,Won-General,704800.23
"HUIZENGA, WILLIAM P (BILL)",REPUBLICAN,MI,US HOUSE DISTRICT MI 002,Open,Won-General,668779.18
"KILDEE, DALE E",DEMOCRATIC,MI,US HOUSE DISTRICT MI 005,Incumbent,Won-General,612956.58
"GREEN, MICHAEL L",REPUBLICAN,MI,SENATE DISTRICT 031,Open,Won-General,558795.66
"CLARKE, HANSEN H",DEMOCRATIC,MI,US HOUSE DISTRICT MI 013,Open,Won-General,552143.32
"ANDERSON, GLENN S",DEMOCRATIC,MI,SENATE DISTRICT 006,Incumbent,Won-General,536025.82
"CASPERSON, THOMAS A (TOM)",REPUBLICAN,MI,SENATE DISTRICT 038,Open,Won-General,504249.86
"BROWN, LISA",DEMOCRATIC,MI,HOUSE DISTRICT 039,Incumbent,Won-General,493057.18
"LAW, KATHLEEN",DEMOCRATIC,MI,SENATE DISTRICT 007,Open,Lost-General,469454.96
"ROBERTS, SARAH",DEMOCRATIC,MI,HOUSE DISTRICT 024,Incumbent,Lost-General,453257.28
"KAHN, ROGER N",REPUBLICAN,MI,SENATE DISTRICT 032,Open,Won-General,451663.05
"SMITH, MIKE",DEMOCRATIC,MI,HOUSE DISTRICT 055,Open,Lost-General,444370.21
"SLAVENS, DIAN",DEMOCRATIC,MI,HOUSE DISTRICT 021,Incumbent,Won-General,438281.21
"LAMPAR, KEN",DEMOCRATIC,MI,HOUSE DISTRICT 030,Open,Lost-General,432570.16
"NOFS, MICHAEL L (MIKE)",REPUBLICAN,MI,SENATE DISTRICT 019,Open,Won-General,431774.53
"KELLY, MARY BETH",NONPARTISAN,MI,SUPREME COURT-DAVIS SEAT & YOUNG SEAT,Challenger,Won-General,420118.10
"LAGRAND, DAVID M",DEMOCRATIC,MI,SENATE DISTRICT 029,Open,Lost-General,410523.08
"JOHNSON, RUTH A",REPUBLICAN,MI,SECRETARY OF STATE,Open,Won-General,388031.82
"MRIDHA, DEBASISH",DEMOCRATIC,MI,SENATE DISTRICT 032,Open,Lost-General,381788.52
"RICHARDVILLE, RANDY",REPUBLICAN,MI,SENATE DISTRICT 017,Open,Won-General,370841.07
"KUPIEC, JOHN",REPUBLICAN,MI,US HOUSE DISTRICT MI 005,Challenger,Lost-General,367067.04
"KENNEDY, DEB",DEMOCRATIC,MI,HOUSE DISTRICT 023,Incumbent,Lost-General,350626.93
"PAPPAGEORGE, JOHN",REPUBLICAN,MI,SENATE DISTRICT 013,Incumbent,Won-General,343627.41
"BERNSTEIN, RICHARD H",DEMOCRATIC,MI,ATTORNEY GENERAL,Open,Lost-Convention,338997.71
"SCRIPPS, DANIEL COLLINS",DEMOCRATIC,MI,HOUSE DISTRICT 101,Incumbent,Lost-General,331921.43
"MAYES, JEFF",DEMOCRATIC,MI,SENATE DISTRICT 031,Open,Lost-General,326351.18
"MOOLENAAR, JOHN R",REPUBLICAN,MI,SENATE DISTRICT 036,Open,Won-General,320321.75
"SCHMIDT, HARVEY E",DEMOCRATIC,MI,HOUSE DISTRICT 057,Open,Lost-General,315532.46
"GOEI, BING",REPUBLICAN,MI,HOUSE DISTRICT 075,Open,Lost-General,306154.81
"DILLON, BRANDON C",DEMOCRATIC,MI,HOUSE DISTRICT 075,Open,Won-General,296809.87
"HUNE, JOE",REPUBLICAN,MI,SENATE DISTRICT 022,Open,Won-General,295267.40
"GIELEGHEM, PAUL",DEMOCRATIC,MI,SENATE DISTRICT 010,Open,Lost-General,295252.00
"OUIMET, MARK",REPUBLICAN,MI,HOUSE DISTRICT 052,Open,Won-General,288465.24
"GILLETTE, BEN",DEMOCRATIC,MI,HOUSE DISTRICT 091,Open,Lost-General,282684.59
"MOSHER, NATALIE",DEMOCRATIC,MI,US HOUSE DISTRICT MI 011,Challenger,Lost-General,277893.70
"HUGHES, HOLLY",REPUBLICAN,MI,HOUSE DISTRICT 091,Open,Won-General,268573.86
"HUCKLEBERRY, MICHAEL (MIKE)",DEMOCRATIC,MI,HOUSE DISTRICT 070,Open,Lost-General,262312.66
"GLEASON, JOHN J",DEMOCRATIC,MI,SENATE DISTRICT 027,Incumbent,Won-General,255420.64
"ROCCA, TORY",REPUBLICAN,MI,SENATE DISTRICT 010,Open,Won-General,255222.36
"CASWELL, BRUCE",REPUBLICAN,MI,SENATE DISTRICT 016,Open,Won-General,250141.24
"LAHTI, MICHAEL A",DEMOCRATIC,MI,SENATE DISTRICT 038,Open,Lost-General,247333.28
"COLBECK, PATRICK J",REPUBLICAN,MI,SENATE DISTRICT 007,Open,Won-General,239514.16
"CALLEY, BRIAN NELSON",REPUBLICAN,MI,SENATE DISTRICT 033,Open,Withdrew-General,236186.54
"BAILEY, AARON",DEMOCRATIC,MI,SENATE DISTRICT 013,Challenger,Lost-General,227911.63
"WARREN, REBEKAH",DEMOCRATIC,MI,SENATE DISTRICT 018,Open,Won-General,224885.14
"WALKER, HOWARD",REPUBLICAN,MI,SENATE DISTRICT 037,Open,Won-General,223475.67
"PROOS IV, JOHN M",REPUBLICAN,MI,SENATE DISTRICT 021,Open,Won-General,216500.43
"BISHOP, MICHAEL D (MIKE)",REPUBLICAN,MI,ATTORNEY GENERAL,Open,Lost-Convention,215627.31
"GREEN, CHRISTINE",DEMOCRATIC,MI,HOUSE DISTRICT 052,Open,Lost-General,210485.06
"WHITMER, GRETCHEN",DEMOCRATIC,MI,SENATE DISTRICT 023,Incumbent,Won-General,209237.50
"JENKINS, NANCY E",REPUBLICAN,MI,HOUSE DISTRICT 057,Open,Won-General,207807.53
"MCMANUS, MICHELLE A",REPUBLICAN,MI,SECRETARY OF STATE,Open,Lost-Convention,207754.80
"MARLEAU, JIM",REPUBLICAN,MI,SENATE DISTRICT 012,Open,Won-General,206001.25
"OUTMAN, RICKY L",REPUBLICAN,MI,HOUSE DISTRICT 070,Open,Won-General,201397.95
"VALENTINE, MARY",DEMOCRATIC,MI,SENATE DISTRICT 034,Open,Lost-General,201325.71
"SEGAL, KATE",DEMOCRATIC,MI,HOUSE DISTRICT 062,Open,Won-General,183237.88
"SHELTROWN, VAN",DEMOCRATIC,MI,HOUSE DISTRICT 103,Open,Lost-General,182180.10
"BYRUM, BARB",DEMOCRATIC,MI,HOUSE DISTRICT 067,Open,Won-General,180899.60
"SHIRKEY, MICHAEL J",REPUBLICAN,MI,HOUSE DISTRICT 065,Open,Won-General,180429.00
"BRANDENBURG, JOHN M (JACK)",REPUBLICAN,MI,SENATE DISTRICT 011,Open,Won-General,171925.86
"NERAT, JUDY",DEMOCRATIC,MI,HOUSE DISTRICT 108,Incumbent,Lost-General,168500.73
"PAVLOV, PHILLIP",REPUBLICAN,MI,SENATE DISTRICT 025,Open,Won-General,166589.10
"MEEKHOF, ARLAN B",REPUBLICAN,MI,SENATE DISTRICT 030,Open,Won-General,165350.48
"JONES, ROBERT B",DEMOCRATIC,MI,SENATE DISTRICT 020,Open,Deceased-General,154569.49
"KOWALL, MIKE W",REPUBLICAN,MI,SENATE DISTRICT 015,Open,Won-General,150072.52
"TLAIB, RASHIDA",DEMOCRATIC,MI,HOUSE DISTRICT 012,Incumbent,Won-General,147373.00
"POLESKI, EARL J",REPUBLICAN,MI,HOUSE DISTRICT 064,Open,Won-General,141941.83
"BOOHER, DARWIN L",REPUBLICAN,MI,SENATE DISTRICT 035,Open,Won-General,141328.21
"LEVI, LORI",REPUBLICAN,MI,HOUSE DISTRICT 021,Challenger,Lost-General,140138.54
"SPADE, DOUG",DEMOCRATIC,MI,SENATE DISTRICT 016,Open,Lost-General,138185.58
"NORLANDER, ANNE B",REPUBLICAN,MI,SECRETARY OF STATE,Open,Lost-Convention,135610.31
"HAASE, JENNIFER",DEMOCRATIC,MI,HOUSE DISTRICT 032,Incumbent,Lost-General,134302.78
"MCBROOM, EDWARD W (ED)",REPUBLICAN,MI,HOUSE DISTRICT 108,Challenger,Won-General,131804.59
"TOWNSEND, JIM",DEMOCRATIC,MI,HOUSE DISTRICT 026,Open,Won-General,131555.00
"OLSON, RICK",REPUBLICAN,MI,HOUSE DISTRICT 055,Open,Won-General,126326.17
"WILSON, GLENN A",NO PARTY AFFILIATION,MI,US HOUSE DISTRICT MI 001,Open,Lost-General,124727.09
"JONES, RICK A",REPUBLICAN,MI,SENATE DISTRICT 024,Open,Won-General,124559.21
"JANSEN, MARK C",REPUBLICAN,MI,SENATE DISTRICT 028,Open,Won-General,121975.00
"CALLTON, MIKE",REPUBLICAN,MI,HOUSE DISTRICT 087,Open,Won-General,121938.58
"SCHMIDT, ROY",DEMOCRATIC,MI,HOUSE DISTRICT 076,Incumbent,Won-General,121583.65
"FOSTER, FRANK",REPUBLICAN,MI,HOUSE DISTRICT 107,Open,Won-General,115331.09
"COTTER, KEVIN M",REPUBLICAN,MI,HOUSE DISTRICT 099,Open,Won-General,112703.00
"FRANZ, RAY A",REPUBLICAN,MI,HOUSE DISTRICT 101,Challenger,Won-General,111489.49
"BOLGER, JAMES",REPUBLICAN,MI,HOUSE DISTRICT 063,Open,Won-General,109950.18
"SWITALSKI, JON M",DEMOCRATIC,MI,HOUSE DISTRICT 025,Incumbent,Won-General,108193.60
"RENDON, BRUCE R",REPUBLICAN,MI,HOUSE DISTRICT 103,Open,Won-General,106112.76
"EBLI, KATE",DEMOCRATIC,MI,HOUSE DISTRICT 056,Incumbent,Lost-General,104647.87
"ZELENKO, PAULA",DEMOCRATIC,MI,SENATE DISTRICT 026,Open,Lost-General,102294.20
"SHAUGHNESSY, DEB",REPUBLICAN,MI,HOUSE DISTRICT 071,Open,Won-General,99076.76
"HOPGOOD, HOON-YUNG",DEMOCRATIC,MI,SENATE DISTRICT 008,Open,Won-General,98633.48
"HAINES, GAIL",REPUBLICAN,MI,HOUSE DISTRICT 043,Incumbent,Won-General,98393.52
"BRUNNER, CHARLES M",DEMOCRATIC,MI,HOUSE DISTRICT 096,Open,Won-General,98192.60
"BIEDA, STEVE",DEMOCRATIC,MI,SENATE DISTRICT 009,Open,Won-General,97680.94
"MORRIS, DENISE LANGFORD",NONPARTISAN,MI,SUPREME COURT-DAVIS SEAT & YOUNG SEAT,Challenger,Lost-General,95971.35
"ANANICH, JAMES",DEMOCRATIC,MI,HOUSE DISTRICT 049,Open,Won-General,94827.78
"SCOTT, PAUL",REPUBLICAN,MI,HOUSE DISTRICT 051,Incumbent,Won-General,94820.00
"HUNTER, TUPAC A",DEMOCRATIC,MI,SENATE DISTRICT 005,Incumbent,Won-General,94222.00
"WADSWORTH, JOAN",DEMOCRATIC,MI,HOUSE DISTRICT 020,Open,Lost-General,92617.90
"SAREINI, SUZANNE",REPUBLICAN,MI,HOUSE DISTRICT 015,Open,Lost-General,87885.80
"DARANY, GEORGE T",DEMOCRATIC,MI,HOUSE DISTRICT 015,Open,Won-General,86198.48
"STAMAS, JAMES N (JIM)",REPUBLICAN,MI,HOUSE DISTRICT 098,Incumbent,Won-General,86038.43
"SCHMIDT, WAYNE A",REPUBLICAN,MI,HOUSE DISTRICT 104,Incumbent,Won-General,85808.96
"PETTALIA, PETER A",REPUBLICAN,MI,HOUSE DISTRICT 106,Open,Won-General,82290.00
