Candidate,Party,State,Office,Incumbency,Result,Total Money
"QUINN III, PATRICK JOSEPH (PAT) & SIMON, SHEILA J",DEMOCRATIC,IL,GOVERNOR / LIEUTENANT GOVERNOR,Incumbent,Won-General,24370722.84
"BRADY JR, WILLIAM E (BILL) & PLUMMER, JASON",REPUBLICAN,IL,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Lost-General,21584127.60
"KIRK, MARK STEVEN",REPUBLICAN,IL,US SENATE DISTRICT IL SW-CLASS III,Open,Won-General,14211977.64
"GIANNOULIAS, ALEXANDER (ALEXI)",DEMOCRATIC,IL,US SENATE DISTRICT IL SW-CLASS III,Open,Lost-General,9600728.70
"COHEN, SCOTT LEE & SWILLEY, BAXTER B",INDEPENDENT,IL,GOVERNOR / LIEUTENANT GOVERNOR,Challenger,Lost-General,6222880.98
"MADIGAN, LISA",DEMOCRATIC,IL,ATTORNEY GENERAL,Incumbent,Won-General,5741871.34
"MADIGAN, MICHAEL J",DEMOCRATIC,IL,HOUSE DISTRICT 022,Incumbent,Won-General,4886669.94
"CROSS, TOM",REPUBLICAN,IL,HOUSE DISTRICT 084,Incumbent,Won-General,3789660.96
"FOSTER, GEORGE WILLIAM (BILL)",DEMOCRATIC,IL,US HOUSE DISTRICT IL 014,Incumbent,Lost-General,3769336.92
"DOLD JR, ROBERT JAMES",REPUBLICAN,IL,US HOUSE DISTRICT IL 010,Open,Won-General,2979692.75
"SEALS, DANIEL J",DEMOCRATIC,IL,US HOUSE DISTRICT IL 010,Open,Lost-General,2881156.89
"KILBRIDE, THOMAS L",NONPARTISAN,IL,SUPREME COURT DISTRICT 003,Incumbent,Won-Retention,2789649.20
"HALVORSON, DEBORAH DEFRANCESCO (DEBBIE)",DEMOCRATIC,IL,US HOUSE DISTRICT IL 011,Incumbent,Lost-General,2684333.38
"ROSKAM, PETER J",REPUBLICAN,IL,US HOUSE DISTRICT IL 006,Incumbent,Won-General,2381107.83
"SCHOCK, AARON",REPUBLICAN,IL,US HOUSE DISTRICT IL 018,Incumbent,Won-General,2379670.52
"RUTHERFORD, DAN L",REPUBLICAN,IL,TREASURER,Open,Won-General,2028160.49
"WHITE, JESSE",DEMOCRATIC,IL,SECRETARY OF STATE,Incumbent,Won-General,2018407.68
"DEMUZIO, DEANNA",DEMOCRATIC,IL,SENATE DISTRICT 049,Incumbent,Lost-General,1959482.12
"BEAN, MELISSA",DEMOCRATIC,IL,US HOUSE DISTRICT IL 008,Incumbent,Lost-General,1948100.40
"KINZINGER, ADAM DANIEL",REPUBLICAN,IL,US HOUSE DISTRICT IL 011,Challenger,Won-General,1847151.22
"SHIMKUS, JOHN M",REPUBLICAN,IL,US HOUSE DISTRICT IL 019,Incumbent,Won-General,1762664.29
"HULTGREN, RANDALL MARK (RANDY)",REPUBLICAN,IL,US HOUSE DISTRICT IL 014,Challenger,Won-General,1659798.97
"BIGGERT, JUDY",REPUBLICAN,IL,US HOUSE DISTRICT IL 013,Incumbent,Won-General,1598635.84
"FRANKS, JACK D",DEMOCRATIC,IL,HOUSE DISTRICT 063,Incumbent,Won-General,1438467.28
"BOND, MICHAEL",DEMOCRATIC,IL,SENATE DISTRICT 031,Incumbent,Lost-General,1432436.94
"SCHAKOWSKY, JANICE D (JAN)",DEMOCRATIC,IL,US HOUSE DISTRICT IL 009,Incumbent,Won-General,1396893.31
"WILHELMI, ARTHUR",DEMOCRATIC,IL,SENATE DISTRICT 043,Incumbent,Won-General,1387779.97
"HUTCHINSON, TOI W",DEMOCRATIC,IL,SENATE DISTRICT 040,Incumbent,Won-General,1364341.67
"HOFFMAN, JAY C",DEMOCRATIC,IL,HOUSE DISTRICT 112,Incumbent,Lost-General,1345340.60
