Candidate,Party,State,Office,Incumbency,Result,Total Money
"DEVAL, PATRICK L & MURRAY, TIMOTHY P",DEMOCRATIC,MA,GOVERNOR / LIEUTENANT GOVERNOR,Open,Won-General,20670980.18
"BAKER, CHARLES D & TISEI, RICHARD R",REPUBLICAN,MA,GOVERNOR / LIEUTENANT GOVERNOR,Open,Lost-General,20149581.91
"BROWN, SCOTT P",REPUBLICAN,MA,US SENATE DISTRICT MA SW-CLASS I,Open,Won-General,17934438.34
"COAKLEY, MARTHA M",DEMOCRATIC,MA,US SENATE DISTRICT MA SW-CLASS I,Open,Lost-General,7552296.00
"GROSSMAN, STEVEN",DEMOCRATIC,MA,TREASURER,Open,Won-General,4370379.81
"CAHILL, TIMOTHY P & LOSCOCCO, PAUL",UNENROLLED,MA,GOVERNOR / LIEUTENANT GOVERNOR,Open,Lost-General,4356801.62
"FRANK, BARNEY",DEMOCRATIC,MA,US HOUSE DISTRICT MA 004,Incumbent,Won-General,4015311.04
"COAKLEY, MARTHA M",DEMOCRATIC,MA,ATTORNEY GENERAL,Incumbent,Won-General,3246189.92
"BIELAT, SEAN",REPUBLICAN,MA,US HOUSE DISTRICT MA 004,Challenger,Lost-General,2412928.80
"POLITO, KARYN E",REPUBLICAN,MA,TREASURER,Open,Lost-General,2334842.80
"NEAL, RICHARD E",DEMOCRATIC,MA,US HOUSE DISTRICT MA 002,Incumbent,Won-General,2151369.19
"TSONGAS, NICOLA S (NIKI)",DEMOCRATIC,MA,US HOUSE DISTRICT MA 005,Incumbent,Won-General,1902392.95
"MCGOVERN, JAMES P",DEMOCRATIC,MA,US HOUSE DISTRICT MA 003,Incumbent,Won-General,1852494.81
"GALVIN, WILLIAM F",DEMOCRATIC,MA,SECRETARY OF STATE,Incumbent,Won-General,1556961.35
"KEATING, WILLIAM RICHARD",DEMOCRATIC,MA,US HOUSE DISTRICT MA 010,Open,Won-General,1499560.92
"BUMP, SUZANNE M",DEMOCRATIC,MA,AUDITOR,Open,Won-General,1345436.07
"MARKEY, EDWARD J",DEMOCRATIC,MA,US HOUSE DISTRICT MA 007,Incumbent,Won-General,1304072.44
"PERRY, JEFFREY DAVIS",REPUBLICAN,MA,US HOUSE DISTRICT MA 010,Open,Lost-General,1289000.78
"CONNAUGHTON, MARY ZARRILLI",REPUBLICAN,MA,AUDITOR,Open,Lost-General,1015445.08
"LYNCH, STEPHEN F",DEMOCRATIC,MA,US HOUSE DISTRICT MA 009,Incumbent,Won-General,940047.66
"DELEO, ROBERT A",DEMOCRATIC,MA,HOUSE DISTRICT NINETEENTH SUFFOLK,Incumbent,Won-General,885379.66
"CAPUANO, MICHAEL E",DEMOCRATIC,MA,US HOUSE DISTRICT MA 008,Incumbent,Won-General,880494.58
"OLVER, JOHN W",DEMOCRATIC,MA,US HOUSE DISTRICT MA 001,Incumbent,Won-General,860348.04
"TIERNEY, JOHN F",DEMOCRATIC,MA,US HOUSE DISTRICT MA 006,Incumbent,Won-General,832559.46
"HUDAK, WILLIAM",REPUBLICAN,MA,US HOUSE DISTRICT MA 006,Challenger,Lost-General,814568.24
"MURRAY, THERESE",DEMOCRATIC,MA,SENATE DISTRICT PLYMOUTH AND BARNSTABLE,Incumbent,Won-General,634576.05
"WOLF, DANIEL A",DEMOCRATIC,MA,SENATE DISTRICT CAPE AND ISLANDS,Open,Won-General,523478.97
"STEIN, JILL ELLEN & PURCELL, RICK",GREEN-RAINBOW,MA,GOVERNOR / LIEUTENANT GOVERNOR,Open,Lost-General,457680.67
"MURPHY, CHARLES A",DEMOCRATIC,MA,HOUSE DISTRICT TWENTY-FIRST MIDDLESEX,Incumbent,Won-General,454340.79
"GOLNIK, JONATHAN A",REPUBLICAN,MA,US HOUSE DISTRICT MA 005,Challenger,Lost-General,401186.01
"CLARK, KATHERINE M",DEMOCRATIC,MA,SENATE DISTRICT MIDDLESEX AND ESSEX,Open,Won-General,366027.73
"FINEGOLD, BARRY R",DEMOCRATIC,MA,SENATE DISTRICT SECOND ESSEX AND MIDDLESEX,Open,Won-General,357768.60
"JOYCE, BRIAN A",DEMOCRATIC,MA,"SENATE DISTRICT NORFOLK, BRISTOL AND PLYMOUTH",Incumbent,Won-General,317694.79
"BALSER, RUTH B",DEMOCRATIC,MA,HOUSE DISTRICT TWELFTH MIDDLESEX,Incumbent,Won-General,253414.76
"HART JR, JOHN A (JACK)",DEMOCRATIC,MA,SENATE DISTRICT FIRST SUFFOLK,Incumbent,Won-General,227528.89
"RODRIGUES, MICHAEL J",DEMOCRATIC,MA,SENATE DISTRICT FIRST BRISTOL AND PLYMOUTH,Open,Won-General,222728.29
"ELDRIDGE, JAMES B",DEMOCRATIC,MA,SENATE DISTRICT MIDDLESEX AND WORCESTER,Incumbent,Won-General,222152.77
"PACHECO, MARC RICHARD",DEMOCRATIC,MA,SENATE DISTRICT FIRST PLYMOUTH AND BRISTOL,Incumbent,Won-General,210824.63
"SPADAFORA, CRAIG",REPUBLICAN,MA,SENATE DISTRICT MIDDLESEX AND ESSEX,Open,Lost-General,207979.79
"MOORE, RICHARD T",DEMOCRATIC,MA,SENATE DISTRICT WORCESTER AND NORFOLK,Incumbent,Won-General,207323.33
"KENNEDY, TERRENCE W",DEMOCRATIC,MA,EXECUTIVE COUNCILOR DISTRICT 006,Open,Won-General,199147.00
"KOUTOUJIAN, PETER J",DEMOCRATIC,MA,HOUSE DISTRICT TENTH MIDDLESEX,Incumbent,Won-General,198687.41
"IANNUZZI, NICHOLAS A",INDEPENDENT,MA,EXECUTIVE COUNCILOR DISTRICT 003,Challenger,Lost-General,179443.02
"MCKENNA, JAMES P",REPUBLICAN,MA,ATTORNEY GENERAL,Challenger,Lost-General,178405.52
"WESLEY, THOMAS A",REPUBLICAN,MA,US HOUSE DISTRICT MA 002,Challenger,Lost-General,174677.29
"TOLMAN, STEVEN A",DEMOCRATIC,MA,SENATE DISTRICT SECOND SUFFOLK AND MIDDLESEX,Incumbent,Won-General,169494.92
"BRADLEY, GARRETT JAMES",DEMOCRATIC,MA,HOUSE DISTRICT THIRD PLYMOUTH,Incumbent,Won-General,164842.37
