Candidate,Party,State,Office,Incumbency,Result,Total Money
"HOEVEN III, JOHN HENRY",REPUBLICAN,ND,US SENATE DISTRICT ND SW-CLASS III,Open,Won-General,3842646.56
"POMEROY, EARL R",DEMOCRATIC-NPL,ND,US HOUSE DISTRICT ND 001,Incumbent,Lost-General,2751527.92
"BERG, RICHARD A (RICK)",REPUBLICAN,ND,US HOUSE DISTRICT ND 001,Challenger,Won-General,2269879.05
"CRAMER, KEVIN J",REPUBLICAN,ND,PUBLIC SERVICE COMMISSIONER,Incumbent,Won-General,201637.39
"CRABTREE, BRADFORD (BRAD)",DEMOCRATIC-NPL,ND,PUBLIC SERVICE COMMISSIONER,Challenger,Lost-General,201357.46
"GOEHRING, DOUG",REPUBLICAN,ND,AGRICULTURE COMMISSIONER,Incumbent,Won-General,198296.04
"STENEHJEM, WAYNE K",REPUBLICAN,ND,ATTORNEY GENERAL,Incumbent,Won-General,183995.20
"BOUCHER, MERLE",DEMOCRATIC-NPL,ND,AGRICULTURE COMMISSIONER,Challenger,Lost-General,183314.00
"FONG, CORY",REPUBLICAN,ND,TAX COMMISSIONER,Incumbent,Won-General,181598.43
"MOCK, COREY",DEMOCRATIC-NPL,ND,SECRETARY OF STATE,Challenger,Lost-General,135161.37
"POTTER, TRACY",DEMOCRATIC-NPL,ND,US SENATE DISTRICT ND SW-CLASS III,Open,Lost-General,132188.49
"JAEGER, ALVIN A (AL)",REPUBLICAN,ND,SECRETARY OF STATE,Incumbent,Won-General,85235.33
"KALDOR, CYNTHIA",DEMOCRATIC-NPL,ND,TAX COMMISSIONER,Challenger,Lost-General,56116.00
"BOECHLER, JEANETTE",DEMOCRATIC-NPL,ND,ATTORNEY GENERAL,Challenger,Lost-General,53425.00
"STREYLE, ROSCOE KEITH",REPUBLICAN,ND,HOUSE DISTRICT 003,Challenger,Won-General,25476.66
"LAFFEN, LONNIE",REPUBLICAN,ND,SENATE DISTRICT 043,Challenger,Won-General,21869.63
"HORNE, ROBERT (BOB)",DEMOCRATIC-NPL,ND,SENATE DISTRICT 003,Incumbent,Lost-General,19225.00
"LEE, JUDY E",REPUBLICAN,ND,SENATE DISTRICT 013,Incumbent,Won-General,18125.00
"ARCHULETA, NICK",DEMOCRATIC-NPL,ND,SENATE DISTRICT 035,Open,Lost-General,15435.00
"TAYLOR, RYAN M",DEMOCRATIC-NPL,ND,SENATE DISTRICT 007,Incumbent,Won-General,14777.60
"HEGLAND, TYREL",DEMOCRATIC-NPL,ND,HOUSE DISTRICT 041,Challenger,Lost-General,14666.53
"HOLMBERG, RAY",REPUBLICAN,ND,SENATE DISTRICT 017,Incumbent,Won-General,13675.00
"ANDERSON, DICK",REPUBLICAN,ND,HOUSE DISTRICT 007,Challenger,Won-General,12650.00
