Candidate,Party,State,Office,Incumbency,Result,Total Money
"MEAD, MATTHEW (MATT)",REPUBLICAN,WY,GOVERNOR,Open,Won-General,1992791.24
"LUMMIS, CYNTHIA MARIE",REPUBLICAN,WY,US HOUSE DISTRICT WY 001,Incumbent,Won-General,538748.48
"PETERSEN, LESLIE",DEMOCRATIC,WY,GOVERNOR,Open,Lost-General,309396.91
"HILL, CYNTHIA JO (CINDY)",REPUBLICAN,WY,SUPERINTENDENT OF PUBLIC INSTRUCTION,Open,Won-General,246748.47
"MASSIE, MICHAEL",DEMOCRATIC,WY,SUPERINTENDENT OF PUBLIC INSTRUCTION,Open,Lost-General,220073.74
"CLOUD, CYNTHIA I",REPUBLICAN,WY,AUDITOR,Open,Won-General,132187.85
"WENDT, DAVID",DEMOCRATIC,WY,US HOUSE DISTRICT WY 001,Challenger,Lost-General,65708.80
"MAXFIELD, MAX",REPUBLICAN,WY,SECRETARY OF STATE,Incumbent,Won-General,61023.86
"MILLIN, LORI A",DEMOCRATIC,WY,SENATE DISTRICT 005,Open,Lost-General,32787.39
"CHRISTENSEN, LELAND",REPUBLICAN,WY,SENATE DISTRICT 017,Open,Won-General,31796.38
"CARLMAN, LEN",DEMOCRATIC,WY,HOUSE DISTRICT 016,Open,Lost-General,28783.23
"PETROFF, RUTH ANN",REPUBLICAN,WY,HOUSE DISTRICT 016,Open,Won-General,27068.80
"FRISBIE, TOM",DEMOCRATIC,WY,SENATE DISTRICT 017,Open,Lost-General,25040.00
"MEIER, CURT",REPUBLICAN,WY,SENATE DISTRICT 003,Incumbent,Won-General,24553.74
"ROSCOE, JIM",DEMOCRATIC,WY,HOUSE DISTRICT 022,Incumbent,Won-General,23031.00
"STUBSON, TIMOTHY M",REPUBLICAN,WY,HOUSE DISTRICT 056,Incumbent,Won-General,22260.00
"KROEKER, KENDELL",REPUBLICAN,WY,HOUSE DISTRICT 035,Open,Won-General,21059.00
"MEYER, JOE",REPUBLICAN,WY,TREASURER,Incumbent,Won-General,20325.00
"EMERICH, FRED",REPUBLICAN,WY,SENATE DISTRICT 005,Open,Won-General,18338.38
"GREENE, MATT",REPUBLICAN,WY,HOUSE DISTRICT 045,Challenger,Won-General,16006.02
"MEYER, SAUNDRA",DEMOCRATIC,WY,SENATE DISTRICT 015,Open,Lost-General,15576.55
"KRONE, SAM",REPUBLICAN,WY,HOUSE DISTRICT 024,Open,Won-General,14630.00
"HALES, MARY",DEMOCRATIC,WY,HOUSE DISTRICT 036,Incumbent,Lost-General,14323.61
"GAY, GERALD S",REPUBLICAN,WY,HOUSE DISTRICT 036,Challenger,Won-General,14150.00
"MCCAULEY, KEN",DEMOCRATIC,WY,HOUSE DISTRICT 008,Open,Lost-General,13650.00
"HUNT, HANS",REPUBLICAN,WY,HOUSE DISTRICT 002,Open,Won-General,13414.96
"BERGER, ROSIE",REPUBLICAN,WY,HOUSE DISTRICT 051,Incumbent,Won-General,12800.00
