Candidate,Party,State,Office,Incumbency,Result,Total Money
"REHBERG, DENNIS (DENNY)",REPUBLICAN,MT,US HOUSE DISTRICT MT 001,Incumbent,Won-General,1216362.60
"MCDONALD, DENNIS",DEMOCRATIC,MT,US HOUSE DISTRICT MT 001,Challenger,Lost-General,333255.13
"BROWN, ROY",REPUBLICAN,MT,SENATE DISTRICT 025,Open,Lost-General,117088.42
"VAN DYK, KENDALL",DEMOCRATIC,MT,SENATE DISTRICT 025,Open,Won-General,113389.72
"TOOLE, KEN",DEMOCRATIC,MT,PUBLIC SERVICE COMMISSIONER DISTRICT 005,Incumbent,Lost-General,81143.54
"SWANDAL, NELS",NONPARTISAN,MT,SUPREME COURT-004,Open,Lost-General,72127.94
"PRIEST, JASON S",REPUBLICAN,MT,SENATE DISTRICT 030,Open,Won-General,56487.87
"BAKER, BETH",NONPARTISAN,MT,SUPREME COURT-004,Open,Won-General,49005.89
"KAVULLA, TRAVIS",REPUBLICAN,MT,PUBLIC SERVICE COMMISSIONER DISTRICT 001,Open,Won-General,47177.14
"PAGE, JULIA L",DEMOCRATIC,MT,SENATE DISTRICT 031,Open,Lost-General,43186.27
"HOGAN, SHEILA",DEMOCRATIC,MT,HOUSE DISTRICT 077,Open,Lost-General,43020.59
"MURPHY, TERRY",REPUBLICAN,MT,SENATE DISTRICT 039,Incumbent,Won-General,42962.10
"GALLAGHER, BILL",REPUBLICAN,MT,PUBLIC SERVICE COMMISSIONER DISTRICT 005,Challenger,Won-General,39626.45
"WHEAT, MICHAEL E (MIKE)",NONPARTISAN,MT,SUPREME COURT-002,Incumbent,Won-Retention,39040.00
"BURNETT, TOM",REPUBLICAN,MT,HOUSE DISTRICT 063,Challenger,Won-General,34666.50
"KAMPFE, AARON D",DEMOCRATIC,MT,SENATE DISTRICT 030,Open,Lost-General,34081.00
"ESSMANN, JEFFREY",REPUBLICAN,MT,SENATE DISTRICT 028,Incumbent,Won-General,33893.68
"FACEY, THOMAS M",DEMOCRATIC,MT,SENATE DISTRICT 048,Open,Won-General,29236.00
"HAMMERQUIST, WILL",DEMOCRATIC,MT,HOUSE DISTRICT 004,Open,Lost-General,28895.55
"ARTHUN, RON",REPUBLICAN,MT,SENATE DISTRICT 031,Open,Won-General,27693.91
"POMNICHOWSKI, JENNIFER (JP)",DEMOCRATIC,MT,HOUSE DISTRICT 063,Incumbent,Lost-General,26973.07
"FITZPATRICK, STEVEN J",REPUBLICAN,MT,HOUSE DISTRICT 020,Open,Won-General,25920.00
"HUTTON, ROWLIE D",REPUBLICAN,MT,SENATE DISTRICT 017,Open,Won-General,25290.30
"WALKER, EDWARD A",REPUBLICAN,MT,SENATE DISTRICT 029,Open,Won-General,24475.00
"HARBAUGH, DON",REPUBLICAN,MT,HOUSE DISTRICT 092,Open,Lost-General,24404.00
"LAKE, ROBERT (BOB)",REPUBLICAN,MT,SENATE DISTRICT 044,Open,Won-General,24351.40
"COURT, VIRGINIA J",DEMOCRATIC,MT,HOUSE DISTRICT 052,Open,Won-General,23819.06
"BENNETT, BRYCE",DEMOCRATIC,MT,HOUSE DISTRICT 092,Open,Won-General,23182.19
"JUDGE, DON",DEMOCRATIC,MT,HOUSE DISTRICT 080,Open,Lost-General,22805.05
"MCNALLY, MARY",DEMOCRATIC,MT,HOUSE DISTRICT 049,Open,Won-General,22672.78
"KNUDSEN, AUSTIN",REPUBLICAN,MT,HOUSE DISTRICT 036,Challenger,Won-General,22650.25
"WITTICH, ARTHUR V (ART)",REPUBLICAN,MT,SENATE DISTRICT 035,Open,Won-General,21970.00
"MORAN, TERRY",DEMOCRATIC,MT,HOUSE DISTRICT 088,Open,Lost-General,21466.75
"LEWIS, DAVID",REPUBLICAN,MT,SENATE DISTRICT 042,Incumbent,Won-General,20720.00
"COHENOUR, JOE",DEMOCRATIC,MT,HOUSE DISTRICT 078,Open,Lost-General,20291.76
"EHLI, RON",REPUBLICAN,MT,HOUSE DISTRICT 088,Open,Won-General,19610.98
"WANZENRIED, DAVID E",DEMOCRATIC,MT,SENATE DISTRICT 049,Incumbent,Won-General,19368.81
"BLEWETT, ANDERS",DEMOCRATIC,MT,SENATE DISTRICT 011,Open,Won-General,19110.00
"BANGERTER, LIZ",REPUBLICAN,MT,HOUSE DISTRICT 080,Open,Won-General,19071.22
"COHENOUR, JILL",DEMOCRATIC,MT,SENATE DISTRICT 039,Challenger,Lost-General,18985.72
"LOVE, LINDSAY",DEMOCRATIC,MT,HOUSE DISTRICT 025,Open,Lost-General,18915.49
"WARBURTON, WENDY",REPUBLICAN,MT,HOUSE DISTRICT 034,Incumbent,Won-General,18587.58
"GIBSON, STEVE",REPUBLICAN,MT,HOUSE DISTRICT 078,Open,Won-General,18463.00
"HANSEN, KRIS",REPUBLICAN,MT,HOUSE DISTRICT 033,Open,Won-General,18258.00
"CURDY, WILLIS",DEMOCRATIC,MT,HOUSE DISTRICT 100,Open,Lost-General,18139.13
"HUNTER, CHARLES L (CHUCK)",DEMOCRATIC,MT,HOUSE DISTRICT 079,Incumbent,Won-General,18120.00
"SKEES, DEREK",REPUBLICAN,MT,HOUSE DISTRICT 004,Open,Won-General,18045.00
"MACDONALD, MARGARET E (MARGIE)",DEMOCRATIC,MT,HOUSE DISTRICT 054,Incumbent,Won-General,17839.07
"JONES, LLEWELYN E",REPUBLICAN,MT,SENATE DISTRICT 014,Open,Won-General,17295.00
"RYAN, DON",DEMOCRATIC,MT,PUBLIC SERVICE COMMISSIONER DISTRICT 001,Open,Lost-General,17260.00
"OLSON, ALAN J",REPUBLICAN,MT,SENATE DISTRICT 023,Open,Won-General,17126.62
"YATES, MAX",REPUBLICAN,MT,HOUSE DISTRICT 074,Open,Won-General,16688.78
"FRENCH, JULIE",DEMOCRATIC,MT,HOUSE DISTRICT 036,Incumbent,Lost-General,16586.68
"LENZ, DENNIS ROBERT",REPUBLICAN,MT,HOUSE DISTRICT 054,Challenger,Lost-General,16323.27
"PRICE, JEAN",DEMOCRATIC,MT,HOUSE DISTRICT 021,Open,Won-General,16154.16
"MOORE, FREDERICK (ERIC)",REPUBLICAN,MT,SENATE DISTRICT 020,Open,Won-General,16015.00
