Candidate,Party,State,Office,Incumbency,Result,Total Money
"PERRY, JAMES RICHARD (RICK)",REPUBLICAN,TX,GOVERNOR,Incumbent,Won-General,49064208.21
"WHITE, BILL",DEMOCRATIC,TX,GOVERNOR,Challenger,Lost-General,26291532.20
"DEWHURST III, DAVID H",REPUBLICAN,TX,LIEUTENANT GOVERNOR,Incumbent,Won-General,13866593.56
"ABBOTT, GREG",REPUBLICAN,TX,ATTORNEY GENERAL,Incumbent,Won-General,9794869.74
"COMBS, SUSAN",REPUBLICAN,TX,COMPTROLLER,Incumbent,Won-General,5588534.62
"STRAUS III, JOSEPH R (JOE)",REPUBLICAN,TX,HOUSE DISTRICT 121,Incumbent,Won-General,5263667.95
"FLORES, WILLIAM H (BILL)",REPUBLICAN,TX,US HOUSE DISTRICT TX 017,Challenger,Won-General,3983078.79
"EDWARDS, CHET",DEMOCRATIC,TX,US HOUSE DISTRICT TX 017,Incumbent,Lost-General,3627838.89
"STAPLES, D TODD",REPUBLICAN,TX,AGRICULTURE COMMISSIONER,Incumbent,Won-General,2225952.38
"WATSON, KIRK",DEMOCRATIC,TX,SENATE DISTRICT 014,Incumbent,Won-General,2209793.62
"WHITMIRE, JOHN",DEMOCRATIC,TX,SENATE DISTRICT 015,Incumbent,Won-General,2108614.42
"SESSIONS, PETE",REPUBLICAN,TX,US HOUSE DISTRICT TX 032,Incumbent,Won-General,1889123.80
"BARTON, JOE",REPUBLICAN,TX,US HOUSE DISTRICT TX 006,Incumbent,Won-General,1850212.47
"HENSARLING, JEB",REPUBLICAN,TX,US HOUSE DISTRICT TX 005,Incumbent,Won-General,1738231.97
"RODRIGUEZ, CIRO D",DEMOCRATIC,TX,US HOUSE DISTRICT TX 023,Incumbent,Lost-General,1607171.13
"CANSECO, FRANCISCO RAUL (QUICO)",REPUBLICAN,TX,US HOUSE DISTRICT TX 023,Challenger,Won-General,1576305.43
"HEGAR JR, GLENN",REPUBLICAN,TX,SENATE DISTRICT 018,Incumbent,Won-General,1427242.74
"NELSON, JANE",REPUBLICAN,TX,SENATE DISTRICT 012,Incumbent,Won-General,1398550.12
"CARTER, STEFANI",REPUBLICAN,TX,HOUSE DISTRICT 102,Challenger,Won-General,1397801.45
"BRANCH, DANIEL H (DAN)",REPUBLICAN,TX,HOUSE DISTRICT 108,Incumbent,Won-General,1372903.36
